,year,month,day,RMM1,RMM2,phase,amplitude
1981-01-01,1981,1,1,-0.34276,-0.73729002,2,0.81307203
1981-01-02,1981,1,2,-0.0673926026,-0.85088998,2,0.85355502
1981-01-03,1981,1,3,0.229987,-0.41260001,3,0.47237301
1981-01-04,1981,1,4,0.243862,0.0198388007,5,0.24466801
1981-01-05,1981,1,5,0.43657401,0.41648901,5,0.603374
1981-01-06,1981,1,6,0.43867299,0.257388,5,0.50860798
1981-01-07,1981,1,7,0.0334060006,0.306934,6,0.30874699
1981-01-08,1981,1,8,-0.10953,0.21976601,7,0.245547
1981-01-09,1981,1,9,-0.00789591018,0.458453,7,0.45852101
1981-01-10,1981,1,10,0.0377968997,0.27662799,6,0.27919799
1981-01-11,1981,1,11,-0.0281742997,0.30305299,7,0.30436
1981-01-12,1981,1,12,-0.0741135031,0.67077303,7,0.67485499
1981-01-13,1981,1,13,-0.0028746,0.880422,7,0.880427
1981-01-14,1981,1,14,0.074870199,1.04475,6,1.04743
1981-01-15,1981,1,15,0.0124415997,1.27599,6,1.27605
1981-01-16,1981,1,16,-0.25483,1.51033,7,1.53168
1981-01-17,1981,1,17,-0.39021,1.67662,7,1.7214299
1981-01-18,1981,1,18,-0.45375001,1.7329201,7,1.79134
1981-01-19,1981,1,19,-0.57870001,1.59281,7,1.69468
1981-01-20,1981,1,20,-0.94817001,1.4224,7,1.70946
1981-01-21,1981,1,21,-1.14395,1.18832,7,1.64946
1981-01-22,1981,1,22,-0.89710999,0.67139101,8,1.12052
1981-01-23,1981,1,23,-0.75964999,0.16568901,8,0.77750897
1981-01-24,1981,1,24,-0.71472001,-0.0608148016,1,0.71730399
1981-01-25,1981,1,25,-0.74601001,-0.061418701,1,0.748537
1981-01-26,1981,1,26,-0.43887001,0.37137401,8,0.574911
1981-01-27,1981,1,27,-0.34246999,0.481015,7,0.59047598
1981-01-28,1981,1,28,-0.0809959024,0.51706898,7,0.52337497
1981-01-29,1981,1,29,0.173778,0.59368497,6,0.61859602
1981-01-30,1981,1,30,0.37380901,0.53136098,6,0.64967501
1981-01-31,1981,1,31,0.0900181979,0.30783099,6,0.320723
1981-02-01,1981,2,1,0.0557533018,0.83349699,6,0.83535898
1981-02-02,1981,2,2,0.131266,1.3787,6,1.38494
1981-02-03,1981,2,3,0.00988535956,1.47905,6,1.47909
1981-02-04,1981,2,4,-0.17644,1.45996,7,1.47058
1981-02-05,1981,2,5,-0.56206,1.46784,7,1.57177
1981-02-06,1981,2,6,-0.51238,1.3479,7,1.442
1981-02-07,1981,2,7,-0.70773,0.97654599,7,1.20603
1981-02-08,1981,2,8,-0.49539,1.01999,7,1.13393
1981-02-09,1981,2,9,-0.45601001,1.13702,7,1.22505
1981-02-10,1981,2,10,-0.17084,1.12334,7,1.13626
1981-02-11,1981,2,11,0.0413018987,1.25138,6,1.2520601
1981-02-12,1981,2,12,0.211022,1.4087501,6,1.4244601
1981-02-13,1981,2,13,0.26495999,1.46336,6,1.48715
1981-02-14,1981,2,14,0.43025401,1.5118999,6,1.5719301
1981-02-15,1981,2,15,0.223695,1.4667701,6,1.48373
1981-02-16,1981,2,16,-0.10599,1.46489,7,1.46872
1981-02-17,1981,2,17,-0.40145999,1.57842,7,1.62867
1981-02-18,1981,2,18,-0.81614,1.5091,7,1.71566
1981-02-19,1981,2,19,-1.1894,1.52773,7,1.9361399
1981-02-20,1981,2,20,-1.12666,1.70502,7,2.0436399
1981-02-21,1981,2,21,-0.95669001,1.7488199,7,1.9934
1981-02-22,1981,2,22,-0.65934998,1.74936,7,1.86949
1981-02-23,1981,2,23,-0.47670001,1.80286,7,1.86482
1981-02-24,1981,2,24,-0.16898,1.7565399,7,1.76465
1981-02-25,1981,2,25,0.0530188009,1.78861,6,1.7894
1981-02-26,1981,2,26,0.241565,1.9093,6,1.92452
1981-02-27,1981,2,27,-0.0246156994,1.86508,7,1.86524
1981-02-28,1981,2,28,-0.39651,1.7142,7,1.75946
1981-03-01,1981,3,1,-0.75185001,1.87484,7,2.01998
1981-03-02,1981,3,2,-1.18979,1.9529901,7,2.28687
1981-03-03,1981,3,3,-1.70899,2.0025899,7,2.6326799
1981-03-04,1981,3,4,-1.95346,1.60142,8,2.52598
1981-03-05,1981,3,5,-2.1570599,1.23315,8,2.4846699
1981-03-06,1981,3,6,-2.3473201,1.35926,8,2.7124701
1981-03-07,1981,3,7,-2.36515,1.51551,8,2.8090401
1981-03-08,1981,3,8,-2.2356801,1.27005,8,2.57125
1981-03-09,1981,3,9,-2.0673299,1.11215,8,2.3475001
1981-03-10,1981,3,10,-1.8576601,0.91600001,8,2.0712199
1981-03-11,1981,3,11,-1.8904099,0.62481499,8,1.99099
1981-03-12,1981,3,12,-2.0792401,0.600236,8,2.16415
1981-03-13,1981,3,13,-2.57359,0.623694,8,2.6480899
1981-03-14,1981,3,14,-2.93683,0.25226399,8,2.94765
1981-03-15,1981,3,15,-3.0385799,0.0615812019,8,3.0392101
1981-03-16,1981,3,16,-2.7950301,-0.1348,1,2.79828
1981-03-17,1981,3,17,-2.6388199,-0.41154,1,2.6707201
1981-03-18,1981,3,18,-2.59512,-1.00778,1,2.7839301
1981-03-19,1981,3,19,-2.56358,-1.40596,1,2.92381
1981-03-20,1981,3,20,-2.4274001,-1.82013,1,3.0339999
1981-03-21,1981,3,21,-2.0980699,-1.86913,1,2.8099
1981-03-22,1981,3,22,-1.62807,-2.08955,2,2.6489301
1981-03-23,1981,3,23,-1.16278,-2.4386499,2,2.7016799
1981-03-24,1981,3,24,-0.91303998,-2.85147,2,2.9940801
1981-03-25,1981,3,25,-0.61821002,-2.7014599,2,2.7712901
1981-03-26,1981,3,26,-0.22821,-2.8417799,2,2.85093
1981-03-27,1981,3,27,0.10018,-3.0360899,3,3.03774
1981-03-28,1981,3,28,0.54051399,-3.1234601,3,3.1698799
1981-03-29,1981,3,29,0.78038502,-2.8735499,3,2.9776299
1981-03-30,1981,3,30,0.94356,-2.66272,3,2.82495
1981-03-31,1981,3,31,1.36584,-2.5479801,3,2.89097
1981-04-01,1981,4,1,1.7405601,-2.39395,3,2.95982
1981-04-02,1981,4,2,2.0764201,-2.2600901,3,3.0691299
1981-04-03,1981,4,3,2.1754,-2.0556099,4,2.99298
1981-04-04,1981,4,4,2.3432801,-1.85467,4,2.98844
1981-04-05,1981,4,5,2.6378801,-1.70723,4,3.1421399
1981-04-06,1981,4,6,2.8187201,-1.55995,4,3.22159
1981-04-07,1981,4,7,2.62729,-1.15734,4,2.8708999
1981-04-08,1981,4,8,2.1612,-0.62628001,4,2.2501199
1981-04-09,1981,4,9,2.03297,0.170756,5,2.0401299
1981-04-10,1981,4,10,2.00688,0.56395602,5,2.08462
1981-04-11,1981,4,11,1.69293,0.92809403,5,1.93064
1981-04-12,1981,4,12,1.11288,1.18636,6,1.6266299
1981-04-13,1981,4,13,0.47894299,1.16807,6,1.26244
1981-04-14,1981,4,14,0.13668001,1.2126499,6,1.22033
1981-04-15,1981,4,15,-0.0366216004,1.15614,7,1.15672
1981-04-16,1981,4,16,-0.22985999,1.0901999,7,1.11417
1981-04-17,1981,4,17,-0.16875,0.98869699,7,1.003
1981-04-18,1981,4,18,-0.25040001,0.92573297,7,0.95899999
1981-04-19,1981,4,19,-0.34801999,1.1442,7,1.19596
1981-04-20,1981,4,20,-0.45144999,1.24764,7,1.32681
1981-04-21,1981,4,21,-0.25593999,1.24795,7,1.27393
1981-04-22,1981,4,22,-0.27246001,1.0305901,7,1.066
1981-04-23,1981,4,23,-0.32133001,0.93587101,7,0.98949999
1981-04-24,1981,4,24,-0.33410001,1.00178,7,1.05602
1981-04-25,1981,4,25,-0.73369998,1.20956,7,1.4147
1981-04-26,1981,4,26,-1.21843,1.16216,8,1.6838
1981-04-27,1981,4,27,-1.56183,0.90423799,8,1.8047
1981-04-28,1981,4,28,-1.76017,0.66568601,8,1.88184
1981-04-29,1981,4,29,-2.0572901,0.268235,8,2.0747001
1981-04-30,1981,4,30,-2.3615799,-0.31064999,1,2.3819201
1981-05-01,1981,5,1,-2.55003,-0.48541999,1,2.59582
1981-05-02,1981,5,2,-2.25085,-0.72490001,1,2.3647001
1981-05-03,1981,5,3,-1.67055,-0.83319002,1,1.8668
1981-05-04,1981,5,4,-1.63797,-1.21254,1,2.03794
