,year,month,day,RMM1,RMM2,phase,amplitude
2002-01-01,2002,1,1,-0.83818001,1.34566,7,1.58535
2002-01-02,2002,1,2,-0.84723997,1.11743,7,1.40231
2002-01-03,2002,1,3,-0.90908998,0.92368501,7,1.29601
2002-01-04,2002,1,4,-0.71458,0.71336198,8,1.00971
2002-01-05,2002,1,5,-0.61879998,0.19721401,8,0.649468
2002-01-06,2002,1,6,-0.91465998,0.0638760999,8,0.91688597
2002-01-07,2002,1,7,-1.0879101,0.166058,8,1.10051
2002-01-08,2002,1,8,-1.23525,0.228707,8,1.25625
2002-01-09,2002,1,9,-1.3311501,0.0259045009,8,1.3314101
2002-01-10,2002,1,10,-1.14323,-0.0484029017,1,1.14426
2002-01-11,2002,1,11,-0.95055002,-0.35168999,1,1.01352
2002-01-12,2002,1,12,-0.91861999,-0.93344003,2,1.30964
2002-01-13,2002,1,13,-1.02359,-1.32429,2,1.67377
2002-01-14,2002,1,14,-0.96701002,-1.59121,2,1.86201
2002-01-15,2002,1,15,-0.81199002,-1.8413399,2,2.01243
2002-01-16,2002,1,16,-0.70622998,-1.64801,2,1.79296
2002-01-17,2002,1,17,-0.41036001,-1.72804,2,1.77609
2002-01-18,2002,1,18,-0.22596,-2.02916,2,2.0416999
2002-01-19,2002,1,19,-0.38981,-2.277,2,2.3101201
2002-01-20,2002,1,20,-0.19295,-2.5518,2,2.5590799
2002-01-21,2002,1,21,0.298309,-2.7488699,3,2.7650101
2002-01-22,2002,1,22,0.55151802,-2.8461299,3,2.89907
2002-01-23,2002,1,23,0.735376,-2.81668,3,2.9110899
2002-01-24,2002,1,24,1.1566499,-2.5266399,3,2.7788
2002-01-25,2002,1,25,1.6408499,-2.0337901,3,2.6131799
2002-01-26,2002,1,26,1.69032,-1.2206,4,2.08496
2002-01-27,2002,1,27,1.8727601,-0.70543998,4,2.00121
2002-01-28,2002,1,28,1.49891,-0.28079,4,1.5249799
2002-01-29,2002,1,29,1.07884,0.0893635973,5,1.08253
2002-01-30,2002,1,30,0.79615998,0.44438401,5,0.91178298
2002-01-31,2002,1,31,0.62818402,0.87768298,6,1.07933
2002-02-01,2002,2,1,0.53832102,0.83043998,6,0.98965698
2002-02-02,2002,2,2,0.51809001,0.83620799,6,0.98369801
2002-02-03,2002,2,3,0.43014199,0.192774,5,0.471365
2002-02-04,2002,2,4,0.54268301,0.0837571025,5,0.54910803
2002-02-05,2002,2,5,0.62640101,-0.0821740031,4,0.63176799
