,year,month,day,RMM1,RMM2,phase,amplitude
1990-01-01,1990,1,1,0.47525901,-1.63714,3,1.70473
1990-01-02,1990,1,2,0.53126502,-1.74783,3,1.82678
1990-01-03,1990,1,3,0.68486702,-1.81769,3,1.94243
1990-01-04,1990,1,4,0.76600701,-1.82796,3,1.98197
1990-01-05,1990,1,5,0.81559002,-1.84892,3,2.0208099
1990-01-06,1990,1,6,1.03128,-1.76675,3,2.0457101
1990-01-07,1990,1,7,0.99364299,-1.45087,3,1.75851
1990-01-08,1990,1,8,1.02476,-1.16195,3,1.54928
1990-01-09,1990,1,9,0.86042899,-0.90491998,3,1.24869
1990-01-10,1990,1,10,0.982063,-1.05637,3,1.44235
1990-01-11,1990,1,11,1.11393,-1.36659,3,1.76307
1990-01-12,1990,1,12,1.32634,-1.31318,4,1.86645
1990-01-13,1990,1,13,2.06249,-1.27237,4,2.4233799
1990-01-14,1990,1,14,2.37991,-0.96016997,4,2.5662999
1990-01-15,1990,1,15,2.4533999,-0.48018,4,2.4999499
1990-01-16,1990,1,16,2.7042201,0.20013601,5,2.7116101
1990-01-17,1990,1,17,2.5132301,0.69829601,5,2.6084299
1990-01-18,1990,1,18,2.1946299,1.06249,5,2.4382999
1990-01-19,1990,1,19,1.59426,1.12632,5,1.95199
1990-01-20,1990,1,20,1.52467,1.16257,5,1.91734
1990-01-21,1990,1,21,1.67092,1.19873,5,2.0564401
1990-01-22,1990,1,22,1.47622,1.1454,5,1.86847
1990-01-23,1990,1,23,1.44354,1.2837501,5,1.93179
1990-01-24,1990,1,24,1.4309,1.53585,6,2.0991199
1990-01-25,1990,1,25,1.2483799,1.55527,6,1.99432
1990-01-26,1990,1,26,1.36103,1.6719199,6,2.1558599
1990-01-27,1990,1,27,1.53144,1.85831,6,2.40804
1990-01-28,1990,1,28,1.20295,2.02792,6,2.3578701
1990-01-29,1990,1,29,0.56413299,2.15447,6,2.2271099
1990-01-30,1990,1,30,0.0327764004,2.0313001,6,2.03157
1990-01-31,1990,1,31,-0.36936,1.73923,7,1.77802
1990-02-01,1990,2,1,-0.76972002,1.5168101,7,1.70093
1990-02-02,1990,2,2,-1.07916,1.28482,7,1.6779
1990-02-03,1990,2,3,-0.96350998,1.47054,7,1.75807
1990-02-04,1990,2,4,-0.83996999,1.57858,7,1.7881401
1990-02-05,1990,2,5,-0.75562,1.53455,7,1.7105
1990-02-06,1990,2,6,-0.9357,1.35859,7,1.64964
1990-02-07,1990,2,7,-1.13252,1.13572,7,1.6038899
1990-02-08,1990,2,8,-1.26403,0.86066002,8,1.52922
1990-02-09,1990,2,9,-1.56652,0.20692,8,1.58013
1990-02-10,1990,2,10,-1.71009,-0.0311357006,1,1.7103699
1990-02-11,1990,2,11,-1.58742,-0.0508854985,1,1.58824
1990-02-12,1990,2,12,-1.40353,-0.073130101,1,1.40543
1990-02-13,1990,2,13,-1.23199,-0.10264,1,1.2362601
1990-02-14,1990,2,14,-1.39809,-0.37659001,1,1.44792
1990-02-15,1990,2,15,-1.31866,-0.75808001,1,1.5210299
1990-02-16,1990,2,16,-1.3624001,-1.0798,1,1.73842
1990-02-17,1990,2,17,-1.18141,-1.17843,1,1.66866
1990-02-18,1990,2,18,-0.97013998,-1.04362,2,1.42489
1990-02-19,1990,2,19,-0.69062001,-1.1022201,2,1.30071
1990-02-20,1990,2,20,-0.40272,-1.09368,2,1.16547
1990-02-21,1990,2,21,-0.32335001,-1.00068,2,1.05163
1990-02-22,1990,2,22,-0.12182,-1.0519201,2,1.0589499
1990-02-23,1990,2,23,0.0223316997,-1.29951,3,1.2997
1990-02-24,1990,2,24,0.226464,-1.39162,3,1.40992
1990-02-25,1990,2,25,0.77413899,-1.41584,3,1.61366
1990-02-26,1990,2,26,1.2278399,-1.4380701,3,1.8909301
1990-02-27,1990,2,27,1.57818,-1.3252,4,2.06078
1990-02-28,1990,2,28,1.75837,-1.03564,4,2.0406899
1990-03-01,1990,3,1,1.79712,-0.96736002,4,2.04093
1990-03-02,1990,3,2,2.03865,-0.98255998,4,2.2630701
1990-03-03,1990,3,3,2.5339601,-0.94195998,4,2.7033801
1990-03-04,1990,3,4,2.8979399,-0.86346,4,3.02384
1990-03-05,1990,3,5,2.9561501,-0.62977999,4,3.02249
1990-03-06,1990,3,6,2.9426999,-0.15178999,4,2.94662
1990-03-07,1990,3,7,2.9349501,0.42407,5,2.96543
1990-03-08,1990,3,8,3.0697999,0.81232101,5,3.1754601
1990-03-09,1990,3,9,3.00156,1.10683,5,3.1991301
1990-03-10,1990,3,10,2.7562301,1.28415,5,3.0406899
1990-03-11,1990,3,11,2.8873799,1.59833,5,3.3002501
1990-03-12,1990,3,12,2.61274,1.56909,5,3.0476899
1990-03-13,1990,3,13,2.1597199,1.54283,5,2.6541901
1990-03-14,1990,3,14,1.6790299,1.79036,6,2.4545
1990-03-15,1990,3,15,1.05136,1.8688101,6,2.1442499
1990-03-16,1990,3,16,0.38846299,1.93225,6,1.97091
1990-03-17,1990,3,17,-0.1547,2.0959899,7,2.1016901
1990-03-18,1990,3,18,-0.27663001,1.83108,7,1.85186
1990-03-19,1990,3,19,-0.16293,1.93826,7,1.9450901
1990-03-20,1990,3,20,-0.1391,2.08831,7,2.0929401
1990-03-21,1990,3,21,-0.12327,2.0942299,7,2.0978601
1990-03-22,1990,3,22,-0.26319,2.06002,7,2.0767601
1990-03-23,1990,3,23,-0.58240998,1.95521,7,2.0401101
1990-03-24,1990,3,24,-0.79980999,1.77247,7,1.9445699
1990-03-25,1990,3,25,-0.98614001,1.3596801,7,1.6796401
1990-03-26,1990,3,26,-1.25035,0.89521402,8,1.53778
1990-03-27,1990,3,27,-1.32612,0.57470399,8,1.4453
1990-03-28,1990,3,28,-1.49735,0.19914,8,1.51054
1990-03-29,1990,3,29,-1.7262,-0.13926999,1,1.7318
1990-03-30,1990,3,30,-1.80182,-0.36429,1,1.8382699
1990-03-31,1990,3,31,-1.7444201,-0.71148002,1,1.88393
1990-04-01,1990,4,1,-1.3987401,-0.77841002,1,1.60075
1990-04-02,1990,4,2,-1.05336,-0.83175999,1,1.34216
1990-04-03,1990,4,3,-0.81919998,-0.80489999,1,1.14846
1990-04-04,1990,4,4,-0.25257,-1.08764,2,1.11658
1990-04-05,1990,4,5,0.0262390003,-1.49771,3,1.4979399
1990-04-06,1990,4,6,0.426424,-1.78423,3,1.83448
1990-04-07,1990,4,7,0.83765501,-1.84846,3,2.0294001
1990-04-08,1990,4,8,1.01929,-1.64505,3,1.93523
1990-04-09,1990,4,9,1.3763601,-1.63243,3,2.1352301
1990-04-10,1990,4,10,1.4837,-1.59025,3,2.1749101
1990-04-11,1990,4,11,1.48634,-1.24532,4,1.93908
1990-04-12,1990,4,12,1.44234,-1.17598,4,1.86099
1990-04-13,1990,4,13,1.7794,-0.69810998,4,1.91144
1990-04-14,1990,4,14,1.94865,-0.27226001,4,1.96758
1990-04-15,1990,4,15,2.1000099,-0.00124820997,4,2.1000099
1990-04-16,1990,4,16,1.96526,0.37190801,5,2.00014
1990-04-17,1990,4,17,1.67858,0.90844601,5,1.90864
1990-04-18,1990,4,18,1.34569,1.53501,6,2.0413599
1990-04-19,1990,4,19,0.99291199,1.83487,6,2.0862899
1990-04-20,1990,4,20,0.71732002,1.6289901,6,1.77993
1990-04-21,1990,4,21,0.61725998,1.60084,6,1.71573
1990-04-22,1990,4,22,0.0792433992,1.61912,6,1.62106
1990-04-23,1990,4,23,-0.3398,1.8279999,7,1.85931
1990-04-24,1990,4,24,-0.87927002,1.74762,7,1.95635
1990-04-25,1990,4,25,-1.15871,1.30715,7,1.74678
1990-04-26,1990,4,26,-1.57789,0.49997699,8,1.65521
1990-04-27,1990,4,27,-1.95127,-0.19033,1,1.96053
1990-04-28,1990,4,28,-1.79931,-0.68741,1,1.92615
1990-04-29,1990,4,29,-1.33513,-1.1002001,1,1.7300299
1990-04-30,1990,4,30,-1.2158099,-1.31177,2,1.78856
1990-05-01,1990,5,1,-0.98466998,-1.20937,2,1.55954
1990-05-02,1990,5,2,-1.13463,-1.06512,1,1.5562299
1990-05-03,1990,5,3,-1.13705,-1.21157,2,1.6615601
1990-05-04,1990,5,4,-1.12343,-1.34618,2,1.75337
1990-05-05,1990,5,5,-1.01404,-1.47595,2,1.79073
1990-05-06,1990,5,6,-1.29205,-1.21608,1,1.77433
1990-05-07,1990,5,7,-1.42187,-1.39008,1,1.98847
1990-05-08,1990,5,8,-1.10166,-1.68077,2,2.00963
1990-05-09,1990,5,9,-0.95501,-1.99678,2,2.2134099
1990-05-10,1990,5,10,-0.84373999,-2.27163,2,2.42326
1990-05-11,1990,5,11,-0.51375002,-2.30724,2,2.36374
1990-05-12,1990,5,12,0.0804260969,-2.3552301,3,2.3566
1990-05-13,1990,5,13,0.55679601,-2.09092,3,2.16378
1990-05-14,1990,5,14,1.07585,-1.69306,3,2.00596
1990-05-15,1990,5,15,1.29887,-1.29258,4,1.83244
1990-05-16,1990,5,16,1.69251,-1.01059,4,1.97127
1990-05-17,1990,5,17,1.81828,-0.84672999,4,2.00576
1990-05-18,1990,5,18,1.75088,-0.62278003,4,1.85834
1990-05-19,1990,5,19,1.71306,-0.41468,4,1.76254
1990-05-20,1990,5,20,1.5398999,-0.19124,4,1.55173
1990-05-21,1990,5,21,1.2295001,-0.0679124966,4,1.23137
1990-05-22,1990,5,22,0.97293901,-0.0166369993,4,0.97308201
1990-05-23,1990,5,23,0.65660203,0.0878992006,5,0.66245902
1990-05-24,1990,5,24,0.34244001,-0.17072999,4,0.382642
1990-05-25,1990,5,25,0.00434172014,-0.15987,3,0.159931
1990-05-26,1990,5,26,-0.00826392975,-0.0664952025,2,0.0670067966
1990-05-27,1990,5,27,0.0170441996,-0.14049,3,0.141525
1990-05-28,1990,5,28,0.31467599,-0.10898,4,0.33301201
1990-05-29,1990,5,29,0.199672,-0.0191440992,4,0.200587
1990-05-30,1990,5,30,0.51292402,-0.2032,4,0.55170798
1990-05-31,1990,5,31,0.67440999,-0.29600999,4,0.73651302
1990-06-01,1990,6,1,0.770998,-0.37206,4,0.85607499
1990-06-02,1990,6,2,0.88349497,-0.51565999,4,1.02297
1990-06-03,1990,6,3,0.903009,-0.61888999,4,1.09474
1990-06-04,1990,6,4,0.52404797,-0.35534,4,0.63316298
1990-06-05,1990,6,5,0.257826,-0.29927999,3,0.39501899
1990-06-06,1990,6,6,0.25803,-0.083850503,4,0.271312
1990-06-07,1990,6,7,0.17152999,0.176236,6,0.24593
1990-06-08,1990,6,8,0.106214,0.49227601,6,0.50360399
1990-06-09,1990,6,9,0.0543326996,0.740013,6,0.74200499
1990-06-10,1990,6,10,-0.11719,0.66704297,7,0.67725903
1990-06-11,1990,6,11,-0.26247001,0.66600502,7,0.71585703
1990-06-12,1990,6,12,-0.18556,0.46573001,7,0.50133699
1990-06-13,1990,6,13,-0.00458092988,0.24389599,7,0.243939
1990-06-14,1990,6,14,0.0598926991,0.33239001,6,0.33774301
1990-06-15,1990,6,15,0.158204,0.44300401,6,0.47040501
1990-06-16,1990,6,16,0.229853,0.249339,6,0.33911899
1990-06-17,1990,6,17,0.38723201,0.46364501,6,0.60408199
1990-06-18,1990,6,18,0.50730503,0.53997999,6,0.74090302
1990-06-19,1990,6,19,0.550044,0.64180201,6,0.84525597
1990-06-20,1990,6,20,0.48850599,0.69369,6,0.848436
1990-06-21,1990,6,21,0.24916101,0.85861099,6,0.894032
1990-06-22,1990,6,22,-0.0584014989,0.62634999,7,0.629067
1990-06-23,1990,6,23,-0.34426001,0.38686201,7,0.51785499
1990-06-24,1990,6,24,-0.20996,0.466571,7,0.51163602
1990-06-25,1990,6,25,0.00499991979,0.56841201,6,0.568434
1990-06-26,1990,6,26,-0.1074,0.67602199,7,0.68450099
1990-06-27,1990,6,27,-0.50617999,0.79741901,7,0.94450998
1990-06-28,1990,6,28,-1.09286,0.674972,8,1.28449
1990-06-29,1990,6,29,-1.35089,0.446165,8,1.42266
1990-06-30,1990,6,30,-1.55493,0.253436,8,1.5754499
1990-07-01,1990,7,1,-1.49334,0.0896710977,8,1.49603
1990-07-02,1990,7,2,-1.3738199,-0.11537,1,1.37865
