,year,month,day,RMM1,RMM2,phase,amplitude
2018-07-22,2018,7,22,0.58796817,1.8920746,6,1.9813261
2018-07-23,2018,7,23,0.42310807,1.9735692,6,2.018414
2018-07-24,2018,7,24,0.28299791,1.7289455,6,1.7519534
2018-07-25,2018,7,25,0.29646233,1.6363717,6,1.66301
2018-07-26,2018,7,26,0.37133211,1.2933663,6,1.3456166
2018-07-27,2018,7,27,0.38070661,1.1950349,6,1.2542112
2018-07-28,2018,7,28,0.3349635,1.0326788,6,1.0856454
2018-07-29,2018,7,29,0.26638827,0.73141521,6,0.77841568
2018-07-30,2018,7,30,0.20068659,0.62500614,6,0.65643567
2018-07-31,2018,7,31,0.20463696,0.9073903,6,0.93017924
2018-08-01,2018,8,1,0.11443924,1.2275895,6,1.2329122
2018-08-02,2018,8,2,0.00536845718,1.5892962,6,1.5893053
2018-08-03,2018,8,3,-0.18961436,1.4274895,7,1.4400277
2018-08-04,2018,8,4,0.00440076645,1.0253526,6,1.025362
2018-08-05,2018,8,5,0.27428821,1.3555822,6,1.3830537
2018-08-06,2018,8,6,0.20778349,1.6187959,6,1.6320766
2018-08-07,2018,8,7,0.24956717,1.3842314,6,1.4065491
2018-08-08,2018,8,8,0.29197717,1.3081336,6,1.3403224
2018-08-09,2018,8,9,0.26323888,1.5514387,6,1.5736126
2018-08-10,2018,8,10,0.24967603,1.9755764,6,1.991291
2018-08-11,2018,8,11,0.21395491,2.2051444,6,2.2154996
2018-08-12,2018,8,12,0.14765787,2.1054995,6,2.1106708
2018-08-13,2018,8,13,0.27502188,1.8384554,6,1.8589125
2018-08-14,2018,8,14,0.13442628,1.3596556,6,1.3662847
2018-08-15,2018,8,15,0.0457854867,0.93443561,6,0.93555665
2018-08-16,2018,8,16,0.33820665,0.74260187,6,0.81599098
2018-08-17,2018,8,17,0.65019333,0.45026231,5,0.7908777
2018-08-18,2018,8,18,0.6331628,0.14680678,5,0.6499595
2018-08-19,2018,8,19,0.65406132,-0.12665746,4,0.6662119
2018-08-20,2018,8,20,0.66400367,-0.15732096,4,0.68238604
2018-08-21,2018,8,21,0.64371371,-0.20894562,4,0.67677593
2018-08-22,2018,8,22,0.5528717,-0.41005003,4,0.68833727
2018-08-23,2018,8,23,0.63415879,-0.51996034,4,0.8200708
2018-08-24,2018,8,24,0.62926835,-0.36621892,4,0.72807622
2018-08-25,2018,8,25,0.80066508,-0.46288416,4,0.92483854
2018-08-26,2018,8,26,0.77573574,-0.5533089,4,0.95284659
2018-08-27,2018,8,27,0.54504168,-0.53661627,4,0.76487088
2018-08-28,2018,8,28,0.42553726,-0.31137282,4,0.52729023
2018-08-29,2018,8,29,0.37226826,-0.0951881334,4,0.38424531
2018-08-30,2018,8,30,0.6066168,0.078684397,5,0.61169857
2018-08-31,2018,8,31,0.69954312,0.20584469,5,0.72920001
2018-09-01,2018,9,1,0.48503533,0.34942937,5,0.59779608
2018-09-02,2018,9,2,0.33370355,0.2871182,5,0.44022146
2018-09-03,2018,9,3,-0.00601052213,-0.080234535,2,0.0804593489
2018-09-04,2018,9,4,-0.75127894,0.0562544242,8,0.75338215
2018-09-05,2018,9,5,-0.99623507,0.38432363,8,1.0677963
2018-09-06,2018,9,6,-0.84931666,0.13122423,8,0.85939431
2018-09-07,2018,9,7,-0.76952004,0.20468572,8,0.79627717
2018-09-08,2018,9,8,-0.72834224,-0.0083620986,1,0.72839022
2018-09-09,2018,9,9,-1.0618991,-0.1542566,1,1.0730447
2018-09-10,2018,9,10,-1.0458795,0.0126415985,8,1.0459559
2018-09-11,2018,9,11,-0.94126225,-0.18424697,1,0.9591254
2018-09-12,2018,9,12,-0.56043565,-0.27963933,1,0.62632763
2018-09-13,2018,9,13,-0.29436445,-0.5457415,2,0.62006789
2018-09-14,2018,9,14,0.10656144,-0.64708227,3,0.65579784
2018-09-15,2018,9,15,0.57208812,-0.7498076,3,0.94313109
2018-09-16,2018,9,16,0.76250339,-0.784217,3,1.0938042
2018-09-17,2018,9,17,0.84627932,-0.85978383,3,1.2064066
2018-09-18,2018,9,18,0.77882373,-0.60701543,4,0.9874382
2018-09-19,2018,9,19,0.76633,-0.29088321,4,0.81967962
2018-09-20,2018,9,20,0.47338849,-0.20263913,4,0.51493621
2018-09-21,2018,9,21,-0.0252068695,0.0930464193,7,0.096400328
2018-09-22,2018,9,22,-0.5178442,0.35899132,8,0.63010901
2018-09-23,2018,9,23,-0.82442254,0.54902285,8,0.99050426
2018-09-24,2018,9,24,-0.96317947,0.60218364,8,1.1359313
2018-09-25,2018,9,25,-1.0567203,0.61359096,8,1.2219459
2018-09-26,2018,9,26,-1.0166379,0.54085571,8,1.1515545
2018-09-27,2018,9,27,-1.0700973,0.47951755,8,1.1726233
2018-09-28,2018,9,28,-1.1831218,0.25557375,8,1.2104112
2018-09-29,2018,9,29,-1.3921326,0.2114678,8,1.4081023
2018-09-30,2018,9,30,-1.469674,0.0300124511,8,1.4699804
2018-10-01,2018,10,1,-1.5407703,-0.0782599673,1,1.5427566
2018-10-02,2018,10,2,-1.642256,-0.28002766,1,1.6659592
2018-10-03,2018,10,3,-1.6434759,-0.40022293,1,1.6915057
2018-10-04,2018,10,4,-1.429594,-0.67653614,1,1.5815942
2018-10-05,2018,10,5,-1.3843615,-0.79645002,1,1.5971191
2018-10-06,2018,10,6,-1.314986,-0.98443621,1,1.6426511
2018-10-07,2018,10,7,-1.4820356,-1.1130397,1,1.8534527
2018-10-08,2018,10,8,-1.2299367,-1.3870984,2,1.8538572
2018-10-09,2018,10,9,-1.0315558,-1.615731,2,1.9169492
2018-10-10,2018,10,10,-0.89278162,-1.7541479,2,1.9682717
2018-10-11,2018,10,11,-0.72207224,-1.8670001,2,2.0017686
2018-10-12,2018,10,12,-0.4593876,-1.9230453,2,1.9771545
2018-10-13,2018,10,13,-0.0650894642,-1.6579027,2,1.6591799
2018-10-14,2018,10,14,0.0903841779,-1.4925771,3,1.4953113
2018-10-15,2018,10,15,0.13578844,-1.0884409,3,1.0968783
2018-10-16,2018,10,16,0.35950363,-0.96521711,3,1.0299937
2018-10-17,2018,10,17,0.600169,-0.55083895,4,0.81463265
2018-10-18,2018,10,18,0.47637936,-0.25323781,4,0.53950596
2018-10-19,2018,10,19,0.16347404,0.0397907458,5,0.16824704
2018-10-20,2018,10,20,0.0712446421,0.25334036,6,0.2631675
2018-10-21,2018,10,21,-0.0265649743,0.15552308,7,0.15777555
2018-10-22,2018,10,22,0.23111193,0.20651267,5,0.30993581
2018-10-23,2018,10,23,0.25271544,0.22212251,5,0.33645728
2018-10-24,2018,10,24,0.15956292,0.56686705,6,0.5888961
2018-10-25,2018,10,25,0.15948232,0.86851573,6,0.88303691
2018-10-26,2018,10,26,-0.16021022,0.98195094,7,0.99493462
2018-10-27,2018,10,27,-0.23014314,1.1468847,7,1.1697479
2018-10-28,2018,10,28,-0.39133373,1.0295457,7,1.1014111
2018-10-29,2018,10,29,-0.44829687,0.85697585,7,0.96714926
2018-10-30,2018,10,30,-0.67117018,0.39172995,8,0.77712405
2018-10-31,2018,10,31,-1.0740322,-0.0730271712,1,1.076512
2018-11-01,2018,11,1,-1.0748121,-0.85430813,1,1.3729761
2018-11-02,2018,11,2,-1.2272441,-1.2784699,2,1.7721776
2018-11-03,2018,11,3,-0.74948835,-1.2205894,2,1.4323307
2018-11-04,2018,11,4,-0.49115166,-1.4436066,2,1.5248705
2018-11-05,2018,11,5,-0.0637805536,-1.4516754,2,1.4530759
2018-11-06,2018,11,6,0.2945917,-1.6318692,3,1.6582465
2018-11-07,2018,11,7,0.64913332,-1.3318226,3,1.4815956
2018-11-08,2018,11,8,1.1076453,-1.2754143,3,1.6892483
2018-11-09,2018,11,9,1.4232557,-1.1515266,4,1.8307568
2018-11-10,2018,11,10,1.7146167,-0.84744692,4,1.9126098
2018-11-11,2018,11,11,1.8956602,-0.37295574,4,1.9319999
2018-11-12,2018,11,12,1.8705636,-0.0845082849,4,1.8724716
2018-11-13,2018,11,13,1.7657669,0.18761459,5,1.7757059
2018-11-14,2018,11,14,1.678232,0.36554673,5,1.7175816
2018-11-15,2018,11,15,1.2516615,0.58415329,5,1.3812644
2018-11-16,2018,11,16,1.0511471,0.72248906,5,1.2755002
2018-11-17,2018,11,17,1.118156,0.61907649,5,1.2780956
2018-11-18,2018,11,18,1.3965343,0.58040905,5,1.5123435
2018-11-19,2018,11,19,1.1298407,0.59816843,5,1.2784152
2018-11-20,2018,11,20,0.97594899,0.55168235,5,1.1210842
2018-11-21,2018,11,21,0.88808399,0.7795428,5,1.1816853
2018-11-22,2018,11,22,0.76879507,1.0916486,6,1.3351938
2018-11-23,2018,11,23,0.5378589,1.4048319,6,1.5042756
2018-11-24,2018,11,24,0.2391773,1.4106022,6,1.4307356
2018-11-25,2018,11,25,-0.0421338379,1.5172791,7,1.517864
2018-11-26,2018,11,26,-0.44037974,1.3564541,7,1.4261494
2018-11-27,2018,11,27,-0.6513136,1.2755926,7,1.432252
2018-11-28,2018,11,28,-0.65773988,1.0518421,7,1.2405617
2018-11-29,2018,11,29,-0.94966894,0.68274647,8,1.1696212
2018-11-30,2018,11,30,-1.1015286,0.4271563,8,1.1814516
2018-12-01,2018,12,1,-1.1461262,0.29987994,8,1.1847081
2018-12-02,2018,12,2,-1.2836354,-0.30021855,1,1.3182757
2018-12-03,2018,12,3,-1.2782778,-0.80586827,1,1.5110981
2018-12-04,2018,12,4,-1.1486782,-1.3667107,2,1.7853178
2018-12-05,2018,12,5,-0.57148713,-1.659748,2,1.7553805
2018-12-06,2018,12,6,-0.16150081,-1.8501389,2,1.8571743
2018-12-07,2018,12,7,0.0199450944,-1.7831272,3,1.7832388
2018-12-08,2018,12,8,0.14249764,-1.5063634,3,1.5130883
2018-12-09,2018,12,9,0.37828958,-1.4061779,3,1.4561727
2018-12-10,2018,12,10,0.85429394,-1.5899465,3,1.8049232
2018-12-11,2018,12,11,1.4075865,-1.5031329,3,2.059298
2018-12-12,2018,12,12,1.5463187,-1.4941008,4,2.1502182
2018-12-13,2018,12,13,1.7647843,-1.6751245,4,2.4332089
2018-12-14,2018,12,14,1.7697448,-1.3609036,4,2.2324998
2018-12-15,2018,12,15,1.9505661,-0.76542133,4,2.0953705
2018-12-16,2018,12,16,2.2219474,-0.17274301,4,2.2286522
2018-12-17,2018,12,17,2.0134428,-0.0978057608,4,2.0158169
2018-12-18,2018,12,18,2.0125465,0.0133769456,5,2.0125909
2018-12-19,2018,12,19,1.9955987,0.0915540308,5,1.9976977
2018-12-20,2018,12,20,2.166544,0.37991798,5,2.1996024
2018-12-21,2018,12,21,2.4510496,0.41916287,5,2.4866326
2018-12-22,2018,12,22,2.7957461,0.36608076,5,2.8196118
2018-12-23,2018,12,23,2.610502,0.45549867,5,2.6499434
2018-12-24,2018,12,24,2.6660388,0.54519284,5,2.7212126
2018-12-25,2018,12,25,2.9818537,0.76600432,5,3.078671
2018-12-26,2018,12,26,2.9274943,1.0034851,5,3.0947061
2018-12-27,2018,12,27,2.9036365,1.0849226,5,3.0997036
2018-12-28,2018,12,28,2.61642,1.0795137,5,2.8303716
2018-12-29,2018,12,29,2.2652919,1.0957608,5,2.5163941
2018-12-30,2018,12,30,2.0112765,1.3457726,5,2.419987
2018-12-31,2018,12,31,1.8419522,1.6655028,5,2.4832816
