,year,month,day,RMM1,RMM2,phase,amplitude
1982-01-01,1982,1,1,-1.81142,-0.45748001,1,1.8682899
1982-01-02,1982,1,2,-1.83796,-0.76541001,1,1.99096
1982-01-03,1982,1,3,-1.5732,-1.18296,1,1.96834
1982-01-04,1982,1,4,-1.28539,-1.23914,1,1.78541
1982-01-05,1982,1,5,-0.84390998,-1.24801,2,1.50656
1982-01-06,1982,1,6,-0.42027,-1.2022901,2,1.27363
1982-01-07,1982,1,7,-0.060268499,-1.02797,2,1.02973
1982-01-08,1982,1,8,0.408618,-0.77846003,3,0.87918299
1982-01-09,1982,1,9,0.82606399,-0.66222,4,1.05873
1982-01-10,1982,1,10,1.0438,-0.53306001,4,1.17204
1982-01-11,1982,1,11,0.93503201,-0.36708999,4,1.00451
1982-01-12,1982,1,12,0.91413999,-0.29571,4,0.96077901
1982-01-13,1982,1,13,0.76616001,-0.53318,4,0.93342698
1982-01-14,1982,1,14,0.81617302,-0.41657999,4,0.91633999
1982-01-15,1982,1,15,0.88211203,-0.16479,4,0.89737201
1982-01-16,1982,1,16,0.97330302,-0.23069,4,1.00027
1982-01-17,1982,1,17,0.88146198,0.176469,5,0.89895302
1982-01-18,1982,1,18,0.62382299,0.31738701,5,0.69992101
1982-01-19,1982,1,19,0.47035301,0.67534,6,0.82299203
1982-01-20,1982,1,20,0.51374501,0.48799899,5,0.708574
1982-01-21,1982,1,21,0.31402901,0.52096301,6,0.60829002
1982-01-22,1982,1,22,-0.13931,0.44304299,7,0.46443
1982-01-23,1982,1,23,-0.54387999,0.28240001,8,0.61282098
1982-01-24,1982,1,24,-0.70003003,0.310047,8,0.76561701
1982-01-25,1982,1,25,-0.88556999,0.113692,8,0.89284003
1982-01-26,1982,1,26,-0.5765,-0.0898851007,1,0.58346701
1982-01-27,1982,1,27,0.0457681008,-0.19055,3,0.195967
1982-01-28,1982,1,28,0.58486801,-0.32861999,4,0.67086798
1982-01-29,1982,1,29,0.552562,-0.11304,4,0.56400597
1982-01-30,1982,1,30,0.861996,0.172719,5,0.87912899
1982-01-31,1982,1,31,1.0866899,0.32684699,5,1.13478
1982-02-01,1982,2,1,0.968283,0.49507701,5,1.08751
1982-02-02,1982,2,2,0.92363501,0.754044,5,1.19234
1982-02-03,1982,2,3,0.67596102,0.83619499,6,1.07524
1982-02-04,1982,2,4,-0.0894827023,1.3042099,7,1.3072799
1982-02-05,1982,2,5,-0.37772,1.4180501,7,1.46749
1982-02-06,1982,2,6,-0.31714001,1.11791,7,1.16203
1982-02-07,1982,2,7,-0.22962999,0.87202901,7,0.90175599
1982-02-08,1982,2,8,-0.0205418002,0.71815401,7,0.71844798
1982-02-09,1982,2,9,0.0961218998,0.47807199,6,0.48763999
1982-02-10,1982,2,10,0.435408,0.158857,5,0.46348199
1982-02-11,1982,2,11,0.699799,0.0594219007,5,0.70231801
1982-02-12,1982,2,12,0.78280801,-0.0356207006,4,0.78361797
1982-02-13,1982,2,13,0.63281,0.121144,5,0.644301
1982-02-14,1982,2,14,0.63027799,-0.25264001,4,0.67902797
1982-02-15,1982,2,15,0.45558399,-0.38183999,4,0.59444201
1982-02-16,1982,2,16,0.122372,-0.16987,3,0.209355
1982-02-17,1982,2,17,-0.34079999,0.29725,8,0.452216
1982-02-18,1982,2,18,-0.75204998,0.646936,8,0.99201697
1982-02-19,1982,2,19,-1.14092,0.66709101,8,1.32163
1982-02-20,1982,2,20,-1.1528701,0.61043799,8,1.30451
1982-02-21,1982,2,21,-1.1502301,0.73556602,8,1.36532
1982-02-22,1982,2,22,-1.03231,0.66450101,8,1.22769
1982-02-23,1982,2,23,-0.86104,0.68457198,8,1.1000201
1982-02-24,1982,2,24,-0.92904001,0.57024801,8,1.0901
1982-02-25,1982,2,25,-0.99097002,0.41772699,8,1.07542
1982-02-26,1982,2,26,-1.11218,0.229508,8,1.13562
1982-02-27,1982,2,27,-1.12342,-0.0288488995,1,1.12379
1982-02-28,1982,2,28,-1.0282201,-0.35521999,1,1.08785
1982-03-01,1982,3,1,-0.71911001,-0.59543997,1,0.933635
1982-03-02,1982,3,2,-0.24155,-0.68283999,2,0.72430801
1982-03-03,1982,3,3,-0.0982545018,-0.24774,2,0.266509
1982-03-04,1982,3,4,-0.0981082022,-0.16426,2,0.19132701
1982-03-05,1982,3,5,0.0504706986,-0.0516550988,3,0.0722187012
1982-03-06,1982,3,6,0.0775585994,-0.11209,3,0.136308
1982-03-07,1982,3,7,-0.13548,-0.24762,2,0.28225699
1982-03-08,1982,3,8,0.0156647991,-0.50213999,3,0.502388
1982-03-09,1982,3,9,-0.0324146003,-0.48934999,2,0.49042401
1982-03-10,1982,3,10,-0.16343001,-0.62360001,2,0.64465702
1982-03-11,1982,3,11,-0.43375,-0.69431001,2,0.81866699
1982-03-12,1982,3,12,-0.61317998,-0.59105003,1,0.85166699
1982-03-13,1982,3,13,-0.50229001,-0.71500999,2,0.87380803
1982-03-14,1982,3,14,-0.55129999,-0.71833003,2,0.90549999
1982-03-15,1982,3,15,-0.46676001,-0.69243002,2,0.83506101
1982-03-16,1982,3,16,-0.12042,-0.92592001,2,0.93371999
1982-03-17,1982,3,17,0.29887399,-0.98632997,3,1.03061
1982-03-18,1982,3,18,0.44003499,-0.86392999,3,0.96953601
1982-03-19,1982,3,19,0.70663297,-0.48477,4,0.85693401
1982-03-20,1982,3,20,0.92140299,-0.31369001,4,0.97333598
1982-03-21,1982,3,21,0.84346902,0.00407555001,5,0.84347898
1982-03-22,1982,3,22,0.76073498,0.389543,5,0.854671
1982-03-23,1982,3,23,0.707802,0.57216698,5,0.910142
1982-03-24,1982,3,24,0.626643,0.38667899,5,0.73634303
1982-03-25,1982,3,25,0.73940098,0.339656,5,0.81368297
1982-03-26,1982,3,26,0.71490997,0.620866,5,0.94687402
1982-03-27,1982,3,27,0.84379798,1.13969,6,1.4180599
1982-03-28,1982,3,28,0.91038197,1.1250401,6,1.44725
1982-03-29,1982,3,29,0.63935298,1.06375,6,1.2411
