,year,month,day,RMM1,RMM2,phase,amplitude
2014-01-01,2014,1,1,0.43324056,0.20911744,5,0.48106912
2014-01-02,2014,1,2,0.41713828,0.12505423,5,0.43548009
2014-01-03,2014,1,3,0.22773153,0.49105683,6,0.54129332
2014-01-04,2014,1,4,-0.0142758489,0.57579511,7,0.57597208
2014-01-05,2014,1,5,-0.31652725,0.27695704,8,0.42058852
2014-01-06,2014,1,6,-0.43200123,0.23258521,8,0.49063322
2014-01-07,2014,1,7,-0.39593649,0.13405554,8,0.41801506
2014-01-08,2014,1,8,-0.21020739,0.11827753,8,0.24119851
2014-01-09,2014,1,9,-0.0888253897,0.014028769,8,0.0899263918
2014-01-10,2014,1,10,0.0478962027,-0.33522817,3,0.33863249
2014-01-11,2014,1,11,0.18463477,-0.20560786,3,0.27634144
2014-01-12,2014,1,12,0.77973688,0.0051773428,5,0.7797541
2014-01-13,2014,1,13,0.94652033,0.0300244261,5,0.94699639
2014-01-14,2014,1,14,0.9559288,0.18829833,5,0.97429776
2014-01-15,2014,1,15,0.90168875,0.49681544,5,1.0294991
2014-01-16,2014,1,16,0.98955238,0.80659622,5,1.2766407
2014-01-17,2014,1,17,0.83559555,1.077926,6,1.3638711
2014-01-18,2014,1,18,0.49793395,1.043829,6,1.1565107
2014-01-19,2014,1,19,0.51368231,1.34249,6,1.4374105
2014-01-20,2014,1,20,0.79722381,1.7696921,6,1.9409729
2014-01-21,2014,1,21,0.67934513,2.1691773,6,2.2730684
2014-01-22,2014,1,22,0.34169751,2.1644456,6,2.1912513
2014-01-23,2014,1,23,0.15184405,2.2512751,6,2.2563899
2014-01-24,2014,1,24,0.0130035775,2.3662651,6,2.3663008
2014-01-25,2014,1,25,-0.16742386,2.180192,7,2.1866112
2014-01-26,2014,1,26,-0.23781438,2.1332154,7,2.1464305
2014-01-27,2014,1,27,-0.23017398,1.6456264,7,1.6616457
2014-01-28,2014,1,28,-0.12233289,1.3986613,7,1.4040009
2014-01-29,2014,1,29,0.13898061,1.32908,6,1.3363267
2014-01-30,2014,1,30,0.16721338,1.1365987,6,1.1488329
2014-01-31,2014,1,31,-0.0700824782,1.1221967,7,1.1243829
2014-02-01,2014,2,1,-0.3886638,1.2750667,7,1.3329871
2014-02-02,2014,2,2,-0.44239625,1.2474509,7,1.3235741
2014-02-03,2014,2,3,-0.24288239,1.0844258,7,1.1112926
2014-02-04,2014,2,4,-0.17907378,0.55914181,7,0.58711749
2014-02-05,2014,2,5,-0.0764721781,-0.10227857,2,0.1277063
2014-02-06,2014,2,6,0.32188296,-0.20615092,4,0.38223925
2014-02-07,2014,2,7,0.83958572,-0.18132725,4,0.8589434
2014-02-08,2014,2,8,0.84753197,0.0575129874,5,0.84948117
2014-02-09,2014,2,9,0.88036138,0.0670674294,5,0.88291234
2014-02-10,2014,2,10,1.0942758,0.0878819451,5,1.0977991
2014-02-11,2014,2,11,0.97523892,0.14817989,5,0.98643208
2014-02-12,2014,2,12,0.95142317,0.00125672668,5,0.95142394
2014-02-13,2014,2,13,0.68046981,0.29446781,5,0.74145156
2014-02-14,2014,2,14,0.71685612,0.52685571,5,0.88964015
2014-02-15,2014,2,15,0.65290976,0.89933783,6,1.1113504
2014-02-16,2014,2,16,0.56321442,1.2942947,6,1.4115273
2014-02-17,2014,2,17,0.53243524,1.6631267,6,1.7462754
2014-02-18,2014,2,18,0.70489299,1.6944551,6,1.8352253
2014-02-19,2014,2,19,0.57373995,1.8008579,6,1.8900441
2014-02-20,2014,2,20,0.2673741,1.7582079,6,1.7784218
2014-02-21,2014,2,21,0.0643605739,1.6779747,6,1.6792086
2014-02-22,2014,2,22,-0.38697624,1.6015919,7,1.6476794
2014-02-23,2014,2,23,-0.92781943,1.484188,7,1.7503322
2014-02-24,2014,2,24,-1.3698323,1.6092645,7,2.113332
2014-02-25,2014,2,25,-1.5916798,1.7544718,7,2.368885
2014-02-26,2014,2,26,-1.7870744,1.8900017,7,2.6011038
2014-02-27,2014,2,27,-1.8864949,1.8181968,8,2.6200576
2014-02-28,2014,2,28,-1.6623783,1.7041606,7,2.3806858
2014-03-01,2014,3,1,-1.5239464,1.5014888,8,2.1393647
2014-03-02,2014,3,2,-1.3978928,1.4235338,7,1.9951323
2014-03-03,2014,3,3,-1.4199281,1.6431433,7,2.1716621
2014-03-04,2014,3,4,-1.592334,1.894456,7,2.474771
2014-03-05,2014,3,5,-1.7691226,1.8135213,7,2.5335064
2014-03-06,2014,3,6,-1.9132081,1.4877672,8,2.4235957
2014-03-07,2014,3,7,-2.0142081,1.2672164,8,2.3796787
2014-03-08,2014,3,8,-2.2691131,1.0030307,8,2.480916
2014-03-09,2014,3,9,-2.1339588,0.78649747,8,2.274282
2014-03-10,2014,3,10,-2.2194533,0.48913103,8,2.2727125
2014-03-11,2014,3,11,-2.0849602,0.26063493,8,2.1011877
2014-03-12,2014,3,12,-1.6727713,-0.0562730394,1,1.6737176
2014-03-13,2014,3,13,-1.347018,-0.40301654,1,1.4060156
2014-03-14,2014,3,14,-1.1333776,-0.2894479,1,1.1697541
2014-03-15,2014,3,15,-0.72604138,-0.51114911,1,0.88792425
2014-03-16,2014,3,16,-0.43342698,-0.49331582,2,0.65667301
2014-03-17,2014,3,17,-0.31781149,-0.8113566,2,0.87138033
2014-03-18,2014,3,18,-0.28029636,-0.81577045,2,0.86258191
2014-03-19,2014,3,19,-0.2781294,-0.7373789,2,0.78808856
2014-03-20,2014,3,20,-0.31110248,-0.5137198,2,0.60057706
2014-03-21,2014,3,21,-0.41280064,-0.61146766,2,0.73776495
2014-03-22,2014,3,22,-0.54820824,-0.643516,2,0.8453669
2014-03-23,2014,3,23,-1.0031935,-0.60434169,1,1.1711644
2014-03-24,2014,3,24,-1.0517167,-0.63352889,1,1.2277894
2014-03-25,2014,3,25,-0.95607167,-0.61013836,1,1.1341702
2014-03-26,2014,3,26,-1.0686415,-0.68747473,1,1.2706754
2014-03-27,2014,3,27,-0.83760786,-0.92943436,2,1.2511735
2014-03-28,2014,3,28,-0.72525859,-1.1951393,2,1.3979836
2014-03-29,2014,3,29,-0.83596289,-1.2953225,2,1.5416532
2014-03-30,2014,3,30,-0.61872149,-1.3595095,2,1.4936807
2014-03-31,2014,3,31,0.0795600936,-1.6811442,3,1.6830258
2014-04-01,2014,4,1,0.64875871,-2.0393734,3,2.1400776
2014-04-02,2014,4,2,0.57857549,-2.2387369,3,2.3122916
2014-04-03,2014,4,3,0.7765792,-2.0721982,3,2.2129347
2014-04-04,2014,4,4,1.3192909,-1.7025107,3,2.1538503
2014-04-05,2014,4,5,1.6378824,-1.459064,4,2.1935191
2014-04-06,2014,4,6,1.7323835,-0.73967826,4,1.8836869
2014-04-07,2014,4,7,1.7737964,-0.30548522,4,1.7999097
2014-04-08,2014,4,8,1.6349726,0.11702562,5,1.6391554
2014-04-09,2014,4,9,1.8686843,0.42175892,5,1.9156883
2014-04-10,2014,4,10,1.6445878,0.64135814,5,1.7652222
2014-04-11,2014,4,11,1.4498852,0.68330693,5,1.6028336
2014-04-12,2014,4,12,1.1249379,0.754664,5,1.3546228
2014-04-13,2014,4,13,1.0808595,0.74411112,5,1.3122342
2014-04-14,2014,4,14,0.92646998,0.87645239,5,1.2753491
2014-04-15,2014,4,15,0.71922678,1.1226356,6,1.3332658
2014-04-16,2014,4,16,0.60718381,1.1603118,6,1.3095784
2014-04-17,2014,4,17,0.51119703,1.178579,6,1.2846675
2014-04-18,2014,4,18,0.47881514,0.88904053,6,1.0097806
2014-04-19,2014,4,19,0.65841478,0.82289863,6,1.0538844
2014-04-20,2014,4,20,0.66245788,0.63901544,5,0.92042989
2014-04-21,2014,4,21,0.45825827,0.59291875,6,0.74936861
2014-04-22,2014,4,22,0.27089486,0.7099064,6,0.75983626
2014-04-23,2014,4,23,0.21131454,0.80173254,6,0.8291133
2014-04-24,2014,4,24,0.29445279,0.63731509,6,0.70204914
2014-04-25,2014,4,25,0.11954328,0.51634014,6,0.52999789
2014-04-26,2014,4,26,-0.0255970899,0.42820507,7,0.42896944
