,year,month,day,RMM1,RMM2,phase,amplitude
2015-01-01,2015,1,1,1.6251949,0.14258501,5,1.6314377
2015-01-02,2015,1,2,1.2486203,0.17176525,5,1.2603793
2015-01-03,2015,1,3,1.1880033,0.65394622,5,1.3560964
2015-01-04,2015,1,4,1.2783009,1.0699999,5,1.6670192
2015-01-05,2015,1,5,1.6106465,1.516953,5,2.212539
2015-01-06,2015,1,6,1.8545455,1.4343716,5,2.3445172
2015-01-07,2015,1,7,2.0252588,1.5465183,5,2.5482135
2015-01-08,2015,1,8,1.851416,1.968979,6,2.7027061
2015-01-09,2015,1,9,1.8164033,2.332186,6,2.9560807
2015-01-10,2015,1,10,1.5582062,2.3787622,6,2.8436801
2015-01-11,2015,1,11,1.1375475,2.4343998,6,2.6870646
2015-01-12,2015,1,12,0.54703164,2.0533149,6,2.1249342
2015-01-13,2015,1,13,0.1230328,1.6365781,6,1.6411961
2015-01-14,2015,1,14,-0.24082644,1.4070052,7,1.4274666
2015-01-15,2015,1,15,-0.78665566,1.2778649,7,1.5005885
2015-01-16,2015,1,16,-1.042851,1.2270072,7,1.6103058
2015-01-17,2015,1,17,-1.1338956,0.90012032,8,1.4477347
2015-01-18,2015,1,18,-1.1097069,0.81429523,8,1.3764179
2015-01-19,2015,1,19,-0.83134013,0.81951404,8,1.1673602
2015-01-20,2015,1,20,-0.73065841,1.042276,7,1.2728713
2015-01-21,2015,1,21,-0.82885259,1.1213251,7,1.3944055
2015-01-22,2015,1,22,-0.88787627,1.1243407,7,1.4326431
2015-01-23,2015,1,23,-0.89015603,0.73530513,8,1.1545784
2015-01-24,2015,1,24,-0.91109455,0.54952848,8,1.06399
2015-01-25,2015,1,25,-0.86101907,0.64478534,8,1.0756867
2015-01-26,2015,1,26,-0.6859253,0.5148015,8,0.85762119
2015-01-27,2015,1,27,-0.31627917,0.6706664,7,0.74150252
2015-01-28,2015,1,28,0.14171575,0.73088646,6,0.74449873
2015-01-29,2015,1,29,0.23048712,0.59833074,6,0.64118952
2015-01-30,2015,1,30,0.24225362,0.88292813,6,0.91555935
2015-01-31,2015,1,31,0.22780393,1.0462811,6,1.0707935
2015-02-01,2015,2,1,0.16112268,0.88929391,6,0.90377218
2015-02-02,2015,2,2,-0.016399784,1.2254717,7,1.2255814
2015-02-03,2015,2,3,-0.15971178,1.6221159,7,1.6299595
2015-02-04,2015,2,4,-0.3318505,1.3902175,7,1.4292759
2015-02-05,2015,2,5,-0.98643947,1.0227129,7,1.4209168
2015-02-06,2015,2,6,-1.4348859,0.67124313,8,1.584129
2015-02-07,2015,2,7,-1.5604234,0.3952311,8,1.6096983
2015-02-08,2015,2,8,-1.4312278,0.26967928,8,1.4564134
2015-02-09,2015,2,9,-1.1867548,0.45441005,8,1.2707776
2015-02-10,2015,2,10,-1.0644466,0.72489321,8,1.287834
2015-02-11,2015,2,11,-0.75903648,0.85522872,7,1.1434827
2015-02-12,2015,2,12,-0.40212861,0.97931188,7,1.0586592
2015-02-13,2015,2,13,0.0555703416,0.86492616,6,0.86670947
2015-02-14,2015,2,14,0.10512976,0.76254719,6,0.76976001
2015-02-15,2015,2,15,0.0462068245,0.57939422,6,0.5812338
2015-02-16,2015,2,16,-0.00672051031,0.2925019,7,0.29257908
2015-02-17,2015,2,17,0.11243106,-0.0394475982,4,0.11915057
2015-02-18,2015,2,18,-0.0422732532,0.0617365018,7,0.0748226121
2015-02-19,2015,2,19,-0.1403632,0.29468083,7,0.32640254
2015-02-20,2015,2,20,-0.23165978,0.55158925,7,0.59826159
2015-02-21,2015,2,21,-0.55688703,0.76064724,7,0.94271278
2015-02-22,2015,2,22,-0.50564182,1.0117553,7,1.1310714
2015-02-23,2015,2,23,-0.4726195,0.8891992,7,1.0069977
2015-02-24,2015,2,24,-0.40514508,0.77251315,7,0.87230676
2015-02-25,2015,2,25,-0.28248975,0.50282604,7,0.57674474
2015-02-26,2015,2,26,-0.05746755,0.28893396,7,0.29459354
2015-02-27,2015,2,27,0.0714392513,-0.15908608,3,0.17439021
2015-02-28,2015,2,28,0.20867319,-0.33988047,3,0.39882731
2015-03-01,2015,3,1,0.29643881,-0.26668653,4,0.39874515
2015-03-02,2015,3,2,0.74971497,-0.23213024,4,0.78482926
2015-03-03,2015,3,3,1.0513871,-0.11213637,4,1.0573502
2015-03-04,2015,3,4,1.2009169,0.0112453736,5,1.2009696
2015-03-05,2015,3,5,1.2561741,-0.0971103162,4,1.2599221
2015-03-06,2015,3,6,1.5679722,-0.00827717036,4,1.567994
2015-03-07,2015,3,7,1.8474529,0.18352468,5,1.8565462
2015-03-08,2015,3,8,1.7423342,0.82756394,5,1.9288833
2015-03-09,2015,3,9,1.6990772,1.4394628,5,2.2268624
2015-03-10,2015,3,10,1.3225265,1.8121444,6,2.2434223
2015-03-11,2015,3,11,0.95440108,2.2797387,6,2.4714551
2015-03-12,2015,3,12,0.59192842,2.903214,6,2.9629428
2015-03-13,2015,3,13,0.20882775,3.1268361,6,3.1338015
2015-03-14,2015,3,14,-0.67320597,3.5066066,7,3.5706437
2015-03-15,2015,3,15,-1.8073887,3.6999838,7,4.1178312
2015-03-16,2015,3,16,-2.6302848,3.8129756,7,4.6321898
2015-03-17,2015,3,17,-2.8684473,3.395556,7,4.4449735
2015-03-18,2015,3,18,-2.9067626,2.7646785,8,4.0115728
2015-03-19,2015,3,19,-2.9123809,2.1068232,8,3.594533
2015-03-20,2015,3,20,-2.8977444,1.8510182,8,3.4384868
2015-03-21,2015,3,21,-2.5723829,1.4206966,8,2.9386277
2015-03-22,2015,3,22,-2.3350887,1.0170442,8,2.5469627
2015-03-23,2015,3,23,-2.1643586,0.63551903,8,2.2557333
2015-03-24,2015,3,24,-2.1056612,0.20561907,8,2.1156766
2015-03-25,2015,3,25,-2.0820706,-0.39613515,1,2.1194201
2015-03-26,2015,3,26,-1.6482714,-0.80383593,1,1.833835
2015-03-27,2015,3,27,-1.3777167,-1.0586262,1,1.7374673
2015-03-28,2015,3,28,-1.0103916,-1.3851238,2,1.7144852
2015-03-29,2015,3,29,-0.99135876,-1.7855107,2,2.0422637
2015-03-30,2015,3,30,-0.62806231,-2.1128104,2,2.2041845
2015-03-31,2015,3,31,0.0321871154,-2.1339431,3,2.1341858
2015-04-01,2015,4,1,0.3853766,-1.997219,3,2.0340598
2015-04-02,2015,4,2,0.82878518,-1.7035762,3,1.8944806
2015-04-03,2015,4,3,1.1847876,-1.4322871,3,1.8588083
2015-04-04,2015,4,4,1.4072441,-1.226993,4,1.8670425
2015-04-05,2015,4,5,1.5755253,-1.4264127,4,2.1253078
2015-04-06,2015,4,6,1.597192,-1.3346604,4,2.0814276
2015-04-07,2015,4,7,1.4244524,-1.168106,4,1.8421553
2015-04-08,2015,4,8,1.0122119,-1.0522058,3,1.4600377
2015-04-09,2015,4,9,0.78679401,-0.99583977,3,1.2691499
2015-04-10,2015,4,10,0.43932956,-0.77082938,3,0.88723642
2015-04-11,2015,4,11,0.27065659,-0.71266478,3,0.7623294
2015-04-12,2015,4,12,0.1173929,-0.60642004,3,0.61767817
2015-04-13,2015,4,13,0.23029849,-0.51330429,3,0.56259996
2015-04-14,2015,4,14,-0.0469723232,-0.84002322,2,0.84133548
2015-04-15,2015,4,15,-0.35467139,-0.92688727,2,0.99242723
2015-04-16,2015,4,16,-0.29173476,-0.83765316,2,0.88700169
2015-04-17,2015,4,17,0.25676712,-1.1255724,3,1.154488
2015-04-18,2015,4,18,0.46361881,-1.1522688,3,1.242041
2015-04-19,2015,4,19,0.46498209,-1.178769,3,1.267164
2015-04-20,2015,4,20,0.44375098,-0.92826074,3,1.0288746
2015-04-21,2015,4,21,0.53179419,-0.56887984,3,0.77873576
2015-04-22,2015,4,22,0.5627194,-0.46430427,4,0.72954202
2015-04-23,2015,4,23,0.44020081,-0.33877397,4,0.55546784
2015-04-24,2015,4,24,0.51412195,-0.14251712,4,0.53350961
2015-04-25,2015,4,25,0.64911836,-0.0506661236,4,0.65109271
2015-04-26,2015,4,26,0.20840502,0.0821766779,5,0.22402155
2015-04-27,2015,4,27,0.0667585284,0.26878187,6,0.27694836
2015-04-28,2015,4,28,-0.21782023,0.41447559,7,0.4682261
2015-04-29,2015,4,29,-0.0857451484,0.22589855,7,0.24162447
2015-04-30,2015,4,30,-0.0312863216,0.13444158,7,0.13803396
2015-05-01,2015,5,1,0.21120733,0.17662421,5,0.27532643
2015-05-02,2015,5,2,0.36878636,0.14629167,5,0.39674255
2015-05-03,2015,5,3,0.27969632,0.37910569,6,0.47111693
2015-05-04,2015,5,4,0.12416017,0.60656464,6,0.6191417
2015-05-05,2015,5,5,0.24206112,0.27907655,6,0.36942834
2015-05-06,2015,5,6,0.34072146,0.077281937,5,0.34937602
2015-05-07,2015,5,7,0.44399279,0.0325338989,5,0.44518319
2015-05-08,2015,5,8,0.63995004,0.0585029945,5,0.6426186
2015-05-09,2015,5,9,0.85307729,0.40568495,5,0.94462752
2015-05-10,2015,5,10,0.83971876,0.50773191,5,0.9812845
2015-05-11,2015,5,11,0.55115259,0.67927891,6,0.87475085
2015-05-12,2015,5,12,0.2562837,0.65739632,6,0.70558578
2015-05-13,2015,5,13,0.0862128064,0.58268607,6,0.58902943
2015-05-14,2015,5,14,-0.0846839845,0.48810893,7,0.49540055
2015-05-15,2015,5,15,0.0343606025,0.72719568,6,0.72800702
2015-05-16,2015,5,16,-0.0106379688,0.7958287,7,0.79589981
2015-05-17,2015,5,17,-0.0640976876,0.94011372,7,0.94229627
2015-05-18,2015,5,18,-0.15890011,0.90803987,7,0.92183816
2015-05-19,2015,5,19,-0.0686505809,0.75073797,7,0.75387025
2015-05-20,2015,5,20,-0.0970646963,0.53962427,7,0.54828453
2015-05-21,2015,5,21,-0.1677849,0.13173372,8,0.21332029
2015-05-22,2015,5,22,-0.18302208,-0.14235908,1,0.23186891
2015-05-23,2015,5,23,-0.31660992,-0.36649477,2,0.48431423
2015-05-24,2015,5,24,-0.18586873,-0.44710052,2,0.48419631
2015-05-25,2015,5,25,-0.43246353,-0.40685511,1,0.59376407
2015-05-26,2015,5,26,-0.45646971,-0.41296709,1,0.61555374
2015-05-27,2015,5,27,-0.69982982,-0.37022021,1,0.79172266
2015-05-28,2015,5,28,-0.87078273,-0.33684129,1,0.93366194
2015-05-29,2015,5,29,-0.91420066,-0.2939634,1,0.96030062
2015-05-30,2015,5,30,-1.2317494,-0.21308981,1,1.2500455
2015-05-31,2015,5,31,-1.4121383,-0.14988546,1,1.4200705
2015-06-01,2015,6,1,-1.4553171,-0.28603399,1,1.48316
2015-06-02,2015,6,2,-1.8153056,-0.60053807,1,1.9120618
2015-06-03,2015,6,3,-1.9953477,-1.0953958,1,2.276248
2015-06-04,2015,6,4,-2.1920967,-1.5764142,1,2.7000685
2015-06-05,2015,6,5,-2.0180378,-1.9103513,1,2.7788339
2015-06-06,2015,6,6,-1.7741733,-1.9958895,2,2.6704431
2015-06-07,2015,6,7,-1.6425799,-2.182153,2,2.7312746
2015-06-08,2015,6,8,-1.0740193,-2.2255511,2,2.4711525
2015-06-09,2015,6,9,-0.53326821,-2.2999363,2,2.3609495
2015-06-10,2015,6,10,-0.0443848856,-2.2610188,2,2.2614543
2015-06-11,2015,6,11,0.50097138,-2.1769361,3,2.2338359
2015-06-12,2015,6,12,0.92708534,-2.2616875,3,2.4443235
2015-06-13,2015,6,13,1.342594,-2.1068859,3,2.4983048
2015-06-14,2015,6,14,1.3823646,-2.0059805,3,2.4361629
2015-06-15,2015,6,15,1.5196663,-1.6859516,3,2.2697618
2015-06-16,2015,6,16,1.2161672,-1.1909359,4,1.7021724
2015-06-17,2015,6,17,1.0263731,-0.79665977,4,1.2992724
2015-06-18,2015,6,18,1.1303117,-0.50982428,4,1.23997
2015-06-19,2015,6,19,1.2748637,-0.35295576,4,1.3228209
2015-06-20,2015,6,20,1.1936977,-0.39379296,4,1.2569754
2015-06-21,2015,6,21,1.4379599,-0.18026195,4,1.4492146
2015-06-22,2015,6,22,1.4582077,0.14568226,5,1.4654669
2015-06-23,2015,6,23,1.3575016,0.40048113,5,1.4153429
2015-06-24,2015,6,24,1.3920375,0.71562588,5,1.5652121
2015-06-25,2015,6,25,1.3505484,0.80815309,5,1.573878
2015-06-26,2015,6,26,1.0468768,0.68505234,5,1.2510986
2015-06-27,2015,6,27,0.70135796,0.8533138,6,1.1045576
2015-06-28,2015,6,28,0.52105594,1.148445,6,1.2611207
2015-06-29,2015,6,29,0.30391869,1.6965014,6,1.723509
2015-06-30,2015,6,30,0.11833972,2.2715414,6,2.2746217
2015-07-01,2015,7,1,-0.15283974,2.8175185,7,2.8216608
2015-07-02,2015,7,2,-0.42655241,2.9750671,7,3.0054903
2015-07-03,2015,7,3,-0.75642192,3.2389619,7,3.3261161
2015-07-04,2015,7,4,-1.1205631,3.5244482,7,3.6982965
2015-07-05,2015,7,5,-1.4791255,3.7304654,7,4.0130019
2015-07-06,2015,7,6,-1.6649438,3.4777875,7,3.8557806
2015-07-07,2015,7,7,-1.5078804,3.062237,7,3.4133561
2015-07-08,2015,7,8,-1.275121,2.7812591,7,3.0596299
2015-07-09,2015,7,9,-1.2166327,2.5568857,7,2.8315825
2015-07-10,2015,7,10,-1.4363166,1.9429272,7,2.4161894
2015-07-11,2015,7,11,-1.6180367,1.361112,8,2.1143956
2015-07-12,2015,7,12,-1.8667499,0.85904217,8,2.0549231
2015-07-13,2015,7,13,-1.8103689,0.47487763,8,1.8716154
2015-07-14,2015,7,14,-1.6929605,0.29436305,8,1.7183611
2015-07-15,2015,7,15,-1.3391628,0.20450471,8,1.3546879
2015-07-16,2015,7,16,-1.2819984,-0.0766173601,1,1.2842858
2015-07-17,2015,7,17,-1.2983444,-0.69281524,1,1.4716288
2015-07-18,2015,7,18,-1.3850309,-1.0387259,1,1.7312602
2015-07-19,2015,7,19,-1.1510546,-1.321005,2,1.7521361
2015-07-20,2015,7,20,-0.83493048,-1.5493872,2,1.7600311
2015-07-21,2015,7,21,-0.60272437,-1.3383834,2,1.4678376
2015-07-22,2015,7,22,-0.6700725,-1.0586467,2,1.2528887
2015-07-23,2015,7,23,-0.69675887,-1.1510049,2,1.3454684
2015-07-24,2015,7,24,-0.67158508,-0.95455331,2,1.1671326
2015-07-25,2015,7,25,-0.54336584,-0.91652542,2,1.0654883
2015-07-26,2015,7,26,-1.0517774,-0.85611713,1,1.3561608
2015-07-27,2015,7,27,-1.4723868,-0.90471321,1,1.7281288
2015-07-28,2015,7,28,-1.5638801,-0.94753247,1,1.8285346
2015-07-29,2015,7,29,-1.6413108,-0.90307933,1,1.8733535
2015-07-30,2015,7,30,-1.1589016,-0.69843996,1,1.3530968
2015-07-31,2015,7,31,-0.71034843,-0.54713404,1,0.89663291
2015-08-01,2015,8,1,-0.57117492,-0.32090876,1,0.65515131
2015-08-02,2015,8,2,-0.396467,0.18058157,8,0.43565556
2015-08-03,2015,8,3,-0.27894977,0.22746201,8,0.35993323
2015-08-04,2015,8,4,-0.34323391,0.20967475,8,0.40221018
2015-08-05,2015,8,5,-0.16518572,0.34067473,7,0.37861007
2015-08-06,2015,8,6,-0.19885065,0.35091379,7,0.40333867
2015-08-07,2015,8,7,-0.31452444,0.45339614,7,0.55180949
2015-08-08,2015,8,8,-0.18324365,0.68034995,7,0.70459515
2015-08-09,2015,8,9,-0.14626841,0.62396574,7,0.64088041
2015-08-10,2015,8,10,-0.23063524,0.52955371,7,0.57759827
2015-08-11,2015,8,11,-0.4114207,0.33225,8,0.52882612
2015-08-12,2015,8,12,-0.29323328,0.054501161,8,0.29825515
2015-08-13,2015,8,13,-0.52324843,-0.25475711,1,0.58197087
2015-08-14,2015,8,14,-0.69853657,-0.51738834,1,0.86927789
2015-08-15,2015,8,15,-0.67254478,-0.55781251,1,0.87376839
2015-08-16,2015,8,16,-0.66596144,-0.50020415,1,0.83289182
2015-08-17,2015,8,17,-0.80413783,-0.22880886,1,0.83605689
2015-08-18,2015,8,18,-0.69102359,-0.13501415,1,0.70408982
2015-08-19,2015,8,19,-0.55487972,-0.0445083342,1,0.5566619
2015-08-20,2015,8,20,-0.60201955,0.00202926015,8,0.60202295
2015-08-21,2015,8,21,-0.79884011,-0.15439078,1,0.81362277
2015-08-22,2015,8,22,-0.98031408,-0.53290689,1,1.1157981
2015-08-23,2015,8,23,-0.98464882,-0.72550052,1,1.2230636
2015-08-24,2015,8,24,-1.1068219,-0.82633173,1,1.3812599
2015-08-25,2015,8,25,-1.0982499,-0.86079049,1,1.3953899
2015-08-26,2015,8,26,-0.91572469,-0.89106327,1,1.277711
2015-08-27,2015,8,27,-0.61851764,-0.9996292,2,1.1755095
2015-08-28,2015,8,28,-0.50039792,-0.97992843,2,1.100299
2015-08-29,2015,8,29,-0.50544763,-0.82197493,2,0.96494567
2015-08-30,2015,8,30,-0.48567021,-0.62084895,2,0.78824425
2015-08-31,2015,8,31,-0.35460681,-0.63079745,2,0.72363758
2015-09-01,2015,9,1,-0.54365075,-0.67439079,2,0.86623269
2015-09-02,2015,9,2,-0.75507003,-0.89654511,2,1.172145
2015-09-03,2015,9,3,-1.0619574,-0.98198551,1,1.4463917
2015-09-04,2015,9,4,-0.98516202,-0.76834828,1,1.2493612
2015-09-05,2015,9,5,-0.92134494,-0.71166134,1,1.1641899
2015-09-06,2015,9,6,-0.78262597,-0.77091384,1,1.0985497
2015-09-07,2015,9,7,-0.47091329,-0.58914912,2,0.75422543
2015-09-08,2015,9,8,-0.16203098,-0.70803845,2,0.72634184
2015-09-09,2015,9,9,-0.29317898,-0.74995953,2,0.80522865
2015-09-10,2015,9,10,-0.22916761,-0.41879803,2,0.47739878
2015-09-11,2015,9,11,-0.0784837902,-0.57650459,2,0.58182234
2015-09-12,2015,9,12,0.17363043,-0.73215836,3,0.75246489
2015-09-13,2015,9,13,0.3304041,-0.79481262,3,0.86075199
2015-09-14,2015,9,14,0.63977981,-0.54693025,4,0.84169525
2015-09-15,2015,9,15,0.84256566,-0.56262451,4,1.0131452
2015-09-16,2015,9,16,0.8279922,-0.81230301,4,1.1599169
2015-09-17,2015,9,17,0.64329386,-0.90870565,3,1.1133611
2015-09-18,2015,9,18,0.58337671,-0.8013795,3,0.99123031
2015-09-19,2015,9,19,0.66771936,-0.65025276,4,0.93202883
2015-09-20,2015,9,20,0.94059223,-0.44900385,4,1.0422659
2015-09-21,2015,9,21,0.98194915,-0.33400628,4,1.0372002
2015-09-22,2015,9,22,0.79548019,-0.18533768,4,0.81678563
2015-09-23,2015,9,23,0.70359844,0.0898109823,5,0.70930725
2015-09-24,2015,9,24,0.99646264,0.41475546,5,1.0793331
2015-09-25,2015,9,25,1.0917594,0.36415827,5,1.1508909
2015-09-26,2015,9,26,0.88150257,0.35700333,5,0.95105106
2015-09-27,2015,9,27,0.61060864,0.23090568,5,0.65280956
2015-09-28,2015,9,28,0.33950308,0.00378725538,5,0.33952421
2015-09-29,2015,9,29,-0.0294185597,-0.0328347199,2,0.0440859422
2015-09-30,2015,9,30,-0.0676482171,0.0449051932,8,0.081195794
2015-10-01,2015,10,1,-0.12260445,0.21362306,7,0.24630605
2015-10-02,2015,10,2,-0.24607386,0.33128238,7,0.41267464
2015-10-03,2015,10,3,-0.27204603,0.2964645,7,0.40236828
2015-10-04,2015,10,4,-0.27292067,0.28371322,7,0.39367357
2015-10-05,2015,10,5,0.0534443595,0.27358961,6,0.27876079
2015-10-06,2015,10,6,0.28047308,0.31499538,6,0.42176679
2015-10-07,2015,10,7,0.43232507,0.51466531,6,0.67214978
2015-10-08,2015,10,8,0.44460559,0.49256286,6,0.66354525
2015-10-09,2015,10,9,0.52799231,0.55614829,6,0.76686168
