,year,month,day,RMM1,RMM2,phase,amplitude
2009-01-01,2009,1,1,0.7517792,0.84546411,6,1.1313627
2009-01-02,2009,1,2,0.19271207,0.86145169,6,0.88274395
2009-01-03,2009,1,3,-0.0414054804,1.1389142,7,1.1396667
2009-01-04,2009,1,4,-0.0460966937,1.1486201,7,1.1495447
2009-01-05,2009,1,5,-0.0214176998,1.0529972,7,1.053215
2009-01-06,2009,1,6,0.0490216017,1.1202404,6,1.1213126
2009-01-07,2009,1,7,-0.00363270869,1.2853674,7,1.2853725
2009-01-08,2009,1,8,-0.0713786557,1.2134304,7,1.2155279
2009-01-09,2009,1,9,0.0321320109,1.2703637,6,1.27077
2009-01-10,2009,1,10,0.27187833,1.1918997,6,1.2225149
2009-01-11,2009,1,11,0.14192344,1.2872708,6,1.2950708
2009-01-12,2009,1,12,-0.18832156,1.7727937,7,1.7827681
2009-01-13,2009,1,13,-0.63597333,2.1238501,7,2.2170253
2009-01-14,2009,1,14,-0.77761614,2.137495,7,2.2745488
2009-01-15,2009,1,15,-1.123975,1.9635437,7,2.2624817
2009-01-16,2009,1,16,-1.7407295,1.5966299,8,2.3620682
2009-01-17,2009,1,17,-2.0944216,1.2757487,8,2.4523737
2009-01-18,2009,1,18,-2.0547626,0.90136707,8,2.2437718
2009-01-19,2009,1,19,-1.989246,0.3689726,8,2.0231757
2009-01-20,2009,1,20,-1.5629224,0.16968109,8,1.5721062
2009-01-21,2009,1,21,-1.5324669,-0.3271929,1,1.5670067
2009-01-22,2009,1,22,-1.21214,-0.598423,1,1.3518112
2009-01-23,2009,1,23,-0.90723056,-0.70158696,1,1.1468617
2009-01-24,2009,1,24,-0.59284484,-0.81323004,2,1.0063837
2009-01-25,2009,1,25,-0.35829571,-0.75871646,2,0.83906287
2009-01-26,2009,1,26,-0.18979281,-0.60589814,2,0.63492823
2009-01-27,2009,1,27,0.014306413,-0.70832992,3,0.7084744
2009-01-28,2009,1,28,0.12881285,-0.61961591,3,0.63286382
2009-01-29,2009,1,29,0.40001172,-0.50723183,3,0.64598256
2009-01-30,2009,1,30,0.41470179,-0.48399231,3,0.63735873
2009-01-31,2009,1,31,0.6477164,-0.40253776,4,0.76260948
2009-02-01,2009,2,1,1.0004789,-0.0810442194,4,1.003756
2009-02-02,2009,2,2,1.2037505,-0.085924387,4,1.2068132
2009-02-03,2009,2,3,1.3882949,0.17069967,5,1.3987498
2009-02-04,2009,2,4,1.8991728,0.55112082,5,1.9775215
2009-02-05,2009,2,5,2.1218884,0.70778161,5,2.2368202
2009-02-06,2009,2,6,2.0118394,0.52701199,5,2.079721
2009-02-07,2009,2,7,1.796459,0.37769905,5,1.8357346
2009-02-08,2009,2,8,1.4869919,0.60504186,5,1.6053724
2009-02-09,2009,2,9,0.9457953,0.73039746,5,1.1949934
2009-02-10,2009,2,10,0.69569236,0.68077081,5,0.97336364
2009-02-11,2009,2,11,0.68135095,0.79240626,6,1.0450584
2009-02-12,2009,2,12,0.70199388,0.77427244,6,1.0451283
2009-02-13,2009,2,13,0.16442963,0.53088421,6,0.55576539
2009-02-14,2009,2,14,-0.0449501127,0.48461181,7,0.48669201
2009-02-15,2009,2,15,-0.1363346,0.228368,7,0.26596817
2009-02-16,2009,2,16,-0.1665255,0.20479682,7,0.26395544
2009-02-17,2009,2,17,-0.18987025,0.19683462,7,0.27348599
2009-02-18,2009,2,18,0.016721651,0.16000809,6,0.16087946
2009-02-19,2009,2,19,-0.0923187733,0.33975855,7,0.35207757
2009-02-20,2009,2,20,-0.11078836,0.51374638,7,0.52555627
2009-02-21,2009,2,21,0.10344617,0.2836934,6,0.30196533
2009-02-22,2009,2,22,0.09831018,-0.22271903,3,0.24345154
2009-02-23,2009,2,23,0.18250653,-0.5664677,3,0.59514225
2009-02-24,2009,2,24,0.2920258,-1.0843652,3,1.1229992
2009-02-25,2009,2,25,0.52050006,-1.2012217,3,1.3091424
2009-02-26,2009,2,26,0.59152019,-0.99543589,3,1.1579243
2009-02-27,2009,2,27,0.98875284,-0.83340126,4,1.2931318
2009-02-28,2009,2,28,1.0558864,-0.37200671,4,1.1195022
2009-03-01,2009,3,1,1.0701822,-0.22080404,4,1.0927234
2009-03-02,2009,3,2,1.1043389,-0.15023546,4,1.1145111
2009-03-03,2009,3,3,0.96578765,0.12629372,5,0.97401017
2009-03-04,2009,3,4,0.83202505,0.11217223,5,0.83955246
2009-03-05,2009,3,5,0.67676473,0.0136134764,5,0.67690164
2009-03-06,2009,3,6,0.73318094,-0.12725218,4,0.74414206
2009-03-07,2009,3,7,0.42708901,0.16430983,5,0.45760545
2009-03-08,2009,3,8,0.26611376,0.25686044,5,0.36985648
2009-03-09,2009,3,9,-0.0805773959,0.21745557,7,0.23190437
2009-03-10,2009,3,10,-0.61226588,0.35923126,8,0.70987087
2009-03-11,2009,3,11,-1.0520362,0.29453388,8,1.0924882
2009-03-12,2009,3,12,-1.2812752,0.34506395,8,1.3269269
2009-03-13,2009,3,13,-1.2937948,0.26963875,8,1.3215938
2009-03-14,2009,3,14,-1.0502282,0.24273305,8,1.077914
2009-03-15,2009,3,15,-0.55385631,0.22879966,8,0.59925467
2009-03-16,2009,3,16,-0.22422996,0.31863815,7,0.38962719
2009-03-17,2009,3,17,0.11636215,0.33011499,6,0.35002294
2009-03-18,2009,3,18,0.31851295,0.41837034,6,0.52581769
2009-03-19,2009,3,19,0.75888008,0.43272358,5,0.87358379
2009-03-20,2009,3,20,0.7291351,0.75861907,6,1.0522076
2009-03-21,2009,3,21,0.76790255,1.0613446,6,1.3100102
2009-03-22,2009,3,22,0.56452447,0.9986431,6,1.1471599
2009-03-23,2009,3,23,0.12629847,1.1986797,6,1.205315
2009-03-24,2009,3,24,-0.27400899,1.0173326,7,1.0535874
2009-03-25,2009,3,25,-0.82105058,0.69352311,8,1.0747551
