,year,month,day,RMM1,RMM2,phase,amplitude
2011-03-05,2011,3,5,-0.46974403,0.83546668,7,0.95846963
2011-03-06,2011,3,6,-0.66420102,0.86266321,7,1.0887382
2011-03-07,2011,3,7,-0.70886928,0.72380435,7,1.0131083
2011-03-08,2011,3,8,-1.1169273,0.16821386,8,1.129523
2011-03-09,2011,3,9,-1.2795076,0.23572363,8,1.3010402
2011-03-10,2011,3,10,-1.0763694,-0.17543481,1,1.0905726
2011-03-11,2011,3,11,-0.74242985,-0.76220596,2,1.0640301
2011-03-12,2011,3,12,-0.47401971,-1.1424422,2,1.2368788
2011-03-13,2011,3,13,-0.21474242,-1.1913112,2,1.210511
2011-03-14,2011,3,14,0.0920559317,-1.1991035,3,1.202632
2011-03-15,2011,3,15,0.0904197693,-0.92705935,3,0.93145841
2011-03-16,2011,3,16,0.0716386214,-1.030403,3,1.0328903
2011-03-17,2011,3,17,-0.0219350494,-1.151407,2,1.1516159
2011-03-18,2011,3,18,0.12864971,-0.94007432,3,0.94883633
2011-03-19,2011,3,19,0.3095932,-0.88302165,3,0.93572176
2011-03-20,2011,3,20,0.36266664,-0.94100672,3,1.0084745
2011-03-21,2011,3,21,0.9586181,-0.65779704,4,1.1626029
2011-03-22,2011,3,22,1.4433933,-0.51307487,4,1.5318714
2011-03-23,2011,3,23,1.702159,-0.42085606,4,1.7534152
2011-03-24,2011,3,24,1.829023,-0.45359531,4,1.8844293
2011-03-25,2011,3,25,1.5533367,-0.33945811,4,1.5899959
2011-03-26,2011,3,26,1.366112,-0.11329654,4,1.3708019
2011-03-27,2011,3,27,1.4146303,0.0687665492,5,1.4163008
2011-03-28,2011,3,28,1.2618319,0.0580024794,5,1.2631643
2011-03-29,2011,3,29,1.2747034,0.15626852,5,1.2842463
2011-03-30,2011,3,30,1.173544,0.51429248,5,1.2812893
2011-03-31,2011,3,31,0.93345016,0.96744049,6,1.3443475
2011-04-01,2011,4,1,0.86049676,1.206166,6,1.4816514
2011-04-02,2011,4,2,0.81549418,1.4684346,6,1.6796818
2011-04-03,2011,4,3,0.77439141,1.6491311,6,1.8218988
2011-04-04,2011,4,4,0.38825461,1.636288,6,1.6817194
2011-04-05,2011,4,5,0.13830952,1.7262955,6,1.7318273
2011-04-06,2011,4,6,-0.20854543,1.6287205,7,1.6420175
2011-04-07,2011,4,7,-0.6775251,1.1759846,7,1.3571956
2011-04-08,2011,4,8,-0.87783784,0.82594144,8,1.2053126
2011-04-09,2011,4,9,-0.79286289,0.51190925,8,0.94375986
2011-04-10,2011,4,10,-0.51458704,0.58147734,7,0.7764765
2011-04-11,2011,4,11,-0.24394037,0.43320039,7,0.49716142
2011-04-12,2011,4,12,-0.35527673,0.52345568,7,0.6326353
2011-04-13,2011,4,13,-0.12478317,0.59137738,7,0.60439891
2011-04-14,2011,4,14,0.0912141278,0.51613927,6,0.52413714
2011-04-15,2011,4,15,0.0281957015,0.25810024,6,0.25963578
2011-04-16,2011,4,16,-0.19157352,0.17720552,8,0.26096401
2011-04-17,2011,4,17,-0.13093105,0.13032198,8,0.18473428
2011-04-18,2011,4,18,-0.19916643,0.15355209,8,0.2514866
2011-04-19,2011,4,19,-0.34744573,0.20907439,8,0.40550047
2011-04-20,2011,4,20,-0.37591219,0.23055921,8,0.44098473
2011-04-21,2011,4,21,-0.0588469021,0.34356517,7,0.34856847
2011-04-22,2011,4,22,0.0373524539,0.0285460856,5,0.0470115393
2011-04-23,2011,4,23,-0.2572214,-0.27244401,2,0.37468463
2011-04-24,2011,4,24,-0.34629473,-0.54901916,2,0.64910865
2011-04-25,2011,4,25,-0.19294646,-0.73186249,2,0.75686926
2011-04-26,2011,4,26,-0.0850719661,-0.85925508,2,0.86345613
2011-04-27,2011,4,27,0.3982093,-0.85107011,3,0.93962282
2011-04-28,2011,4,28,0.70493609,-1.1813511,3,1.3756908
2011-04-29,2011,4,29,1.2609539,-1.0468016,4,1.6388404
2011-04-30,2011,4,30,1.4768001,-0.81943387,4,1.688908
2011-05-01,2011,5,1,1.6302001,-0.13829915,4,1.6360559
2011-05-02,2011,5,2,1.8130826,0.2799215,5,1.8345639
2011-05-03,2011,5,3,1.9805129,0.3438234,5,2.0101357
2011-05-04,2011,5,4,2.041744,0.62005419,5,2.1338193
2011-05-05,2011,5,5,1.8832933,0.89356005,5,2.0845246
2011-05-06,2011,5,6,1.8290455,1.2248161,5,2.2012682
2011-05-07,2011,5,7,1.8345147,1.6742759,5,2.4836755
2011-05-08,2011,5,8,1.30696,2.0905623,6,2.4654808
2011-05-09,2011,5,9,0.68969887,2.1223063,6,2.2315619
2011-05-10,2011,5,10,0.000133256792,2.1773498,6,2.1773498
2011-05-11,2011,5,11,-0.74978209,1.9083375,7,2.0503476
2011-05-12,2011,5,12,-1.0254904,1.7394027,7,2.019196
2011-05-13,2011,5,13,-1.2563169,1.5154164,7,1.968456
2011-05-14,2011,5,14,-1.2779977,1.1018695,8,1.6874224
2011-05-15,2011,5,15,-1.4882675,1.1425892,8,1.8762864
2011-05-16,2011,5,16,-1.5479312,1.1591151,8,1.9338145
2011-05-17,2011,5,17,-1.6229994,0.92781317,8,1.8694824
2011-05-18,2011,5,18,-1.6410614,0.67854649,8,1.7758119
2011-05-19,2011,5,19,-1.5769072,0.46932301,8,1.6452661
2011-05-20,2011,5,20,-1.172303,0.24380216,8,1.1973863
2011-05-21,2011,5,21,-0.71139026,0.10200106,8,0.71866566
2011-05-22,2011,5,22,-0.44733647,0.0596748069,8,0.45129922
2011-05-23,2011,5,23,0.0887493044,0.1312654,6,0.15845203
2011-05-24,2011,5,24,0.54663062,-0.11378992,4,0.5583486
2011-05-25,2011,5,25,0.96037269,-0.26158553,4,0.99536055
2011-05-26,2011,5,26,1.0726007,0.0278751943,5,1.0729629
2011-05-27,2011,5,27,1.0994025,0.0504392236,5,1.100559
2011-05-28,2011,5,28,1.029278,0.37828645,5,1.0965919
2011-05-29,2011,5,29,0.55832112,0.66205835,6,0.86605066
2011-05-30,2011,5,30,0.17423594,0.71679115,6,0.73766369
2011-05-31,2011,5,31,0.0210389309,0.39332908,6,0.39389136
2011-06-01,2011,6,1,-0.17684805,0.27779603,7,0.32931119
2011-06-02,2011,6,2,-0.34800887,0.0897842124,8,0.35940418
2011-06-03,2011,6,3,-0.47490057,0.00201245188,8,0.47490484
2011-06-04,2011,6,4,-0.51423728,-0.22341745,1,0.56067395
2011-06-05,2011,6,5,-0.3431069,-0.35509601,2,0.49377677
2011-06-06,2011,6,6,-0.15206765,-0.5428195,2,0.56371766
2011-06-07,2011,6,7,0.21028054,-0.55785537,3,0.59617156
2011-06-08,2011,6,8,0.78108305,-0.64349896,4,1.0120186
2011-06-09,2011,6,9,1.4782637,-0.46911067,4,1.5509121
2011-06-10,2011,6,10,1.4889166,-0.14008678,4,1.4954922
2011-06-11,2011,6,11,1.0193599,0.17699757,5,1.0346124
2011-06-12,2011,6,12,0.70026636,0.43311426,5,0.82338381
2011-06-13,2011,6,13,0.77428633,0.31078961,5,0.83433175
2011-06-14,2011,6,14,0.82027292,0.10502236,5,0.82696879
2011-06-15,2011,6,15,0.47215891,0.27202389,5,0.54491377
2011-06-16,2011,6,16,0.0862972662,0.66433573,6,0.66991729
2011-06-17,2011,6,17,0.0428620502,0.69063711,6,0.69196588
2011-06-18,2011,6,18,0.35650885,0.38447422,6,0.52432716
2011-06-19,2011,6,19,0.32656154,0.0239509195,5,0.32743868
2011-06-20,2011,6,20,0.28390291,-0.11155733,4,0.30503428
2011-06-21,2011,6,21,-0.11398464,-0.10654477,1,0.15602656
2011-06-22,2011,6,22,-0.11613679,-0.2572715,2,0.28227004
2011-06-23,2011,6,23,-0.25466922,-0.50637674,2,0.56681019
2011-06-24,2011,6,24,-0.40119183,-0.67222226,2,0.78283948
2011-06-25,2011,6,25,-0.16167259,-0.74825442,2,0.76552117
2011-06-26,2011,6,26,0.0238247719,-0.82751578,3,0.82785869
2011-06-27,2011,6,27,-0.17497909,-0.73560113,2,0.75612611
2011-06-28,2011,6,28,-0.36366007,-0.65499175,2,0.74917477
2011-06-29,2011,6,29,-0.5794667,-0.38781941,1,0.6972701
2011-06-30,2011,6,30,-0.48151964,-0.46333766,1,0.6682387
2011-07-01,2011,7,1,-0.61444581,-0.41411713,1,0.74097008
2011-07-02,2011,7,2,-0.6409663,-0.45347488,1,0.78516066
2011-07-03,2011,7,3,-0.58590585,-0.31170085,1,0.66365886
2011-07-04,2011,7,4,-0.63025075,-0.0857205689,1,0.6360535
2011-07-05,2011,7,5,-0.50876385,-0.1280019,1,0.52461904
2011-07-06,2011,7,6,-0.33901721,-0.0434900001,1,0.34179533
2011-07-07,2011,7,7,-0.66991425,0.1257105,8,0.68160707
2011-07-08,2011,7,8,-0.97227901,0.0412081145,8,0.97315192
2011-07-09,2011,7,9,-1.096307,0.23194419,8,1.1205745
2011-07-10,2011,7,10,-1.35706,-0.00816017017,1,1.3570845
2011-07-11,2011,7,11,-1.7758058,-0.36014861,1,1.8119584
2011-07-12,2011,7,12,-2.0751066,-0.55563635,1,2.1482084
2011-07-13,2011,7,13,-1.7675818,-0.77042472,1,1.9281856
2011-07-14,2011,7,14,-1.4441385,-0.90496182,1,1.704257
2011-07-15,2011,7,15,-0.86478662,-0.88845235,2,1.2398401
2011-07-16,2011,7,16,-0.20887236,-0.96409619,2,0.98646295
2011-07-17,2011,7,17,0.14173143,-0.98162615,3,0.99180526
2011-07-18,2011,7,18,0.37131163,-0.81013983,3,0.89117837
2011-07-19,2011,7,19,0.73796403,-0.71568453,4,1.0280055
2011-07-20,2011,7,20,1.0319685,-0.35422716,4,1.0910709
2011-07-21,2011,7,21,1.1829704,0.3072747,5,1.2222261
2011-07-22,2011,7,22,0.99149805,0.56377852,5,1.1405765
2011-07-23,2011,7,23,1.2147446,0.74847686,5,1.4268223
2011-07-24,2011,7,24,1.0860656,0.70122981,5,1.2927729
2011-07-25,2011,7,25,0.59852374,0.62071347,6,0.86227363
2011-07-26,2011,7,26,0.14785105,0.60394281,6,0.62177718
2011-07-27,2011,7,27,-0.24348365,0.46167806,7,0.52194917
2011-07-28,2011,7,28,-0.51867467,0.493956,8,0.71625131
2011-07-29,2011,7,29,-0.80641907,0.32024854,8,0.86768132
2011-07-30,2011,7,30,-0.6989103,0.11286036,8,0.70796406
2011-07-31,2011,7,31,-0.27968743,-0.12197667,1,0.30512846
2011-08-01,2011,8,1,0.0257537533,-0.34032416,3,0.34129721
2011-08-02,2011,8,2,-0.0812473744,-0.16167973,2,0.18094605
2011-08-03,2011,8,3,0.0413682535,-0.0169327389,4,0.0446995497
2011-08-04,2011,8,4,0.0447551161,0.23039882,6,0.23470543
2011-08-05,2011,8,5,-0.0264891721,0.42735708,7,0.42817724
2011-08-06,2011,8,6,0.18029663,0.27792543,6,0.33128449
2011-08-07,2011,8,7,0.10122201,0.0844171643,5,0.13180347
2011-08-08,2011,8,8,0.15890595,0.29849657,6,0.3381587
2011-08-09,2011,8,9,0.1577424,0.0743786022,5,0.17439851
2011-08-10,2011,8,10,-0.3123301,-0.17043014,1,0.35580406
2011-08-11,2011,8,11,-0.37858617,-0.34730294,1,0.51375759
2011-08-12,2011,8,12,-0.52388561,-0.90567434,2,1.0462801
2011-08-13,2011,8,13,-0.76281255,-1.1984668,2,1.4206357
2011-08-14,2011,8,14,-0.74684918,-1.2202666,2,1.4306761
2011-08-15,2011,8,15,-1.0468173,-1.0798492,2,1.5039617
2011-08-16,2011,8,16,-1.1585469,-1.1155334,1,1.6083052
2011-08-17,2011,8,17,-1.0295801,-1.0261222,1,1.4536031
2011-08-18,2011,8,18,-0.85379654,-0.9302088,2,1.2626389
2011-08-19,2011,8,19,-0.63780493,-0.98541713,2,1.1738151
2011-08-20,2011,8,20,-0.68742269,-0.75004458,2,1.0174069
2011-08-21,2011,8,21,-0.85580534,-0.51565796,1,0.9991526
2011-08-22,2011,8,22,-1.0812243,-0.73403358,1,1.3068479
2011-08-23,2011,8,23,-1.0056251,-0.93599123,1,1.3738127
2011-08-24,2011,8,24,-1.00947,-1.3228168,2,1.6639935
2011-08-25,2011,8,25,-0.82687718,-1.5737233,2,1.777732
2011-08-26,2011,8,26,-0.48666176,-1.8581066,2,1.9207811
2011-08-27,2011,8,27,0.25752634,-1.7072049,3,1.7265191
2011-08-28,2011,8,28,0.58599043,-1.5614707,3,1.6678057
2011-08-29,2011,8,29,0.64230257,-1.2583964,3,1.4128389
2011-08-30,2011,8,30,0.65242618,-1.0281407,3,1.2176753
2011-08-31,2011,8,31,0.4209083,-0.86505866,3,0.96202403
2011-09-01,2011,9,1,0.28119394,-0.64563328,3,0.70421046
2011-09-02,2011,9,2,0.32263011,-0.66216803,3,0.73658442
2011-09-03,2011,9,3,0.18107669,-0.62810588,3,0.65368629
2011-09-04,2011,9,4,0.14651878,-0.59246171,3,0.61031026
2011-09-05,2011,9,5,0.0027292266,-0.54021311,3,0.54022002
2011-09-06,2011,9,6,0.0179569051,-0.74689579,3,0.74711162
2011-09-07,2011,9,7,0.14062031,-0.89982527,3,0.91074675
2011-09-08,2011,9,8,0.31467068,-0.80672455,3,0.86592269
2011-09-09,2011,9,9,0.33153138,-0.94425434,3,1.0007644
2011-09-10,2011,9,10,0.28945473,-1.0860621,3,1.1239728
2011-09-11,2011,9,11,0.19298497,-0.92571771,3,0.94561958
2011-09-12,2011,9,12,0.22771876,-1.0400629,3,1.0647002
2011-09-13,2011,9,13,0.0618333966,-0.78666675,3,0.78909308
2011-09-14,2011,9,14,-0.0515704602,-0.60444093,2,0.60663694
2011-09-15,2011,9,15,-0.0328716338,-0.48811477,2,0.48922038
2011-09-16,2011,9,16,0.12719949,-0.66790926,3,0.67991358
2011-09-17,2011,9,17,0.2897819,-0.75929177,3,0.81270999
2011-09-18,2011,9,18,0.35447913,-0.88577926,3,0.95407569
2011-09-19,2011,9,19,0.72503328,-0.75120151,3,1.0440197
2011-09-20,2011,9,20,0.85835093,-0.36955449,4,0.93452495
2011-09-21,2011,9,21,0.66948587,0.12083945,5,0.68030399
2011-09-22,2011,9,22,0.52476424,0.45922565,5,0.69732755
2011-09-23,2011,9,23,0.68340844,0.32305092,5,0.755916
2011-09-24,2011,9,24,0.69692111,0.18549021,5,0.72118354
2011-09-25,2011,9,25,0.99136847,0.39878106,5,1.0685681
2011-09-26,2011,9,26,1.175063,0.47506553,5,1.2674621
2011-09-27,2011,9,27,1.0721112,0.56723523,5,1.2129214
2011-09-28,2011,9,28,1.0362401,0.91992885,5,1.3856633
2011-09-29,2011,9,29,0.92907161,1.269289,6,1.5729809
2011-09-30,2011,9,30,0.92355561,1.2804146,6,1.5787388
2011-10-01,2011,10,1,1.0347021,1.3368809,6,1.6905204
2011-10-02,2011,10,2,1.0606726,1.1005882,6,1.5285028
2011-10-03,2011,10,3,0.76409733,1.1118509,6,1.349095
2011-10-04,2011,10,4,0.40671507,1.0714084,6,1.1460075
2011-10-05,2011,10,5,-0.0187244006,1.3512264,7,1.3513561
2011-10-06,2011,10,6,-0.24882883,1.4697533,7,1.4906678
2011-10-07,2011,10,7,-0.40431193,1.3750252,7,1.4332349
2011-10-08,2011,10,8,-0.60845882,1.3795943,7,1.5078138
2011-10-09,2011,10,9,-1.0364981,1.1615264,7,1.5567504
2011-10-10,2011,10,10,-1.4121869,1.0553622,8,1.7629695
2011-10-11,2011,10,11,-1.6099288,0.89515817,8,1.8420583
2011-10-12,2011,10,12,-1.9332266,0.72760665,8,2.0656178
2011-10-13,2011,10,13,-2.0894971,0.49119729,8,2.146456
2011-10-14,2011,10,14,-2.277518,0.24088442,8,2.2902215
2011-10-15,2011,10,15,-2.6529007,-0.29019344,1,2.6687253
2011-10-16,2011,10,16,-2.8790843,-1.0681485,1,3.0708416
2011-10-17,2011,10,17,-2.9650571,-1.5475585,1,3.3446229
2011-10-18,2011,10,18,-3.1088824,-1.8185916,1,3.6017253
2011-10-19,2011,10,19,-2.7699647,-2.1424754,1,3.5018432
2011-10-20,2011,10,20,-2.1305382,-2.2709892,2,3.113934
2011-10-21,2011,10,21,-1.5561407,-2.0120578,2,2.5436096
2011-10-22,2011,10,22,-1.3707688,-1.6184821,2,2.1209648
2011-10-23,2011,10,23,-1.0996122,-1.5826209,2,1.9271314
2011-10-24,2011,10,24,-0.70083499,-1.4990839,2,1.6548178
2011-10-25,2011,10,25,-0.51058477,-1.061527,2,1.1779374
2011-10-26,2011,10,26,-0.66832542,-0.88700944,2,1.1106055
2011-10-27,2011,10,27,-0.64293414,-0.76013368,2,0.995574
2011-10-28,2011,10,28,-0.27681351,-0.85271794,2,0.89652306
2011-10-29,2011,10,29,-0.0599428564,-0.84473044,2,0.84685457
2011-10-30,2011,10,30,0.18760072,-0.91536939,3,0.93439561
2011-10-31,2011,10,31,0.33932191,-0.79387677,3,0.86335373
2011-11-01,2011,11,1,0.74017209,-0.82369679,3,1.1073984
2011-11-02,2011,11,2,1.0367175,-1.083205,3,1.499372
2011-11-03,2011,11,3,1.0703473,-1.1400108,3,1.5637354
2011-11-04,2011,11,4,1.0415449,-0.73826087,4,1.2766538
2011-11-05,2011,11,5,1.3009619,-0.29251727,4,1.3334422
2011-11-06,2011,11,6,1.3269105,0.11691851,5,1.3320515
2011-11-07,2011,11,7,1.2564323,0.59465587,5,1.3900496
2011-11-08,2011,11,8,1.0198733,0.77309841,5,1.2797744
2011-11-09,2011,11,9,0.52392966,0.97137326,6,1.1036613
2011-11-10,2011,11,10,-0.0362273194,0.99344194,7,0.9941023
2011-11-11,2011,11,11,-0.6035229,0.7828182,7,0.98845547
2011-11-12,2011,11,12,-0.61402941,0.77784276,7,0.99099517
2011-11-13,2011,11,13,-0.86163175,0.7907486,8,1.1694839
2011-11-14,2011,11,14,-0.8382839,0.52476221,8,0.98898697
2011-11-15,2011,11,15,-0.9991222,0.3399685,8,1.0553786
2011-11-16,2011,11,16,-0.99954325,0.15831555,8,1.0120033
2011-11-17,2011,11,17,-0.99890751,-0.23670514,1,1.0265698
2011-11-18,2011,11,18,-1.0521733,-0.48963833,1,1.1605233
2011-11-19,2011,11,19,-1.0687206,-0.54416758,1,1.199284
2011-11-20,2011,11,20,-0.92774498,-0.81195468,1,1.2328751
2011-11-21,2011,11,21,-0.64498824,-0.87879175,2,1.0900848
2011-11-22,2011,11,22,-0.38415417,-1.3938987,2,1.4458659
2011-11-23,2011,11,23,-0.45769456,-1.8879831,2,1.9426694
2011-11-24,2011,11,24,-0.37193424,-1.9165082,2,1.952265
2011-11-25,2011,11,25,-0.17341365,-2.0118153,2,2.0192754
2011-11-26,2011,11,26,0.14680079,-2.1100917,3,2.1151922
2011-11-27,2011,11,27,0.56979859,-2.2269876,3,2.2987266
2011-11-28,2011,11,28,0.80260831,-2.222121,3,2.3626261
2011-11-29,2011,11,29,1.0532134,-1.8698295,3,2.1460478
2011-11-30,2011,11,30,1.1756378,-1.626989,3,2.0072911
2011-12-01,2011,12,1,1.4701439,-1.4260728,4,2.0481715
2011-12-02,2011,12,2,1.6704631,-1.1262456,4,2.0146651
2011-12-03,2011,12,3,1.935719,-0.73875183,4,2.0718982
2011-12-04,2011,12,4,2.1840789,-0.35534242,4,2.2127967
2011-12-05,2011,12,5,2.2506356,-0.17572562,4,2.2574854
2011-12-06,2011,12,6,2.0118904,0.0749577358,5,2.0132861
2011-12-07,2011,12,7,1.7693815,0.11149988,5,1.7728913
2011-12-08,2011,12,8,1.6622818,0.45816118,5,1.7242657
2011-12-09,2011,12,9,1.2414542,0.47153118,5,1.3279873
2011-12-10,2011,12,10,1.1532044,0.24229775,5,1.1783839
2011-12-11,2011,12,11,0.68651211,0.23895501,5,0.72691017
2011-12-12,2011,12,12,0.49886861,0.19636531,5,0.53612429
2011-12-13,2011,12,13,0.56766713,-0.0609867498,4,0.57093376
2011-12-14,2011,12,14,0.65946883,-0.0927024707,4,0.66595262
2011-12-15,2011,12,15,0.80746651,-0.29675189,4,0.86026961
2011-12-16,2011,12,16,0.76402551,-0.26074648,4,0.80729407
2011-12-17,2011,12,17,0.7905162,-0.52667344,4,0.94989508
2011-12-18,2011,12,18,0.76132756,-0.35719821,4,0.84095788
2011-12-19,2011,12,19,0.8706913,-0.26266015,4,0.9094469
2011-12-20,2011,12,20,0.95796674,-0.34836268,4,1.0193413
2011-12-21,2011,12,21,1.3302037,-0.2521297,4,1.3538874
2011-12-22,2011,12,22,1.5145015,-0.0784643292,4,1.5165327
2011-12-23,2011,12,23,1.8029784,0.00997839868,5,1.8030061
2011-12-24,2011,12,24,1.9004756,-0.20722109,4,1.9117396
2011-12-25,2011,12,25,1.6842474,-0.0108169364,4,1.6842822
2011-12-26,2011,12,26,1.611779,0.36161655,5,1.6518469
2011-12-27,2011,12,27,1.4787878,0.72243375,5,1.6458201
2011-12-28,2011,12,28,1.3889463,0.94165152,5,1.6780581
2011-12-29,2011,12,29,1.2058598,1.0871446,5,1.6235706
2011-12-30,2011,12,30,0.99443138,1.3104533,6,1.6450475
2011-12-31,2011,12,31,0.82093179,1.3722711,6,1.59908
