,year,month,day,RMM1,RMM2,phase,amplitude
1979-01-01,1979,1,1,0.142507,1.05047,6,1.0600899
1979-01-02,1979,1,2,-0.2042,1.37361,7,1.3887
1979-01-03,1979,1,3,-0.15861,1.53943,7,1.54758
1979-01-04,1979,1,4,-0.18245,1.45972,7,1.4710799
1979-01-05,1979,1,5,-0.32005,1.1368001,7,1.181
1979-01-06,1979,1,6,-0.43246001,1.16374,7,1.2415
1979-01-07,1979,1,7,-0.13584,1.31768,7,1.3246599
1979-01-08,1979,1,8,0.0610270984,1.47088,6,1.47214
1979-01-09,1979,1,9,0.49881801,1.58413,6,1.66081
1979-01-10,1979,1,10,0.367908,1.81204,6,1.84901
1979-01-11,1979,1,11,-0.0751914978,1.89029,7,1.89178
1979-01-12,1979,1,12,-0.53951001,2.34341,7,2.4047201
1979-01-13,1979,1,13,-0.75461,2.3267901,7,2.44609
1979-01-14,1979,1,14,-0.97725999,1.9790699,7,2.2072001
1979-01-15,1979,1,15,-0.84601003,1.7326699,7,1.92818
1979-01-16,1979,1,16,-0.91780001,1.65666,7,1.8939101
1979-01-17,1979,1,17,-0.81748003,2.2133999,7,2.35954
1979-01-18,1979,1,18,-1.01495,2.41979,7,2.6240301
1979-01-19,1979,1,19,-1.24433,2.2994499,7,2.6145401
1979-01-20,1979,1,20,-1.70406,1.84306,7,2.5101099
1979-01-21,1979,1,21,-2.2290201,1.30446,8,2.58266
1979-01-22,1979,1,22,-2.4181299,0.78733999,8,2.5430801
1979-01-23,1979,1,23,-2.19749,0.216461,8,2.2081299
1979-01-24,1979,1,24,-2.0982201,-0.0351940989,1,2.09852
1979-01-25,1979,1,25,-1.627,-0.0711913034,1,1.6285599
1979-01-26,1979,1,26,-1.29933,0.0460348018,8,1.30015
1979-01-27,1979,1,27,-1.0233001,-0.27015999,1,1.05836
1979-01-28,1979,1,28,-0.65562999,-0.48424,1,0.81506902
1979-01-29,1979,1,29,-0.39502001,-0.4919,2,0.63087499
1979-01-30,1979,1,30,-0.18128,-0.74539,2,0.76711899
1979-01-31,1979,1,31,0.128084,-0.58240002,3,0.59631401
1979-02-01,1979,2,1,0.29133001,0.0257657003,5,0.292467
1979-02-02,1979,2,2,0.0227863006,0.165766,6,0.16732401
1979-02-03,1979,2,3,-0.21459,-0.14203,1,0.25733101
1979-02-04,1979,2,4,-0.32266,-0.49125001,2,0.58773398
1979-02-05,1979,2,5,-0.35425001,-0.51427001,2,0.62447
1979-02-06,1979,2,6,-0.50365001,-0.69031,2,0.85451299
