,year,month,day,RMM1,RMM2,phase,amplitude
2005-05-14,2005,5,14,-0.018025659,1.6829721,7,1.6830686
2005-05-15,2005,5,15,-0.47759485,1.8409623,7,1.901904
2005-05-16,2005,5,16,-0.99960244,2.0819333,7,2.3094699
2005-05-17,2005,5,17,-1.2618271,2.0018306,7,2.3663332
2005-05-18,2005,5,18,-1.3976736,1.9384079,7,2.3897524
2005-05-19,2005,5,19,-1.5419708,1.5315338,8,2.1733086
2005-05-20,2005,5,20,-1.6634631,1.1547271,8,2.0249703
2005-05-21,2005,5,21,-1.6760534,0.79407793,8,1.8546468
2005-05-22,2005,5,22,-1.5700339,0.26368147,8,1.5920222
2005-05-23,2005,5,23,-1.1553795,0.0139667941,8,1.1554639
2005-05-24,2005,5,24,-0.68343639,-0.18046643,1,0.70686167
2005-05-25,2005,5,25,-0.30111566,-0.213548,1,0.36915228
2005-05-26,2005,5,26,0.0612251014,-0.41159162,3,0.41612038
2005-05-27,2005,5,27,0.17783117,-0.67249525,3,0.69561034
2005-05-28,2005,5,28,0.53048927,-0.61973864,3,0.81577867
2005-05-29,2005,5,29,0.36014459,-0.3270444,4,0.48647934
2005-05-30,2005,5,30,0.51512671,-0.1670116,4,0.54152417
2005-05-31,2005,5,31,0.61124587,-0.0503794141,4,0.6133185
2005-06-01,2005,6,1,0.73758942,0.14502455,5,0.75171155
2005-06-02,2005,6,2,0.42738906,0.33454391,5,0.54275322
2005-06-03,2005,6,3,0.40273622,0.49334788,6,0.6368584
2005-06-04,2005,6,4,0.0640218258,0.24387881,6,0.25214216
2005-06-05,2005,6,5,-0.17551121,0.0393654183,8,0.17987168
2005-06-06,2005,6,6,-0.23931101,-0.30251703,2,0.38572827
2005-06-07,2005,6,7,-0.33367503,-0.46449757,2,0.57192397
2005-06-08,2005,6,8,-0.3296718,-0.64334267,2,0.72289228
2005-06-09,2005,6,9,-0.59399742,-0.76151991,2,0.96578747
2005-06-10,2005,6,10,-0.57126409,-0.85469204,2,1.0280278
2005-06-11,2005,6,11,-0.57583934,-0.73620826,2,0.93466228
2005-06-12,2005,6,12,-0.17461969,-0.67416948,2,0.69641691
2005-06-13,2005,6,13,0.0370366313,-0.604972,3,0.60610461
2005-06-14,2005,6,14,0.3069714,-0.53179532,3,0.61403394
2005-06-15,2005,6,15,0.49146891,-0.49917829,3,0.70051455
2005-06-16,2005,6,16,0.51612204,-0.53481156,3,0.74323976
2005-06-17,2005,6,17,0.54747772,-0.6113199,3,0.82063627
2005-06-18,2005,6,18,0.4792003,-0.54510599,3,0.72579163
2005-06-19,2005,6,19,0.36163118,-0.71129704,3,0.79794776
2005-06-20,2005,6,20,0.41962683,-0.89289004,3,0.9865796
2005-06-21,2005,6,21,0.52852774,-0.6723299,3,0.85520118
2005-06-22,2005,6,22,0.22437714,-0.57758844,3,0.61963981
2005-06-23,2005,6,23,-0.10291439,-0.34260425,2,0.35772762
2005-06-24,2005,6,24,-0.23592013,-0.31802833,2,0.39598021
2005-06-25,2005,6,25,-0.69386184,-0.394162,1,0.79800248
2005-06-26,2005,6,26,-0.8039481,-0.57819027,1,0.99027091
2005-06-27,2005,6,27,-0.71888942,-0.62775326,1,0.95439833
2005-06-28,2005,6,28,-0.66268122,-0.61870289,1,0.90660888
2005-06-29,2005,6,29,-0.66905326,-0.8304134,2,1.0664046
2005-06-30,2005,6,30,-0.75151575,-1.1217736,2,1.3502414
2005-07-01,2005,7,1,-0.60606104,-1.2957752,2,1.4305046
2005-07-02,2005,7,2,-0.53183877,-1.3585742,2,1.4589641
2005-07-03,2005,7,3,-0.56226707,-1.5046457,2,1.6062698
2005-07-04,2005,7,4,-0.54792625,-1.6082643,2,1.6990402
2005-07-05,2005,7,5,-0.65601206,-1.4508123,2,1.5922338
2005-07-06,2005,7,6,-0.70590055,-1.1689965,2,1.3655945
2005-07-07,2005,7,7,-0.72478867,-0.81405288,2,1.0899545
2005-07-08,2005,7,8,-0.60681558,-0.48586941,1,0.77736366
2005-07-09,2005,7,9,-0.63247764,-0.54542518,1,0.83517456
2005-07-10,2005,7,10,-0.83697641,-0.66397291,1,1.0683584
2005-07-11,2005,7,11,-1.0841272,-0.50153857,1,1.1945177
2005-07-12,2005,7,12,-1.0507216,-0.36097178,1,1.110998
2005-07-13,2005,7,13,-0.95726436,-0.72767723,1,1.202443
2005-07-14,2005,7,14,-1.0856587,-0.83031136,1,1.3667742
2005-07-15,2005,7,15,-0.93243492,-0.61648208,1,1.1178037
2005-07-16,2005,7,16,-0.46649024,-0.57389331,2,0.73957193
2005-07-17,2005,7,17,-0.19901051,-0.58993512,2,0.62259829
2005-07-18,2005,7,18,-0.33085459,-0.51685673,2,0.61368203
2005-07-19,2005,7,19,-0.14839189,-0.20541959,2,0.25341144
2005-07-20,2005,7,20,0.10059689,0.0488838963,5,0.1118453
2005-07-21,2005,7,21,0.43318352,-0.1990284,4,0.47671825
2005-07-22,2005,7,22,0.46888345,-0.58677721,3,0.75110531
2005-07-23,2005,7,23,0.69742233,-0.47644642,4,0.84462953
2005-07-24,2005,7,24,0.89269173,-0.15867651,4,0.90668452
2005-07-25,2005,7,25,1.0637488,0.0550716519,5,1.0651735
2005-07-26,2005,7,26,1.3880085,0.20067017,5,1.4024394
2005-07-27,2005,7,27,1.1597526,0.28378969,5,1.1939694
2005-07-28,2005,7,28,1.0290083,0.14351924,5,1.0389687
2005-07-29,2005,7,29,1.114622,-0.0314236842,4,1.1150649
2005-07-30,2005,7,30,1.2575781,-0.0451286472,4,1.2583876
2005-07-31,2005,7,31,1.2351248,-0.10565609,4,1.2396357
2005-08-01,2005,8,1,1.0774105,0.087767154,5,1.0809793
2005-08-02,2005,8,2,1.0282451,0.85022503,5,1.3342303
2005-08-03,2005,8,3,0.95281291,1.3258874,6,1.6327369
2005-08-04,2005,8,4,0.76767856,1.4687443,6,1.6572689
2005-08-05,2005,8,5,0.86845142,1.4042925,6,1.6511345
2005-08-06,2005,8,6,0.62742031,1.347978,6,1.4868426
2005-08-07,2005,8,7,0.30894575,1.1669674,6,1.2071704
2005-08-08,2005,8,8,-0.0840214938,0.82131445,7,0.82560104
2005-08-09,2005,8,9,-0.28050297,0.80529046,7,0.85274535
2005-08-10,2005,8,10,-0.33804721,0.61628455,7,0.70291007
2005-08-11,2005,8,11,-0.52513248,0.23749334,8,0.57633948
2005-08-12,2005,8,12,-0.87875324,-0.10589353,1,0.88511056
2005-08-13,2005,8,13,-1.2454625,-0.41022778,1,1.3112832
2005-08-14,2005,8,14,-1.2007812,-0.39594999,1,1.2643781
2005-08-15,2005,8,15,-1.3102785,-0.36348203,1,1.3597606
2005-08-16,2005,8,16,-1.0022908,-0.49100101,1,1.1160954
2005-08-17,2005,8,17,-0.7605899,-0.79000825,2,1.0966358
2005-08-18,2005,8,18,-0.8307358,-0.68651426,1,1.0776937
2005-08-19,2005,8,19,-0.79047441,-0.62890267,1,1.0101328
2005-08-20,2005,8,20,-0.64053059,-0.55086225,1,0.84482461
2005-08-21,2005,8,21,-0.5161103,-0.58218104,2,0.77801323
2005-08-22,2005,8,22,-0.44102484,-0.5493077,2,0.70444435
2005-08-23,2005,8,23,-0.37682217,-0.43263468,2,0.57373142
2005-08-24,2005,8,24,-0.37901974,-0.62337679,2,0.72955781
2005-08-25,2005,8,25,-0.24756746,-0.52098864,2,0.57681781
2005-08-26,2005,8,26,-0.17288908,-0.54306245,2,0.56991881
2005-08-27,2005,8,27,-0.29380512,-0.23030724,1,0.37331337
2005-08-28,2005,8,28,-0.56444907,-0.11599255,1,0.57624388
2005-08-29,2005,8,29,-0.59269667,0.15193783,8,0.61186147
2005-08-30,2005,8,30,-0.33523402,0.16764884,8,0.37481728
2005-08-31,2005,8,31,0.29348859,-0.40020147,3,0.49628294
2005-09-01,2005,9,1,0.53707379,-0.77725863,3,0.94476408
2005-09-02,2005,9,2,0.76213807,-0.844046,3,1.1372194
2005-09-03,2005,9,3,1.2778722,-1.1077001,4,1.6911407
2005-09-04,2005,9,4,1.6319788,-1.1982404,4,2.024632
2005-09-05,2005,9,5,2.0096617,-1.2013553,4,2.3413661
2005-09-06,2005,9,6,2.09308,-0.93708223,4,2.2932744
2005-09-07,2005,9,7,2.5380394,-0.53334439,4,2.5934727
2005-09-08,2005,9,8,2.5715768,-0.22722887,4,2.5815964
2005-09-09,2005,9,9,2.6826651,0.27016872,5,2.6962349
2005-09-10,2005,9,10,2.5115519,0.80212778,5,2.6365321
2005-09-11,2005,9,11,2.4300282,0.58328408,5,2.4990513
2005-09-12,2005,9,12,2.1708891,0.27844232,5,2.188673
2005-09-13,2005,9,13,2.0043361,0.12171998,5,2.0080285
2005-09-14,2005,9,14,2.0139711,0.0472823009,5,2.0145259
2005-09-15,2005,9,15,1.821581,0.27183399,5,1.8417522
2005-09-16,2005,9,16,1.4315509,0.68307388,5,1.5861677
2005-09-17,2005,9,17,0.90220952,0.79493558,5,1.2024578
2005-09-18,2005,9,18,0.41365406,0.8691051,6,0.96252447
2005-09-19,2005,9,19,0.023935454,1.0320371,6,1.0323147
2005-09-20,2005,9,20,-0.55504149,1.0367107,7,1.1759422
2005-09-21,2005,9,21,-0.90787435,0.89670658,8,1.2760558
2005-09-22,2005,9,22,-1.2282023,0.7195192,8,1.4234426
2005-09-23,2005,9,23,-1.1445484,0.45677087,8,1.2323273
2005-09-24,2005,9,24,-1.0001994,0.45356128,8,1.0982335
2005-09-25,2005,9,25,-0.74691123,0.2797448,8,0.79757982
2005-09-26,2005,9,26,-0.61057591,0.25541991,8,0.66184765
2005-09-27,2005,9,27,-0.52393484,0.24619381,8,0.57889473
2005-09-28,2005,9,28,-0.31984442,0.18874255,8,0.37138149
2005-09-29,2005,9,29,-0.25546917,0.14845137,8,0.29546964
2005-09-30,2005,9,30,-0.40315002,0.29544902,8,0.49982002
2005-10-01,2005,10,1,-0.49983978,0.33929309,8,0.60411888
2005-10-02,2005,10,2,-0.33632866,0.1378355,8,0.36347708
2005-10-03,2005,10,3,-0.32808504,-0.2835007,1,0.433604
2005-10-04,2005,10,4,-0.66879702,-0.55348605,1,0.86812228
2005-10-05,2005,10,5,-0.90734679,-0.43019018,1,1.0041622
2005-10-06,2005,10,6,-0.91042858,-0.33755705,1,0.97099173
2005-10-07,2005,10,7,-0.96109241,-0.35706371,1,1.0252771
2005-10-08,2005,10,8,-0.82894182,-0.70439559,1,1.0878041
2005-10-09,2005,10,9,-0.79286641,-0.95972592,2,1.2448739
2005-10-10,2005,10,10,-0.60385537,-1.2750136,2,1.4107802
2005-10-11,2005,10,11,-0.60809982,-1.1144581,2,1.2695677
2005-10-12,2005,10,12,-0.49918473,-0.95846087,2,1.0806631
2005-10-13,2005,10,13,-0.1604986,-1.0497856,2,1.0619838
2005-10-14,2005,10,14,0.40679249,-1.0004761,3,1.0800151
2005-10-15,2005,10,15,0.9981457,-0.57682544,4,1.1528324
2005-10-16,2005,10,16,1.1538101,-0.28793392,4,1.1891946
2005-10-17,2005,10,17,1.060762,0.15298866,5,1.0717376
2005-10-18,2005,10,18,1.1680962,0.41390014,5,1.2392586
2005-10-19,2005,10,19,1.2001067,0.45170471,5,1.2823
2005-10-20,2005,10,20,1.0256395,0.32909814,5,1.0771453
2005-10-21,2005,10,21,0.71558005,0.29696351,5,0.77475297
2005-10-22,2005,10,22,0.41851753,0.24914208,5,0.48706129
2005-10-23,2005,10,23,0.44533196,0.0337484106,5,0.4466089
2005-10-24,2005,10,24,0.39572898,-0.20586158,4,0.44607222
2005-10-25,2005,10,25,0.66867036,-0.12428806,4,0.68012321
2005-10-26,2005,10,26,0.85820305,-0.23088212,4,0.88871765
2005-10-27,2005,10,27,0.86584806,-0.54876363,4,1.0251021
2005-10-28,2005,10,28,1.0433184,-0.65752214,4,1.2332269
2005-10-29,2005,10,29,1.3323147,-0.75257546,4,1.5301739
2005-10-30,2005,10,30,1.5523359,-0.63551265,4,1.6773858
2005-10-31,2005,10,31,1.5155208,-0.60315818,4,1.6311355
2005-11-01,2005,11,1,1.4897044,-0.53874815,4,1.5841303
2005-11-02,2005,11,2,1.2698982,-0.69604564,4,1.448144
2005-11-03,2005,11,3,1.088598,-0.68053806,4,1.2838137
2005-11-04,2005,11,4,1.1077613,-0.33478853,4,1.157246
2005-11-05,2005,11,5,1.0169759,0.0533962697,5,1.0183767
2005-11-06,2005,11,6,0.75572646,0.1723294,5,0.77512574
2005-11-07,2005,11,7,0.63765436,0.47094417,5,0.7927115
2005-11-08,2005,11,8,0.59331238,0.81374907,6,1.0070785
2005-11-09,2005,11,9,0.52417678,1.0082006,6,1.136323
2005-11-10,2005,11,10,0.57495606,1.1114956,6,1.251398
2005-11-11,2005,11,11,0.38987154,0.86831635,6,0.95182621
2005-11-12,2005,11,12,0.3856563,0.8366037,6,0.9212147
2005-11-13,2005,11,13,0.17166558,0.73105055,6,0.75093544
2005-11-14,2005,11,14,0.29175019,0.93022925,6,0.97490752
2005-11-15,2005,11,15,0.0770961493,0.76684999,6,0.77071571
2005-11-16,2005,11,16,-0.54659778,0.85024309,7,1.0107831
2005-11-17,2005,11,17,-0.79770881,0.89078856,7,1.1957607
2005-11-18,2005,11,18,-1.2150364,0.74889016,8,1.4272876
2005-11-19,2005,11,19,-1.3219528,0.57575417,8,1.4418919
2005-11-20,2005,11,20,-1.492967,0.55478853,8,1.5927149
2005-11-21,2005,11,21,-1.3174536,0.31150422,8,1.3537796
2005-11-22,2005,11,22,-1.2145042,-0.04610762,1,1.2153791
2005-11-23,2005,11,23,-0.97357327,-0.12142994,1,0.98111677
2005-11-24,2005,11,24,-0.55117631,-0.0925621018,1,0.55889452
2005-11-25,2005,11,25,-0.47214395,-0.19058065,1,0.50915706
2005-11-26,2005,11,26,-0.33195966,-0.22943923,1,0.40353385
2005-11-27,2005,11,27,-0.25535861,0.0966424122,8,0.27303439
2005-11-28,2005,11,28,-0.16755469,0.29613826,7,0.3402535
2005-11-29,2005,11,29,0.0086041335,0.24075077,6,0.24090448
2005-11-30,2005,11,30,0.10291523,0.14763939,6,0.17996927
2005-12-01,2005,12,1,-0.093980737,0.0215886738,8,0.0964284688
2005-12-02,2005,12,2,-0.25420189,0.0744670779,8,0.2648848
2005-12-03,2005,12,3,-0.29622135,-0.0289979409,1,0.29763731
2005-12-04,2005,12,4,-0.32559228,-0.25729266,1,0.41498175
2005-12-05,2005,12,5,-0.30491778,-0.36905572,2,0.47872433
2005-12-06,2005,12,6,-0.13596632,-0.17089751,2,0.21838681
2005-12-07,2005,12,7,-0.12557851,-0.62400979,2,0.63652033
2005-12-08,2005,12,8,-0.04131715,-0.70004296,2,0.70126116
2005-12-09,2005,12,9,0.41432402,-0.79281729,3,0.89455223
2005-12-10,2005,12,10,0.76050359,-0.73947746,4,1.060751
2005-12-11,2005,12,11,0.42124096,-0.70657104,3,0.8226096
2005-12-12,2005,12,12,-0.0210492257,-0.71877629,2,0.71908444
2005-12-13,2005,12,13,0.0225073509,-0.5629769,3,0.56342661
2005-12-14,2005,12,14,-0.17332606,-0.49548763,2,0.52492851
2005-12-15,2005,12,15,-0.46713555,-0.44807455,1,0.6472916
2005-12-16,2005,12,16,-0.42706966,-0.46333748,2,0.630135
2005-12-17,2005,12,17,0.0812099874,-0.40843245,3,0.41642782
2005-12-18,2005,12,18,0.45996895,-0.48929217,3,0.67154914
2005-12-19,2005,12,19,0.80039871,-0.50525922,4,0.94653314
2005-12-20,2005,12,20,0.88388288,-0.44915,4,0.99145585
2005-12-21,2005,12,21,0.69934356,-0.0806919187,4,0.70398337
2005-12-22,2005,12,22,0.58349013,-0.17602189,4,0.60946244
2005-12-23,2005,12,23,0.27334592,-0.0764285922,4,0.28382975
2005-12-24,2005,12,24,-0.18961771,0.0584788099,8,0.19843045
2005-12-25,2005,12,25,-0.60249656,0.0544095449,8,0.60494834
2005-12-26,2005,12,26,-0.52455217,-0.15818009,1,0.54788309
2005-12-27,2005,12,27,-0.47263327,-0.13939653,1,0.49276119
2005-12-28,2005,12,28,-0.66682613,0.18057348,8,0.69084287
2005-12-29,2005,12,29,-0.47887138,0.72921032,7,0.87239069
2005-12-30,2005,12,30,-0.79544681,0.88103801,7,1.1869977
2005-12-31,2005,12,31,-1.2887617,0.75975442,8,1.4960393
