,year,month,day,RMM1,RMM2,phase,amplitude
1980-01-01,1980,1,1,0.81158602,-0.0664675981,4,0.81430298
1980-01-02,1980,1,2,0.70508802,-0.0296842996,4,0.70571202
1980-01-03,1980,1,3,0.66273302,0.0371988006,5,0.66377598
1980-01-04,1980,1,4,0.61483997,0.21363001,5,0.65089601
1980-01-05,1980,1,5,0.70287699,0.490769,5,0.85725701
1980-01-06,1980,1,6,0.75870401,0.60417497,5,0.96987599
1980-01-07,1980,1,7,0.67490202,0.37900099,5,0.774037
1980-01-08,1980,1,8,0.764337,0.197338,5,0.78939998
1980-01-09,1980,1,9,0.79588002,0.209051,5,0.822878
1980-01-10,1980,1,10,0.93735802,0.25680801,5,0.971901
1980-01-11,1980,1,11,0.91751301,0.25690401,5,0.95280099
1980-01-12,1980,1,12,0.62212801,0.0601833984,5,0.62503201
1980-01-13,1980,1,13,0.46970299,-0.16064,4,0.49641299
1980-01-14,1980,1,14,0.33245999,-0.2086,4,0.39248601
1980-01-15,1980,1,15,0.0168979,-0.44205999,3,0.44238099
1980-01-16,1980,1,16,-0.21734001,-0.95670003,2,0.98107499
1980-01-17,1980,1,17,-0.17184,-1.20886,2,1.22102
1980-01-18,1980,1,18,-0.0866091996,-1.07414,2,1.07763
1980-01-19,1980,1,19,0.0963959023,-0.61123002,3,0.61878598
1980-01-20,1980,1,20,0.50621098,-0.35878,4,0.620462
1980-01-21,1980,1,21,0.53283799,-0.21610001,4,0.57499099
1980-01-22,1980,1,22,0.47165,-0.33113,4,0.57628101
1980-01-23,1980,1,23,0.68461001,-0.54715002,4,0.87639397
1980-01-24,1980,1,24,0.84736502,-0.60159999,4,1.03921
1980-01-25,1980,1,25,0.81304801,-0.30063999,4,0.86685097
1980-01-26,1980,1,26,0.66526198,-0.0844170004,4,0.67059702
1980-01-27,1980,1,27,0.62538201,0.14944901,5,0.64299101
1980-01-28,1980,1,28,0.82194197,0.0229614992,5,0.822263
1980-01-29,1980,1,29,0.96720999,-0.0567325018,4,0.96887201
1980-01-30,1980,1,30,0.87656897,0.1141,5,0.883964
1980-01-31,1980,1,31,0.51901698,0.70504099,6,0.87547702
1980-02-01,1980,2,1,0.233045,0.901784,6,0.931409
1980-02-02,1980,2,2,-0.24327999,0.76915997,7,0.80671799
1980-02-03,1980,2,3,-0.39820999,0.81482899,7,0.906928
1980-02-04,1980,2,4,-0.14779,1.11489,7,1.12464
1980-02-05,1980,2,5,0.0196656007,1.05255,6,1.05273
1980-02-06,1980,2,6,-0.0809400007,0.84811097,7,0.851964
1980-02-07,1980,2,7,-0.32124001,0.74163401,7,0.80821902
1980-02-08,1980,2,8,-0.49851999,0.82187098,7,0.96124399
1980-02-09,1980,2,9,-0.51025999,0.70109302,7,0.86711699
1980-02-10,1980,2,10,-0.52833003,0.83353198,7,0.98686898
1980-02-11,1980,2,11,-0.72166997,0.77766103,7,1.06093
1980-02-12,1980,2,12,-0.52811998,1.05293,7,1.17796
1980-02-13,1980,2,13,-0.44819,0.993433,7,1.08986
1980-02-14,1980,2,14,-0.32365,0.78509903,7,0.849195
1980-02-15,1980,2,15,-0.36265001,0.60715801,7,0.70721799
1980-02-16,1980,2,16,-0.36781001,0.43925601,7,0.57291502
1980-02-17,1980,2,17,-0.29955,0.26092499,8,0.39726001
1980-02-18,1980,2,18,-0.12333,0.33980399,7,0.36149201
1980-02-19,1980,2,19,0.0895472988,0.0824073032,5,0.121695
1980-02-20,1980,2,20,0.0715968981,0.0690639988,5,0.0994784012
1980-02-21,1980,2,21,0.281596,0.24561401,5,0.37366101
1980-02-22,1980,2,22,0.44250599,0.446033,6,0.62829697
1980-02-23,1980,2,23,0.41584301,0.58643901,6,0.71891302
1980-02-24,1980,2,24,0.30460799,0.26958501,5,0.40676999
1980-02-25,1980,2,25,0.0914741009,-0.17942999,3,0.20140199
1980-02-26,1980,2,26,0.0559412017,-0.25916001,3,0.26513299
1980-02-27,1980,2,27,0.31326801,-0.29811001,4,0.43244201
1980-02-28,1980,2,28,0.480836,-0.65562999,3,0.81305301
1980-02-29,1980,2,29,0.172521,-0.62696999,3,0.65026897
1980-03-01,1980,3,1,0.0480426997,-0.51520997,3,0.51744199
1980-03-02,1980,3,2,-0.0108145,-0.74273002,2,0.74281102
1980-03-03,1980,3,3,-0.0151589001,-0.75049001,2,0.75063998
1980-03-04,1980,3,4,0.15880799,-0.76555997,3,0.78185397
1980-03-05,1980,3,5,0.51386201,-0.80956,3,0.95887399
1980-03-06,1980,3,6,0.70363301,-1.02639,3,1.2444201
1980-03-07,1980,3,7,1.1100399,-0.88705999,4,1.42094
1980-03-08,1980,3,8,1.3751,-0.76165003,4,1.57195
1980-03-09,1980,3,9,1.7723401,-0.58227998,4,1.86554
1980-03-10,1980,3,10,1.52907,-0.6322,4,1.65461
1980-03-11,1980,3,11,1.31934,-0.38672999,4,1.37485
1980-03-12,1980,3,12,1.37726,0.0205239002,5,1.3774101
1980-03-13,1980,3,13,0.93082702,0.0900465995,5,0.93517202
1980-03-14,1980,3,14,0.94233698,0.225135,5,0.968858
1980-03-15,1980,3,15,1.23985,0.140948,5,1.24783
1980-03-16,1980,3,16,0.91166401,0.20553701,5,0.93454599
1980-03-17,1980,3,17,0.71530902,0.72222,6,1.0165
1980-03-18,1980,3,18,0.70708698,1.23332,6,1.42164
1980-03-19,1980,3,19,0.73164701,1.4139301,6,1.59202
1980-03-20,1980,3,20,0.66383702,1.40415,6,1.55316
1980-03-21,1980,3,21,0.37003499,1.5035501,6,1.5484101
1980-03-22,1980,3,22,0.356062,1.41811,6,1.4621201
1980-03-23,1980,3,23,0.48897699,1.36887,6,1.45358
1980-03-24,1980,3,24,0.370689,1.47068,6,1.51667
1980-03-25,1980,3,25,0.0385956988,1.56006,6,1.56054
1980-03-26,1980,3,26,-0.10629,1.63858,7,1.64202
1980-03-27,1980,3,27,-0.45242,1.7503,7,1.80783
1980-03-28,1980,3,28,-0.67717999,1.67788,7,1.8093801
1980-03-29,1980,3,29,-1.1851799,1.66754,7,2.04581
1980-03-30,1980,3,30,-1.86396,1.54808,8,2.4229901
1980-03-31,1980,3,31,-2.4639201,1.49018,8,2.8794999
1980-04-01,1980,4,1,-2.3533299,1.09376,8,2.5950799
1980-04-02,1980,4,2,-2.3154299,0.64704299,8,2.40414
1980-04-03,1980,4,3,-2.0057099,0.222192,8,2.0179801
1980-04-04,1980,4,4,-1.78602,-0.0189638995,1,1.7861201
1980-04-05,1980,4,5,-1.61279,-0.32115,1,1.64446
1980-04-06,1980,4,6,-1.38275,-0.55729997,1,1.4908299
1980-04-07,1980,4,7,-1.23657,-0.83157998,1,1.49018
1980-04-08,1980,4,8,-0.94318998,-1.06706,2,1.42415
1980-04-09,1980,4,9,-0.66811001,-1.22376,2,1.39426
1980-04-10,1980,4,10,-0.29965001,-1.6331199,2,1.66038
1980-04-11,1980,4,11,-0.1552,-1.80085,2,1.80752
1980-04-12,1980,4,12,0.56114799,-1.83597,3,1.9198101
1980-04-13,1980,4,13,1.15201,-1.8262,3,2.1592
1980-04-14,1980,4,14,1.66438,-1.57847,4,2.2938499
1980-04-15,1980,4,15,1.92404,-1.16518,4,2.2493501
1980-04-16,1980,4,16,2.11116,-0.62755001,4,2.2024601
1980-04-17,1980,4,17,2.1045499,-0.1143,4,2.10765
1980-04-18,1980,4,18,1.94024,0.33879799,5,1.9696
1980-04-19,1980,4,19,1.63823,0.66931802,5,1.76968
1980-04-20,1980,4,20,1.53982,1.32594,5,2.0320401
1980-04-21,1980,4,21,1.2665,1.54891,6,2.0007801
1980-04-22,1980,4,22,0.94642699,1.63279,6,1.88726
1980-04-23,1980,4,23,0.757792,1.67301,6,1.83663
1980-04-24,1980,4,24,0.174413,1.46004,6,1.47042
1980-04-25,1980,4,25,-0.17613,1.25485,7,1.26715
1980-04-26,1980,4,26,-0.53250998,0.996207,7,1.1296
1980-04-27,1980,4,27,-0.66852999,0.626086,8,0.91592199
1980-04-28,1980,4,28,-0.60597003,0.314412,8,0.68268001
1980-04-29,1980,4,29,-0.52784997,0.0365008004,8,0.52911001
1980-04-30,1980,4,30,-0.68855,-0.11104,1,0.69744599
1980-05-01,1980,5,1,-0.66882998,-0.20614,1,0.69987702
1980-05-02,1980,5,2,-0.49351999,-0.28856999,1,0.57169598
1980-05-03,1980,5,3,-0.17722,-0.37255001,2,0.41255501
1980-05-04,1980,5,4,-0.0185106006,-0.36816999,2,0.36863101
1980-05-05,1980,5,5,0.143794,-0.36287001,3,0.39032301
1980-05-06,1980,5,6,0.29439399,-0.22744,4,0.37201801
1980-05-07,1980,5,7,0.315586,-0.23501,4,0.39347699
1980-05-08,1980,5,8,0.60933799,-0.27987,4,0.67053801
1980-05-09,1980,5,9,0.700086,0.113909,5,0.70929199
1980-05-10,1980,5,10,0.68784702,0.40417001,5,0.79780102
1980-05-11,1980,5,11,0.62743902,0.65728402,6,0.90868098
1980-05-12,1980,5,12,0.28572199,0.43882,6,0.52364099
1980-05-13,1980,5,13,0.13390701,0.065450497,5,0.149046
1980-05-14,1980,5,14,0.0232146997,-0.0724150017,3,0.0760449991
1980-05-15,1980,5,15,0.074637197,0.0898656994,6,0.116818
1980-05-16,1980,5,16,-0.10537,0.159141,7,0.190865
1980-05-17,1980,5,17,-0.1714,0.13834,8,0.220265
1980-05-18,1980,5,18,-0.060800299,-0.0537646003,1,0.0811623037
1980-05-19,1980,5,19,-0.21114001,-0.23117,2,0.31308401
1980-05-20,1980,5,20,-0.33726999,-0.27142,1,0.43292499
1980-05-21,1980,5,21,-0.14564,-0.50847,2,0.52891898
1980-05-22,1980,5,22,-0.14241999,-0.58836001,2,0.60535598
1980-05-23,1980,5,23,0.0381315015,-0.64447999,3,0.64560598
1980-05-24,1980,5,24,-0.063943103,-0.52490997,2,0.52879101
1980-05-25,1980,5,25,-0.0762540996,-0.60817999,2,0.61294198
1980-05-26,1980,5,26,-0.29095,-0.56342,2,0.63410997
1980-05-27,1980,5,27,-0.2931,-0.78591001,2,0.83878702
1980-05-28,1980,5,28,-0.50127,-0.91996002,2,1.04766
1980-05-29,1980,5,29,-0.90483999,-0.64932001,1,1.11371
1980-05-30,1980,5,30,-0.98888999,-0.57251,1,1.14266
1980-05-31,1980,5,31,-0.96644998,-0.60187,1,1.13854
1980-06-01,1980,6,1,-0.99014002,-0.71103001,1,1.21899
1980-06-02,1980,6,2,-1.02716,-0.64344001,1,1.21205
1980-06-03,1980,6,3,-0.85640001,-0.60455,1,1.04828
1980-06-04,1980,6,4,-0.48411,-0.78779,2,0.92464799
1980-06-05,1980,6,5,-0.31955001,-0.61264002,2,0.69096899
1980-06-06,1980,6,6,-0.0500014983,-0.27226999,2,0.27682099
1980-06-07,1980,6,7,0.287238,-0.0331088006,4,0.289139
1980-06-08,1980,6,8,0.468234,-0.0674270988,4,0.47306401
1980-06-09,1980,6,9,0.63169497,-0.0307246,4,0.63244098
1980-06-10,1980,6,10,0.76264399,0.0654133037,5,0.76544499
1980-06-11,1980,6,11,0.74004602,-0.0136409001,4,0.74017203
1980-06-12,1980,6,12,0.71647298,0.185105,5,0.73999798
1980-06-13,1980,6,13,0.21955299,0.367679,6,0.428242
1980-06-14,1980,6,14,-0.11777,0.38574901,7,0.40332699
1980-06-15,1980,6,15,-0.34060001,0.17131101,8,0.381257
1980-06-16,1980,6,16,-0.57371002,-0.0999564007,1,0.582349
1980-06-17,1980,6,17,-0.61185002,-0.46606001,1,0.76913399
1980-06-18,1980,6,18,-0.1612,-0.64591002,2,0.66572303
1980-06-19,1980,6,19,0.20334101,-0.74194002,3,0.76930201
1980-06-20,1980,6,20,0.45355499,-0.57551003,3,0.73274899
1980-06-21,1980,6,21,0.354368,-0.44924,3,0.57218099
1980-06-22,1980,6,22,0.40449199,-0.58693999,3,0.71282297
1980-06-23,1980,6,23,0.51613599,-0.63980001,3,0.82203603
1980-06-24,1980,6,24,0.64493001,-0.55111998,4,0.84833199
1980-06-25,1980,6,25,0.72925597,-0.44547999,4,0.85455602
1980-06-26,1980,6,26,0.556876,-0.42526999,4,0.70068699
1980-06-27,1980,6,27,0.40000701,-0.17498,4,0.43660399
1980-06-28,1980,6,28,0.44729099,-0.12564,4,0.46460199
1980-06-29,1980,6,29,0.55723703,-0.15409,4,0.57814801
1980-06-30,1980,6,30,0.45609599,-0.24574,4,0.51808399
1980-07-01,1980,7,1,0.60404998,-0.0594828017,4,0.60697198
1980-07-02,1980,7,2,1.00869,-0.0856605992,4,1.01232
1980-07-03,1980,7,3,1.3285,0.35828599,5,1.37596
1980-07-04,1980,7,4,1.29503,0.53529602,5,1.4013
1980-07-05,1980,7,5,0.92235702,0.58537799,5,1.09243
1980-07-06,1980,7,6,0.64124203,0.52980202,5,0.83179402
1980-07-07,1980,7,7,0.524993,0.58849299,6,0.78863299
1980-07-08,1980,7,8,0.49468499,0.71402103,6,0.86864197
1980-07-09,1980,7,9,0.23618799,0.563685,6,0.61116701
1980-07-10,1980,7,10,-0.10667,0.33007801,7,0.34688801
1980-07-11,1980,7,11,-0.44508001,0.32631099,8,0.55188298
1980-07-12,1980,7,12,-0.53314,0.10832,8,0.54403502
1980-07-13,1980,7,13,-0.57476002,-0.0203111004,1,0.57511997
1980-07-14,1980,7,14,-0.62281001,-0.34112,1,0.71010703
1980-07-15,1980,7,15,-0.63141,-0.56629997,1,0.84815699
1980-07-16,1980,7,16,-0.55258,-0.15121,1,0.57289201
1980-07-17,1980,7,17,-0.45894,0.0221487992,8,0.45947599
1980-07-18,1980,7,18,-0.16495,0.0458910018,8,0.171215
1980-07-19,1980,7,19,-0.12864,0.00994324032,8,0.129023
1980-07-20,1980,7,20,-0.30377999,-0.27193001,1,0.407709
1980-07-21,1980,7,21,-0.37402999,-0.44108999,2,0.57832903
1980-07-22,1980,7,22,-0.36916,-0.74769002,2,0.83385998
1980-07-23,1980,7,23,-0.38457999,-0.80940002,2,0.89612198
1980-07-24,1980,7,24,-0.58464998,-0.62607002,2,0.85660702
1980-07-25,1980,7,25,-0.46101001,-0.76962,2,0.89713198
1980-07-26,1980,7,26,-0.69634002,-0.88857001,2,1.1289099
1980-07-27,1980,7,27,-1.04908,-0.6717,1,1.24569
1980-07-28,1980,7,28,-1.0287499,-0.55580002,1,1.1692899
1980-07-29,1980,7,29,-0.98931998,-0.31049001,1,1.0369
1980-07-30,1980,7,30,-1.00019,-0.16834,1,1.0142601
1980-07-31,1980,7,31,-0.98193002,-0.25971001,1,1.0157
1980-08-01,1980,8,1,-1.09148,-0.65344,1,1.27213
1980-08-02,1980,8,2,-0.98881,-0.74779999,1,1.23974
1980-08-03,1980,8,3,-0.79412001,-0.74080002,1,1.08601
1980-08-04,1980,8,4,-0.64671999,-0.66553998,2,0.92800403
1980-08-05,1980,8,5,-0.65899003,-0.54150999,1,0.852934
1980-08-06,1980,8,6,-0.67022002,-0.42214999,1,0.79209101
1980-08-07,1980,8,7,-0.81840003,-0.63753003,1,1.03741
1980-08-08,1980,8,8,-0.87585002,-0.49568999,1,1.00639
1980-08-09,1980,8,9,-1.04786,-0.34907001,1,1.10448
1980-08-10,1980,8,10,-1.20897,-0.15367,1,1.2187001
1980-08-11,1980,8,11,-1.45192,-0.0890460983,1,1.45464
1980-08-12,1980,8,12,-1.24663,-0.0419740006,1,1.24733
1980-08-13,1980,8,13,-0.92453998,-0.13342001,1,0.93411201
1980-08-14,1980,8,14,-0.72084999,-0.1824,1,0.74356598
1980-08-15,1980,8,15,-0.54385,-0.22493,1,0.58853197
1980-08-16,1980,8,16,-0.28437999,-0.43643001,2,0.52090597
1980-08-17,1980,8,17,-0.00726742996,-0.62357002,2,0.62360901
1980-08-18,1980,8,18,0.31566101,-0.88977998,3,0.94411302
1980-08-19,1980,8,19,0.30883601,-1.19441,3,1.23369
1980-08-20,1980,8,20,0.70594198,-1.25585,3,1.44067
1980-08-21,1980,8,21,1.0189,-0.86619002,4,1.33733
1980-08-22,1980,8,22,1.48929,-0.46915999,4,1.56144
1980-08-23,1980,8,23,1.68477,-0.15515999,4,1.6919
1980-08-24,1980,8,24,1.73773,0.251037,5,1.75577
1980-08-25,1980,8,25,1.77846,0.35373801,5,1.81329
1980-08-26,1980,8,26,1.56338,0.229385,5,1.58011
1980-08-27,1980,8,27,1.56743,0.183437,5,1.57813
1980-08-28,1980,8,28,1.46909,0.41793501,5,1.52738
1980-08-29,1980,8,29,1.1591901,0.277917,5,1.19204
1980-08-30,1980,8,30,0.897331,0.21696299,5,0.92318797
1980-08-31,1980,8,31,0.804775,0.16206101,5,0.82093
1980-09-01,1980,9,1,0.99988103,-0.0693486035,4,1.00228
1980-09-02,1980,9,2,1.01797,-0.26914999,4,1.05295
1980-09-03,1980,9,3,0.93101901,-0.20716999,4,0.95379102
1980-09-04,1980,9,4,0.92391199,0.0318796001,5,0.92446202
1980-09-05,1980,9,5,1.02712,0.201776,5,1.0467499
1980-09-06,1980,9,6,1.0589499,0.43268299,5,1.14393
1980-09-07,1980,9,7,1.03765,0.42939699,5,1.12298
1980-09-08,1980,9,8,1.19787,0.803455,5,1.4423701
1980-09-09,1980,9,9,1.27039,1.13061,5,1.70064
1980-09-10,1980,9,10,1.18792,1.07732,5,1.60368
1980-09-11,1980,9,11,0.86159199,1.28769,6,1.54935
1980-09-12,1980,9,12,0.64060801,1.4687901,6,1.60241
1980-09-13,1980,9,13,0.60449702,1.3460701,6,1.47558
1980-09-14,1980,9,14,0.191902,1.20749,6,1.2226501
1980-09-15,1980,9,15,-0.12073,1.02105,7,1.02817
1980-09-16,1980,9,16,-0.39308,0.87293297,7,0.95735198
1980-09-17,1980,9,17,-0.87168002,0.47522801,8,0.992809
1980-09-18,1980,9,18,-0.99866003,-0.000917345984,1,0.99865901
1980-09-19,1980,9,19,-0.99980003,-0.50994003,1,1.12233
1980-09-20,1980,9,20,-1.26966,-0.75889999,1,1.47918
1980-09-21,1980,9,21,-1.5321,-0.9429,1,1.799
1980-09-22,1980,9,22,-1.46983,-0.97360998,1,1.7630399
1980-09-23,1980,9,23,-1.3508199,-0.81576002,1,1.57803
1980-09-24,1980,9,24,-1.19436,-0.53547001,1,1.30891
1980-09-25,1980,9,25,-0.90359998,-0.0856152028,1,0.907646
1980-09-26,1980,9,26,-0.60000998,0.175771,8,0.62522399
1980-09-27,1980,9,27,-0.38044,0.1187,8,0.39852601
1980-09-28,1980,9,28,-0.40896001,0.016671,8,0.409298
1980-09-29,1980,9,29,-0.44589999,0.29532301,8,0.53482699
1980-09-30,1980,9,30,-0.30713001,0.29961699,8,0.42906499
1980-10-01,1980,10,1,-0.20994,0.225485,7,0.30808499
1980-10-02,1980,10,2,-0.14651,0.167015,7,0.222167
1980-10-03,1980,10,3,-0.0781326964,0.0994333997,7,0.126458
1980-10-04,1980,10,4,-0.20462,-0.32168999,2,0.38124701
1980-10-05,1980,10,5,-0.47411999,-0.74457002,2,0.88271499
1980-10-06,1980,10,6,-0.53301001,-0.89305001,2,1.04001
1980-10-07,1980,10,7,-0.53792,-0.79764003,2,0.96207702
1980-10-08,1980,10,8,-0.67401999,-0.85255998,2,1.08682
1980-10-09,1980,10,9,-0.61607999,-0.95271999,2,1.13456
1980-10-10,1980,10,10,-0.46566001,-0.79220003,2,0.91892302
1980-10-11,1980,10,11,-0.00488684,-0.90114999,2,0.90116698
1980-10-12,1980,10,12,0.20379101,-0.97811002,3,0.999116
1980-10-13,1980,10,13,0.159319,-1.11212,3,1.1234699
1980-10-14,1980,10,14,0.144988,-1.26621,3,1.27449
