,year,month,day,RMM1,RMM2,phase,amplitude
1991-01-01,1991,1,1,-0.0988468006,0.59252697,7,0.60071498
1991-01-02,1991,1,2,0.0653904006,0.38146201,6,0.38702601
1991-01-03,1991,1,3,0.0758512989,0.28049701,6,0.290571
1991-01-04,1991,1,4,0.35199299,0.148343,5,0.381975
1991-01-05,1991,1,5,0.54113197,-0.13392,4,0.55745697
1991-01-06,1991,1,6,0.49148801,-0.34582001,4,0.600959
1991-01-07,1991,1,7,0.68146503,-0.27127999,4,0.73347503
1991-01-08,1991,1,8,0.86951101,-0.0955192968,4,0.87474197
1991-01-09,1991,1,9,0.825728,0.17210799,5,0.84347397
1991-01-10,1991,1,10,0.63881701,0.240495,5,0.68258601
1991-01-11,1991,1,11,0.50011802,0.0989890024,5,0.50981998
1991-01-12,1991,1,12,0.391581,0.0691035017,5,0.397632
1991-01-13,1991,1,13,0.092770502,0.0364680998,5,0.0996809006
1991-01-14,1991,1,14,-0.0343215987,-0.38686001,2,0.388381
1991-01-15,1991,1,15,-0.37143001,-0.81885999,2,0.89916497
1991-01-16,1991,1,16,-0.56494999,-0.82824999,2,1.00258
1991-01-17,1991,1,17,-0.53982002,-1.0880899,2,1.21463
1991-01-18,1991,1,18,-0.50489998,-1.0966001,2,1.20726
1991-01-19,1991,1,19,-0.48877001,-1.21733,2,1.31179
1991-01-20,1991,1,20,0.0373135991,-1.3298301,3,1.33035
1991-01-21,1991,1,21,0.546175,-1.1524301,3,1.27531
1991-01-22,1991,1,22,1.11353,-0.92975003,4,1.45065
1991-01-23,1991,1,23,1.52236,-0.76916999,4,1.70564
1991-01-24,1991,1,24,1.5865999,-0.78715003,4,1.77113
1991-01-25,1991,1,25,1.5136499,-0.44747001,4,1.57841
1991-01-26,1991,1,26,1.27538,-0.17258,4,1.2869999
1991-01-27,1991,1,27,1.16127,-0.0302243996,4,1.16167
1991-01-28,1991,1,28,1.2529,0.0547664985,5,1.25409
1991-01-29,1991,1,29,1.14169,0.190859,5,1.15753
1991-01-30,1991,1,30,0.96757698,0.50035602,5,1.08929
1991-01-31,1991,1,31,0.71166903,0.55157501,5,0.90039301
1991-02-01,1991,2,1,0.84428602,0.336366,5,0.90882403
1991-02-02,1991,2,2,0.92179799,0.0484141,5,0.923069
1991-02-03,1991,2,3,1.03741,0.218953,5,1.0602601
1991-02-04,1991,2,4,0.98161399,0.44926,5,1.07954
1991-02-05,1991,2,5,0.90077102,0.40046,5,0.98577702
1991-02-06,1991,2,6,0.75702298,0.39261001,5,0.85277599
1991-02-07,1991,2,7,0.95028001,0.39434201,5,1.02885
1991-02-08,1991,2,8,0.931391,0.448906,5,1.0339299
1991-02-09,1991,2,9,0.60133201,0.59904802,5,0.84879899
1991-02-10,1991,2,10,0.64923197,0.665362,6,0.92962801
1991-02-11,1991,2,11,0.54078698,0.60005498,6,0.80778497
1991-02-12,1991,2,12,0.66473901,0.40700501,5,0.77944303
1991-02-13,1991,2,13,0.66965199,0.31478199,5,0.73994702
