,year,month,day,RMM1,RMM2,phase,amplitude
1997-01-01,1997,1,1,-1.65793,2.0297501,7,2.6208
1997-01-02,1997,1,2,-1.5174201,1.4936399,8,2.12921
1997-01-03,1997,1,3,-1.57785,1.1501,8,1.95252
1997-01-04,1997,1,4,-1.66144,1.20486,8,2.05233
1997-01-05,1997,1,5,-1.59578,0.99281698,8,1.87941
1997-01-06,1997,1,6,-1.68375,0.861449,8,1.89132
1997-01-07,1997,1,7,-1.51364,0.71506602,8,1.67405
1997-01-08,1997,1,8,-1.6168,0.53351402,8,1.7025501
1997-01-09,1997,1,9,-1.68893,0.0822632983,8,1.69094
1997-01-10,1997,1,10,-1.69226,-0.23011,1,1.70784
1997-01-11,1997,1,11,-1.66344,-0.57222998,1,1.75911
1997-01-12,1997,1,12,-1.58497,-0.66894001,1,1.72035
1997-01-13,1997,1,13,-1.3255399,-0.86173999,1,1.58103
1997-01-14,1997,1,14,-0.86457998,-0.75787997,1,1.14973
1997-01-15,1997,1,15,-0.57082999,-0.72670001,2,0.92408502
1997-01-16,1997,1,16,-0.31854001,-0.74158001,2,0.807096
1997-01-17,1997,1,17,-0.0579690002,-0.63659,2,0.63922602
1997-01-18,1997,1,18,0.0334408991,-0.41431999,3,0.415663
1997-01-19,1997,1,19,0.283831,-0.40527999,3,0.49478599
1997-01-20,1997,1,20,0.61338198,-0.24479,4,0.66042203
1997-01-21,1997,1,21,0.67303801,-0.21663,4,0.70704198
1997-01-22,1997,1,22,0.72420102,0.0847193971,5,0.72913998
1997-01-23,1997,1,23,0.736458,0.35485801,5,0.81749302
1997-01-24,1997,1,24,0.84173697,0.48198301,5,0.96996301
1997-01-25,1997,1,25,0.672773,0.35850799,5,0.76233298
1997-01-26,1997,1,26,0.89347702,0.32222599,5,0.94980502
1997-01-27,1997,1,27,0.94427001,0.16954701,5,0.95937002
1997-01-28,1997,1,28,0.59762901,0.19519199,5,0.62869698
1997-01-29,1997,1,29,0.45304799,0.18882699,5,0.490823
1997-01-30,1997,1,30,0.64742398,-0.17926,4,0.67178398
1997-01-31,1997,1,31,0.73281199,-0.62348998,4,0.96216297
1997-02-01,1997,2,1,0.53574097,-0.92881,3,1.07225
1997-02-02,1997,2,2,0.54948503,-0.90165001,3,1.05589
1997-02-03,1997,2,3,0.77006602,-1.10779,3,1.3491499
1997-02-04,1997,2,4,0.75455701,-1.42721,3,1.6144
1997-02-05,1997,2,5,0.86896098,-1.42084,3,1.6655
1997-02-06,1997,2,6,1.00756,-1.23791,3,1.59612
1997-02-07,1997,2,7,1.34728,-1.09978,4,1.7391599
1997-02-08,1997,2,8,1.2767299,-1.15757,4,1.72337
1997-02-09,1997,2,9,1.18909,-1.39454,3,1.83267
1997-02-10,1997,2,10,1.36709,-1.42928,3,1.9778301
1997-02-11,1997,2,11,1.55708,-1.44403,4,2.12361
1997-02-12,1997,2,12,1.64578,-1.25401,4,2.0690801
1997-02-13,1997,2,13,1.68323,-1.13625,4,2.0308499
1997-02-14,1997,2,14,1.72489,-1.02751,4,2.00774
1997-02-15,1997,2,15,1.8347,-1.0073299,4,2.09305
1997-02-16,1997,2,16,1.89281,-1.10912,4,2.19383
1997-02-17,1997,2,17,2.36151,-0.80905998,4,2.4962599
1997-02-18,1997,2,18,2.6726,-0.65946001,4,2.7527599
1997-02-19,1997,2,19,2.6898999,-0.39061001,4,2.7181201
1997-02-20,1997,2,20,2.4277301,-0.16388001,4,2.43325
1997-02-21,1997,2,21,2.13533,0.17146499,5,2.1422
1997-02-22,1997,2,22,1.84667,0.41491601,5,1.89271
1997-02-23,1997,2,23,1.84536,0.94184703,5,2.07182
1997-02-24,1997,2,24,1.6190701,1.56968,5,2.25506
1997-02-25,1997,2,25,1.34399,1.9227,6,2.34587
1997-02-26,1997,2,26,0.98391902,2.02795,6,2.25404
1997-02-27,1997,2,27,0.82220501,2.1259301,6,2.2793901
1997-02-28,1997,2,28,0.88621199,2.4497099,6,2.6050799
1997-03-01,1997,3,1,0.69136202,2.4700699,6,2.5650001
1997-03-02,1997,3,2,0.629125,2.4733701,6,2.55212
1997-03-03,1997,3,3,0.74720001,2.6496899,6,2.7530301
1997-03-04,1997,3,4,0.60193098,2.6869099,6,2.75351
1997-03-05,1997,3,5,0.93291903,2.4460299,6,2.6178999
1997-03-06,1997,3,6,1.31889,2.31899,6,2.66781
1997-03-07,1997,3,7,1.26989,2.5791099,6,2.87479
1997-03-08,1997,3,8,0.98883802,2.9867599,6,3.1461999
1997-03-09,1997,3,9,0.87926799,3.2962301,6,3.4114799
1997-03-10,1997,3,10,0.47141299,3.6445501,6,3.6749101
1997-03-11,1997,3,11,-0.16421001,3.8503699,7,3.8538699
1997-03-12,1997,3,12,-0.65082002,3.76858,7,3.8243699
1997-03-13,1997,3,13,-0.79079998,3.3961301,7,3.48699
1997-03-14,1997,3,14,-0.94871998,2.8115001,7,2.9672501
1997-03-15,1997,3,15,-1.2916,2.22436,7,2.57215
1997-03-16,1997,3,16,-1.6891201,2.2952001,7,2.84975
1997-03-17,1997,3,17,-1.9555399,2.4593999,7,3.1420901
1997-03-18,1997,3,18,-2.2132699,2.4577701,7,3.30744
1997-03-19,1997,3,19,-2.2120099,2.2102001,8,3.1269801
1997-03-20,1997,3,20,-2.49032,1.69771,8,3.0139599
1997-03-21,1997,3,21,-2.8943801,1.36894,8,3.2017801
1997-03-22,1997,3,22,-3.1580701,0.86835003,8,3.27527
