,year,month,day,RMM1,RMM2,phase,amplitude
1992-02-05,1992,2,5,-0.94069999,-0.31099999,1,0.99078101
1992-02-06,1992,2,6,-0.63840002,-0.25714001,1,0.68823802
1992-02-07,1992,2,7,-0.45594001,-0.14061999,1,0.477135
1992-02-08,1992,2,8,-0.61540997,-0.27463001,1,0.673908
1992-02-09,1992,2,9,-0.69283998,-0.57098001,1,0.89780003
1992-02-10,1992,2,10,-0.71535999,-0.54122001,1,0.89702398
1992-02-11,1992,2,11,-0.11223,-0.33934999,2,0.357425
1992-02-12,1992,2,12,0.658795,-0.43516999,4,0.78954399
1992-02-13,1992,2,13,1.02356,-0.40685001,4,1.10145
1992-02-14,1992,2,14,0.93468302,-0.16146,4,0.94852602
1992-02-15,1992,2,15,1.00463,0.00942900963,5,1.00468
1992-02-16,1992,2,16,1.2532001,-0.12314,4,1.25923
1992-02-17,1992,2,17,1.5465,-0.37707999,4,1.59181
1992-02-18,1992,2,18,1.67233,-0.19056,4,1.6831501
1992-02-19,1992,2,19,1.65725,-0.0913598984,4,1.65977
1992-02-20,1992,2,20,1.69095,-0.27021,4,1.71241
1992-02-21,1992,2,21,1.50854,-0.28698999,4,1.5355901
1992-02-22,1992,2,22,1.20831,-0.25658,4,1.23525
1992-02-23,1992,2,23,1.11523,-0.0729769021,4,1.11761
1992-02-24,1992,2,24,0.79938197,-0.0135110002,4,0.799496
1992-02-25,1992,2,25,0.89777499,0.0323939994,5,0.89836001
1992-02-26,1992,2,26,0.87033498,0.140255,5,0.88156402
1992-02-27,1992,2,27,1.06444,-0.0825570971,4,1.0676399
1992-02-28,1992,2,28,1.35453,-0.0831554979,4,1.35708
1992-02-29,1992,2,29,1.3618799,-0.16192999,4,1.37147
1992-03-01,1992,3,1,1.5733401,0.0494483002,5,1.57412
1992-03-02,1992,3,2,1.80739,0.312197,5,1.83416
1992-03-03,1992,3,3,1.931,0.43224001,5,1.97878
1992-03-04,1992,3,4,1.75583,0.720523,5,1.89792
1992-03-05,1992,3,5,1.5830899,1.01803,5,1.88217
1992-03-06,1992,3,6,1.03758,1.18855,6,1.57772
1992-03-07,1992,3,7,0.53842199,1.31823,6,1.42395
1992-03-08,1992,3,8,0.50823998,1.3564301,6,1.4485199
1992-03-09,1992,3,9,0.0508343987,1.38388,6,1.38481
1992-03-10,1992,3,10,-0.53132999,1.12854,7,1.24737
1992-03-11,1992,3,11,-0.81764001,0.99282497,7,1.28617
1992-03-12,1992,3,12,-0.95976001,0.89953399,8,1.31541
1992-03-13,1992,3,13,-1.01354,0.83885098,8,1.31565
1992-03-14,1992,3,14,-0.88476998,0.72828102,8,1.14596
1992-03-15,1992,3,15,-0.75049001,0.72160703,8,1.0411299
1992-03-16,1992,3,16,-0.66627002,0.58989602,8,0.88988203
1992-03-17,1992,3,17,-0.79611999,0.60877103,8,1.0022
1992-03-18,1992,3,18,-1.16906,0.458141,8,1.25562
1992-03-19,1992,3,19,-1.5949399,0.23878001,8,1.61272
1992-03-20,1992,3,20,-1.7201,-0.058035899,1,1.7210799
1992-03-21,1992,3,21,-1.6365499,-0.31832999,1,1.66722
1992-03-22,1992,3,22,-1.24474,-0.41760999,1,1.31293
1992-03-23,1992,3,23,-0.85359001,-0.55225003,1,1.01666
1992-03-24,1992,3,24,-0.84145999,-0.80409002,1,1.16388
1992-03-25,1992,3,25,-0.79935998,-1.1461,2,1.39733
1992-03-26,1992,3,26,-0.71015,-1.21661,2,1.4087
1992-03-27,1992,3,27,-0.41819,-1.41214,2,1.47276
1992-03-28,1992,3,28,-0.0448051989,-1.69946,2,1.70005
1992-03-29,1992,3,29,0.34953201,-1.96003,3,1.99095
1992-03-30,1992,3,30,0.75706202,-2.2817199,3,2.4040401
1992-03-31,1992,3,31,1.14825,-2.1927099,3,2.4751699
1992-04-01,1992,4,1,1.5356801,-2.0676701,3,2.5755701
1992-04-02,1992,4,2,1.5997601,-1.68266,3,2.3217599
1992-04-03,1992,4,3,1.71641,-1.2167799,4,2.10395
1992-04-04,1992,4,4,1.87599,-0.74062997,4,2.0169001
1992-04-05,1992,4,5,1.86069,-0.37009999,4,1.89714
1992-04-06,1992,4,6,1.67405,-0.34678,4,1.70959
1992-04-07,1992,4,7,1.52422,-0.19817001,4,1.53705
1992-04-08,1992,4,8,1.5848,0.0806327984,5,1.58685
1992-04-09,1992,4,9,1.54123,0.547885,5,1.63571
1992-04-10,1992,4,10,1.2528501,0.56458998,5,1.37419
1992-04-11,1992,4,11,1.14386,0.85279298,5,1.42677
1992-04-12,1992,4,12,0.86314201,1.2066801,6,1.48361
1992-04-13,1992,4,13,0.820494,1.4314801,6,1.64996
1992-04-14,1992,4,14,0.539711,1.61175,6,1.69971
1992-04-15,1992,4,15,0.51063502,1.41343,6,1.50284
1992-04-16,1992,4,16,0.37763199,1.07416,6,1.13861
1992-04-17,1992,4,17,0.280855,0.76109201,6,0.81125897
1992-04-18,1992,4,18,0.188181,0.76985598,6,0.79252201
1992-04-19,1992,4,19,-0.0378349982,0.68411398,7,0.68515998
1992-04-20,1992,4,20,-0.43342999,0.80660999,7,0.91568398
1992-04-21,1992,4,21,-0.52881998,1.03409,7,1.16146
1992-04-22,1992,4,22,-0.51225001,0.80256897,7,0.95210999
1992-04-23,1992,4,23,-0.59801,0.34329399,8,0.68954402
1992-04-24,1992,4,24,-0.65221,0.0390033014,8,0.65337902
1992-04-25,1992,4,25,-0.95126998,-0.13372999,1,0.96061897
1992-04-26,1992,4,26,-0.85540998,-0.34944999,1,0.92403698
1992-04-27,1992,4,27,-0.60118002,-0.36965999,1,0.70574301
1992-04-28,1992,4,28,-0.21091001,-0.62573999,2,0.66032702
1992-04-29,1992,4,29,-0.0892912969,-0.77654999,2,0.78166199
1992-04-30,1992,4,30,0.241448,-0.80425,3,0.839715
1992-05-01,1992,5,1,0.47172701,-1.1063,3,1.20268
1992-05-02,1992,5,2,0.75827903,-1.22457,3,1.44034
1992-05-03,1992,5,3,0.89784402,-1.29577,3,1.57644
1992-05-04,1992,5,4,1.05625,-1.5052201,3,1.83885
1992-05-05,1992,5,5,1.13893,-1.29471,3,1.72436
1992-05-06,1992,5,6,1.37787,-0.89546001,4,1.64328
1992-05-07,1992,5,7,1.7746,-0.68962002,4,1.90389
1992-05-08,1992,5,8,1.8734601,-0.1807,4,1.8821599
1992-05-09,1992,5,9,1.785,-0.053624399,4,1.7858
1992-05-10,1992,5,10,1.55734,0.0149649,5,1.55741
1992-05-11,1992,5,11,1.29755,0.170818,5,1.30875
1992-05-12,1992,5,12,0.98268503,0.179342,5,0.99891597
1992-05-13,1992,5,13,0.72284001,0.244175,5,0.76296699
1992-05-14,1992,5,14,0.75381601,0.29680499,5,0.81014299
1992-05-15,1992,5,15,0.72575599,0.56274498,5,0.91837001
1992-05-16,1992,5,16,0.431898,0.81661898,6,0.92379701
1992-05-17,1992,5,17,0.45444101,0.91036099,6,1.01748
1992-05-18,1992,5,18,0.0156407002,0.966564,6,0.96669
1992-05-19,1992,5,19,-0.13921,0.99125201,7,1.00098
1992-05-20,1992,5,20,-0.38385001,0.95319402,7,1.02758
1992-05-21,1992,5,21,-0.51166999,0.59114897,7,0.78183401
1992-05-22,1992,5,22,-0.55075997,0.23384,8,0.59834403
1992-05-23,1992,5,23,-0.26293999,0.13083801,8,0.29369
1992-05-24,1992,5,24,-0.19795001,0.203824,7,0.28413001
1992-05-25,1992,5,25,-0.075943999,0.14629599,7,0.16483299
1992-05-26,1992,5,26,0.0538825989,-0.14596,3,0.155588
1992-05-27,1992,5,27,0.0605879985,-0.1399,3,0.152458
1992-05-28,1992,5,28,0.0200334992,0.0671797991,6,0.0701033026
1992-05-29,1992,5,29,0.0379564986,0.182042,6,0.185957
1992-05-30,1992,5,30,0.213502,-0.0195598006,4,0.214396
1992-05-31,1992,5,31,0.345153,-0.33149999,4,0.47856599
1992-06-01,1992,6,1,0.0180022996,-0.67180997,3,0.67205203
1992-06-02,1992,6,2,-0.10308,-0.77851999,2,0.78531498
1992-06-03,1992,6,3,-0.00449200021,-1.01993,2,1.01994
1992-06-04,1992,6,4,-0.12338,-1.27117,2,1.27714
1992-06-05,1992,6,5,-0.25808999,-1.44397,2,1.46685
1992-06-06,1992,6,6,0.0322857015,-1.48716,3,1.48751
1992-06-07,1992,6,7,0.393738,-1.3893501,3,1.44406
1992-06-08,1992,6,8,0.58252299,-1.3610801,3,1.4805
1992-06-09,1992,6,9,0.49348301,-1.42998,3,1.51274
1992-06-10,1992,6,10,0.50031,-1.17398,3,1.27614
1992-06-11,1992,6,11,0.72154999,-0.95776999,3,1.19915
1992-06-12,1992,6,12,1.07526,-0.69849002,4,1.28222
1992-06-13,1992,6,13,1.14268,-0.66047001,4,1.3198299
1992-06-14,1992,6,14,1.20411,-0.56913,4,1.33184
1992-06-15,1992,6,15,1.0731699,-0.56975001,4,1.21503
1992-06-16,1992,6,16,1.14741,-0.59696001,4,1.2934099
1992-06-17,1992,6,17,1.33182,-0.4621,4,1.40971
1992-06-18,1992,6,18,1.3707,-0.43391001,4,1.43774
1992-06-19,1992,6,19,1.23033,0.0972737968,5,1.23417
1992-06-20,1992,6,20,0.87500602,0.575683,5,1.0474
1992-06-21,1992,6,21,0.77751201,0.76152998,5,1.08833
1992-06-22,1992,6,22,0.757227,0.70854598,5,1.03703
1992-06-23,1992,6,23,0.65752703,0.684551,6,0.94918501
1992-06-24,1992,6,24,0.39973199,0.62646103,6,0.743128
1992-06-25,1992,6,25,0.0845761001,0.51676702,6,0.52364302
1992-06-26,1992,6,26,-0.0129284998,0.126663,7,0.127321
1992-06-27,1992,6,27,0.00828102045,-0.17001,3,0.17020801
1992-06-28,1992,6,28,-0.22371,-0.11549,1,0.25176501
1992-06-29,1992,6,29,-0.34889001,-0.0882723033,1,0.359882
1992-06-30,1992,6,30,-0.43122,-0.22325,1,0.485589
1992-07-01,1992,7,1,-0.76621002,-0.46195999,1,0.89469498
1992-07-02,1992,7,2,-0.91373998,-0.76858002,1,1.194
1992-07-03,1992,7,3,-0.98865002,-0.66193998,1,1.18979
1992-07-04,1992,7,4,-1.1460201,-0.68498999,1,1.33513
1992-07-05,1992,7,5,-1.19572,-0.79348999,1,1.43505
1992-07-06,1992,7,6,-1.00436,-0.75760001,1,1.25805
1992-07-07,1992,7,7,-0.93618,-0.73550999,1,1.19054
1992-07-08,1992,7,8,-0.98677999,-0.93830001,1,1.36167
1992-07-09,1992,7,9,-1.05827,-0.98461002,1,1.44547
1992-07-10,1992,7,10,-1.08319,-1.12875,2,1.5644
1992-07-11,1992,7,11,-1.0743999,-1.24717,2,1.64613
1992-07-12,1992,7,12,-0.83718997,-1.14844,2,1.4212
1992-07-13,1992,7,13,-0.42749,-1.18467,2,1.2594399
1992-07-14,1992,7,14,-0.20563,-1.5416501,2,1.55531
1992-07-15,1992,7,15,0.0386339016,-1.61257,3,1.61303
1992-07-16,1992,7,16,0.0365886018,-1.23928,3,1.23982
1992-07-17,1992,7,17,-0.0156813003,-0.81173003,2,0.81187803
1992-07-18,1992,7,18,0.128629,-0.46105999,3,0.47866201
1992-07-19,1992,7,19,0.25652599,-0.29883999,3,0.39384401
1992-07-20,1992,7,20,0.21390601,-0.20211001,4,0.294285
1992-07-21,1992,7,21,0.381982,-0.24952,4,0.45625901
1992-07-22,1992,7,22,0.632855,-0.15605,4,0.651811
1992-07-23,1992,7,23,0.67825401,-0.24539,4,0.72127903
1992-07-24,1992,7,24,0.62472099,-0.44992,4,0.769876
1992-07-25,1992,7,25,0.58860201,-0.76920003,3,0.96856803
1992-07-26,1992,7,26,0.420454,-0.64889002,3,0.77319902
1992-07-27,1992,7,27,0.391518,-0.55364001,3,0.67808998
1992-07-28,1992,7,28,0.28219801,-0.72992003,3,0.78257298
1992-07-29,1992,7,29,0.352952,-0.78393,3,0.85972202
1992-07-30,1992,7,30,0.498303,-0.74185002,3,0.89367402
1992-07-31,1992,7,31,0.689614,-0.50691003,4,0.85587502
1992-08-01,1992,8,1,0.714719,-0.27663001,4,0.76638401
1992-08-02,1992,8,2,0.64764899,-0.32545999,4,0.724828
1992-08-03,1992,8,3,0.38697201,-0.27241001,4,0.47323799
1992-08-04,1992,8,4,0.164058,-0.0263302997,4,0.16615801
1992-08-05,1992,8,5,0.096164003,0.34549299,6,0.35862699
1992-08-06,1992,8,6,0.24247301,0.73581302,6,0.77473497
1992-08-07,1992,8,7,0.124165,0.95529097,6,0.96332699
1992-08-08,1992,8,8,0.0874515995,0.83987403,6,0.84441501
1992-08-09,1992,8,9,0.0100790998,0.69509101,6,0.69516402
1992-08-10,1992,8,10,-0.1964,0.61429602,7,0.64492899
1992-08-11,1992,8,11,-0.28521001,0.550924,7,0.62037301
1992-08-12,1992,8,12,-0.13031,0.51177001,7,0.52810001
1992-08-13,1992,8,13,0.201308,0.330659,6,0.38711801
1992-08-14,1992,8,14,0.41194201,0.092117697,5,0.42211601
1992-08-15,1992,8,15,0.52819002,0.13484199,5,0.54513001
1992-08-16,1992,8,16,0.86389101,0.28749701,5,0.910474
1992-08-17,1992,8,17,1.08839,0.40112099,5,1.15995
1992-08-18,1992,8,18,1.00652,0.388511,5,1.0789
1992-08-19,1992,8,19,0.95957601,0.40282899,5,1.0407
1992-08-20,1992,8,20,0.95567298,0.26085901,5,0.99063498
1992-08-21,1992,8,21,0.69491798,0.24856199,5,0.73803401
1992-08-22,1992,8,22,0.39134499,0.307677,5,0.49781099
1992-08-23,1992,8,23,0.129777,0.48848599,6,0.505431
1992-08-24,1992,8,24,0.0251528006,0.57446402,6,0.57501501
1992-08-25,1992,8,25,0.0977848992,0.71727902,6,0.72391301
1992-08-26,1992,8,26,0.29437301,0.775823,6,0.82979298
1992-08-27,1992,8,27,0.50195402,0.63644803,6,0.81057
1992-08-28,1992,8,28,1.03837,0.50118399,5,1.15299
1992-08-29,1992,8,29,1.33508,0.53913701,5,1.4398299
1992-08-30,1992,8,30,1.5728101,0.50582498,5,1.65214
1992-08-31,1992,8,31,1.52881,0.32247901,5,1.5624501
1992-09-01,1992,9,1,1.11281,0.29338801,5,1.15083
1992-09-02,1992,9,2,0.88552201,0.55995601,5,1.0477099
1992-09-03,1992,9,3,0.84795099,0.84981,6,1.2005
1992-09-04,1992,9,4,0.794855,0.93723601,6,1.2289
1992-09-05,1992,9,5,0.43728599,0.82900202,6,0.93726301
1992-09-06,1992,9,6,0.101488,0.694031,6,0.70141202
1992-09-07,1992,9,7,0.00796683971,0.828385,6,0.82842302
1992-09-08,1992,9,8,-0.12602,0.93001097,7,0.93851101
1992-09-09,1992,9,9,-0.51793998,1.05506,7,1.1753401
1992-09-10,1992,9,10,-0.39432001,1.29681,7,1.35544
1992-09-11,1992,9,11,-0.36844999,1.22357,7,1.27784
1992-09-12,1992,9,12,-0.60307997,1.0650899,7,1.2239799
1992-09-13,1992,9,13,-0.73189002,0.87625003,7,1.1417
1992-09-14,1992,9,14,-1.04966,0.90529901,8,1.38613
1992-09-15,1992,9,15,-1.25404,1.12348,8,1.6837
1992-09-16,1992,9,16,-1.16943,1.31668,7,1.76103
1992-09-17,1992,9,17,-1.33893,1.06861,8,1.71308
1992-09-18,1992,9,18,-1.35049,0.69746298,8,1.51996
1992-09-19,1992,9,19,-1.2604899,0.51336598,8,1.36102
1992-09-20,1992,9,20,-0.98495001,0.127762,8,0.99319899
1992-09-21,1992,9,21,-0.88046002,-0.31889999,1,0.936436
1992-09-22,1992,9,22,-0.83623999,-0.58445001,1,1.0202301
1992-09-23,1992,9,23,-0.63608998,-0.92312998,2,1.12106
1992-09-24,1992,9,24,-0.37937,-0.89170003,2,0.96904302
1992-09-25,1992,9,25,-0.44683999,-1.06148,2,1.1517
1992-09-26,1992,9,26,-0.61903,-1.09754,2,1.26008
1992-09-27,1992,9,27,-0.56560999,-0.67998999,2,0.88448101
1992-09-28,1992,9,28,-0.22570001,-0.59367001,2,0.635122
1992-09-29,1992,9,29,-0.13902999,-0.60697001,2,0.62268698
1992-09-30,1992,9,30,0.14711501,-0.58656001,3,0.604725
1992-10-01,1992,10,1,0.29251799,-0.69167,3,0.75098699
1992-10-02,1992,10,2,0.214314,-0.81726003,3,0.84488899
1992-10-03,1992,10,3,0.0889640972,-0.80462003,3,0.809524
1992-10-04,1992,10,4,0.0658430979,-0.89565998,3,0.89807498
1992-10-05,1992,10,5,0.211786,-1.02625,3,1.0478801
1992-10-06,1992,10,6,0.281872,-0.85970002,3,0.90472901
1992-10-07,1992,10,7,0.53011298,-0.75312001,3,0.92097902
1992-10-08,1992,10,8,0.72309101,-0.75541002,3,1.04571
1992-10-09,1992,10,9,1.02241,-0.72091001,4,1.2510099
1992-10-10,1992,10,10,1.23932,-0.76612002,4,1.457
1992-10-11,1992,10,11,1.34288,-0.70016998,4,1.51445
1992-10-12,1992,10,12,1.40909,-0.69529003,4,1.57129
1992-10-13,1992,10,13,1.38741,-0.61578,4,1.51792
1992-10-14,1992,10,14,1.39911,-0.46184,4,1.47337
1992-10-15,1992,10,15,1.36538,-0.37654999,4,1.41635
1992-10-16,1992,10,16,1.42901,-0.14195,4,1.4360501
1992-10-17,1992,10,17,1.47153,0.0711050034,5,1.47325
1992-10-18,1992,10,18,1.2534,0.23815,5,1.27582
1992-10-19,1992,10,19,1.24246,0.29685599,5,1.2774301
1992-10-20,1992,10,20,1.34006,0.58675599,5,1.46289
1992-10-21,1992,10,21,1.33363,0.69425601,5,1.50351
1992-10-22,1992,10,22,1.3873399,0.66120499,5,1.53685
1992-10-23,1992,10,23,1.22733,0.76875597,5,1.44821
1992-10-24,1992,10,24,1.0240901,1.04008,6,1.45963
1992-10-25,1992,10,25,0.80068702,1.28047,6,1.5102
1992-10-26,1992,10,26,0.35555401,1.22895,6,1.27935
1992-10-27,1992,10,27,0.255045,1.14987,6,1.17781
1992-10-28,1992,10,28,-0.0684479028,0.95461899,7,0.95706999
1992-10-29,1992,10,29,-0.21252,1.1258,7,1.14568
1992-10-30,1992,10,30,-0.18641999,1.12484,7,1.14018
1992-10-31,1992,10,31,-0.21468,0.91193801,7,0.93686599
1992-11-01,1992,11,1,-0.24793001,0.97385901,7,1.00492
1992-11-02,1992,11,2,-0.48629001,1.00397,7,1.11554
1992-11-03,1992,11,3,-0.60962999,0.84571701,7,1.04254
1992-11-04,1992,11,4,-0.88834,0.69206798,8,1.1260999
1992-11-05,1992,11,5,-1.00535,0.44799301,8,1.10065
1992-11-06,1992,11,6,-1.24614,0.335199,8,1.29044
1992-11-07,1992,11,7,-1.14159,0.223959,8,1.16335
1992-11-08,1992,11,8,-1.30969,0.0820083991,8,1.31226
1992-11-09,1992,11,9,-1.68304,-0.20138,1,1.69504
1992-11-10,1992,11,10,-1.77627,-0.29186001,1,1.8000799
1992-11-11,1992,11,11,-1.4837,-0.47681999,1,1.55844
1992-11-12,1992,11,12,-1.19434,-0.70792001,1,1.3883801
1992-11-13,1992,11,13,-1.04816,-0.87260002,1,1.36384
1992-11-14,1992,11,14,-0.66902,-0.89796001,2,1.1197799
1992-11-15,1992,11,15,-0.33131999,-0.89385003,2,0.95328301
1992-11-16,1992,11,16,-0.37878999,-0.93588001,2,1.00963
1992-11-17,1992,11,17,-0.17235,-0.49061999,2,0.52001202
1992-11-18,1992,11,18,-0.0370048992,0.0942441002,7,0.101249
1992-11-19,1992,11,19,-0.12495,0.54296303,7,0.557154
1992-11-20,1992,11,20,-0.14402001,0.74685001,7,0.76060897
1992-11-21,1992,11,21,-0.36124,0.65956402,7,0.75200897
1992-11-22,1992,11,22,-0.50519001,0.69675601,7,0.86062998
1992-11-23,1992,11,23,-0.90957999,0.39597899,8,0.992033
1992-11-24,1992,11,24,-1.14221,0.17962299,8,1.15625
1992-11-25,1992,11,25,-0.92387003,0.0411420986,8,0.924784
1992-11-26,1992,11,26,-0.81866997,-0.34795001,1,0.889543
1992-11-27,1992,11,27,-1.12534,-0.63305998,1,1.29119
1992-11-28,1992,11,28,-1.7096,-0.61804003,1,1.81788
1992-11-29,1992,11,29,-1.88714,-0.76001,1,2.03443
1992-11-30,1992,11,30,-1.63481,-0.96564001,1,1.8987
1992-12-01,1992,12,1,-1.36965,-1.04435,1,1.72238
1992-12-02,1992,12,2,-1.00181,-1.11487,2,1.49885
1992-12-03,1992,12,3,-0.72898,-1.00603,2,1.24238
1992-12-04,1992,12,4,-0.71012998,-0.75193,2,1.03426
1992-12-05,1992,12,5,-0.54026002,-0.61982,2,0.82223099
1992-12-06,1992,12,6,-0.19490001,-0.36300999,2,0.41202399
1992-12-07,1992,12,7,-0.0264305007,0.0108053004,8,0.0285538994
1992-12-08,1992,12,8,-0.0607208982,0.230489,7,0.238353
1992-12-09,1992,12,9,-0.36024001,0.23789901,8,0.431701
1992-12-10,1992,12,10,-0.55882001,0.30137199,8,0.63490897
1992-12-11,1992,12,11,-0.62004,0.16339,8,0.64120299
1992-12-12,1992,12,12,-0.72167999,0.0615498982,8,0.72430402
1992-12-13,1992,12,13,-0.69761997,-0.0735217035,1,0.70147902
1992-12-14,1992,12,14,-0.4752,0.0206864998,8,0.47565299
1992-12-15,1992,12,15,-0.34652999,-0.20356999,1,0.40190101
1992-12-16,1992,12,16,-0.35286999,-0.28714001,1,0.45493501
1992-12-17,1992,12,17,-0.0876491964,-0.33603001,2,0.34727499
1992-12-18,1992,12,18,0.134967,-0.412,3,0.43353999
1992-12-19,1992,12,19,0.330558,-0.59605002,3,0.68157202
1992-12-20,1992,12,20,0.360762,-0.37599999,3,0.521083
1992-12-21,1992,12,21,0.352137,-0.11082,4,0.36916301
1992-12-22,1992,12,22,0.612957,0.29900101,5,0.68199497
1992-12-23,1992,12,23,0.69780201,0.228531,5,0.73427099
1992-12-24,1992,12,24,0.45977801,0.31677899,5,0.55834103
1992-12-25,1992,12,25,0.0779011995,0.53577697,6,0.54141098
1992-12-26,1992,12,26,-0.1691,0.53702599,7,0.56302202
1992-12-27,1992,12,27,-0.33465999,0.75974703,7,0.83018702
1992-12-28,1992,12,28,-0.38194999,0.92206401,7,0.99804199
1992-12-29,1992,12,29,-0.33210999,1.0328,7,1.08489
1992-12-30,1992,12,30,-0.48385999,1.40653,7,1.48743
1992-12-31,1992,12,31,-0.82495999,1.92459,7,2.09394
