-8.288357257843017578e-01,7.084894776344299316e-01
-6.836207509040832520e-01,6.966738700866699219e-01
-4.588634371757507324e-01,4.977842271327972412e-01
-3.949294686317443848e-01,7.274063229560852051e-01
-3.152309656143188477e-01,6.224226951599121094e-01
-5.932756662368774414e-01,6.060793399810791016e-01
-8.102844357490539551e-01,4.746544659137725830e-01
-5.378894805908203125e-01,1.036542356014251709e-01
-7.256968617439270020e-01,-2.021093368530273438e-01
-6.287670135498046875e-01,-4.691389501094818115e-01
-6.378117203712463379e-01,-5.205323100090026855e-01
-5.987325906753540039e-01,-6.233783960342407227e-01
-7.046303749084472656e-01,-4.391511082649230957e-01
-4.480868577957153320e-01,-5.408967137336730957e-01
-2.903041541576385498e-01,-4.499945044517517090e-01
-1.027832478284835815e-01,-1.503055244684219360e-01
-9.029956161975860596e-02,-5.667386054992675781e-01
4.637820646166801453e-02,-9.737029075622558594e-01
-4.756947979331016541e-03,-1.101500749588012695e+00
3.374351933598518372e-02,-1.012184500694274902e+00
1.105665415525436401e-01,-8.852304816246032715e-01
3.572167456150054932e-01,-6.541299223899841309e-01
3.850145041942596436e-01,-4.393999576568603516e-01
7.488308548927307129e-01,-3.893492817878723145e-01
4.293944537639617920e-01,1.729204058647155762e-01
2.973451912403106689e-01,6.121951937675476074e-01
1.791106760501861572e-01,5.455514788627624512e-01
2.578679621219635010e-01,3.702820539474487305e-01
-1.349382549524307251e-01,1.998895704746246338e-01
-1.903453320264816284e-01,2.763401567935943604e-01
-1.599860638380050659e-01,4.467334449291229248e-01
-4.384776949882507324e-01,-7.093618810176849365e-02
-1.002212241291999817e-01,4.629952907562255859e-01
-7.092504203319549561e-02,3.019398152828216553e-01
4.060012400150299072e-01,4.980218410491943359e-01
6.718384027481079102e-01,6.385832428932189941e-01
5.332883596420288086e-01,6.302982568740844727e-01
4.299306869506835938e-01,5.503194928169250488e-01
6.024207472801208496e-01,6.304962635040283203e-01
7.127950787544250488e-01,5.433291196823120117e-01
8.819648027420043945e-01,6.732714176177978516e-01
8.201549649238586426e-01,5.715820789337158203e-01
9.597961306571960449e-01,4.054019451141357422e-01
9.408627152442932129e-01,3.817353844642639160e-01
7.751026749610900879e-01,4.135473668575286865e-01
5.728895664215087891e-01,4.730682671070098877e-01
4.230468869209289551e-01,7.665731310844421387e-01
5.652365684509277344e-01,7.742160558700561523e-01
4.446586370468139648e-01,9.218006730079650879e-01
6.448993682861328125e-01,9.164522290229797363e-01
8.175347000360488892e-02,5.846924781799316406e-01
-3.725380301475524902e-01,5.148174762725830078e-01
-4.377048015594482422e-01,3.084056377410888672e-01
-5.167875885963439941e-01,4.089594781398773193e-01
-5.549820661544799805e-01,5.944677591323852539e-01
-4.219546616077423096e-01,8.244704455137252808e-02
-7.435219362378120422e-03,7.138168066740036011e-02
2.379384636878967285e-01,6.730735898017883301e-01
-1.509705483913421631e-01,7.781134843826293945e-01
-2.788679003715515137e-01,3.798976242542266846e-01
-3.113531768321990967e-01,6.627371907234191895e-01
-1.323956698179244995e-01,5.720996260643005371e-01
-3.333525061607360840e-01,5.458381772041320801e-01
-3.675047159194946289e-01,2.149121910333633423e-01
-3.735492825508117676e-01,2.960877120494842529e-01
-4.397330880165100098e-01,2.899131476879119873e-01
-5.046531558036804199e-01,2.782811224460601807e-01
-2.784119844436645508e-01,2.318236380815505981e-01
-2.714175879955291748e-01,-2.575460076332092285e-01
-7.788662910461425781e-01,-2.072734981775283813e-01
-4.582954347133636475e-01,-2.901540994644165039e-01
-6.169158816337585449e-01,-1.453854888677597046e-01
-6.361092925071716309e-01,-2.234276533126831055e-01
-2.075555771589279175e-01,2.262482643127441406e-01
-4.749008417129516602e-01,5.028710365295410156e-01
-4.128104746341705322e-01,3.683796823024749756e-01
-4.693834781646728516e-01,1.084058955311775208e-01
-4.661732017993927002e-01,2.610476613044738770e-01
-3.323114514350891113e-01,5.782253146171569824e-01
-5.050879120826721191e-01,6.418725848197937012e-01
-6.185908317565917969e-01,8.725782483816146851e-02
-6.173262596130371094e-01,-4.390065371990203857e-02
-6.643273234367370605e-01,-1.637840270996093750e-01
-3.815516531467437744e-01,-9.896519035100936890e-02
-6.395096182823181152e-01,2.980975806713104248e-01
-5.808092951774597168e-01,6.549502015113830566e-01
-9.554467201232910156e-01,6.491661071777343750e-01
-8.606098294258117676e-01,5.282877683639526367e-01
-6.300909519195556641e-01,2.473631799221038818e-01
-5.258063077926635742e-01,5.235282778739929199e-01
-7.299876213073730469e-01,3.236195817589759827e-02
-8.412333726882934570e-01,-5.292349457740783691e-01
-7.939751148223876953e-01,-9.583979845046997070e-01
-6.565617918968200684e-01,-8.814629912376403809e-01
-6.826621890068054199e-01,-9.088377952575683594e-01
-6.086751818656921387e-01,-7.656888365745544434e-01
-8.693845272064208984e-01,-4.968018829822540283e-01
-9.406274557113647461e-01,-1.748189777135848999e-01
-5.061310529708862305e-01,-5.467849969863891602e-01
-3.214096724987030029e-01,-9.223619699478149414e-01
-8.144021630287170410e-01,-3.458093702793121338e-01
-5.630975961685180664e-01,-3.684794306755065918e-01
-5.005026459693908691e-01,2.411832362413406372e-01
-3.458869159221649170e-01,1.884346902370452881e-01
-1.961866915225982666e-01,-1.587843447923660278e-01
-4.330952186137437820e-03,-1.958481222391128540e-01
-8.843533694744110107e-03,2.203737851232290268e-03
3.571674227714538574e-01,1.119864955544471741e-01
2.112392783164978027e-01,1.596974879503250122e-01
5.412746667861938477e-01,-7.155217230319976807e-02
1.937855333089828491e-01,-1.877676397562026978e-01
3.218389153480529785e-01,-3.854821920394897461e-01
3.014008700847625732e-01,-2.697818353772163391e-02
6.980492174625396729e-02,2.242126613855361938e-01
3.134022355079650879e-01,1.750845164060592651e-01
2.618051832541823387e-03,-2.163156718015670776e-01
-2.427820712327957153e-01,-2.632765471935272217e-01
1.232846677303314209e-01,-9.213128685951232910e-01
-4.081749320030212402e-01,-6.051985025405883789e-01
-6.379735469818115234e-01,-2.936473190784454346e-01
-7.126290798187255859e-01,-4.800512790679931641e-01
-6.874379515647888184e-01,-7.257559299468994141e-01
-5.578218698501586914e-01,-7.478637099266052246e-01
-7.372425198554992676e-01,-7.940106391906738281e-01
-6.844815015792846680e-01,-7.383065819740295410e-01
-7.711046338081359863e-01,-6.980982422828674316e-01
-6.766803264617919922e-01,-7.538114190101623535e-01
-5.824747681617736816e-01,-7.204606533050537109e-01
-5.509950518608093262e-01,-7.449133396148681641e-01
-3.968725502490997314e-01,-8.009234666824340820e-01
-4.392448440194129944e-02,-1.005625963211059570e+00
9.046435356140136719e-02,-9.474856853485107422e-01
4.335914850234985352e-01,-8.579862713813781738e-01
5.753355622291564941e-01,-9.570937156677246094e-01
6.409159302711486816e-01,-8.844689726829528809e-01
7.821050286293029785e-01,-8.713406324386596680e-01
6.262901425361633301e-01,-7.241696715354919434e-01
6.758504509925842285e-01,-8.439456224441528320e-01
7.420291900634765625e-01,-8.477225303649902344e-01
8.865171074867248535e-01,-8.446276783943176270e-01
9.512872099876403809e-01,-7.919281721115112305e-01
6.201193332672119141e-01,-6.732403635978698730e-01
5.235059261322021484e-01,-6.684433221817016602e-01
6.122825741767883301e-01,-6.115408539772033691e-01
5.404769182205200195e-01,-6.915751099586486816e-01
6.278647184371948242e-01,-5.767602324485778809e-01
6.516335010528564453e-01,-5.987623929977416992e-01
5.300865173339843750e-01,-5.564575195312500000e-01
1.118401512503623962e-01,-2.545625269412994385e-01
-1.681754132732748985e-03,-2.114989459514617920e-01
-9.369231015443801880e-02,-2.068277895450592041e-01
7.139779627323150635e-02,-4.901749789714813232e-01
1.389516703784465790e-02,-1.852267682552337646e-01
1.841651834547519684e-02,-2.320243865251541138e-01
7.947293668985366821e-02,-3.722325861454010010e-01
-2.872668951749801636e-02,-7.333264499902725220e-02
-1.595828682184219360e-01,2.012611925601959229e-01
-6.414446830749511719e-01,2.581840455532073975e-01
-8.719719052314758301e-01,9.719283878803253174e-02
-8.352895975112915039e-01,-1.819577962160110474e-01
-9.078015089035034180e-01,-2.245331406593322754e-01
-9.368735551834106445e-01,-1.768451482057571411e-01
-1.267605423927307129e+00,-2.286791205406188965e-01
-1.168090701103210449e+00,-1.913416832685470581e-01
-1.176902413368225098e+00,-2.638075053691864014e-01
-1.092801332473754883e+00,-2.262850999832153320e-01
-8.804940581321716309e-01,-6.511241793632507324e-01
-5.112480521202087402e-01,-1.176530361175537109e+00
-2.407748252153396606e-01,-1.266268491744995117e+00
-3.281100392341613770e-01,-1.327267050743103027e+00
-1.007671561092138290e-02,-1.311871767044067383e+00
1.752674877643585205e-01,-1.267379641532897949e+00
2.977274060249328613e-01,-1.368071794509887695e+00
3.159158229827880859e-01,-1.311356663703918457e+00
3.997089862823486328e-01,-1.132354617118835449e+00
3.444150984287261963e-01,-8.566821813583374023e-01
4.950731694698333740e-01,-8.935059905052185059e-01
5.144920349121093750e-01,-7.608648538589477539e-01
2.269616723060607910e-01,-7.658643126487731934e-01
1.409075856208801270e-01,-7.763312458992004395e-01
1.264343261718750000e-01,-7.546182274818420410e-01
1.881594397127628326e-02,-9.208477735519409180e-01
1.138271316885948181e-01,-8.637693524360656738e-01
2.992130815982818604e-01,-5.967919230461120605e-01
2.504099011421203613e-01,8.611259609460830688e-02
5.518447160720825195e-01,3.640691563487052917e-02
5.441028475761413574e-01,-6.129697337746620178e-02
7.110465764999389648e-01,-1.303987354040145874e-01
5.827925801277160645e-01,-6.268008798360824585e-02
6.684391498565673828e-01,2.089260816574096680e-01
5.679703950881958008e-01,1.456894874572753906e-01
4.992726147174835205e-01,2.864691615104675293e-01
4.052576422691345215e-01,2.734355032444000244e-01
1.862056106328964233e-01,4.311612844467163086e-01
1.224309727549552917e-01,4.729210138320922852e-01
1.590697169303894043e-01,3.234401941299438477e-01
-3.729108721017837524e-02,4.398032426834106445e-01
-9.216263890266418457e-03,2.824951708316802979e-01
-1.655203253030776978e-01,-3.114099428057670593e-02
-1.511836647987365723e-01,6.677535129711031914e-04
-2.398863583803176880e-01,2.505883760750293732e-02
-1.683120727539062500e-01,8.212300599552690983e-04
-2.359457015991210938e-01,-1.286514401435852051e-01
-2.510379552841186523e-01,-1.598059535026550293e-01
6.723251938819885254e-02,-2.409217953681945801e-01
6.177526339888572693e-02,-2.559830546379089355e-01
-1.459591649472713470e-02,-2.301720678806304932e-01
-1.595233380794525146e-01,-2.192362993955612183e-01
-2.807725369930267334e-01,-4.477981328964233398e-01
-3.141977787017822266e-01,-4.773882031440734863e-01
-3.719263076782226562e-01,-4.732151031494140625e-01
-3.450354635715484619e-01,-5.387689471244812012e-01
-2.446378320455551147e-01,-2.988082170486450195e-01
-1.158684268593788147e-01,-1.859166026115417480e-01
-2.477945387363433838e-01,-2.103785872459411621e-01
-4.135457277297973633e-01,-1.752997934818267822e-01
-3.044533133506774902e-01,-3.663356304168701172e-01
-9.204554557800292969e-02,-4.462784230709075928e-01
-1.171068474650382996e-01,-1.984361857175827026e-01
-2.554584741592407227e-01,-2.739816606044769287e-01
-1.935062259435653687e-01,-2.763278186321258545e-01
-2.513858079910278320e-01,-3.111839592456817627e-01
-5.462857484817504883e-01,-3.117592334747314453e-01
-4.501463174819946289e-01,-3.704951405525207520e-01
-6.594212055206298828e-01,-3.989261984825134277e-01
-7.030321359634399414e-01,-4.281681180000305176e-01
-6.909447312355041504e-01,-3.540359437465667725e-01
-6.395395398139953613e-01,-2.685764133930206299e-01
-6.060158610343933105e-01,-1.587776094675064087e-01
-6.467078328132629395e-01,-5.861242413520812988e-01
-6.349875926971435547e-01,-1.268742233514785767e-01
-4.102888405323028564e-01,-1.311460286378860474e-01
-2.863889038562774658e-01,-2.038624733686447144e-01
-3.240240514278411865e-01,-1.712027490139007568e-01
-3.499820232391357422e-01,-1.097399517893791199e-01
-3.246514499187469482e-01,-6.865130364894866943e-02
-1.799371838569641113e-01,-1.156904101371765137e-01
-2.927582859992980957e-01,-3.013362586498260498e-01
-3.405641615390777588e-01,-4.109017550945281982e-01
-5.232787132263183594e-01,-6.286496520042419434e-01
-4.815771877765655518e-01,-6.015850901603698730e-01
-5.138970017433166504e-01,-6.337367296218872070e-01
-5.641070008277893066e-01,-6.130961179733276367e-01
-7.629691362380981445e-01,-4.285388886928558350e-01
-9.107538461685180664e-01,-2.246984243392944336e-01
-5.410165190696716309e-01,-2.793953418731689453e-01
-2.277719527482986450e-01,-3.358925580978393555e-01
7.920545525848865509e-03,-2.826704382896423340e-01
-1.040015891194343567e-01,-1.370391994714736938e-01
-2.723104059696197510e-01,-5.973246693611145020e-02
-1.134953126311302185e-01,-3.033001124858856201e-01
-1.451819539070129395e-01,-4.139672219753265381e-01
-3.571767508983612061e-01,-6.146010756492614746e-01
-4.151886105537414551e-01,-6.609793305397033691e-01
-4.097801446914672852e-01,-7.439436316490173340e-01
-2.024181485176086426e-01,-6.982392668724060059e-01
1.207798868417739868e-01,-4.307005405426025391e-01
2.077265679836273193e-01,-4.646704494953155518e-01
2.641445994377136230e-01,-3.825750052928924561e-01
5.278653502464294434e-01,-4.147615432739257812e-01
7.071610093116760254e-01,-4.362440109252929688e-01
9.823269844055175781e-01,-2.617317140102386475e-01
9.589908123016357422e-01,-1.737118512392044067e-01
7.231722474098205566e-01,-1.785418540239334106e-01
8.934409618377685547e-01,-1.520702987909317017e-01
6.236500144004821777e-01,-7.001825422048568726e-02
6.406828165054321289e-01,-4.718599840998649597e-02
5.168237686157226562e-01,-8.464023470878601074e-02
4.540994763374328613e-01,-1.484979689121246338e-01
3.970923721790313721e-01,-2.954038381576538086e-01
5.453262925148010254e-01,-5.031741261482238770e-01
6.388036012649536133e-01,-2.988849878311157227e-01
5.372185707092285156e-01,-3.024295270442962646e-01
7.230464220046997070e-01,-2.471360415220260620e-01
6.013347506523132324e-01,-2.810865342617034912e-01
6.998854875564575195e-01,-4.328030645847320557e-01
6.984169483184814453e-01,-2.399590164422988892e-01
6.674945354461669922e-01,-5.270360708236694336e-01
