,Date,PC1,PC2,year
14975,2020-01-01,-0.18067,0.58283,2020
14976,2020-01-02,-0.34754,0.84472,2020
14977,2020-01-03,-0.517,1.09291,2020
14978,2020-01-04,-0.68522,1.31028,2020
14979,2020-01-05,-0.84673,1.48167,2020
14980,2020-01-06,-0.99413,1.59535,2020
14981,2020-01-07,-1.11878,1.64383,2020
14982,2020-01-08,-1.21243,1.62383,2020
14983,2020-01-09,-1.26919,1.53561,2020
14984,2020-01-10,-1.2868,1.38206,2020
14985,2020-01-11,-1.26676,1.1681,2020
14986,2020-01-12,-1.21355,0.9006,2020
14987,2020-01-13,-1.13331,0.58846,2020
14988,2020-01-14,-1.03241,0.24277,2020
14989,2020-01-15,-0.91638,-0.12331,2020
14990,2020-01-16,-0.78926,-0.49493,2020
14991,2020-01-17,-0.65338,-0.85622,2020
14992,2020-01-18,-0.50971,-1.19111,2020
14993,2020-01-19,-0.35862,-1.4843,2020
14994,2020-01-20,-0.20074,-1.72219,2020
14995,2020-01-21,-0.03782,-1.8938,2020
14996,2020-01-22,0.12674,-1.99156,2020
14997,2020-01-23,0.28804,-2.0119,2020
14998,2020-01-24,0.44027,-1.95547,2020
14999,2020-01-25,0.57774,-1.82696,2020
15000,2020-01-26,0.69571,-1.63454,2020
15001,2020-01-27,0.79082,-1.38901,2020
15002,2020-01-28,0.86107,-1.10286,2020
15003,2020-01-29,0.90531,-0.78942,2020
15004,2020-01-30,0.92268,-0.46219,2020
15005,2020-01-31,0.91211,-0.13423,2020
15006,2020-02-01,0.87204,0.18212,2020
15007,2020-02-02,0.8005,0.47546,2020
15008,2020-02-03,0.69553,0.7353,2020
15009,2020-02-04,0.55589,0.95187,2020
15010,2020-02-05,0.38231,1.11599,2020
15011,2020-02-06,0.17892,1.21919,2020
15012,2020-02-07,-0.04529,1.25463,2020
15013,2020-02-08,-0.27592,1.21894,2020
15014,2020-02-09,-0.4948,1.11458,2020
15015,2020-02-10,-0.68389,0.95101,2020
15016,2020-02-11,-0.82965,0.74326,2020
15017,2020-02-12,-0.92525,0.50861,2020
15018,2020-02-13,-0.96986,0.26329,2020
15019,2020-02-14,-0.96648,0.02085,2020
15020,2020-02-15,-0.91978,-0.20819,2020
15021,2020-02-16,-0.83477,-0.4159,2020
15022,2020-02-17,-0.71619,-0.59626,2020
15023,2020-02-18,-0.56843,-0.7445,2020
15024,2020-02-19,-0.3958,-0.85652,2020
15025,2020-02-20,-0.203,-0.92844,2020
15026,2020-02-21,0.00409,-0.95638,2020
15027,2020-02-22,0.21751,-0.93682,2020
15028,2020-02-23,0.42644,-0.86775,2020
15029,2020-02-24,0.61736,-0.75088,2020
15030,2020-02-25,0.7761,-0.59371,2020
15031,2020-02-26,0.89159,-0.40966,2020
15032,2020-02-27,0.95904,-0.21519,2020
15033,2020-02-28,0.98026,-0.02559,2020
15034,2020-02-29,0.96144,0.14774,2020
15035,2020-03-01,0.90442,0.31548,2020
15036,2020-03-02,0.82778,0.43462,2020
15037,2020-03-03,0.73488,0.52523,2020
15038,2020-03-04,0.63101,0.58814,2020
15039,2020-03-05,0.52031,0.62472,2020
15040,2020-03-06,0.40607,0.63668,2020
15041,2020-03-07,0.29103,0.6259,2020
15042,2020-03-08,0.17757,0.59441,2020
15043,2020-03-09,0.06797,0.54431,2020
15044,2020-03-10,-0.03539,0.47769,2020
15045,2020-03-11,-0.12977,0.39657,2020
15046,2020-03-12,-0.21174,0.30283,2020
15047,2020-03-13,-0.27669,0.19835,2020
15048,2020-03-14,-0.31851,0.08616,2020
15049,2020-03-15,-0.33075,-0.02696,2020
15050,2020-03-16,-0.31116,-0.12816,2020
15051,2020-03-17,-0.2669,-0.2023,2020
15052,2020-03-18,-0.2113,-0.24056,2020
15053,2020-03-19,-0.15538,-0.24249,2020
15054,2020-03-20,-0.10453,-0.21179,2020
