,Date,PC1,PC2,year
6209,1996-01-01,0.51252,-0.02477,1996
6210,1996-01-02,0.52856,-0.12019,1996
6211,1996-01-03,0.53259,-0.25929,1996
6212,1996-01-04,0.52796,-0.43545,1996
6213,1996-01-05,0.5185,-0.63987,1996
6214,1996-01-06,0.5074,-0.86189,1996
6215,1996-01-07,0.49629,-1.0894,1996
6216,1996-01-08,0.48502,-1.30939,1996
6217,1996-01-09,0.47229,-1.50851,1996
6218,1996-01-10,0.45693,-1.67374,1996
6219,1996-01-11,0.43903,-1.7932,1996
6220,1996-01-12,0.42056,-1.85692,1996
6221,1996-01-13,0.40532,-1.85763,1996
6222,1996-01-14,0.39829,-1.79137,1996
6223,1996-01-15,0.40459,-1.6579,1996
6224,1996-01-16,0.42844,-1.46077,1996
6225,1996-01-17,0.47218,-1.20704,1996
6226,1996-01-18,0.53574,-0.90682,1996
6227,1996-01-19,0.61646,-0.57251,1996
6228,1996-01-20,0.70947,-0.21807,1996
6229,1996-01-21,0.80851,0.1418,1996
6230,1996-01-22,0.90694,0.49234,1996
6231,1996-01-23,0.99864,0.81954,1996
6232,1996-01-24,1.07859,1.11086,1996
6233,1996-01-25,1.14295,1.35603,1996
6234,1996-01-26,1.18879,1.54767,1996
6235,1996-01-27,1.21368,1.68174,1996
6236,1996-01-28,1.21558,1.75765,1996
6237,1996-01-29,1.19295,1.77805,1996
6238,1996-01-30,1.14522,1.74832,1996
6239,1996-01-31,1.07328,1.67581,1996
6240,1996-02-01,0.97993,1.56901,1996
6241,1996-02-02,0.87009,1.43669,1996
6242,1996-02-03,0.75067,1.28718,1996
6243,1996-02-04,0.63019,1.12786,1996
6244,1996-02-05,0.51816,0.965,1996
6245,1996-02-06,0.42418,0.80393,1996
6246,1996-02-07,0.35689,0.64947,1996
6247,1996-02-08,0.32255,0.50631,1996
6248,1996-02-09,0.32372,0.37879,1996
6249,1996-02-10,0.35836,0.27019,1996
6250,1996-02-11,0.42015,0.18177,1996
6251,1996-02-12,0.49977,0.11255,1996
6252,1996-02-13,0.58638,0.05992,1996
6253,1996-02-14,0.66873,0.02092,1996
6254,1996-02-15,0.73584,-0.00672,1996
6255,1996-02-16,0.77746,-0.02384,1996
6256,1996-02-17,0.78442,-0.02975,1996
6257,1996-02-18,0.74907,-0.02268,1996
6258,1996-02-19,0.66559,-0.00066,1996
6259,1996-02-20,0.53026,0.03713,1996
6260,1996-02-21,0.34156,0.089,1996
6261,1996-02-22,0.10041,0.14962,1996
6262,1996-02-23,-0.18942,0.20996,1996
6263,1996-02-24,-0.52047,0.25934,1996
6264,1996-02-25,-0.88107,0.2895,1996
6265,1996-02-26,-1.25601,0.29865,1996
6266,1996-02-27,-1.62843,0.29242,1996
6267,1996-02-28,-1.98202,0.28066,1996
6268,1996-02-29,-2.30208,0.27262,1996
6269,1996-03-01,-2.58144,0.22138,1996
6270,1996-03-02,-2.79859,0.23615,1996
6271,1996-03-03,-2.95155,0.2597,1996
6272,1996-03-04,-3.03591,0.2822,1996
6273,1996-03-05,-3.05081,0.29196,1996
6274,1996-03-06,-2.99898,0.27715,1996
6275,1996-03-07,-2.88622,0.22732,1996
6276,1996-03-08,-2.72052,0.13459,1996
6277,1996-03-09,-2.51073,-0.00543,1996
6278,1996-03-10,-2.26491,-0.19314,1996
6279,1996-03-11,-1.98825,-0.4246,1996
6280,1996-03-12,-1.68095,-0.69093,1996
6281,1996-03-13,-1.33653,-0.97662,1996
6282,1996-03-14,-0.94349,-1.256,1996
6283,1996-03-15,-0.49573,-1.49094,1996
6284,1996-03-16,-0.01178,-1.64101,1996
6285,1996-03-17,0.46206,-1.69,1996
6286,1996-03-18,0.88144,-1.65591,1996
6287,1996-03-19,1.22789,-1.56811,1996
6288,1996-03-20,1.50308,-1.44706,1996
6289,1996-03-21,1.71599,-1.30234,1996
6290,1996-03-22,1.87631,-1.13752,1996
6291,1996-03-23,1.9925,-0.95428,1996
6292,1996-03-24,2.0714,-0.75448,1996
6293,1996-03-25,2.11806,-0.54102,1996
6294,1996-03-26,2.1357,-0.31793,1996
6295,1996-03-27,2.12557,-0.09014,1996
6296,1996-03-28,2.087,0.13687,1996
6297,1996-03-29,2.0176,0.35732,1996
6298,1996-03-30,1.91371,0.5652,1996
6299,1996-03-31,1.7712,0.75417,1996
6300,1996-04-01,1.5865,0.91706,1996
6301,1996-04-02,1.35817,1.04533,1996
6302,1996-04-03,1.08886,1.12868,1996
6303,1996-04-04,0.78754,1.15574,1996
6304,1996-04-05,0.47083,1.11689,1996
6305,1996-04-06,0.16127,1.00896,1996
6306,1996-04-07,-0.11808,0.83906,1996
6307,1996-04-08,-0.34978,0.62407,1996
6308,1996-04-09,-0.52487,0.38586,1996
6309,1996-04-10,-0.64131,0.14612,1996
6310,1996-04-11,-0.70086,-0.07672,1996
6311,1996-04-12,-0.70672,-0.26853,1996
6312,1996-04-13,-0.66239,-0.41932,1996
6313,1996-04-14,-0.5715,-0.52288,1996
6314,1996-04-15,-0.43819,-0.57631,1996
6315,1996-04-16,-0.26743,-0.57961,1996
6316,1996-04-17,-0.06549,-0.53526,1996
6317,1996-04-18,0.1599,-0.44786,1996
6318,1996-04-19,0.39954,-0.32368,1996
6319,1996-04-20,0.64288,-0.17023,1996
6320,1996-04-21,0.87843,0.0042,1996
6321,1996-04-22,1.09425,0.19091,1996
