,Date,PC1,PC2,year
3287,1988-01-01,-0.3316,-1.71249,1988
3288,1988-01-02,-0.23664,-1.64942,1988
3289,1988-01-03,-0.16209,-1.56597,1988
3290,1988-01-04,-0.10486,-1.46702,1988
3291,1988-01-05,-0.06067,-1.35746,1988
3292,1988-01-06,-0.02412,-1.24164,1988
3293,1988-01-07,0.01115,-1.12293,1988
3294,1988-01-08,0.05223,-1.00351,1988
3295,1988-01-09,0.10644,-0.88461,1988
3296,1988-01-10,0.18053,-0.76688,1988
3297,1988-01-11,0.27986,-0.65085,1988
3298,1988-01-12,0.40768,-0.53726,1988
3299,1988-01-13,0.56466,-0.42702,1988
3300,1988-01-14,0.74879,-0.3211,1988
3301,1988-01-15,0.95552,-0.22017,1988
3302,1988-01-16,1.17808,-0.12433,1988
3303,1988-01-17,1.40805,-0.03292,1988
3304,1988-01-18,1.63598,0.05539,1988
3305,1988-01-19,1.85204,0.14233,1988
3306,1988-01-20,2.04676,0.2296,1988
3307,1988-01-21,2.21167,0.31835,1988
3308,1988-01-22,2.33986,0.40887,1988
3309,1988-01-23,2.42644,0.50064,1988
3310,1988-01-24,2.46872,0.59271,1988
3311,1988-01-25,2.46621,0.68439,1988
3312,1988-01-26,2.42035,0.7758,1988
3313,1988-01-27,2.33404,0.86825,1988
3314,1988-01-28,2.21125,0.96406,1988
3315,1988-01-29,2.05641,1.06613,1988
3316,1988-01-30,1.874,1.1772,1988
3317,1988-01-31,1.66797,1.29915,1988
3318,1988-02-01,1.44133,1.43232,1988
3319,1988-02-02,1.19568,1.57503,1988
3320,1988-02-03,0.93101,1.72318,1988
3321,1988-02-04,0.64574,1.86989,1988
3322,1988-02-05,0.33745,2.0054,1988
3323,1988-02-06,0.0044,2.11719,1988
3324,1988-02-07,-0.35214,2.1911,1988
3325,1988-02-08,-0.72555,2.2136,1988
3326,1988-02-09,-1.10321,2.17523,1988
3327,1988-02-10,-1.4688,2.07306,1988
3328,1988-02-11,-1.80668,1.91065,1988
3329,1988-02-12,-2.10532,1.69532,1988
3330,1988-02-13,-2.3581,1.43511,1988
3331,1988-02-14,-2.56203,1.13703,1988
3332,1988-02-15,-2.71601,0.80685,1988
3333,1988-02-16,-2.81936,0.44951,1988
3334,1988-02-17,-2.87104,0.06982,1988
3335,1988-02-18,-2.86917,-0.32708,1988
3336,1988-02-19,-2.81088,-0.73517,1988
3337,1988-02-20,-2.69236,-1.14699,1988
3338,1988-02-21,-2.50952,-1.55267,1988
3339,1988-02-22,-2.25958,-1.93886,1988
3340,1988-02-23,-1.94422,-2.28811,1988
3341,1988-02-24,-1.57377,-2.58023,1988
3342,1988-02-25,-1.1699,-2.79675,1988
3343,1988-02-26,-0.76315,-2.92732,1988
3344,1988-02-27,-0.38486,-2.97338,1988
3345,1988-02-28,-0.05878,-2.94611,1988
3346,1988-02-29,0.20274,-2.86097,1988
3347,1988-03-01,0.45121,-2.7258,1988
3348,1988-03-02,0.57355,-2.5674,1988
3349,1988-03-03,0.643,-2.38976,1988
3350,1988-03-04,0.67332,-2.1991,1988
3351,1988-03-05,0.67896,-2.00014,1988
3352,1988-03-06,0.67441,-1.79678,1988
3353,1988-03-07,0.67359,-1.59235,1988
3354,1988-03-08,0.68923,-1.38947,1988
3355,1988-03-09,0.73224,-1.18955,1988
3356,1988-03-10,0.81092,-0.99188,1988
3357,1988-03-11,0.93013,-0.79216,1988
3358,1988-03-12,1.08993,-0.58067,1988
3359,1988-03-13,1.28323,-0.34063,1988
3360,1988-03-14,1.4921,-0.04945,1988
3361,1988-03-15,1.68583,0.31121,1988
3362,1988-03-16,1.83017,0.73549,1988
3363,1988-03-17,1.90981,1.18644,1988
3364,1988-03-18,1.93505,1.6212,1988
3365,1988-03-19,1.92238,2.01472,1988
3366,1988-03-20,1.87933,2.35781,1988
3367,1988-03-21,1.80463,2.64758,1988
3368,1988-03-22,1.69298,2.88258,1988
3369,1988-03-23,1.53871,3.06163,1988
3370,1988-03-24,1.33768,3.18384,1988
3371,1988-03-25,1.0882,3.24867,1988
3372,1988-03-26,0.79147,3.25593,1988
3373,1988-03-27,0.45171,3.20551,1988
3374,1988-03-28,0.07609,3.09717,1988
3375,1988-03-29,-0.32529,2.93021,1988
3376,1988-03-30,-0.7396,2.70342,1988
3377,1988-03-31,-1.1513,2.41513,1988
3378,1988-04-01,-1.54209,2.06382,1988
3379,1988-04-02,-1.89083,1.64944,1988
3380,1988-04-03,-2.17385,1.17612,1988
3381,1988-04-04,-2.36695,0.65597,1988
3382,1988-04-05,-2.45031,0.11244,1988
3383,1988-04-06,-2.41584,-0.42065,1988
3384,1988-04-07,-2.27234,-0.90693,1988
3385,1988-04-08,-2.04329,-1.31833,1988
3386,1988-04-09,-1.75853,-1.64112,1988
3387,1988-04-10,-1.4462,-1.87462,1988
3388,1988-04-11,-1.12885,-2.02627,1988
3389,1988-04-12,-0.82306,-2.10704,1988
3390,1988-04-13,-0.54046,-2.12864,1988
3391,1988-04-14,-0.28892,-2.10233,1988
3392,1988-04-15,-0.07325,-2.03843,1988
3393,1988-04-16,0.10428,-1.94628,1988
3394,1988-04-17,0.24366,-1.83421,1988
3395,1988-04-18,0.34689,-1.70958,1988
3396,1988-04-19,0.4177,-1.57868,1988
3397,1988-04-20,0.46121,-1.44663,1988
3398,1988-04-21,0.48355,-1.31727,1988
3399,1988-04-22,0.49134,-1.19313,1988
3400,1988-04-23,0.49131,-1.07539,1988
3401,1988-04-24,0.48975,-0.96399,1988
