,Date,PC1,PC2,year
2557,1986-01-01,2.66047,-0.86552,1986
2558,1986-01-02,2.83341,-0.83137,1986
2559,1986-01-03,2.94154,-0.74896,1986
2560,1986-01-04,2.9786,-0.6106,1986
2561,1986-01-05,2.93925,-0.41464,1986
2562,1986-01-06,2.82016,-0.16557,1986
2563,1986-01-07,2.62163,0.12741,1986
2564,1986-01-08,2.3488,0.45279,1986
2565,1986-01-09,2.01206,0.79898,1986
2566,1986-01-10,1.6261,1.15539,1986
2567,1986-01-11,1.20832,1.51214,1986
2568,1986-01-12,0.7769,1.85908,1986
2569,1986-01-13,0.34916,2.18489,1986
2570,1986-01-14,-0.05973,2.47676,1986
2571,1986-01-15,-0.43752,2.72075,1986
2572,1986-01-16,-0.77519,2.90278,1986
2573,1986-01-17,-1.06677,3.00995,1986
2574,1986-01-18,-1.30879,3.03201,1986
2575,1986-01-19,-1.49956,2.96266,1986
2576,1986-01-20,-1.63853,2.80062,1986
2577,1986-01-21,-1.72594,2.55014,1986
2578,1986-01-22,-1.763,2.2209,1986
2579,1986-01-23,-1.7525,1.82728,1986
2580,1986-01-24,-1.69942,1.38708,1986
2581,1986-01-25,-1.61126,0.91994,1986
2582,1986-01-26,-1.4976,0.44589,1986
2583,1986-01-27,-1.36902,-0.01593,1986
2584,1986-01-28,-1.23565,-0.44813,1986
2585,1986-01-29,-1.10586,-0.83572,1986
2586,1986-01-30,-0.98525,-1.16655,1986
2587,1986-01-31,-0.8764,-1.43174,1986
2588,1986-02-01,-0.77903,-1.62593,1986
2589,1986-02-02,-0.69083,-1.74741,1986
2590,1986-02-03,-0.60851,-1.79801,1986
2591,1986-02-04,-0.52907,-1.78266,1986
2592,1986-02-05,-0.45111,-1.70878,1986
2593,1986-02-06,-0.37578,-1.58561,1986
2594,1986-02-07,-0.30718,-1.42352,1986
2595,1986-02-08,-0.25151,-1.23361,1986
2596,1986-02-09,-0.21494,-1.02724,1986
2597,1986-02-10,-0.20095,-0.81542,1986
2598,1986-02-11,-0.20875,-0.60777,1986
2599,1986-02-12,-0.23387,-0.41172,1986
2600,1986-02-13,-0.27012,-0.23225,1986
2601,1986-02-14,-0.31153,-0.07218,1986
2602,1986-02-15,-0.35347,0.06726,1986
2603,1986-02-16,-0.39293,0.18591,1986
2604,1986-02-17,-0.4282,0.2842,1986
2605,1986-02-18,-0.45849,0.36266,1986
2606,1986-02-19,-0.48342,0.42166,1986
2607,1986-02-20,-0.50267,0.46112,1986
2608,1986-02-21,-0.5155,0.48059,1986
2609,1986-02-22,-0.52034,0.47949,1986
2610,1986-02-23,-0.51435,0.45777,1986
2611,1986-02-24,-0.49327,0.41658,1986
2612,1986-02-25,-0.45211,0.35853,1986
2613,1986-02-26,-0.38652,0.28691,1986
2614,1986-02-27,-0.2944,0.20419,1986
2615,1986-02-28,-0.17659,0.11099,1986
2616,1986-03-01,-0.03654,0.00625,1986
2617,1986-03-02,0.12176,-0.1104,1986
2618,1986-03-03,0.29116,-0.24046,1986
2619,1986-03-04,0.46302,-0.38523,1986
2620,1986-03-05,0.63023,-0.54212,1986
2621,1986-03-06,0.78663,-0.70599,1986
2622,1986-03-07,0.92753,-0.86946,1986
2623,1986-03-08,1.05015,-1.02338,1986
2624,1986-03-09,1.15395,-1.15748,1986
2625,1986-03-10,1.24064,-1.26099,1986
2626,1986-03-11,1.314,-1.32327,1986
2627,1986-03-12,1.37918,-1.33402,1986
2628,1986-03-13,1.44137,-1.28348,1986
2629,1986-03-14,1.50304,-1.16263,1986
2630,1986-03-15,1.55919,-0.96566,1986
2631,1986-03-16,1.59236,-0.69783,1986
2632,1986-03-17,1.57686,-0.3864,1986
2633,1986-03-18,1.49855,-0.07559,1986
2634,1986-03-19,1.36741,0.20056,1986
2635,1986-03-20,1.20528,0.43253,1986
2636,1986-03-21,1.03075,0.62513,1986
2637,1986-03-22,0.85527,0.78541,1986
2638,1986-03-23,0.68458,0.91804,1986
2639,1986-03-24,0.52066,1.02522,1986
2640,1986-03-25,0.36294,1.10772,1986
2641,1986-03-26,0.20927,1.16593,1986
2642,1986-03-27,0.05657,1.20063,1986
2643,1986-03-28,-0.09848,1.21331,1986
2644,1986-03-29,-0.25893,1.20619,1986
2645,1986-03-30,-0.42709,1.18189,1986
2646,1986-03-31,-0.60419,1.14296,1986
2647,1986-04-01,-0.79013,1.0912,1986
2648,1986-04-02,-0.98339,1.02707,1986
2649,1986-04-03,-1.18075,0.94947,1986
2650,1986-04-04,-1.37704,0.8562,1986
2651,1986-04-05,-1.56491,0.74579,1986
2652,1986-04-06,-1.73512,0.62006,1986
2653,1986-04-07,-1.87807,0.48618,1986
2654,1986-04-08,-1.98591,0.35551,1986
2655,1986-04-09,-2.0537,0.23929,1986
2656,1986-04-10,-2.07884,0.14415,1986
2657,1986-04-11,-2.05957,0.0705,1986
2658,1986-04-12,-1.99424,0.01337,1986
2659,1986-04-13,-1.88142,-0.03553,1986
2660,1986-04-14,-1.72046,-0.08595,1986
2661,1986-04-15,-1.51209,-0.14743,1986
2662,1986-04-16,-1.25883,-0.22807,1986
2663,1986-04-17,-0.96508,-0.33352,1986
2664,1986-04-18,-0.63718,-0.46627,1986
2665,1986-04-19,-0.28311,-0.62522,1986
2666,1986-04-20,0.08776,-0.80553,1986
2667,1986-04-21,0.46515,-0.99877,1986
2668,1986-04-22,0.83821,-1.19342,1986
2669,1986-04-23,1.19606,-1.37562,1986
2670,1986-04-24,1.52801,-1.53014,1986
2671,1986-04-25,1.82391,-1.6416,1986
2672,1986-04-26,2.07408,-1.69581,1986
2673,1986-04-27,2.26936,-1.68133,1986
2674,1986-04-28,2.40098,-1.59088,1986
2675,1986-04-29,2.46075,-1.42262,1986
2676,1986-04-30,2.44166,-1.18092,1986
2677,1986-05-01,2.33906,-0.87626,1986
2678,1986-05-02,2.15213,-0.52406,1986
2679,1986-05-03,1.8852,-0.14283,1986
2680,1986-05-04,1.54818,0.24803,1986
2681,1986-05-05,1.156,0.62995,1986
2682,1986-05-06,0.72713,0.9861,1986
2683,1986-05-07,0.2816,1.30169,1986
2684,1986-05-08,-0.16086,1.5638,1986
2685,1986-05-09,-0.58226,1.76135,1986
2686,1986-05-10,-0.96736,1.88528,1986
2687,1986-05-11,-1.30407,1.92905,1986
2688,1986-05-12,-1.58346,1.88932,1986
2689,1986-05-13,-1.79931,1.76666,1986
2690,1986-05-14,-1.94772,1.5662,1986
2691,1986-05-15,-2.02669,1.298,1986
2692,1986-05-16,-2.03616,0.97693,1986
2693,1986-05-17,-1.97849,0.62185,1986
2694,1986-05-18,-1.85926,0.254,1986
2695,1986-05-19,-1.68779,-0.10532,1986
2696,1986-05-20,-1.4769,-0.43716,1986
2697,1986-05-21,-1.24156,-0.72678,1986
2698,1986-05-22,-0.9969,-0.96456,1986
2699,1986-05-23,-0.75617,-1.14582,1986
2700,1986-05-24,-0.52933,-1.27004,1986
2701,1986-05-25,-0.32241,-1.34003,1986
2702,1986-05-26,-0.13765,-1.361,1986
2703,1986-05-27,0.0259,-1.33985,1986
2704,1986-05-28,0.17145,-1.28446,1986
2705,1986-05-29,0.30347,-1.20289,1986
2706,1986-05-30,0.42667,-1.10265,1986
2707,1986-05-31,0.54511,-0.98997,1986
2708,1986-06-01,0.66141,-0.86934,1986
2709,1986-06-02,0.77629,-0.74341,1986
2710,1986-06-03,0.88831,-0.61335,1986
2711,1986-06-04,0.99402,-0.47957,1986
2712,1986-06-05,1.08856,-0.34239,1986
2713,1986-06-06,1.16633,-0.20227,1986
2714,1986-06-07,1.22163,-0.05961,1986
2715,1986-06-08,1.24916,0.0857,1986
2716,1986-06-09,1.2443,0.23448,1986
2717,1986-06-10,1.20344,0.38807,1986
2718,1986-06-11,1.12436,0.54779,1986
2719,1986-06-12,1.0066,0.71426,1986
2720,1986-06-13,0.85166,0.88661,1986
2721,1986-06-14,0.66312,1.062,1986
2722,1986-06-15,0.44656,1.23519,1986
2723,1986-06-16,0.20936,1.39858,1986
2724,1986-06-17,-0.03964,1.54253,1986
2725,1986-06-18,-0.2905,1.65603,1986
2726,1986-06-19,-0.5326,1.7277,1986
2727,1986-06-20,-0.75511,1.74693,1986
2728,1986-06-21,-0.94747,1.70511,1986
2729,1986-06-22,-1.09989,1.59679,1986
2730,1986-06-23,-1.20385,1.42067,1986
