,Date,PC1,PC2,year
731,1981-01-01,1.36674,-0.29292,1981
732,1981-01-02,1.33114,-0.16833,1981
733,1981-01-03,1.25414,-0.02524,1981
734,1981-01-04,1.13552,0.12471,1981
735,1981-01-05,0.97757,0.26802,1981
736,1981-01-06,0.78578,0.39098,1981
737,1981-01-07,0.56905,0.48166,1981
738,1981-01-08,0.33883,0.5318,1981
739,1981-01-09,0.10772,0.53768,1981
740,1981-01-10,-0.11217,0.50001,1981
741,1981-01-11,-0.31032,0.42293,1981
742,1981-01-12,-0.47833,0.31294,1981
743,1981-01-13,-0.61,0.17789,1981
744,1981-01-14,-0.70115,0.02627,1981
745,1981-01-15,-0.74943,-0.13316,1981
746,1981-01-16,-0.75413,-0.29171,1981
747,1981-01-17,-0.71619,-0.4409,1981
748,1981-01-18,-0.63823,-0.57264,1981
749,1981-01-19,-0.52472,-0.67948,1981
750,1981-01-20,-0.38204,-0.75497,1981
751,1981-01-21,-0.21852,-0.79417,1981
752,1981-01-22,-0.04408,-0.79421,1981
753,1981-01-23,0.13038,-0.75481,1981
754,1981-01-24,0.29393,-0.67853,1981
755,1981-01-25,0.43666,-0.57049,1981
756,1981-01-26,0.55054,-0.43774,1981
757,1981-01-27,0.62994,-0.28837,1981
758,1981-01-28,0.67182,-0.13047,1981
759,1981-01-29,0.67552,0.02855,1981
760,1981-01-30,0.64241,0.18249,1981
761,1981-01-31,0.57549,0.32652,1981
762,1981-02-01,0.47897,0.45705,1981
763,1981-02-02,0.35784,0.57145,1981
764,1981-02-03,0.21761,0.66772,1981
765,1981-02-04,0.0641,0.74412,1981
766,1981-02-05,-0.09659,0.79903,1981
767,1981-02-06,-0.25793,0.83122,1981
768,1981-02-07,-0.41281,0.84055,1981
769,1981-02-08,-0.55357,0.82911,1981
770,1981-02-09,-0.67287,0.80192,1981
771,1981-02-10,-0.76514,0.76663,1981
772,1981-02-11,-0.82801,0.73156,1981
773,1981-02-12,-0.86274,0.70342,1981
774,1981-02-13,-0.87356,0.68592,1981
775,1981-02-14,-0.86665,0.67963,1981
776,1981-02-15,-0.84908,0.68267,1981
777,1981-02-16,-0.82817,0.69163,1981
778,1981-02-17,-0.81088,0.70239,1981
779,1981-02-18,-0.8034,0.71057,1981
780,1981-02-19,-0.81064,0.7118,1981
781,1981-02-20,-0.83584,0.70179,1981
782,1981-02-21,-0.88006,0.67627,1981
783,1981-02-22,-0.94169,0.6312,1981
784,1981-02-23,-1.01597,0.56349,1981
785,1981-02-24,-1.09513,0.47228,1981
786,1981-02-25,-1.16948,0.36027,1981
787,1981-02-26,-1.22965,0.2337,1981
788,1981-02-27,-1.26853,0.10036,1981
789,1981-02-28,-1.28186,-0.0332,1981
790,1981-03-01,-1.26745,-0.16338,1981
791,1981-03-02,-1.2193,-0.3157,1981
792,1981-03-03,-1.14632,-0.43416,1981
793,1981-03-04,-1.04632,-0.55342,1981
794,1981-03-05,-0.92103,-0.67825,1981
795,1981-03-06,-0.77342,-0.81282,1981
796,1981-03-07,-0.60768,-0.96002,1981
797,1981-03-08,-0.42874,-1.12089,1981
798,1981-03-09,-0.2416,-1.29421,1981
799,1981-03-10,-0.05021,-1.47614,1981
800,1981-03-11,0.14382,-1.66009,1981
801,1981-03-12,0.34253,-1.83644,1981
802,1981-03-13,0.55276,-1.99215,1981
803,1981-03-14,0.78566,-2.11,1981
804,1981-03-15,1.05168,-2.16868,1981
805,1981-03-16,1.3475,-2.14807,1981
806,1981-03-17,1.6421,-2.04498,1981
807,1981-03-18,1.88812,-1.8851,1981
808,1981-03-19,2.05662,-1.7049,1981
809,1981-03-20,2.14898,-1.52437,1981
810,1981-03-21,2.18224,-1.34415,1981
811,1981-03-22,2.1759,-1.15657,1981
812,1981-03-23,2.14722,-0.95405,1981
813,1981-03-24,2.11032,-0.73243,1981
814,1981-03-25,2.07596,-0.49156,1981
815,1981-03-26,2.05127,-0.23464,1981
816,1981-03-27,2.03948,0.03283,1981
817,1981-03-28,2.03972,0.30438,1981
818,1981-03-29,2.04707,0.57375,1981
819,1981-03-30,2.05293,0.83587,1981
820,1981-03-31,2.04563,1.0874,1981
821,1981-04-01,2.01127,1.32669,1981
822,1981-04-02,1.93489,1.55301,1981
823,1981-04-03,1.80193,1.76487,1981
824,1981-04-04,1.60042,1.95786,1981
825,1981-04-05,1.3241,2.1228,1981
826,1981-04-06,0.97602,2.24607,1981
827,1981-04-07,0.57005,2.31397,1981
828,1981-04-08,0.12783,2.31922,1981
829,1981-04-09,-0.32808,2.26478,1981
830,1981-04-10,-0.77966,2.16201,1981
831,1981-04-11,-1.21444,2.02561,1981
832,1981-04-12,-1.62347,1.86923,1981
833,1981-04-13,-1.99899,1.70323,1981
834,1981-04-14,-2.33321,1.53415,1981
835,1981-04-15,-2.61821,1.36503,1981
836,1981-04-16,-2.84642,1.19615,1981
837,1981-04-17,-3.01142,1.02589,1981
838,1981-04-18,-3.10863,0.85155,1981
839,1981-04-19,-3.1358,0.67023,1981
840,1981-04-20,-3.0933,0.47945,1981
841,1981-04-21,-2.98404,0.2778,1981
842,1981-04-22,-2.81325,0.06525,1981
843,1981-04-23,-2.58797,-0.15653,1981
844,1981-04-24,-2.31656,-0.38411,1981
845,1981-04-25,-2.00811,-0.61227,1981
846,1981-04-26,-1.67199,-0.83423,1981
847,1981-04-27,-1.31764,-1.04202,1981
848,1981-04-28,-0.95441,-1.22705,1981
849,1981-04-29,-0.59174,-1.38099,1981
850,1981-04-30,-0.23916,-1.49674,1981
851,1981-05-01,0.09376,-1.56949,1981
852,1981-05-02,0.39796,-1.59739,1981
853,1981-05-03,0.66566,-1.58176,1981
854,1981-05-04,0.89131,-1.52658,1981
855,1981-05-05,1.07215,-1.43764,1981
856,1981-05-06,1.20834,-1.32158,1981
857,1981-05-07,1.30255,-1.18517,1981
858,1981-05-08,1.35922,-1.03496,1981
859,1981-05-09,1.38383,-0.87715,1981
860,1981-05-10,1.38214,-0.71757,1981
861,1981-05-11,1.35964,-0.56164,1981
862,1981-05-12,1.32128,-0.41431,1981
863,1981-05-13,1.27121,-0.2799,1981
864,1981-05-14,1.21283,-0.16192,1981
865,1981-05-15,1.14886,-0.06297,1981
866,1981-05-16,1.08146,0.01541,1981
867,1981-05-17,1.01236,0.07275,1981
868,1981-05-18,0.94283,0.10976,1981
869,1981-05-19,0.87368,0.12827,1981
870,1981-05-20,0.80509,0.13128,1981
871,1981-05-21,0.73666,0.12282,1981
872,1981-05-22,0.66746,0.10765,1981
873,1981-05-23,0.59631,0.09094,1981
874,1981-05-24,0.5221,0.07787,1981
875,1981-05-25,0.44397,0.07311,1981
