,Date,PC1,PC2,year
5844,1995-01-01,1.48597,-2.16731,1995
5845,1995-01-02,1.53784,-1.85941,1995
5846,1995-01-03,1.55515,-1.50389,1995
5847,1995-01-04,1.53552,-1.1122,1995
5848,1995-01-05,1.47709,-0.69889,1995
5849,1995-01-06,1.38014,-0.2806,1995
5850,1995-01-07,1.24861,0.12575,1995
5851,1995-01-08,1.0903,0.50502,1995
5852,1995-01-09,0.9157,0.84536,1995
5853,1995-01-10,0.73585,1.13874,1995
5854,1995-01-11,0.5602,1.38057,1995
5855,1995-01-12,0.39534,1.56894,1995
5856,1995-01-13,0.24463,1.70378,1995
5857,1995-01-14,0.10858,1.78639,1995
5858,1995-01-15,-0.01418,1.81911,1995
5859,1995-01-16,-0.12586,1.80515,1995
5860,1995-01-17,-0.22848,1.74856,1995
5861,1995-01-18,-0.32307,1.6542,1995
5862,1995-01-19,-0.40923,1.52768,1995
5863,1995-01-20,-0.48507,1.37535,1995
5864,1995-01-21,-0.54763,1.20413,1995
5865,1995-01-22,-0.59351,1.0213,1995
5866,1995-01-23,-0.61967,0.83413,1995
5867,1995-01-24,-0.62407,0.6493,1995
5868,1995-01-25,-0.60609,0.47231,1995
5869,1995-01-26,-0.56646,0.30708,1995
5870,1995-01-27,-0.50708,0.15568,1995
5871,1995-01-28,-0.43057,0.01849,1995
5872,1995-01-29,-0.33995,-0.1054,1995
5873,1995-01-30,-0.23841,-0.2176,1995
5874,1995-01-31,-0.1291,-0.31977,1995
5875,1995-02-01,-0.01506,-0.41312,1995
5876,1995-02-02,0.10088,-0.49797,1995
5877,1995-02-03,0.21617,-0.57354,1995
5878,1995-02-04,0.32856,-0.63808,1995
5879,1995-02-05,0.43606,-0.68916,1995
5880,1995-02-06,0.53664,-0.7243,1995
5881,1995-02-07,0.6279,-0.74189,1995
5882,1995-02-08,0.70691,-0.74208,1995
5883,1995-02-09,0.77051,-0.72721,1995
5884,1995-02-10,0.81633,-0.70117,1995
5885,1995-02-11,0.84388,-0.66786,1995
5886,1995-02-12,0.85494,-0.62963,1995
5887,1995-02-13,0.85317,-0.58661,1995
5888,1995-02-14,0.84315,-0.53706,1995
5889,1995-02-15,0.82951,-0.47824,1995
5890,1995-02-16,0.81607,-0.40718,1995
5891,1995-02-17,0.80537,-0.32131,1995
5892,1995-02-18,0.79813,-0.21878,1995
5893,1995-02-19,0.79296,-0.09861,1995
5894,1995-02-20,0.78619,0.03915,1995
5895,1995-02-21,0.77185,0.19322,1995
5896,1995-02-22,0.74216,0.36053,1995
5897,1995-02-23,0.68862,0.53545,1995
5898,1995-02-24,0.60423,0.70937,1995
5899,1995-02-25,0.48596,0.87138,1995
5900,1995-02-26,0.33599,1.01062,1995
5901,1995-02-27,0.16055,1.11903,1995
5902,1995-02-28,-0.03302,1.19261,1995
5903,1995-03-01,-0.23847,1.23072,1995
5904,1995-03-02,-0.47575,1.22525,1995
5905,1995-03-03,-0.68786,1.19547,1995
5906,1995-03-04,-0.89965,1.1378,1995
5907,1995-03-05,-1.10838,1.05422,1995
5908,1995-03-06,-1.31019,0.94633,1995
5909,1995-03-07,-1.50016,0.81534,1995
5910,1995-03-08,-1.67238,0.66208,1995
5911,1995-03-09,-1.8202,0.48694,1995
5912,1995-03-10,-1.93637,0.28978,1995
5913,1995-03-11,-2.013,0.06996,1995
5914,1995-03-12,-2.04117,-0.17348,1995
5915,1995-03-13,-2.01014,-0.44095,1995
5916,1995-03-14,-1.90638,-0.72975,1995
5917,1995-03-15,-1.71463,-1.02804,1995
5918,1995-03-16,-1.42652,-1.30589,1995
5919,1995-03-17,-1.05899,-1.51592,1995
5920,1995-03-18,-0.66092,-1.61949,1995
5921,1995-03-19,-0.28522,-1.61362,1995
5922,1995-03-20,0.03929,-1.5217,1995
5923,1995-03-21,0.30603,-1.37037,1995
5924,1995-03-22,0.51783,-1.17964,1995
5925,1995-03-23,0.67946,-0.96307,1995
5926,1995-03-24,0.79544,-0.73008,1995
5927,1995-03-25,0.8699,-0.48782,1995
5928,1995-03-26,0.90688,-0.24224,1995
5929,1995-03-27,0.91049,0.00127,1995
5930,1995-03-28,0.88497,0.2375,1995
5931,1995-03-29,0.83444,0.4613,1995
5932,1995-03-30,0.76265,0.66749,1995
5933,1995-03-31,0.6727,0.8509,1995
5934,1995-04-01,0.56688,1.00651,1995
5935,1995-04-02,0.44684,1.12951,1995
5936,1995-04-03,0.31409,1.21546,1995
5937,1995-04-04,0.1711,1.26055,1995
5938,1995-04-05,0.02263,1.26213,1995
5939,1995-04-06,-0.12349,1.21994,1995
5940,1995-04-07,-0.25742,1.13738,1995
5941,1995-04-08,-0.37063,1.02175,1995
5942,1995-04-09,-0.45933,0.88257,1995
5943,1995-04-10,-0.52524,0.729,1995
5944,1995-04-11,-0.57355,0.56815,1995
5945,1995-04-12,-0.6101,0.40485,1995
5946,1995-04-13,-0.63916,0.24214,1995
5947,1995-04-14,-0.66234,0.08195,1995
5948,1995-04-15,-0.67834,-0.07448,1995
5949,1995-04-16,-0.68328,-0.22627,1995
5950,1995-04-17,-0.67138,-0.37269,1995
5951,1995-04-18,-0.63579,-0.51297,1995
5952,1995-04-19,-0.56957,-0.64621,1995
5953,1995-04-20,-0.46656,-0.77114,1995
5954,1995-04-21,-0.3222,-0.88603,1995
5955,1995-04-22,-0.13418,-0.98847,1995
5956,1995-04-23,0.09712,-1.07518,1995
5957,1995-04-24,0.36833,-1.1419,1995
5958,1995-04-25,0.67296,-1.18332,1995
5959,1995-04-26,1.00137,-1.19326,1995
5960,1995-04-27,1.34084,-1.16519,1995
