,Date,PC1,PC2,year
8036,2001-01-01,0.14906,-1.29137,2001
8037,2001-01-02,0.19574,-1.26809,2001
8038,2001-01-03,0.23468,-1.1892,2001
8039,2001-01-04,0.26441,-1.05362,2001
8040,2001-01-05,0.28334,-0.8645,2001
8041,2001-01-06,0.29081,-0.62915,2001
8042,2001-01-07,0.28833,-0.35842,2001
8043,2001-01-08,0.28054,-0.0657,2001
8044,2001-01-09,0.27507,0.23404,2001
8045,2001-01-10,0.28117,0.52521,2001
8046,2001-01-11,0.30773,0.79223,2001
8047,2001-01-12,0.36145,1.02033,2001
8048,2001-01-13,0.44554,1.19638,2001
8049,2001-01-14,0.55929,1.31,2001
8050,2001-01-15,0.69843,1.35456,2001
8051,2001-01-16,0.85601,1.32814,2001
8052,2001-01-17,1.02363,1.23396,2001
8053,2001-01-18,1.19264,1.08038,2001
8054,2001-01-19,1.35519,0.88027,2001
8055,2001-01-20,1.50481,0.64999,2001
8056,2001-01-21,1.63649,0.40794,2001
8057,2001-01-22,1.74652,0.1731,2001
8058,2001-01-23,1.83215,-0.03645,2001
8059,2001-01-24,1.89146,-0.20461,2001
8060,2001-01-25,1.92353,-0.31811,2001
8061,2001-01-26,1.92879,-0.36715,2001
8062,2001-01-27,1.90927,-0.34584,2001
8063,2001-01-28,1.86853,-0.25258,2001
8064,2001-01-29,1.81107,-0.09026,2001
8065,2001-01-30,1.7413,0.13379,2001
8066,2001-01-31,1.66232,0.40816,2001
8067,2001-02-01,1.5748,0.71813,2001
8068,2001-02-02,1.47622,1.04663,2001
8069,2001-02-03,1.36064,1.37531,2001
8070,2001-02-04,1.21943,1.68537,2001
8071,2001-02-05,1.0429,1.95815,2001
8072,2001-02-06,0.82304,2.1754,2001
8073,2001-02-07,0.55699,2.31982,2001
8074,2001-02-08,0.24993,2.37679,2001
8075,2001-02-09,-0.08471,2.33726,2001
8076,2001-02-10,-0.42907,2.20086,2001
8077,2001-02-11,-0.76688,1.97662,2001
8078,2001-02-12,-1.08784,1.68073,2001
8079,2001-02-13,-1.38778,1.33285,2001
8080,2001-02-14,-1.66604,0.95295,2001
8081,2001-02-15,-1.92221,0.55926,2001
8082,2001-02-16,-2.15385,0.16719,2001
8083,2001-02-17,-2.35561,-0.21132,2001
8084,2001-02-18,-2.51932,-0.56807,2001
8085,2001-02-19,-2.63489,-0.89842,2001
8086,2001-02-20,-2.6916,-1.20044,2001
8087,2001-02-21,-2.67966,-1.47336,2001
8088,2001-02-22,-2.59232,-1.71523,2001
8089,2001-02-23,-2.42843,-1.92053,2001
8090,2001-02-24,-2.19528,-2.07923,2001
8091,2001-02-25,-1.90977,-2.17921,2001
8092,2001-02-26,-1.59581,-2.21178,2001
8093,2001-02-27,-1.27792,-2.17664,2001
8094,2001-02-28,-0.97532,-2.08219,2001
8095,2001-03-01,-0.69978,-1.94185,2001
8096,2001-03-02,-0.42154,-1.778,2001
8097,2001-03-03,-0.22321,-1.58102,2001
8098,2001-03-04,-0.0608,-1.37412,2001
8099,2001-03-05,0.06709,-1.16279,2001
8100,2001-03-06,0.16213,-0.95009,2001
8101,2001-03-07,0.22659,-0.73778,2001
8102,2001-03-08,0.26358,-0.52736,2001
8103,2001-03-09,0.2769,-0.32083,2001
8104,2001-03-10,0.27061,-0.12122,2001
8105,2001-03-11,0.24843,0.06727,2001
8106,2001-03-12,0.21303,0.23929,2001
8107,2001-03-13,0.16544,0.38855,2001
8108,2001-03-14,0.10527,0.50804,2001
8109,2001-03-15,0.03261,0.59023,2001
8110,2001-03-16,-0.04702,0.62826,2001
8111,2001-03-17,-0.11748,0.61998,2001
8112,2001-03-18,-0.15659,0.57215,2001
8113,2001-03-19,-0.15036,0.49696,2001
8114,2001-03-20,-0.09909,0.40424,2001
8115,2001-03-21,-0.01197,0.2995,2001
8116,2001-03-22,0.09893,0.18647,2001
8117,2001-03-23,0.22165,0.06935,2001
8118,2001-03-24,0.34542,-0.0464,2001
8119,2001-03-25,0.46138,-0.1542,2001
8120,2001-03-26,0.56292,-0.24704,2001
8121,2001-03-27,0.64593,-0.31825,2001
8122,2001-03-28,0.70869,-0.36223,2001
8123,2001-03-29,0.7516,-0.37514,2001
8124,2001-03-30,0.77646,-0.3552,2001
8125,2001-03-31,0.78573,-0.303,2001
8126,2001-04-01,0.78163,-0.22139,2001
8127,2001-04-02,0.76542,-0.11546,2001
8128,2001-04-03,0.73703,0.00759,2001
8129,2001-04-04,0.69541,0.13855,2001
8130,2001-04-05,0.63973,0.26628,2001
8131,2001-04-06,0.57141,0.3785,2001
8132,2001-04-07,0.49585,0.46353,2001
8133,2001-04-08,0.42216,0.51286,2001
8134,2001-04-09,0.36058,0.52293,2001
8135,2001-04-10,0.31929,0.49507,2001
8136,2001-04-11,0.30282,0.43409,2001
8137,2001-04-12,0.31204,0.34697,2001
8138,2001-04-13,0.34516,0.24192,2001
8139,2001-04-14,0.39877,0.12783,2001
8140,2001-04-15,0.46865,0.01385,2001
8141,2001-04-16,0.55037,-0.09105,2001
8142,2001-04-17,0.63959,-0.17854,2001
8143,2001-04-18,0.73224,-0.24137,2001
8144,2001-04-19,0.82439,-0.27375,2001
8145,2001-04-20,0.91219,-0.27168,2001
8146,2001-04-21,0.99163,-0.23311,2001
8147,2001-04-22,1.05839,-0.15817,2001
8148,2001-04-23,1.10775,-0.04912,2001
8149,2001-04-24,1.13469,0.08963,2001
8150,2001-04-25,1.13398,0.25163,2001
8151,2001-04-26,1.10063,0.42861,2001
