,Date,PC1,PC2,year
11688,2011-01-01,0.20641,0.30159,2011
11689,2011-01-02,0.16978,0.30571,2011
11690,2011-01-03,0.11957,0.32423,2011
11691,2011-01-04,0.05644,0.35646,2011
11692,2011-01-05,-0.01863,0.39963,2011
11693,2011-01-06,-0.10399,0.44933,2011
11694,2011-01-07,-0.19702,0.50009,2011
11695,2011-01-08,-0.29416,0.54605,2011
11696,2011-01-09,-0.39123,0.58152,2011
11697,2011-01-10,-0.48409,0.60114,2011
11698,2011-01-11,-0.56917,0.60013,2011
11699,2011-01-12,-0.64387,0.57445,2011
11700,2011-01-13,-0.7066,0.52111,2011
11701,2011-01-14,-0.75661,0.43854,2011
11702,2011-01-15,-0.79361,0.32695,2011
11703,2011-01-16,-0.81737,0.18854,2011
11704,2011-01-17,-0.82741,0.02765,2011
11705,2011-01-18,-0.82276,-0.14941,2011
11706,2011-01-19,-0.80209,-0.33458,2011
11707,2011-01-20,-0.76402,-0.51858,2011
11708,2011-01-21,-0.70758,-0.69154,2011
11709,2011-01-22,-0.63272,-0.84379,2011
11710,2011-01-23,-0.54066,-0.96679,2011
11711,2011-01-24,-0.43386,-1.05395,2011
11712,2011-01-25,-0.31568,-1.10138,2011
11713,2011-01-26,-0.18995,-1.10824,2011
11714,2011-01-27,-0.06051,-1.07676,2011
11715,2011-01-28,0.06899,-1.01188,2011
11716,2011-01-29,0.19502,-0.92064,2011
11717,2011-01-30,0.31408,-0.81145,2011
11718,2011-01-31,0.42247,-0.69326,2011
11719,2011-02-01,0.5163,-0.57477,2011
11720,2011-02-02,0.59166,-0.46374,2011
11721,2011-02-03,0.64496,-0.36654,2011
11722,2011-02-04,0.67344,-0.28798,2011
11723,2011-02-05,0.67581,-0.23141,2011
11724,2011-02-06,0.65271,-0.19903,2011
11725,2011-02-07,0.60705,-0.19214,2011
11726,2011-02-08,0.54381,-0.21102,2011
11727,2011-02-09,0.46921,-0.25417,2011
11728,2011-02-10,0.38946,-0.31735,2011
11729,2011-02-11,0.3097,-0.39315,2011
11730,2011-02-12,0.23361,-0.47167,2011
11731,2011-02-13,0.16394,-0.54203,2011
11732,2011-02-14,0.10299,-0.59399,2011
11733,2011-02-15,0.05304,-0.61924,2011
11734,2011-02-16,0.01613,-0.61227,2011
11735,2011-02-17,-0.00629,-0.57075,2011
11736,2011-02-18,-0.01398,-0.4955,2011
11737,2011-02-19,-0.00841,-0.39022,2011
11738,2011-02-20,0.00693,-0.26088,2011
11739,2011-02-21,0.02649,-0.11518,2011
11740,2011-02-22,0.04329,0.03803,2011
11741,2011-02-23,0.05014,0.1891,2011
11742,2011-02-24,0.04168,0.32792,2011
11743,2011-02-25,0.01635,0.44471,2011
11744,2011-02-26,-0.02286,0.5313,2011
11745,2011-02-27,-0.07,0.5825,2011
11746,2011-02-28,-0.11869,0.59666,2011
11747,2011-03-01,-0.1641,0.57536,2011
11748,2011-03-02,-0.21361,0.51866,2011
11749,2011-03-03,-0.24184,0.4407,2011
11750,2011-03-04,-0.26048,0.34547,2011
11751,2011-03-05,-0.26824,0.24089,2011
11752,2011-03-06,-0.26293,0.13499,2011
11753,2011-03-07,-0.24168,0.03522,2011
11754,2011-03-08,-0.20135,-0.05203,2011
11755,2011-03-09,-0.13923,-0.12174,2011
11756,2011-03-10,-0.05371,-0.17021,2011
11757,2011-03-11,0.05503,-0.19468,2011
11758,2011-03-12,0.18442,-0.19262,2011
11759,2011-03-13,0.32886,-0.16072,2011
11760,2011-03-14,0.4789,-0.09413,2011
11761,2011-03-15,0.62012,0.01258,2011
11762,2011-03-16,0.73349,0.15995,2011
11763,2011-03-17,0.80156,0.33414,2011
11764,2011-03-18,0.81984,0.50629,2011
11765,2011-03-19,0.79801,0.64866,2011
11766,2011-03-20,0.74815,0.74765,2011
11767,2011-03-21,0.6769,0.80194,2011
