,Date,PC1,PC2,year
9497,2005-01-01,0.22317,1.24639,2005
9498,2005-01-02,0.22359,1.19565,2005
9499,2005-01-03,0.21093,1.11953,2005
9500,2005-01-04,0.18082,1.02652,2005
9501,2005-01-05,0.13108,0.92447,2005
9502,2005-01-06,0.06155,0.82015,2005
9503,2005-01-07,-0.02615,0.71914,2005
9504,2005-01-08,-0.129,0.62593,2005
9505,2005-01-09,-0.24268,0.54402,2005
9506,2005-01-10,-0.36172,0.47568,2005
9507,2005-01-11,-0.47965,0.42163,2005
9508,2005-01-12,-0.58934,0.3807,2005
9509,2005-01-13,-0.6836,0.34978,2005
9510,2005-01-14,-0.75585,0.32411,2005
9511,2005-01-15,-0.80082,0.29799,2005
9512,2005-01-16,-0.81509,0.26568,2005
9513,2005-01-17,-0.79737,0.22245,2005
9514,2005-01-18,-0.74854,0.16555,2005
9515,2005-01-19,-0.67159,0.09477,2005
9516,2005-01-20,-0.57135,0.01278,2005
9517,2005-01-21,-0.45423,-0.07528,2005
9518,2005-01-22,-0.32781,-0.16238,2005
9519,2005-01-23,-0.20039,-0.24064,2005
9520,2005-01-24,-0.08037,-0.30226,2005
9521,2005-01-25,0.02459,-0.34046,2005
9522,2005-01-26,0.1084,-0.34998,2005
9523,2005-01-27,0.16726,-0.32759,2005
9524,2005-01-28,0.20001,-0.27231,2005
9525,2005-01-29,0.20808,-0.18577,2005
9526,2005-01-30,0.19502,-0.07239,2005
9527,2005-01-31,0.16579,0.06054,2005
9528,2005-02-01,0.12589,0.20307,2005
9529,2005-02-02,0.08063,0.34306,2005
9530,2005-02-03,0.03462,0.46713,2005
9531,2005-02-04,-0.00823,0.56174,2005
9532,2005-02-05,-0.04419,0.6146,2005
9533,2005-02-06,-0.06892,0.61611,2005
9534,2005-02-07,-0.0766,0.56071,2005
9535,2005-02-08,-0.0602,0.44789,2005
9536,2005-02-09,-0.01319,0.28235,2005
9537,2005-02-10,0.06741,0.07298,2005
9538,2005-02-11,0.17864,-0.16892,2005
9539,2005-02-12,0.31142,-0.43103,2005
9540,2005-02-13,0.45261,-0.70054,2005
9541,2005-02-14,0.5879,-0.96399,2005
9542,2005-02-15,0.70433,-1.2072,2005
9543,2005-02-16,0.79201,-1.41578,2005
9544,2005-02-17,0.84487,-1.57613,2005
9545,2005-02-18,0.86066,-1.67677,2005
9546,2005-02-19,0.84023,-1.70972,2005
9547,2005-02-20,0.78628,-1.67176,2005
9548,2005-02-21,0.70168,-1.56536,2005
9549,2005-02-22,0.58799,-1.39913,2005
9550,2005-02-23,0.44465,-1.18767,2005
9551,2005-02-24,0.27002,-0.95015,2005
9552,2005-02-25,0.06424,-0.70732,2005
9553,2005-02-26,-0.1674,-0.47743,2005
9554,2005-02-27,-0.41347,-0.27317,2005
9555,2005-02-28,-0.65865,-0.10131,2005
9556,2005-03-01,-0.88755,0.03531,2005
9557,2005-03-02,-1.09069,0.11264,2005
9558,2005-03-03,-1.25437,0.17734,2005
9559,2005-03-04,-1.3757,0.20817,2005
9560,2005-03-05,-1.45454,0.20587,2005
9561,2005-03-06,-1.49331,0.17276,2005
9562,2005-03-07,-1.49582,0.11301,2005
9563,2005-03-08,-1.46613,0.03242,2005
9564,2005-03-09,-1.40758,-0.06212,2005
9565,2005-03-10,-1.32212,-0.16332,2005
9566,2005-03-11,-1.21001,-0.26409,2005
9567,2005-03-12,-1.06975,-0.3578,2005
9568,2005-03-13,-0.89852,-0.43783,2005
9569,2005-03-14,-0.69327,-0.49589,2005
9570,2005-03-15,-0.45345,-0.51939,2005
9571,2005-03-16,-0.18621,-0.49028,2005
9572,2005-03-17,0.08959,-0.39241,2005
9573,2005-03-18,0.35147,-0.22657,2005
9574,2005-03-19,0.5894,-0.01326,2005
9575,2005-03-20,0.80827,0.22151,2005
9576,2005-03-21,1.01753,0.45673,2005
9577,2005-03-22,1.22359,0.67763,2005
9578,2005-03-23,1.42776,0.87409,2005
9579,2005-03-24,1.62687,1.03972,2005
9580,2005-03-25,1.81438,1.17168,2005
9581,2005-03-26,1.98164,1.27067,2005
9582,2005-03-27,2.1191,1.34082,2005
9583,2005-03-28,2.2173,1.38928,2005
9584,2005-03-29,2.26773,1.42546,2005
9585,2005-03-30,2.2633,1.45994,2005
9586,2005-03-31,2.19847,1.50302,2005
9587,2005-04-01,2.0691,1.56303,2005
9588,2005-04-02,1.87202,1.64442,2005
9589,2005-04-03,1.60497,1.74566,2005
9590,2005-04-04,1.26735,1.85751,2005
9591,2005-04-05,0.86249,1.9626,2005
9592,2005-04-06,0.40098,2.03814,2005
9593,2005-04-07,-0.09725,2.06238,2005
9594,2005-04-08,-0.60543,2.02194,2005
9595,2005-04-09,-1.09621,1.91478,2005
9596,2005-04-10,-1.54726,1.74692,2005
9597,2005-04-11,-1.94286,1.52696,2005
9598,2005-04-12,-2.27262,1.26252,2005
9599,2005-04-13,-2.52972,0.95932,2005
9600,2005-04-14,-2.70963,0.62191,2005
9601,2005-04-15,-2.80967,0.25483,2005
9602,2005-04-16,-2.82871,-0.13636,2005
9603,2005-04-17,-2.76718,-0.5443,2005
9604,2005-04-18,-2.62699,-0.95947,2005
9605,2005-04-19,-2.41156,-1.37018,2005
9606,2005-04-20,-2.12586,-1.76281,2005
9607,2005-04-21,-1.77651,-2.1224,2005
9608,2005-04-22,-1.3719,-2.4334,2005
9609,2005-04-23,-0.92229,-2.68055,2005
9610,2005-04-24,-0.43998,-2.84988,2005
9611,2005-04-25,0.06058,-2.92964,2005
9612,2005-04-26,0.56276,-2.9114,2005
9613,2005-04-27,1.04785,-2.79103,2005
9614,2005-04-28,1.49542,-2.56979,2005
9615,2005-04-29,1.88431,-2.25534,2005
9616,2005-04-30,2.19425,-1.86234,2005
9617,2005-05-01,2.40812,-1.41219,2005
9618,2005-05-02,2.51442,-0.9316,2005
9619,2005-05-03,2.50907,-0.44989,2005
9620,2005-05-04,2.39602,0.00437,2005
9621,2005-05-05,2.1862,0.40646,2005
9622,2005-05-06,1.89565,0.73751,2005
9623,2005-05-07,1.54323,0.98534,2005
9624,2005-05-08,1.14883,1.14417,2005
9625,2005-05-09,0.73214,1.21379,2005
9626,2005-05-10,0.31196,1.19854,2005
9627,2005-05-11,-0.09407,1.10628,2005
9628,2005-05-12,-0.46957,0.94761,2005
9629,2005-05-13,-0.79966,0.73529,2005
9630,2005-05-14,-1.07134,0.48393,2005
9631,2005-05-15,-1.27429,0.20972,2005
9632,2005-05-16,-1.40191,-0.06979,2005
9633,2005-05-17,-1.45254,-0.33644,2005
9634,2005-05-18,-1.4303,-0.57278,2005
9635,2005-05-19,-1.34512,-0.76402,2005
9636,2005-05-20,-1.21158,-0.90009,2005
9637,2005-05-21,-1.04684,-0.977,2005
9638,2005-05-22,-0.86824,-0.99698,2005
9639,2005-05-23,-0.69137,-0.96752,2005
9640,2005-05-24,-0.52889,-0.89953,2005
9641,2005-05-25,-0.39005,-0.80546,2005
9642,2005-05-26,-0.2807,-0.69764,2005
9643,2005-05-27,-0.20352,-0.58702,2005
9644,2005-05-28,-0.15826,-0.48243,2005
9645,2005-05-29,-0.14198,-0.39024,2005
9646,2005-05-30,-0.14933,-0.31426,2005
9647,2005-05-31,-0.17295,-0.25576,2005
9648,2005-06-01,-0.20397,-0.21349,2005
9649,2005-06-02,-0.23284,-0.18365,2005
9650,2005-06-03,-0.25042,-0.15994,2005
9651,2005-06-04,-0.24918,-0.13392,2005
9652,2005-06-05,-0.22426,-0.09607,2005
9653,2005-06-06,-0.1739,-0.03747,2005
9654,2005-06-07,-0.09939,0.04835,2005
9655,2005-06-08,-0.00447,0.16401,2005
9656,2005-06-09,0.10524,0.3077,2005
9657,2005-06-10,0.22266,0.47345,2005
9658,2005-06-11,0.33959,0.65203,2005
9659,2005-06-12,0.44713,0.83205,2005
9660,2005-06-13,0.5361,1.00136,2005
9661,2005-06-14,0.59774,1.14829,2005
9662,2005-06-15,0.62448,1.26278,2005
9663,2005-06-16,0.61075,1.33724,2005
9664,2005-06-17,0.55368,1.36717,2005
9665,2005-06-18,0.45362,1.35134,2005
9666,2005-06-19,0.31437,1.29174,2005
9667,2005-06-20,0.14312,1.19324,2005
9668,2005-06-21,-0.04998,1.06299,2005
9669,2005-06-22,-0.2525,0.90976,2005
9670,2005-06-23,-0.45064,0.74313,2005
9671,2005-06-24,-0.6302,0.57275,2005
9672,2005-06-25,-0.77772,0.4078,2005
9673,2005-06-26,-0.88147,0.25653,2005
9674,2005-06-27,-0.9325,0.12607,2005
9675,2005-06-28,-0.92539,0.0222,2005
9676,2005-06-29,-0.8588,-0.05089,2005
9677,2005-06-30,-0.73556,-0.09127,2005
9678,2005-07-01,-0.56215,-0.10012,2005
9679,2005-07-02,-0.34779,-0.08256,2005
9680,2005-07-03,-0.10332,-0.04783,2005
9681,2005-07-04,0.15976,-0.00846,2005
9682,2005-07-05,0.42982,0.02149,2005
9683,2005-07-06,0.69536,0.02874,2005
9684,2005-07-07,0.94516,0.00306,2005
9685,2005-07-08,1.16854,-0.06088,2005
9686,2005-07-09,1.35588,-0.16248,2005
9687,2005-07-10,1.49921,-0.29494,2005
9688,2005-07-11,1.59287,-0.44602,2005
9689,2005-07-12,1.63401,-0.59936,2005
9690,2005-07-13,1.62283,-0.73646,2005
9691,2005-07-14,1.5624,-0.83894,2005
9692,2005-07-15,1.45816,-0.89073,2005
9693,2005-07-16,1.31693,-0.88009,2005
9694,2005-07-17,1.14571,-0.80114,2005
9695,2005-07-18,0.95045,-0.65471,2005
9696,2005-07-19,0.73509,-0.44866,2005
9697,2005-07-20,0.50136,-0.19729,2005
9698,2005-07-21,0.24978,0.07991,2005
9699,2005-07-22,-0.01839,0.36051,2005
9700,2005-07-23,-0.29874,0.622,2005
9701,2005-07-24,-0.5825,0.84473,2005
9702,2005-07-25,-0.85734,1.01381,2005
9703,2005-07-26,-1.10989,1.11951,2005
9704,2005-07-27,-1.32847,1.15663,2005
9705,2005-07-28,-1.5048,1.12379,2005
9706,2005-07-29,-1.63449,1.02306,2005
9707,2005-07-30,-1.71662,0.85993,2005
9708,2005-07-31,-1.75281,0.64336,2005
9709,2005-08-01,-1.74623,0.38554,2005
9710,2005-08-02,-1.70075,0.10135,2005
9711,2005-08-03,-1.62033,-0.19255,2005
9712,2005-08-04,-1.50881,-0.47888,2005
9713,2005-08-05,-1.36988,-0.74092,2005
9714,2005-08-06,-1.2074,-0.96382,2005
9715,2005-08-07,-1.02558,-1.13576,2005
9716,2005-08-08,-0.82927,-1.24886,2005
9717,2005-08-09,-0.62391,-1.29988,2005
9718,2005-08-10,-0.41524,-1.29042,2005
9719,2005-08-11,-0.20886,-1.22674,2005
9720,2005-08-12,-0.00969,-1.11913,2005
9721,2005-08-13,0.17841,-0.98078,2005
9722,2005-08-14,0.35296,-0.8265,2005
9723,2005-08-15,0.51283,-0.67122,2005
9724,2005-08-16,0.65817,-0.52858,2005
9725,2005-08-17,0.79008,-0.40975,2005
9726,2005-08-18,0.91041,-0.32244,2005
9727,2005-08-19,1.02133,-0.27033,2005
9728,2005-08-20,1.125,-0.25289,2005
9729,2005-08-21,1.22309,-0.26552,2005
9730,2005-08-22,1.31628,-0.30016,2005
9731,2005-08-23,1.40383,-0.34616,2005
9732,2005-08-24,1.48325,-0.39144,2005
