,Date,PC1,PC2,year
8401,2002-01-01,-0.44479,-0.39366,2002
8402,2002-01-02,-0.51976,-0.43834,2002
8403,2002-01-03,-0.56531,-0.51819,2002
8404,2002-01-04,-0.57171,-0.62692,2002
8405,2002-01-05,-0.53102,-0.75451,2002
8406,2002-01-06,-0.4385,-0.88788,2002
8407,2002-01-07,-0.2937,-1.01246,2002
8408,2002-01-08,-0.10062,-1.11426,2002
8409,2002-01-09,0.13313,-1.18174,2002
8410,2002-01-10,0.39773,-1.20682,2002
8411,2002-01-11,0.68251,-1.18501,2002
8412,2002-01-12,0.97682,-1.11503,2002
8413,2002-01-13,1.27054,-0.99813,2002
8414,2002-01-14,1.55416,-0.83765,2002
8415,2002-01-15,1.81884,-0.63855,2002
8416,2002-01-16,2.05638,-0.40721,2002
8417,2002-01-17,2.25937,-0.15127,2002
8418,2002-01-18,2.42141,0.12049,2002
8419,2002-01-19,2.5375,0.39817,2002
8420,2002-01-20,2.60449,0.67103,2002
8421,2002-01-21,2.62158,0.92777,2002
8422,2002-01-22,2.59061,1.15722,2002
8423,2002-01-23,2.51605,1.34926,2002
8424,2002-01-24,2.40452,1.49587,2002
8425,2002-01-25,2.26389,1.59212,2002
8426,2002-01-26,2.10223,1.63667,2002
8427,2002-01-27,1.92692,1.63189,2002
8428,2002-01-28,1.74407,1.58343,2002
8429,2002-01-29,1.5584,1.49949,2002
8430,2002-01-30,1.37332,1.38997,2002
8431,2002-01-31,1.19117,1.26561,2002
8432,2002-02-01,1.01349,1.13714,2002
8433,2002-02-02,0.84108,1.0145,2002
8434,2002-02-03,0.67402,0.90613,2002
8435,2002-02-04,0.5115,0.81833,2002
8436,2002-02-05,0.35177,0.75471,2002
8437,2002-02-06,0.1921,0.71582,2002
8438,2002-02-07,0.02916,0.69919,2002
8439,2002-02-08,-0.14016,0.69985,2002
8440,2002-02-09,-0.3178,0.71154,2002
8441,2002-02-10,-0.50376,0.72809,2002
8442,2002-02-11,-0.69622,0.74433,2002
8443,2002-02-12,-0.892,0.75606,2002
8444,2002-02-13,-1.08731,0.75955,2002
8445,2002-02-14,-1.27817,0.75116,2002
8446,2002-02-15,-1.46071,0.7273,2002
8447,2002-02-16,-1.63127,0.68459,2002
8448,2002-02-17,-1.78642,0.62015,2002
8449,2002-02-18,-1.92283,0.53181,2002
8450,2002-02-19,-2.03702,0.41829,2002
8451,2002-02-20,-2.12512,0.27942,2002
8452,2002-02-21,-2.18264,0.11665,2002
8453,2002-02-22,-2.20452,-0.06597,2002
8454,2002-02-23,-2.18598,-0.26039,2002
8455,2002-02-24,-2.12432,-0.45345,2002
8456,2002-02-25,-2.02121,-0.62793,2002
8457,2002-02-26,-1.88362,-0.76659,2002
8458,2002-02-27,-1.72205,-0.85746,2002
8459,2002-02-28,-1.54691,-0.89687,2002
8460,2002-03-01,-1.36591,-0.88879,2002
8461,2002-03-02,-1.16665,-0.86535,2002
8462,2002-03-03,-0.98917,-0.78561,2002
8463,2002-03-04,-0.81446,-0.69148,2002
8464,2002-03-05,-0.64325,-0.59535,2002
8465,2002-03-06,-0.47721,-0.50803,2002
8466,2002-03-07,-0.31883,-0.43824,2002
8467,2002-03-08,-0.17112,-0.39213,2002
8468,2002-03-09,-0.03706,-0.37301,2002
8469,2002-03-10,0.08119,-0.38112,2002
8470,2002-03-11,0.18302,-0.41374,2002
8471,2002-03-12,0.27019,-0.46533,2002
8472,2002-03-13,0.34747,-0.52779,2002
8473,2002-03-14,0.42258,-0.59067,2002
8474,2002-03-15,0.50447,-0.64167,2002
8475,2002-03-16,0.5982,-0.66885,2002
8476,2002-03-17,0.69817,-0.66638,2002
8477,2002-03-18,0.78926,-0.63907,2002
8478,2002-03-19,0.85837,-0.59661,2002
8479,2002-03-20,0.9012,-0.54436,2002
8480,2002-03-21,0.9195,-0.48229,2002
8481,2002-03-22,0.91715,-0.40873,2002
8482,2002-03-23,0.89819,-0.32318,2002
8483,2002-03-24,0.86612,-0.22724,2002
8484,2002-03-25,0.82355,-0.12453,2002
8485,2002-03-26,0.77202,-0.02011,2002
8486,2002-03-27,0.7119,0.08015,2002
8487,2002-03-28,0.64258,0.17031,2002
8488,2002-03-29,0.56275,0.24491,2002
8489,2002-03-30,0.47091,0.29935,2002
8490,2002-03-31,0.366,0.33018,2002
8491,2002-04-01,0.24807,0.33513,2002
8492,2002-04-02,0.11891,0.31302,2002
8493,2002-04-03,-0.01746,0.26368,2002
8494,2002-04-04,-0.15461,0.18813,2002
8495,2002-04-05,-0.28421,0.08925,2002
8496,2002-04-06,-0.39748,-0.0271,2002
8497,2002-04-07,-0.48759,-0.15143,2002
8498,2002-04-08,-0.55161,-0.27162,2002
8499,2002-04-09,-0.59061,-0.3757,2002
8500,2002-04-10,-0.60767,-0.45471,2002
8501,2002-04-11,-0.60552,-0.50406,2002
8502,2002-04-12,-0.58541,-0.52354,2002
8503,2002-04-13,-0.54702,-0.51642,2002
8504,2002-04-14,-0.48902,-0.48854,2002
8505,2002-04-15,-0.40982,-0.44735,2002
8506,2002-04-16,-0.30812,-0.40099,2002
8507,2002-04-17,-0.18331,-0.35733,2002
8508,2002-04-18,-0.03568,-0.32315,2002
8509,2002-04-19,0.1336,-0.3034,2002
8510,2002-04-20,0.32249,-0.30056,2002
8511,2002-04-21,0.52821,-0.31424,2002
8512,2002-04-22,0.74728,-0.34103,2002
8513,2002-04-23,0.97558,-0.37465,2002
8514,2002-04-24,1.20829,-0.40635,2002
8515,2002-04-25,1.4398,-0.42568,2002
8516,2002-04-26,1.66353,-0.42153,2002
8517,2002-04-27,1.87178,-0.38332,2002
8518,2002-04-28,2.05569,-0.3025,2002
8519,2002-04-29,2.20534,-0.17385,2002
8520,2002-04-30,2.31032,0.00327,2002
8521,2002-05-01,2.36069,0.2244,2002
8522,2002-05-02,2.34818,0.48018,2002
8523,2002-05-03,2.26741,0.75742,2002
8524,2002-05-04,2.11657,1.04084,2002
8525,2002-05-05,1.89747,1.31467,2002
8526,2002-05-06,1.6151,1.56399,2002
8527,2002-05-07,1.27687,1.77545,2002
8528,2002-05-08,0.89195,1.93768,2002
8529,2002-05-09,0.47084,2.0414,2002
8530,2002-05-10,0.02507,2.07956,2002
8531,2002-05-11,-0.43288,2.04752,2002
8532,2002-05-12,-0.88962,1.94333,2002
8533,2002-05-13,-1.33092,1.76798,2002
8534,2002-05-14,-1.74194,1.52587,2002
8535,2002-05-15,-2.10778,1.22519,2002
8536,2002-05-16,-2.41445,0.87834,2002
8537,2002-05-17,-2.65031,0.50193,2002
8538,2002-05-18,-2.8077,0.11598,2002
8539,2002-05-19,-2.88424,-0.25788,2002
8540,2002-05-20,-2.88315,-0.59912,2002
8541,2002-05-21,-2.81225,-0.89107,2002
8542,2002-05-22,-2.68214,-1.12296,2002
8543,2002-05-23,-2.50426,-1.29056,2002
8544,2002-05-24,-2.28934,-1.39579,2002
8545,2002-05-25,-2.04668,-1.44546,2002
8546,2002-05-26,-1.78392,-1.44973,2002
8547,2002-05-27,-1.50721,-1.42046,2002
8548,2002-05-28,-1.22139,-1.36968,2002
8549,2002-05-29,-0.93027,-1.30821,2002
8550,2002-05-30,-0.63673,-1.24445,2002
8551,2002-05-31,-0.3429,-1.18351,2002
8552,2002-06-01,-0.05049,-1.12682,2002
8553,2002-06-02,0.23876,-1.07229,2002
8554,2002-06-03,0.52246,-1.01521,2002
8555,2002-06-04,0.79701,-0.94972,2002
8556,2002-06-05,1.05741,-0.87025,2002
8557,2002-06-06,1.29765,-0.77251,2002
8558,2002-06-07,1.51139,-0.65353,2002
8559,2002-06-08,1.69263,-0.51127,2002
8560,2002-06-09,1.83616,-0.34426,2002
8561,2002-06-10,1.93776,-0.15164,2002
8562,2002-06-11,1.99431,0.06635,2002
8563,2002-06-12,2.00378,0.30779,2002
8564,2002-06-13,1.9653,0.56858,2002
8565,2002-06-14,1.87906,0.84212,2002
8566,2002-06-15,1.74637,1.1193,2002
8567,2002-06-16,1.56964,1.38874,2002
8568,2002-06-17,1.35248,1.63738,2002
8569,2002-06-18,1.09983,1.8512,2002
8570,2002-06-19,0.81814,2.01623,2002
8571,2002-06-20,0.51541,2.11962,2002
8572,2002-06-21,0.20128,2.15076,2002
8573,2002-06-22,-0.11311,2.10236,2002
8574,2002-06-23,-0.41547,1.97132,2002
8575,2002-06-24,-0.69276,1.75941,2002
8576,2002-06-25,-0.93195,1.47368,2002
8577,2002-06-26,-1.1209,1.12641,2002
8578,2002-06-27,-1.24947,0.73476,2002
8579,2002-06-28,-1.311,0.31993,2002
8580,2002-06-29,-1.30373,-0.09439,2002
8581,2002-06-30,-1.23201,-0.48416,2002
8582,2002-07-01,-1.1066,-0.82772,2002
8583,2002-07-02,-0.94346,-1.10837,2002
8584,2002-07-03,-0.76128,-1.3162,2002
8585,2002-07-04,-0.57836,-1.44855,2002
8586,2002-07-05,-0.40998,-1.50909,2002
8587,2002-07-06,-0.2668,-1.50632,2002
8588,2002-07-07,-0.15451,-1.45179,2002
8589,2002-07-08,-0.07431,-1.35859,2002
8590,2002-07-09,-0.02392,-1.24028,2002
8591,2002-07-10,0.00138,-1.10998,2002
8592,2002-07-11,0.00762,-0.97978,2002
8593,2002-07-12,0.00135,-0.86032,2002
8594,2002-07-13,-0.01096,-0.76036,2002
8595,2002-07-14,-0.02334,-0.68662,2002
8596,2002-07-15,-0.03032,-0.64344,2002
8597,2002-07-16,-0.02696,-0.63261,2002
8598,2002-07-17,-0.00861,-0.6531,2002
8599,2002-07-18,0.02907,-0.70088,2002
8600,2002-07-19,0.08993,-0.76875,2002
8601,2002-07-20,0.17662,-0.84654,2002
8602,2002-07-21,0.28943,-0.92174,2002
8603,2002-07-22,0.42498,-0.98088,2002
8604,2002-07-23,0.5755,-1.01154,2002
8605,2002-07-24,0.72937,-1.00438,2002
8606,2002-07-25,0.87317,-0.95429,2002
8607,2002-07-26,0.99413,-0.86028,2002
8608,2002-07-27,1.08205,-0.72454,2002
8609,2002-07-28,1.13016,-0.55137,2002
8610,2002-07-29,1.13513,-0.34644,2002
8611,2002-07-30,1.09672,-0.11636,2002
8612,2002-07-31,1.01713,0.13146,2002
8613,2002-08-01,0.90049,0.389,2002
8614,2002-08-02,0.75226,0.64775,2002
8615,2002-08-03,0.5788,0.8989,2002
8616,2002-08-04,0.38692,1.13362,2002
8617,2002-08-05,0.18367,1.3433,2002
8618,2002-08-06,-0.02387,1.52,2002
8619,2002-08-07,-0.22867,1.65671,2002
8620,2002-08-08,-0.4239,1.74785,2002
8621,2002-08-09,-0.60298,1.78957,2002
8622,2002-08-10,-0.75984,1.78004,2002
8623,2002-08-11,-0.88918,1.7196,2002
8624,2002-08-12,-0.98672,1.61078,2002
8625,2002-08-13,-1.0495,1.45817,2002
8626,2002-08-14,-1.07593,1.26818,2002
8627,2002-08-15,-1.0659,1.04866,2002
8628,2002-08-16,-1.02058,0.80858,2002
8629,2002-08-17,-0.94235,0.5575,2002
8630,2002-08-18,-0.8345,0.30519,2002
8631,2002-08-19,-0.70119,0.06109,2002
8632,2002-08-20,-0.54725,-0.16604,2002
8633,2002-08-21,-0.37817,-0.36853,2002
8634,2002-08-22,-0.20003,-0.54003,2002
8635,2002-08-23,-0.01948,-0.67576,2002
8636,2002-08-24,0.15638,-0.77261,2002
8637,2002-08-25,0.32023,-0.82919,2002
8638,2002-08-26,0.46478,-0.84577,2002
8639,2002-08-27,0.58309,-0.82421,2002
8640,2002-08-28,0.66905,-0.76781,2002
8641,2002-08-29,0.71761,-0.68108,2002
8642,2002-08-30,0.72522,-0.56958,2002
8643,2002-08-31,0.68999,-0.43964,2002
8644,2002-09-01,0.6119,-0.29816,2002
8645,2002-09-02,0.49284,-0.1523,2002
8646,2002-09-03,0.33664,-0.00926,2002
8647,2002-09-04,0.14892,0.12399,2002
8648,2002-09-05,-0.06307,0.24096,2002
8649,2002-09-06,-0.29067,0.3359,2002
8650,2002-09-07,-0.52408,0.40399,2002
8651,2002-09-08,-0.75273,0.44168,2002
8652,2002-09-09,-0.96562,0.4469,2002
8653,2002-09-10,-1.15183,0.41938,2002
8654,2002-09-11,-1.30107,0.36077,2002
8655,2002-09-12,-1.4043,0.27476,2002
8656,2002-09-13,-1.45441,0.16695,2002
8657,2002-09-14,-1.44679,0.04444,2002
8658,2002-09-15,-1.37985,-0.08466,2002
8659,2002-09-16,-1.2552,-0.21202,2002
8660,2002-09-17,-1.07766,-0.32974,2002
8661,2002-09-18,-0.85492,-0.43108,2002
8662,2002-09-19,-0.59699,-0.51092,2002
8663,2002-09-20,-0.31552,-0.56599,2002
8664,2002-09-21,-0.02301,-0.59496,2002
8665,2002-09-22,0.26795,-0.59827,2002
8666,2002-09-23,0.54531,-0.57783,2002
8667,2002-09-24,0.79824,-0.53673,2002
8668,2002-09-25,1.01751,-0.47877,2002
8669,2002-09-26,1.19586,-0.40818,2002
8670,2002-09-27,1.32825,-0.32927,2002
8671,2002-09-28,1.41197,-0.24621,2002
8672,2002-09-29,1.44665,-0.16282,2002
8673,2002-09-30,1.43416,-0.08248,2002
8674,2002-10-01,1.37843,-0.00806,2002
8675,2002-10-02,1.28511,0.05816,2002
8676,2002-10-03,1.16119,0.11441,2002
8677,2002-10-04,1.01453,0.15948,2002
8678,2002-10-05,0.85338,0.19264,2002
8679,2002-10-06,0.68585,0.21357,2002
