,Date,PC1,PC2,year
4748,1992-01-01,-1.18993,1.36358,1992
4749,1992-01-02,-1.6304,1.26389,1992
4750,1992-01-03,-2.02674,1.10994,1992
4751,1992-01-04,-2.3598,0.90111,1992
4752,1992-01-05,-2.61224,0.64212,1992
4753,1992-01-06,-2.77058,0.34357,1992
4754,1992-01-07,-2.82727,0.02076,1992
4755,1992-01-08,-2.78203,-0.30923,1992
4756,1992-01-09,-2.64179,-0.63074,1992
4757,1992-01-10,-2.41929,-0.93183,1992
4758,1992-01-11,-2.13108,-1.2048,1992
4759,1992-01-12,-1.79547,-1.44537,1992
4760,1992-01-13,-1.43098,-1.65128,1992
4761,1992-01-14,-1.05505,-1.821,1992
4762,1992-01-15,-0.68326,-1.95297,1992
4763,1992-01-16,-0.32863,-2.04527,1992
4764,1992-01-17,-0.00135,-2.09589,1992
4765,1992-01-18,0.29136,-2.10316,1992
4766,1992-01-19,0.54507,-2.06638,1992
4767,1992-01-20,0.75784,-1.98636,1992
4768,1992-01-21,0.92991,-1.86584,1992
4769,1992-01-22,1.06337,-1.70959,1992
4770,1992-01-23,1.16204,-1.52413,1992
4771,1992-01-24,1.23128,-1.31726,1992
4772,1992-01-25,1.27767,-1.09742,1992
4773,1992-01-26,1.30845,-0.87299,1992
4774,1992-01-27,1.33077,-0.6518,1992
4775,1992-01-28,1.35075,-0.44071,1992
4776,1992-01-29,1.37279,-0.24529,1992
4777,1992-01-30,1.39899,-0.06949,1992
4778,1992-01-31,1.42901,0.08461,1992
4779,1992-02-01,1.46022,0.21702,1992
4780,1992-02-02,1.48809,0.32981,1992
4781,1992-02-03,1.50675,0.4268,1992
4782,1992-02-04,1.50974,0.51291,1992
4783,1992-02-05,1.49065,0.59311,1992
4784,1992-02-06,1.44392,0.67097,1992
4785,1992-02-07,1.36579,0.7474,1992
4786,1992-02-08,1.25522,0.82004,1992
4787,1992-02-09,1.11463,0.88419,1992
4788,1992-02-10,0.94961,0.9352,1992
4789,1992-02-11,0.76757,0.97092,1992
4790,1992-02-12,0.57612,0.99253,1992
4791,1992-02-13,0.38197,1.00364,1992
4792,1992-02-14,0.19071,1.0086,1992
4793,1992-02-15,0.00692,1.01107,1992
4794,1992-02-16,-0.1658,1.01326,1992
4795,1992-02-17,-0.32484,1.0157,1992
4796,1992-02-18,-0.46879,1.01749,1992
4797,1992-02-19,-0.59755,1.01667,1992
4798,1992-02-20,-0.71228,1.01064,1992
4799,1992-02-21,-0.81513,0.99664,1992
4800,1992-02-22,-0.90858,0.97221,1992
4801,1992-02-23,-0.99456,0.93591,1992
4802,1992-02-24,-1.07361,0.8881,1992
4803,1992-02-25,-1.14472,0.83134,1992
4804,1992-02-26,-1.20608,0.76989,1992
4805,1992-02-27,-1.25632,0.70784,1992
4806,1992-02-28,-1.29497,0.64738,1992
4807,1992-02-29,-1.32219,0.58809,1992
4808,1992-03-01,-1.34817,0.50194,1992
4809,1992-03-02,-1.34996,0.44053,1992
4810,1992-03-03,-1.34,0.37128,1992
4811,1992-03-04,-1.31834,0.28967,1992
4812,1992-03-05,-1.28516,0.19192,1992
4813,1992-03-06,-1.2409,0.07513,1992
4814,1992-03-07,-1.18619,-0.06259,1992
4815,1992-03-08,-1.12154,-0.22198,1992
4816,1992-03-09,-1.04677,-0.40256,1992
4817,1992-03-10,-0.96022,-0.60251,1992
4818,1992-03-11,-0.85753,-0.81848,1992
4819,1992-03-12,-0.73038,-1.04508,1992
4820,1992-03-13,-0.56569,-1.27339,1992
4821,1992-03-14,-0.3478,-1.48806,1992
4822,1992-03-15,-0.06863,-1.66513,1992
4823,1992-03-16,0.25513,-1.77885,1992
4824,1992-03-17,0.58051,-1.81989,1992
4825,1992-03-18,0.86667,-1.8013,1992
4826,1992-03-19,1.09678,-1.74197,1992
4827,1992-03-20,1.27269,-1.65367,1992
4828,1992-03-21,1.40306,-1.54099,1992
4829,1992-03-22,1.4973,-1.40521,1992
4830,1992-03-23,1.56371,-1.24705,1992
4831,1992-03-24,1.60912,-1.06782,1992
4832,1992-03-25,1.63872,-0.86974,1992
4833,1992-03-26,1.65599,-0.65571,1992
4834,1992-03-27,1.66244,-0.42895,1992
4835,1992-03-28,1.65748,-0.19268,1992
4836,1992-03-29,1.63833,0.05011,1992
4837,1992-03-30,1.60003,0.29663,1992
4838,1992-03-31,1.53571,0.54396,1992
