,Date,PC1,PC2,year
5479,1994-01-01,-1.05185,-0.0351,1994
5480,1994-01-02,-0.86086,-0.15578,1994
5481,1994-01-03,-0.64009,-0.29494,1994
5482,1994-01-04,-0.3969,-0.44534,1994
5483,1994-01-05,-0.14032,-0.59785,1994
5484,1994-01-06,0.11879,-0.74294,1994
5485,1994-01-07,0.368,-0.87216,1994
5486,1994-01-08,0.59419,-0.97891,1994
5487,1994-01-09,0.78494,-1.05847,1994
5488,1994-01-10,0.93012,-1.10736,1994
5489,1994-01-11,1.02301,-1.12275,1994
5490,1994-01-12,1.06085,-1.10246,1994
5491,1994-01-13,1.04487,-1.04531,1994
5492,1994-01-14,0.9798,-0.95191,1994
5493,1994-01-15,0.8731,-0.82543,1994
5494,1994-01-16,0.734,-0.67195,1994
5495,1994-01-17,0.57263,-0.50058,1994
5496,1994-01-18,0.3992,-0.3229,1994
5497,1994-01-19,0.22343,-0.1521,1994
5498,1994-01-20,0.05431,-0.00174,1994
5499,1994-01-21,-0.10007,0.11559,1994
5500,1994-01-22,-0.23258,0.18955,1994
5501,1994-01-23,-0.33726,0.21303,1994
5502,1994-01-24,-0.40967,0.18275,1994
5503,1994-01-25,-0.44736,0.0994,1994
5504,1994-01-26,-0.45007,-0.0326,1994
5505,1994-01-27,-0.41969,-0.20545,1994
5506,1994-01-28,-0.35978,-0.40842,1994
5507,1994-01-29,-0.27484,-0.62842,1994
5508,1994-01-30,-0.16948,-0.8506,1994
5509,1994-01-31,-0.04771,-1.05915,1994
5510,1994-02-01,0.08739,-1.23815,1994
5511,1994-02-02,0.2336,-1.37253,1994
5512,1994-02-03,0.38906,-1.44905,1994
5513,1994-02-04,0.55118,-1.45706,1994
5514,1994-02-05,0.71536,-1.38939,1994
5515,1994-02-06,0.87364,-1.24331,1994
5516,1994-02-07,1.01422,-1.02179,1994
5517,1994-02-08,1.12277,-0.73481,1994
5518,1994-02-09,1.18597,-0.39963,1994
5519,1994-02-10,1.19598,-0.03873,1994
5520,1994-02-11,1.15282,0.32413,1994
5521,1994-02-12,1.06319,0.66787,1994
5522,1994-02-13,0.93692,0.97604,1994
5523,1994-02-14,0.78373,1.23692,1994
5524,1994-02-15,0.61135,1.44285,1994
5525,1994-02-16,0.42528,1.58948,1994
5526,1994-02-17,0.2293,1.67539,1994
5527,1994-02-18,0.0264,1.7016,1994
5528,1994-02-19,-0.18023,1.6712,1994
5529,1994-02-20,-0.3863,1.58884,1994
5530,1994-02-21,-0.58575,1.46034,1994
5531,1994-02-22,-0.77021,1.29273,1994
5532,1994-02-23,-0.92926,1.09499,1994
