,Date,PC1,PC2,year
14245,2018-01-01,0.9408,0.24692,2018
14246,2018-01-02,1.07932,0.33559,2018
14247,2018-01-03,1.19875,0.42038,2018
14248,2018-01-04,1.29348,0.50542,2018
14249,2018-01-05,1.35924,0.59368,2018
14250,2018-01-06,1.39357,0.68671,2018
14251,2018-01-07,1.39601,0.7848,2018
14252,2018-01-08,1.36814,0.88778,2018
14253,2018-01-09,1.31331,0.99577,2018
14254,2018-01-10,1.23613,1.1096,2018
14255,2018-01-11,1.14196,1.23054,2018
14256,2018-01-12,1.03641,1.35962,2018
14257,2018-01-13,0.92478,1.49693,2018
14258,2018-01-14,0.81152,1.64097,2018
14259,2018-01-15,0.69978,1.78835,2018
14260,2018-01-16,0.59106,1.93375,2018
14261,2018-01-17,0.48505,2.07023,2018
14262,2018-01-18,0.37987,2.18962,2018
14263,2018-01-19,0.27249,2.28315,2018
14264,2018-01-20,0.15951,2.34208,2018
14265,2018-01-21,0.0378,2.35838,2018
14266,2018-01-22,-0.09487,2.32544,2018
14267,2018-01-23,-0.23966,2.23871,2018
14268,2018-01-24,-0.3968,2.09622,2018
14269,2018-01-25,-0.56592,1.8989,2018
14270,2018-01-26,-0.74632,1.65061,2018
14271,2018-01-27,-0.93691,1.3579,2018
14272,2018-01-28,-1.1358,1.02948,2018
14273,2018-01-29,-1.3398,0.67553,2018
14274,2018-01-30,-1.5438,0.30691,2018
14275,2018-01-31,-1.74057,-0.06574,2018
14276,2018-02-01,-1.92076,-0.43273,2018
14277,2018-02-02,-2.07336,-0.78597,2018
14278,2018-02-03,-2.18645,-1.11919,2018
14279,2018-02-04,-2.24824,-1.42764,2018
14280,2018-02-05,-2.24849,-1.70725,2018
14281,2018-02-06,-2.18037,-1.95319,2018
14282,2018-02-07,-2.04269,-2.15859,2018
14283,2018-02-08,-1.84199,-2.31443,2018
14284,2018-02-09,-1.59296,-2.41171,2018
14285,2018-02-10,-1.31569,-2.44523,2018
14286,2018-02-11,-1.03063,-2.41661,2018
14287,2018-02-12,-0.75407,-2.33422,2018
14288,2018-02-13,-0.49648,-2.21052,2018
14289,2018-02-14,-0.26347,-2.05889,2018
14290,2018-02-15,-0.05752,-1.89138,2018
14291,2018-02-16,0.12063,-1.71754,2018
14292,2018-02-17,0.27144,-1.54411,2018
14293,2018-02-18,0.39644,-1.37512,2018
14294,2018-02-19,0.49833,-1.21228,2018
14295,2018-02-20,0.58084,-1.05536,2018
14296,2018-02-21,0.64844,-0.90273,2018
14297,2018-02-22,0.70566,-0.75197,2018
14298,2018-02-23,0.7563,-0.60052,2018
14299,2018-02-24,0.80312,-0.44664,2018
14300,2018-02-25,0.84811,-0.29002,2018
14301,2018-02-26,0.89353,-0.13196,2018
14302,2018-02-27,0.94247,0.02521,2018
14303,2018-02-28,0.99835,0.17875,2018
14304,2018-03-01,1.06367,0.32564,2018
14305,2018-03-02,1.13051,0.48572,2018
14306,2018-03-03,1.21292,0.6065,2018
14307,2018-03-04,1.29992,0.70804,2018
14308,2018-03-05,1.38459,0.78707,2018
14309,2018-03-06,1.45859,0.84141,2018
14310,2018-03-07,1.51318,0.87063,2018
14311,2018-03-08,1.54025,0.87639,2018
14312,2018-03-09,1.53322,0.86255,2018
14313,2018-03-10,1.48773,0.83496,2018
14314,2018-03-11,1.40205,0.80078,2018
14315,2018-03-12,1.27689,0.76762,2018
14316,2018-03-13,1.11492,0.74208,2018
14317,2018-03-14,0.91996,0.72768,2018
14318,2018-03-15,0.6968,0.72201,2018
14319,2018-03-16,0.45337,0.71492,2018
14320,2018-03-17,0.20415,0.69328,2018
14321,2018-03-18,-0.03266,0.65378,2018
14322,2018-03-19,-0.24555,0.60809,2018
14323,2018-03-20,-0.43305,0.57242,2018
14324,2018-03-21,-0.59773,0.55747,2018
14325,2018-03-22,-0.74145,0.56652,2018
14326,2018-03-23,-0.86452,0.59705,2018
14327,2018-03-24,-0.96656,0.6427,2018
14328,2018-03-25,-1.04746,0.69466,2018
14329,2018-03-26,-1.10796,0.74285,2018
14330,2018-03-27,-1.14977,0.77692,2018
14331,2018-03-28,-1.17531,0.78711,2018
14332,2018-03-29,-1.18725,0.76498,2018
14333,2018-03-30,-1.18777,0.70407,2018
14334,2018-03-31,-1.17776,0.60037,2018
14335,2018-04-01,-1.15608,0.45272,2018
14336,2018-04-02,-1.11886,0.26322,2018
14337,2018-04-03,-1.05935,0.03779,2018
14338,2018-04-04,-0.96852,-0.21308,2018
14339,2018-04-05,-0.83725,-0.47368,2018
14340,2018-04-06,-0.6602,-0.72371,2018
14341,2018-04-07,-0.43998,-0.94124,2018
14342,2018-04-08,-0.18845,-1.10787,2018
14343,2018-04-09,0.07664,-1.21272,2018
14344,2018-04-10,0.33704,-1.25269,2018
14345,2018-04-11,0.57767,-1.23001,2018
14346,2018-04-12,0.78754,-1.14959,2018
14347,2018-04-13,0.95903,-1.01755,2018
14348,2018-04-14,1.08695,-0.84078,2018
14349,2018-04-15,1.16783,-0.62702,2018
14350,2018-04-16,1.19964,-0.38496,2018
14351,2018-04-17,1.18167,-0.12423,2018
14352,2018-04-18,1.11465,0.14469,2018
14353,2018-04-19,1.00085,0.41078,2018
14354,2018-04-20,0.84419,0.66284,2018
14355,2018-04-21,0.65031,0.89003,2018
14356,2018-04-22,0.42642,1.08229,2018
14357,2018-04-23,0.18113,1.23095,2018
14358,2018-04-24,-0.07586,1.32906,2018
14359,2018-04-25,-0.33419,1.37181,2018
14360,2018-04-26,-0.58325,1.35681,2018
14361,2018-04-27,-0.81262,1.28422,2018
14362,2018-04-28,-1.01252,1.15695,2018
14363,2018-04-29,-1.17437,0.98061,2018
14364,2018-04-30,-1.29139,0.76339,2018
14365,2018-05-01,-1.3593,0.51551,2018
14366,2018-05-02,-1.37685,0.24839,2018
14367,2018-05-03,-1.34604,-0.02654,2018
14368,2018-05-04,-1.27174,-0.29888,2018
14369,2018-05-05,-1.16072,-0.56005,2018
14370,2018-05-06,-1.02056,-0.80339,2018
14371,2018-05-07,-0.85846,-1.02388,2018
14372,2018-05-08,-0.68047,-1.21761,2018
14373,2018-05-09,-0.49111,-1.38119,2018
14374,2018-05-10,-0.29328,-1.51142,2018
14375,2018-05-11,-0.08857,-1.60503,2018
14376,2018-05-12,0.12223,-1.65861,2018
14377,2018-05-13,0.33845,-1.66881,2018
14378,2018-05-14,0.55872,-1.63246,2018
14379,2018-05-15,0.78018,-1.54712,2018
14380,2018-05-16,0.99796,-1.4116,2018
14381,2018-05-17,1.20507,-1.2268,2018
14382,2018-05-18,1.3929,-0.99638,2018
14383,2018-05-19,1.55234,-0.72711,2018
14384,2018-05-20,1.67501,-0.42856,2018
14385,2018-05-21,1.75415,-0.11226,2018
14386,2018-05-22,1.78501,0.20947,2018
14387,2018-05-23,1.76455,0.52451,2018
