,Date,PC1,PC2,year
11323,2010-01-01,1.41864,0.56514,2010
11324,2010-01-02,1.14595,0.69178,2010
11325,2010-01-03,0.82934,0.82497,2010
11326,2010-01-04,0.48027,0.9548,2010
11327,2010-01-05,0.11289,1.07091,2010
11328,2010-01-06,-0.25629,1.16469,2010
11329,2010-01-07,-0.60953,1.23113,2010
11330,2010-01-08,-0.92975,1.26943,2010
11331,2010-01-09,-1.2025,1.28212,2010
11332,2010-01-10,-1.41757,1.27321,2010
11333,2010-01-11,-1.56975,1.24644,2010
11334,2010-01-12,-1.65879,1.20429,2010
11335,2010-01-13,-1.68882,1.14776,2010
11336,2010-01-14,-1.66748,1.07695,2010
11337,2010-01-15,-1.60493,0.99175,2010
11338,2010-01-16,-1.51273,0.89251,2010
11339,2010-01-17,-1.40288,0.78052,2010
11340,2010-01-18,-1.28682,0.65805,2010
11341,2010-01-19,-1.17471,0.52814,2010
11342,2010-01-20,-1.07482,0.39413,2010
11343,2010-01-21,-0.99315,0.25911,2010
11344,2010-01-22,-0.93319,0.12545,2010
11345,2010-01-23,-0.89588,-0.00546,2010
11346,2010-01-24,-0.87956,-0.1332,2010
11347,2010-01-25,-0.88022,-0.25808,2010
11348,2010-01-26,-0.89175,-0.38088,2010
11349,2010-01-27,-0.90651,-0.50254,2010
11350,2010-01-28,-0.91594,-0.62398,2010
11351,2010-01-29,-0.91138,-0.74595,2010
11352,2010-01-30,-0.88479,-0.86894,2010
11353,2010-01-31,-0.82941,-0.99299,2010
11354,2010-02-01,-0.74017,-1.11742,2010
11355,2010-02-02,-0.61394,-1.24043,2010
11356,2010-02-03,-0.44957,-1.3586,2010
11357,2010-02-04,-0.24792,-1.46644,2010
11358,2010-02-05,-0.01217,-1.55619,2010
11359,2010-02-06,0.25155,-1.61814,2010
11360,2010-02-07,0.53308,-1.64206,2010
11361,2010-02-08,0.81756,-1.61984,2010
11362,2010-02-09,1.08631,-1.5485,2010
11363,2010-02-10,1.32,-1.43181,2010
11364,2010-02-11,1.50278,-1.27884,2010
11365,2010-02-12,1.62501,-1.10055,2010
11366,2010-02-13,1.68353,-0.90666,2010
11367,2010-02-14,1.68035,-0.70437,2010
11368,2010-02-15,1.62094,-0.49865,2010
11369,2010-02-16,1.5129,-0.29324,2010
11370,2010-02-17,1.3649,-0.09158,2010
11371,2010-02-18,1.18587,0.10244,2010
11372,2010-02-19,0.98432,0.28417,2010
11373,2010-02-20,0.76791,0.44796,2010
11374,2010-02-21,0.54336,0.58734,2010
11375,2010-02-22,0.31692,0.6954,2010
