,Date,PC1,PC2,year
13880,2017-01-01,0.41475,0.33725,2017
13881,2017-01-02,0.35129,0.30435,2017
13882,2017-01-03,0.25006,0.27246,2017
13883,2017-01-04,0.11955,0.24156,2017
13884,2017-01-05,-0.02931,0.21042,2017
13885,2017-01-06,-0.1838,0.17759,2017
13886,2017-01-07,-0.33039,0.14236,2017
13887,2017-01-08,-0.4559,0.10512,2017
13888,2017-01-09,-0.54849,0.06697,2017
13889,2017-01-10,-0.59862,0.02888,2017
13890,2017-01-11,-0.59967,-0.00905,2017
13891,2017-01-12,-0.54844,-0.0478,2017
13892,2017-01-13,-0.44534,-0.08905,2017
13893,2017-01-14,-0.29439,-0.13441,2017
13894,2017-01-15,-0.10298,-0.18451,2017
13895,2017-01-16,0.11867,-0.23819,2017
13896,2017-01-17,0.3582,-0.29211,2017
13897,2017-01-18,0.60185,-0.34081,2017
13898,2017-01-19,0.83534,-0.37731,2017
13899,2017-01-20,1.04456,-0.39413,2017
13900,2017-01-21,1.2164,-0.38449,2017
13901,2017-01-22,1.33949,-0.3434,2017
13902,2017-01-23,1.40501,-0.26839,2017
13903,2017-01-24,1.40742,-0.15967,2017
13904,2017-01-25,1.34508,-0.01984,2017
13905,2017-01-26,1.22033,0.14657,2017
13906,2017-01-27,1.03924,0.33349,2017
13907,2017-01-28,0.81083,0.53336,2017
13908,2017-01-29,0.54604,0.73713,2017
13909,2017-01-30,0.25659,0.93414,2017
13910,2017-01-31,-0.04611,1.11225,2017
13911,2017-02-01,-0.35164,1.25819,2017
13912,2017-02-02,-0.651,1.35831,2017
13913,2017-02-03,-0.93643,1.39951,2017
13914,2017-02-04,-1.20075,1.37047,2017
13915,2017-02-05,-1.43623,1.26309,2017
13916,2017-02-06,-1.6335,1.07431,2017
13917,2017-02-07,-1.78118,0.8082,2017
13918,2017-02-08,-1.86737,0.47753,2017
13919,2017-02-09,-1.88329,0.10355,2017
13920,2017-02-10,-1.82722,-0.28758,2017
13921,2017-02-11,-1.706,-0.67014,2017
13922,2017-02-12,-1.53266,-1.0233,2017
13923,2017-02-13,-1.32216,-1.3324,2017
13924,2017-02-14,-1.08776,-1.58796,2017
13925,2017-02-15,-0.8393,-1.7841,2017
13926,2017-02-16,-0.58296,-1.91742,2017
13927,2017-02-17,-0.32195,-1.98654,2017
13928,2017-02-18,-0.05761,-1.99186,2017
13929,2017-02-19,0.20927,-1.93539,2017
13930,2017-02-20,0.47715,-1.82039,2017
13931,2017-02-21,0.7424,-1.65113,2017
13932,2017-02-22,0.99824,-1.4329,2017
13933,2017-02-23,1.23437,-1.17316,2017
13934,2017-02-24,1.43813,-0.88335,2017
13935,2017-02-25,1.5978,-0.5805,2017
13936,2017-02-26,1.70667,-0.286,2017
13937,2017-02-27,1.76475,-0.02122,2017
13938,2017-02-28,1.77695,0.19743,2017
13939,2017-03-01,1.74934,0.36084,2017
13940,2017-03-02,1.67863,0.50142,2017
13941,2017-03-03,1.58452,0.54645,2017
13942,2017-03-04,1.46172,0.54391,2017
13943,2017-03-05,1.31151,0.5049,2017
13944,2017-03-06,1.13646,0.44152,2017
13945,2017-03-07,0.94095,0.36577,2017
13946,2017-03-08,0.7313,0.28856,2017
13947,2017-03-09,0.51546,0.21872,2017
13948,2017-03-10,0.30235,0.16224,2017
13949,2017-03-11,0.10104,0.12187,2017
13950,2017-03-12,-0.08018,0.09708,2017
13951,2017-03-13,-0.23472,0.0844,2017
13952,2017-03-14,-0.35842,0.07844,2017
13953,2017-03-15,-0.45002,0.07387,2017
13954,2017-03-16,-0.51112,0.06934,2017
13955,2017-03-17,-0.54609,0.07148,2017
13956,2017-03-18,-0.56172,0.09284,2017
13957,2017-03-19,-0.56519,0.14216,2017
13958,2017-03-20,-0.5616,0.2189,2017
13959,2017-03-21,-0.55398,0.31617,2017
13960,2017-03-22,-0.54451,0.42524,2017
13961,2017-03-23,-0.53537,0.53792,2017
13962,2017-03-24,-0.52882,0.64745,2017
13963,2017-03-25,-0.527,0.74869,2017
13964,2017-03-26,-0.53159,0.83791,2017
13965,2017-03-27,-0.5435,0.91237,2017
13966,2017-03-28,-0.56261,0.97001,2017
13967,2017-03-29,-0.58767,1.00902,2017
13968,2017-03-30,-0.61624,1.02765,2017
13969,2017-03-31,-0.64484,1.02423,2017
13970,2017-04-01,-0.66909,0.99739,2017
13971,2017-04-02,-0.684,0.94654,2017
13972,2017-04-03,-0.68415,0.87256,2017
13973,2017-04-04,-0.66398,0.77872,2017
13974,2017-04-05,-0.6182,0.67135,2017
13975,2017-04-06,-0.54299,0.55974,2017
13976,2017-04-07,-0.43759,0.45452,2017
13977,2017-04-08,-0.30567,0.36444,2017
13978,2017-04-09,-0.15515,0.29366,2017
13979,2017-04-10,0.00353,0.24138,2017
13980,2017-04-11,0.15929,0.20356,2017
13981,2017-04-12,0.3016,0.17513,2017
13982,2017-04-13,0.421,0.1515,2017
13983,2017-04-14,0.50941,0.12906,2017
13984,2017-04-15,0.56034,0.10516,2017
13985,2017-04-16,0.56928,0.07778,2017
13986,2017-04-17,0.53407,0.04511,2017
13987,2017-04-18,0.45525,0.00534,2017
13988,2017-04-19,0.33621,-0.04335,2017
13989,2017-04-20,0.18314,-0.1027,2017
13990,2017-04-21,0.00475,-0.17406,2017
13991,2017-04-22,-0.18833,-0.25806,2017
13992,2017-04-23,-0.38429,-0.35434,2017
13993,2017-04-24,-0.57095,-0.4614,2017
13994,2017-04-25,-0.73662,-0.57648,2017
13995,2017-04-26,-0.87087,-0.69558,2017
13996,2017-04-27,-0.96523,-0.81352,2017
13997,2017-04-28,-1.01377,-0.92401,2017
13998,2017-04-29,-1.01362,-1.01984,2017
13999,2017-04-30,-0.96526,-1.09336,2017
14000,2017-05-01,-0.87258,-1.13721,2017
14001,2017-05-02,-0.74244,-1.14542,2017
14002,2017-05-03,-0.58378,-1.11446,2017
14003,2017-05-04,-0.4064,-1.0441,2017
14004,2017-05-05,-0.21983,-0.93762,2017
14005,2017-05-06,-0.0324,-0.80139,2017
14006,2017-05-07,0.14907,-0.64411,2017
14007,2017-05-08,0.31937,-0.47571,2017
14008,2017-05-09,0.47469,-0.30633,2017
14009,2017-05-10,0.61236,-0.14538,2017
14010,2017-05-11,0.73059,-0.00072,2017
14011,2017-05-12,0.82842,0.1218,2017
14012,2017-05-13,0.90553,0.21866,2017
14013,2017-05-14,0.96233,0.28873,2017
14014,2017-05-15,0.99987,0.333,2017
14015,2017-05-16,1.01975,0.35431,2017
14016,2017-05-17,1.02391,0.35683,2017
14017,2017-05-18,1.01422,0.34575,2017
14018,2017-05-19,0.99214,0.32689,2017
14019,2017-05-20,0.95841,0.30654,2017
14020,2017-05-21,0.91304,0.29109,2017
14021,2017-05-22,0.85557,0.28665,2017
14022,2017-05-23,0.78555,0.29848,2017
14023,2017-05-24,0.70293,0.33042,2017
14024,2017-05-25,0.60837,0.38424,2017
14025,2017-05-26,0.50326,0.45927,2017
