,Date,PC1,PC2,year
15706,2022-01-01,-0.27605,0.20272,2022
15707,2022-01-02,-0.22422,0.01393,2022
15708,2022-01-03,-0.16703,-0.1792,2022
15709,2022-01-04,-0.10358,-0.36579,2022
15710,2022-01-05,-0.03332,-0.53592,2022
15711,2022-01-06,0.04316,-0.68142,2022
15712,2022-01-07,0.12385,-0.79661,2022
15713,2022-01-08,0.20569,-0.87873,2022
15714,2022-01-09,0.28542,-0.92798,2022
15715,2022-01-10,0.36023,-0.94715,2022
15716,2022-01-11,0.42805,-0.94099,2022
15717,2022-01-12,0.4873,-0.91546,2022
15718,2022-01-13,0.53648,-0.87697,2022
15719,2022-01-14,0.57368,-0.83171,2022
15720,2022-01-15,0.59643,-0.78497,2022
15721,2022-01-16,0.60181,-0.74067,2022
15722,2022-01-17,0.58679,-0.70106,2022
15723,2022-01-18,0.54874,-0.66661,2022
15724,2022-01-19,0.486,-0.63619,2022
15725,2022-01-20,0.39832,-0.60728,2022
15726,2022-01-21,0.28715,-0.57634,2022
15727,2022-01-22,0.15579,-0.53914,2022
15728,2022-01-23,0.0094,-0.49116,2022
15729,2022-01-24,-0.14515,-0.42793,2022
15730,2022-01-25,-0.29944,-0.34571,2022
15731,2022-01-26,-0.44389,-0.24216,2022
15732,2022-01-27,-0.5683,-0.1171,2022
15733,2022-01-28,-0.66263,0.02685,2022
15734,2022-01-29,-0.71801,0.18409,2022
15735,2022-01-30,-0.72776,0.3463,2022
15736,2022-01-31,-0.68839,0.50323,2022
15737,2022-02-01,-0.60024,0.64404,2022
15738,2022-02-02,-0.46771,0.75872,2022
15739,2022-02-03,-0.29888,0.83964,2022
15740,2022-02-04,-0.10456,0.88277,2022
15741,2022-02-05,0.10302,0.88821,2022
15742,2022-02-06,0.31179,0.85995,2022
15743,2022-02-07,0.51113,0.80453,2022
15744,2022-02-08,0.6925,0.729,2022
15745,2022-02-09,0.84916,0.63903,2022
15746,2022-02-10,0.97524,0.53836,2022
