,Date,PC1,PC2,year
2922,1987-01-01,1.24305,-0.8082,1987
2923,1987-01-02,1.34605,-0.46,1987
2924,1987-01-03,1.41352,-0.08837,1987
2925,1987-01-04,1.43525,0.28983,1987
2926,1987-01-05,1.40524,0.65546,1987
2927,1987-01-06,1.32365,0.98857,1987
2928,1987-01-07,1.19762,1.27084,1987
2929,1987-01-08,1.04021,1.48811,1987
2930,1987-01-09,0.8678,1.63229,1987
2931,1987-01-10,0.69709,1.7018,1987
2932,1987-01-11,0.54264,1.7008,1987
2933,1987-01-12,0.41561,1.6379,1987
2934,1987-01-13,0.32335,1.52471,1987
2935,1987-01-14,0.26959,1.37468,1987
2936,1987-01-15,0.25484,1.20222,1987
2937,1987-01-16,0.27678,1.02193,1987
2938,1987-01-17,0.33056,0.84798,1987
2939,1987-01-18,0.40902,0.69351,1987
2940,1987-01-19,0.50294,0.5698,1987
2941,1987-01-20,0.60131,0.48555,1987
2942,1987-01-21,0.69179,0.44603,1987
2943,1987-01-22,0.76159,0.45244,1987
2944,1987-01-23,0.7985,0.50168,1987
2945,1987-01-24,0.7922,0.58663,1987
2946,1987-01-25,0.73536,0.69707,1987
2947,1987-01-26,0.62445,0.82086,1987
2948,1987-01-27,0.45989,0.94524,1987
2949,1987-01-28,0.24592,1.05783,1987
2950,1987-01-29,-0.01006,1.14739,1987
2951,1987-01-30,-0.29806,1.2042,1987
2952,1987-01-31,-0.60627,1.22026,1987
2953,1987-02-01,-0.92155,1.18946,1987
2954,1987-02-02,-1.22993,1.10766,1987
2955,1987-02-03,-1.51683,0.97304,1987
2956,1987-02-04,-1.7674,0.78667,1987
2957,1987-02-05,-1.96681,0.55346,1987
2958,1987-02-06,-2.10119,0.28358,1987
2959,1987-02-07,-2.15949,-0.00612,1987
2960,1987-02-08,-2.13641,-0.29192,1987
2961,1987-02-09,-2.03552,-0.5458,1987
2962,1987-02-10,-1.87008,-0.74123,1987
2963,1987-02-11,-1.66029,-0.85952,1987
2964,1987-02-12,-1.42801,-0.89332,1987
2965,1987-02-13,-1.19245,-0.84597,1987
2966,1987-02-14,-0.96816,-0.72863,1987
2967,1987-02-15,-0.76519,-0.55729,1987
2968,1987-02-16,-0.59019,-0.35058,1987
2969,1987-02-17,-0.44751,-0.12833,1987
2970,1987-02-18,-0.33997,0.08942,1987
2971,1987-02-19,-0.26905,0.28313,1987
2972,1987-02-20,-0.23461,0.43451,1987
2973,1987-02-21,-0.23382,0.52725,1987
2974,1987-02-22,-0.25982,0.54806,1987
2975,1987-02-23,-0.30036,0.48816,1987
2976,1987-02-24,-0.338,0.34529,1987
2977,1987-02-25,-0.35322,0.12554,1987
2978,1987-02-26,-0.33012,-0.15672,1987
2979,1987-02-27,-0.26166,-0.48141,1987
2980,1987-02-28,-0.1508,-0.82642,1987
2981,1987-03-01,-0.00769,-1.17025,1987
2982,1987-03-02,0.18362,-1.4909,1987
2983,1987-03-03,0.35209,-1.77149,1987
2984,1987-03-04,0.51214,-1.99827,1987
2985,1987-03-05,0.65734,-2.15801,1987
2986,1987-03-06,0.78489,-2.24065,1987
2987,1987-03-07,0.89502,-2.24019,1987
2988,1987-03-08,0.99001,-2.15521,1987
2989,1987-03-09,1.07304,-1.98895,1987
2990,1987-03-10,1.14684,-1.74893,1987
2991,1987-03-11,1.21229,-1.44609,1987
2992,1987-03-12,1.26705,-1.0935,1987
2993,1987-03-13,1.30411,-0.70519,1987
2994,1987-03-14,1.31057,-0.29585,1987
2995,1987-03-15,1.26794,0.11674,1987
2996,1987-03-16,1.15889,0.50555,1987
2997,1987-03-17,0.98462,0.83163,1987
2998,1987-03-18,0.77748,1.05995,1987
2999,1987-03-19,0.58273,1.18134,1987
3000,1987-03-20,0.42976,1.20991,1987
3001,1987-03-21,0.32612,1.16682,1987
3002,1987-03-22,0.26616,1.07177,1987
3003,1987-03-23,0.23899,0.94217,1987
3004,1987-03-24,0.23268,0.79411,1987
3005,1987-03-25,0.23635,0.64297,1987
3006,1987-03-26,0.24111,0.50319,1987
