,Date,PC1,PC2,year
3653,1989-01-01,0.25494,-0.59739,1989
3654,1989-01-02,0.38543,-0.63581,1989
3655,1989-01-03,0.51789,-0.68536,1989
3656,1989-01-04,0.65957,-0.74335,1989
3657,1989-01-05,0.81668,-0.80578,1989
3658,1989-01-06,0.99328,-0.86752,1989
3659,1989-01-07,1.19028,-0.92279,1989
3660,1989-01-08,1.40514,-0.96578,1989
3661,1989-01-09,1.63203,-0.99092,1989
3662,1989-01-10,1.86259,-0.99304,1989
3663,1989-01-11,2.08672,-0.96724,1989
3664,1989-01-12,2.29342,-0.90888,1989
3665,1989-01-13,2.47149,-0.81374,1989
3666,1989-01-14,2.61021,-0.67844,1989
3667,1989-01-15,2.69982,-0.50103,1989
3668,1989-01-16,2.73206,-0.28171,1989
3669,1989-01-17,2.70052,-0.02357,1989
3670,1989-01-18,2.6011,0.26683,1989
3671,1989-01-19,2.43246,0.57923,1989
3672,1989-01-20,2.19646,0.89982,1989
3673,1989-01-21,1.89879,1.21216,1989
3674,1989-01-22,1.54918,1.49859,1989
3675,1989-01-23,1.16128,1.74214,1989
3676,1989-01-24,0.75183,1.92845,1989
3677,1989-01-25,0.33908,2.04719,1989
3678,1989-01-26,-0.05906,2.0928,1989
3679,1989-01-27,-0.42676,2.06433,1989
3680,1989-01-28,-0.75156,1.96497,1989
3681,1989-01-29,-1.02493,1.80123,1989
3682,1989-01-30,-1.24217,1.58231,1989
3683,1989-01-31,-1.40198,1.31946,1989
3684,1989-02-01,-1.50555,1.02551,1989
3685,1989-02-02,-1.55582,0.71437,1989
3686,1989-02-03,-1.55665,0.40054,1989
3687,1989-02-04,-1.51245,0.09862,1989
3688,1989-02-05,-1.4281,-0.17708,1989
3689,1989-02-06,-1.30959,-0.41301,1989
3690,1989-02-07,-1.16508,-0.59702,1989
3691,1989-02-08,-1.00575,-0.71962,1989
3692,1989-02-09,-0.84539,-0.77593,1989
3693,1989-02-10,-0.69791,-0.76729,1989
3694,1989-02-11,-0.57365,-0.7015,1989
3695,1989-02-12,-0.47681,-0.59115,1989
3696,1989-02-13,-0.40525,-0.45107,1989
3697,1989-02-14,-0.3523,-0.29637,1989
3698,1989-02-15,-0.30915,-0.14113,1989
3699,1989-02-16,-0.26689,0.0023,1989
3700,1989-02-17,-0.21786,0.1239,1989
3701,1989-02-18,-0.15649,0.21656,1989
3702,1989-02-19,-0.0795,0.27666,1989
3703,1989-02-20,0.01409,0.3045,1989
3704,1989-02-21,0.12333,0.30444,1989
3705,1989-02-22,0.24556,0.28452,1989
3706,1989-02-23,0.3765,0.25519,1989
3707,1989-02-24,0.51001,0.2271,1989
3708,1989-02-25,0.63784,0.20835,1989
3709,1989-02-26,0.74992,0.2026,1989
3710,1989-02-27,0.8355,0.2093,1989
3711,1989-02-28,0.8846,0.22584,1989
3712,1989-03-01,0.88924,0.24971,1989
3713,1989-03-02,0.83893,0.29754,1989
3714,1989-03-03,0.74281,0.32838,1989
3715,1989-03-04,0.59728,0.36389,1989
3716,1989-03-05,0.40728,0.40425,1989
3717,1989-03-06,0.18063,0.44812,1989
3718,1989-03-07,-0.07266,0.49225,1989
3719,1989-03-08,-0.34126,0.53144,1989
3720,1989-03-09,-0.61344,0.55864,1989
3721,1989-03-10,-0.8779,0.56527,1989
3722,1989-03-11,-1.12431,0.5415,1989
3723,1989-03-12,-1.34324,0.47647,1989
3724,1989-03-13,-1.52533,0.35875,1989
3725,1989-03-14,-1.65916,0.1777,1989
3726,1989-03-15,-1.7285,-0.07162,1989
3727,1989-03-16,-1.71299,-0.37717,1989
3728,1989-03-17,-1.60041,-0.6993,1989
3729,1989-03-18,-1.40475,-0.98412,1989
3730,1989-03-19,-1.16124,-1.1981,1989
3731,1989-03-20,-0.90257,-1.33901,1989
3732,1989-03-21,-0.64825,-1.41982,1989
3733,1989-03-22,-0.40822,-1.45475,1989
3734,1989-03-23,-0.18769,-1.45473,1989
3735,1989-03-24,0.01042,-1.42745,1989
3736,1989-03-25,0.1848,-1.37838,1989
3737,1989-03-26,0.33561,-1.3116,1989
3738,1989-03-27,0.46441,-1.23031,1989
3739,1989-03-28,0.57401,-1.13712,1989
3740,1989-03-29,0.66813,-1.03401,1989
3741,1989-03-30,0.75083,-0.9223,1989
3742,1989-03-31,0.82599,-0.80249,1989
3743,1989-04-01,0.89662,-0.67415,1989
3744,1989-04-02,0.96419,-0.53589,1989
3745,1989-04-03,1.02806,-0.38569,1989
3746,1989-04-04,1.08508,-0.22171,1989
3747,1989-04-05,1.12984,-0.04372,1989
3748,1989-04-06,1.15596,0.14519,1989
3749,1989-04-07,1.15849,0.3379,1989
3750,1989-04-08,1.13592,0.52476,1989
3751,1989-04-09,1.09028,0.69655,1989
3752,1989-04-10,1.02521,0.84676,1989
3753,1989-04-11,0.94396,0.9718,1989
3754,1989-04-12,0.84849,1.07002,1989
3755,1989-04-13,0.73956,1.14063,1989
3756,1989-04-14,0.61737,1.1831,1989
3757,1989-04-15,0.48214,1.19684,1989
3758,1989-04-16,0.33461,1.18131,1989
3759,1989-04-17,0.17638,1.13618,1989
3760,1989-04-18,0.01007,1.06152,1989
3761,1989-04-19,-0.16063,0.95814,1989
3762,1989-04-20,-0.33104,0.82782,1989
3763,1989-04-21,-0.49573,0.67347,1989
3764,1989-04-22,-0.64876,0.49927,1989
3765,1989-04-23,-0.78412,0.31058,1989
3766,1989-04-24,-0.89602,0.11378,1989
3767,1989-04-25,-0.97928,-0.08398,1989
3768,1989-04-26,-1.0297,-0.27511,1989
3769,1989-04-27,-1.04432,-0.45189,1989
3770,1989-04-28,-1.02171,-0.60678,1989
3771,1989-04-29,-0.96224,-0.7327,1989
3772,1989-04-30,-0.86813,-0.82335,1989
3773,1989-05-01,-0.7434,-0.87369,1989
3774,1989-05-02,-0.59347,-0.88048,1989
3775,1989-05-03,-0.42451,-0.84274,1989
3776,1989-05-04,-0.2428,-0.76203,1989
3777,1989-05-05,-0.05413,-0.64246,1989
3778,1989-05-06,0.13629,-0.49027,1989
3779,1989-05-07,0.32376,-0.31334,1989
3780,1989-05-08,0.50371,-0.12055,1989
3781,1989-05-09,0.67146,0.07887,1989
3782,1989-05-10,0.82201,0.27593,1989
3783,1989-05-11,0.9501,0.46245,1989
3784,1989-05-12,1.05047,0.63145,1989
3785,1989-05-13,1.11825,0.77738,1989
3786,1989-05-14,1.14946,0.89613,1989
3787,1989-05-15,1.14162,0.98479,1989
3788,1989-05-16,1.0942,1.04143,1989
3789,1989-05-17,1.00898,1.06489,1989
3790,1989-05-18,0.88998,1.05499,1989
3791,1989-05-19,0.74309,1.01289,1989
3792,1989-05-20,0.57537,0.94162,1989
3793,1989-05-21,0.3943,0.8463,1989
3794,1989-05-22,0.20728,0.73395,1989
3795,1989-05-23,0.02139,0.6128,1989
3796,1989-05-24,-0.15664,0.49144,1989
3797,1989-05-25,-0.32052,0.37793,1989
3798,1989-05-26,-0.46461,0.27898,1989
3799,1989-05-27,-0.58427,0.19948,1989
3800,1989-05-28,-0.67635,0.14214,1989
3801,1989-05-29,-0.73959,0.10748,1989
3802,1989-05-30,-0.77493,0.09406,1989
3803,1989-05-31,-0.78551,0.09885,1989
3804,1989-06-01,-0.77643,0.11774,1989
