,Date,PC1,PC2,year
4018,1990-01-01,1.24238,0.94898,1990
4019,1990-01-02,1.04653,1.13296,1990
4020,1990-01-03,0.84997,1.283,1990
4021,1990-01-04,0.66051,1.39823,1990
4022,1990-01-05,0.48537,1.48076,1990
4023,1990-01-06,0.33055,1.53571,1990
4024,1990-01-07,0.20003,1.57068,1990
4025,1990-01-08,0.09497,1.59485,1990
4026,1990-01-09,0.01329,1.6177,1990
4027,1990-01-10,-0.05001,1.64783,1990
4028,1990-01-11,-0.10214,1.69203,1990
4029,1990-01-12,-0.15145,1.75482,1990
4030,1990-01-13,-0.20652,1.83803,1990
4031,1990-01-14,-0.27542,1.94065,1990
4032,1990-01-15,-0.36504,2.05863,1990
4033,1990-01-16,-0.48065,2.18479,1990
4034,1990-01-17,-0.62541,2.30899,1990
4035,1990-01-18,-0.79988,2.41858,1990
4036,1990-01-19,-1.00154,2.49926,1990
4037,1990-01-20,-1.22448,2.5364,1990
4038,1990-01-21,-1.45939,2.51655,1990
4039,1990-01-22,-1.69413,2.42914,1990
4040,1990-01-23,-1.91488,2.26781,1990
4041,1990-01-24,-2.10797,2.03114,1990
4042,1990-01-25,-2.26163,1.72264,1990
4043,1990-01-26,-2.36746,1.35001,1990
4044,1990-01-27,-2.42099,0.92419,1990
4045,1990-01-28,-2.4215,0.45827,1990
4046,1990-01-29,-2.37104,-0.03333,1990
4047,1990-01-30,-2.27324,-0.53543,1990
4048,1990-01-31,-2.13211,-1.03262,1990
4049,1990-02-01,-1.95106,-1.50964,1990
4050,1990-02-02,-1.73238,-1.95186,1990
4051,1990-02-03,-1.47726,-2.34557,1990
4052,1990-02-04,-1.18634,-2.67834,1990
4053,1990-02-05,-0.86113,-2.93923,1990
4054,1990-02-06,-0.50602,-3.11928,1990
4055,1990-02-07,-0.1307,-3.21268,1990
4056,1990-02-08,0.24864,-3.21882,1990
4057,1990-02-09,0.61097,-3.14482,1990
4058,1990-02-10,0.93562,-3.0063,1990
4059,1990-02-11,1.20837,-2.82481,1990
4060,1990-02-12,1.42455,-2.62296,1990
4061,1990-02-13,1.58779,-2.41992,1990
4062,1990-02-14,1.70636,-2.22917,1990
4063,1990-02-15,1.78983,-2.05806,1990
4064,1990-02-16,1.84692,-1.90841,1990
4065,1990-02-17,1.88472,-1.77718,1990
4066,1990-02-18,1.90865,-1.65731,1990
4067,1990-02-19,1.92256,-1.53846,1990
4068,1990-02-20,1.9288,-1.40801,1990
4069,1990-02-21,1.92761,-1.25248,1990
4070,1990-02-22,1.91622,-1.05932,1990
4071,1990-02-23,1.88782,-0.81951,1990
4072,1990-02-24,1.83193,-0.53003,1990
4073,1990-02-25,1.7371,-0.19509,1990
4074,1990-02-26,1.59563,0.17572,1990
4075,1990-02-27,1.40722,0.5714,1990
4076,1990-02-28,1.17911,0.98263,1990
4077,1990-03-01,0.92326,1.4019,1990
4078,1990-03-02,0.61699,1.83441,1990
4079,1990-03-03,0.34502,2.23829,1990
4080,1990-03-04,0.08756,2.62239,1990
4081,1990-03-05,-0.14802,2.97246,1990
4082,1990-03-06,-0.35822,3.27255,1990
4083,1990-03-07,-0.54353,3.50675,1990
4084,1990-03-08,-0.70822,3.66079,1990
4085,1990-03-09,-0.85974,3.7233,1990
4086,1990-03-10,-1.00762,3.68652,1990
4087,1990-03-11,-1.16203,3.54623,1990
4088,1990-03-12,-1.33168,3.30083,1990
4089,1990-03-13,-1.52081,2.94972,1990
4090,1990-03-14,-1.72406,2.49193,1990
4091,1990-03-15,-1.91876,1.92823,1990
4092,1990-03-16,-2.05927,1.27297,1990
4093,1990-03-17,-2.09135,0.5727,1990
4094,1990-03-18,-1.99344,-0.0993,1990
4095,1990-03-19,-1.79568,-0.68515,1990
4096,1990-03-20,-1.54845,-1.16573,1990
4097,1990-03-21,-1.29046,-1.54573,1990
4098,1990-03-22,-1.04245,-1.83526,1990
4099,1990-03-23,-0.81219,-2.04321,1990
4100,1990-03-24,-0.59989,-2.17699,1990
4101,1990-03-25,-0.40166,-2.24375,1990
4102,1990-03-26,-0.21185,-2.25126,1990
4103,1990-03-27,-0.02451,-2.20811,1990
4104,1990-03-28,0.16547,-2.12325,1990
4105,1990-03-29,0.36168,-2.00528,1990
4106,1990-03-30,0.56561,-1.86151,1990
4107,1990-03-31,0.77639,-1.69713,1990
4108,1990-04-01,0.99061,-1.51455,1990
4109,1990-04-02,1.20214,-1.31333,1990
4110,1990-04-03,1.40198,-1.09083,1990
4111,1990-04-04,1.5781,-0.84401,1990
4112,1990-04-05,1.71595,-0.57259,1990
4113,1990-04-06,1.80052,-0.28248,1990
4114,1990-04-07,1.82022,0.01284,1990
4115,1990-04-08,1.77067,0.29544,1990
4116,1990-04-09,1.65539,0.54919,1990
4117,1990-04-10,1.48294,0.76439,1990
4118,1990-04-11,1.26345,0.93819,1990
4119,1990-04-12,1.00662,1.07221,1990
4120,1990-04-13,0.72143,1.16975,1990
4121,1990-04-14,0.41659,1.23399,1990
4122,1990-04-15,0.10091,1.26692,1990
4123,1990-04-16,-0.21638,1.26912,1990
4124,1990-04-17,-0.5257,1.23987,1990
4125,1990-04-18,-0.81722,1.17761,1990
4126,1990-04-19,-1.0812,1.08056,1990
4127,1990-04-20,-1.30838,0.94743,1990
4128,1990-04-21,-1.49038,0.77811,1990
4129,1990-04-22,-1.62016,0.57424,1990
4130,1990-04-23,-1.69239,0.33961,1990
4131,1990-04-24,-1.70381,0.08039,1990
4132,1990-04-25,-1.65341,-0.19486,1990
4133,1990-04-26,-1.54266,-0.47544,1990
4134,1990-04-27,-1.37562,-0.7489,1990
4135,1990-04-28,-1.15913,-1.00179,1990
4136,1990-04-29,-0.90295,-1.22059,1990
4137,1990-04-30,-0.61969,-1.393,1990
4138,1990-05-01,-0.32443,-1.50929,1990
4139,1990-05-02,-0.03365,-1.56354,1990
4140,1990-05-03,0.23635,-1.55423,1990
4141,1990-05-04,0.47131,-1.48405,1990
4142,1990-05-05,0.66056,-1.35902,1990
4143,1990-05-06,0.79782,-1.18723,1990
4144,1990-05-07,0.88133,-0.97773,1990
4145,1990-05-08,0.91327,-0.73989,1990
4146,1990-05-09,0.8989,-0.48296,1990
4147,1990-05-10,0.84546,-0.21612,1990
4148,1990-05-11,0.76127,0.05146,1990
4149,1990-05-12,0.65489,0.31061,1990
4150,1990-05-13,0.53462,0.55215,1990
4151,1990-05-14,0.40829,0.76716,1990
4152,1990-05-15,0.28337,0.94738,1990
4153,1990-05-16,0.16723,1.08588,1990
4154,1990-05-17,0.06733,1.17773,1990
4155,1990-05-18,-0.00898,1.22064,1990
4156,1990-05-19,-0.05519,1.21519,1990
4157,1990-05-20,-0.06671,1.16466,1990
4158,1990-05-21,-0.04197,1.07447,1990
4159,1990-05-22,0.01701,0.9514,1990
4160,1990-05-23,0.10484,0.80311,1990
4161,1990-05-24,0.21357,0.63778,1990
4162,1990-05-25,0.33379,0.46402,1990
4163,1990-05-26,0.45584,0.29087,1990
4164,1990-05-27,0.57074,0.12755,1990
4165,1990-05-28,0.67088,-0.01682,1990
4166,1990-05-29,0.75027,-0.1338,1990
4167,1990-05-30,0.80452,-0.2164,1990
4168,1990-05-31,0.83051,-0.25986,1990
4169,1990-06-01,0.826,-0.2625,1990
4170,1990-06-02,0.78946,-0.22628,1990
4171,1990-06-03,0.7202,-0.15685,1990
4172,1990-06-04,0.61902,-0.06284,1990
4173,1990-06-05,0.48897,0.04566,1990
4174,1990-06-06,0.33574,0.15889,1990
4175,1990-06-07,0.16725,0.26885,1990
4176,1990-06-08,-0.00749,0.36966,1990
4177,1990-06-09,-0.17978,0.45715,1990
4178,1990-06-10,-0.34221,0.52821,1990
4179,1990-06-11,-0.48938,0.5801,1990
4180,1990-06-12,-0.61794,0.61031,1990
4181,1990-06-13,-0.72646,0.61663,1990
4182,1990-06-14,-0.81501,0.59743,1990
4183,1990-06-15,-0.88468,0.55203,1990
4184,1990-06-16,-0.9371,0.48099,1990
4185,1990-06-17,-0.97408,0.38631,1990
4186,1990-06-18,-0.99733,0.27137,1990
4187,1990-06-19,-1.00831,0.14073,1990
4188,1990-06-20,-1.00817,-0.00024,1990
4189,1990-06-21,-0.99772,-0.14587,1990
4190,1990-06-22,-0.97743,-0.29062,1990
4191,1990-06-23,-0.94741,-0.42955,1990
4192,1990-06-24,-0.90746,-0.55853,1990
4193,1990-06-25,-0.85705,-0.67434,1990
4194,1990-06-26,-0.79546,-0.77454,1990
4195,1990-06-27,-0.722,-0.85723,1990
4196,1990-06-28,-0.6363,-0.92075,1990
4197,1990-06-29,-0.53868,-0.96353,1990
4198,1990-06-30,-0.43041,-0.98411,1990
4199,1990-07-01,-0.31367,-0.98144,1990
4200,1990-07-02,-0.19136,-0.95519,1990
4201,1990-07-03,-0.06655,-0.90606,1990
4202,1990-07-04,0.05785,-0.83585,1990
4203,1990-07-05,0.17931,-0.74727,1990
4204,1990-07-06,0.29565,-0.64372,1990
4205,1990-07-07,0.40485,-0.52897,1990
4206,1990-07-08,0.50484,-0.40696,1990
4207,1990-07-09,0.59339,-0.28164,1990
4208,1990-07-10,0.66806,-0.15686,1990
4209,1990-07-11,0.72629,-0.03636,1990
4210,1990-07-12,0.76553,0.07629,1990
4211,1990-07-13,0.78345,0.17758,1990
4212,1990-07-14,0.77828,0.26408,1990
4213,1990-07-15,0.74907,0.33232,1990
4214,1990-07-16,0.69613,0.37884,1990
4215,1990-07-17,0.62143,0.4002,1990
4216,1990-07-18,0.52901,0.39321,1990
4217,1990-07-19,0.42527,0.35533,1990
4218,1990-07-20,0.31904,0.28537,1990
4219,1990-07-21,0.22108,0.1844,1990
4220,1990-07-22,0.14278,0.05673,1990
4221,1990-07-23,0.09423,-0.08954,1990
4222,1990-07-24,0.08213,-0.24299,1990
4223,1990-07-25,0.1086,-0.39037,1990
4224,1990-07-26,0.17133,-0.51847,1990
4225,1990-07-27,0.26475,-0.61569,1990
4226,1990-07-28,0.38142,-0.67286,1990
4227,1990-07-29,0.51307,-0.68351,1990
4228,1990-07-30,0.65109,-0.64379,1990
4229,1990-07-31,0.78672,-0.55246,1990
4230,1990-08-01,0.91104,-0.41083,1990
4231,1990-08-02,1.01501,-0.22285,1990
4232,1990-08-03,1.08967,0.00489,1990
4233,1990-08-04,1.12652,0.26303,1990
4234,1990-08-05,1.11815,0.5396,1990
4235,1990-08-06,1.05906,0.82033,1990
