,Date,PC1,PC2,year
7305,1999-01-01,0.42608,0.36342,1999
7306,1999-01-02,0.45353,0.12152,1999
7307,1999-01-03,0.48177,-0.14972,1999
7308,1999-01-04,0.51706,-0.43326,1999
7309,1999-01-05,0.56433,-0.71094,1999
7310,1999-01-06,0.62546,-0.96481,1999
7311,1999-01-07,0.69861,-1.17859,1999
7312,1999-01-08,0.77879,-1.33903,1999
7313,1999-01-09,0.8596,-1.43673,1999
7314,1999-01-10,0.93529,-1.46655,1999
7315,1999-01-11,1.00222,-1.42757,1999
7316,1999-01-12,1.05924,-1.32288,1999
7317,1999-01-13,1.10732,-1.15915,1999
7318,1999-01-14,1.14854,-0.94612,1999
7319,1999-01-15,1.18511,-0.69587,1999
7320,1999-01-16,1.2184,-0.4219,1999
7321,1999-01-17,1.24844,-0.13818,1999
7322,1999-01-18,1.27369,0.14177,1999
7323,1999-01-19,1.29135,0.40572,1999
7324,1999-01-20,1.29783,0.64327,1999
7325,1999-01-21,1.28948,0.84627,1999
7326,1999-01-22,1.26317,1.00912,1999
7327,1999-01-23,1.21664,1.12899,1999
7328,1999-01-24,1.14857,1.20597,1999
7329,1999-01-25,1.05832,1.24313,1999
7330,1999-01-26,0.94565,1.24635,1999
7331,1999-01-27,0.8106,1.22378,1999
7332,1999-01-28,0.65353,1.18501,1999
7333,1999-01-29,0.47534,1.13999,1999
7334,1999-01-30,0.27771,1.09781,1999
7335,1999-01-31,0.06319,1.06557,1999
7336,1999-02-01,-0.16486,1.04736,1999
7337,1999-02-02,-0.40248,1.04365,1999
7338,1999-02-03,-0.64543,1.05099,1999
7339,1999-02-04,-0.88934,1.06229,1999
7340,1999-02-05,-1.12959,1.06766,1999
7341,1999-02-06,-1.36082,1.0561,1999
7342,1999-02-07,-1.57612,1.01786,1999
7343,1999-02-08,-1.76666,0.94732,1999
7344,1999-02-09,-1.92246,0.84496,1999
7345,1999-02-10,-2.03455,0.717,1999
7346,1999-02-11,-2.0973,0.57244,1999
7347,1999-02-12,-2.10952,0.41957,1999
7348,1999-02-13,-2.07388,0.26398,1999
7349,1999-02-14,-1.99574,0.1087,1999
7350,1999-02-15,-1.8819,-0.04456,1999
7351,1999-02-16,-1.73982,-0.19425,1999
7352,1999-02-17,-1.57699,-0.33815,1999
7353,1999-02-18,-1.4005,-0.47325,1999
7354,1999-02-19,-1.21671,-0.59593,1999
7355,1999-02-20,-1.03106,-0.70237,1999
7356,1999-02-21,-0.84809,-0.78909,1999
7357,1999-02-22,-0.67177,-0.85337,1999
7358,1999-02-23,-0.50604,-0.89385,1999
7359,1999-02-24,-0.35526,-0.9111,1999
7360,1999-02-25,-0.22396,-0.90834,1999
7361,1999-02-26,-0.11536,-0.89145,1999
7362,1999-02-27,-0.0297,-0.86801,1999
7363,1999-02-28,0.0364,-0.84544,1999
7364,1999-03-01,0.08903,-0.82962,1999
7365,1999-03-02,0.15155,-0.82274,1999
7366,1999-03-03,0.19606,-0.82975,1999
7367,1999-03-04,0.24636,-0.85027,1999
7368,1999-03-05,0.30708,-0.88332,1999
7369,1999-03-06,0.38132,-0.92664,1999
7370,1999-03-07,0.47091,-0.97664,1999
7371,1999-03-08,0.57662,-1.0284,1999
7372,1999-03-09,0.69836,-1.0756,1999
7373,1999-03-10,0.83536,-1.11053,1999
7374,1999-03-11,0.98622,-1.12399,1999
7375,1999-03-12,1.14875,-1.10501,1999
7376,1999-03-13,1.31919,-1.04053,1999
7377,1999-03-14,1.4902,-0.91571,1999
7378,1999-03-15,1.64689,-0.71724,1999
7379,1999-03-16,1.76313,-0.44433,1999
7380,1999-03-17,1.80772,-0.12481,1999
7381,1999-03-18,1.76559,0.1877,1999
7382,1999-03-19,1.64821,0.4467,1999
7383,1999-03-20,1.47812,0.63441,1999
7384,1999-03-21,1.27361,0.75344,1999
7385,1999-03-22,1.04645,0.81332,1999
7386,1999-03-23,0.80478,0.82436,1999
7387,1999-03-24,0.55555,0.79638,1999
7388,1999-03-25,0.30571,0.73883,1999
7389,1999-03-26,0.0627,0.66102,1999
7390,1999-03-27,-0.16556,0.57209,1999
7391,1999-03-28,-0.37085,0.48074,1999
7392,1999-03-29,-0.54508,0.39484,1999
7393,1999-03-30,-0.68083,0.3212,1999
7394,1999-03-31,-0.77201,0.26538,1999
7395,1999-04-01,-0.81467,0.23179,1999
7396,1999-04-02,-0.80789,0.22415,1999
7397,1999-04-03,-0.75466,0.24592,1999
7398,1999-04-04,-0.66253,0.30072,1999
7399,1999-04-05,-0.54361,0.39193,1999
7400,1999-04-06,-0.41325,0.52104,1999
7401,1999-04-07,-0.2871,0.68498,1999
7402,1999-04-08,-0.17756,0.87409,1999
7403,1999-04-09,-0.0918,1.07264,1999
7404,1999-04-10,-0.03252,1.26178,1999
7405,1999-04-11,-4e-05,1.42298,1999
7406,1999-04-12,0.00594,1.54054,1999
7407,1999-04-13,-0.01427,1.60306,1999
7408,1999-04-14,-0.06027,1.604,1999
7409,1999-04-15,-0.13099,1.5417,1999
7410,1999-04-16,-0.22426,1.4191,1999
7411,1999-04-17,-0.33638,1.24298,1999
7412,1999-04-18,-0.46206,1.02316,1999
7413,1999-04-19,-0.59451,0.77143,1999
7414,1999-04-20,-0.72576,0.50057,1999
7415,1999-04-21,-0.84722,0.22335,1999
7416,1999-04-22,-0.95026,-0.04832,1999
7417,1999-04-23,-1.02687,-0.30407,1999
7418,1999-04-24,-1.07034,-0.53553,1999
7419,1999-04-25,-1.0757,-0.73657,1999
7420,1999-04-26,-1.0402,-0.90329,1999
7421,1999-04-27,-0.96351,-1.0338,1999
7422,1999-04-28,-0.8478,-1.128,1999
7423,1999-04-29,-0.69764,-1.18721,1999
7424,1999-04-30,-0.51957,-1.2141,1999
7425,1999-05-01,-0.32154,-1.21262,1999
7426,1999-05-02,-0.112,-1.18799,1999
7427,1999-05-03,0.10098,-1.14659,1999
7428,1999-05-04,0.31047,-1.09537,1999
7429,1999-05-05,0.5111,-1.04108,1999
7430,1999-05-06,0.69907,-0.98927,1999
7431,1999-05-07,0.8719,-0.94354,1999
7432,1999-05-08,1.02799,-0.90501,1999
7433,1999-05-09,1.16625,-0.87225,1999
7434,1999-05-10,1.28566,-0.84159,1999
7435,1999-05-11,1.38503,-0.80774,1999
7436,1999-05-12,1.46268,-0.76465,1999
7437,1999-05-13,1.51633,-0.70658,1999
7438,1999-05-14,1.54302,-0.62907,1999
7439,1999-05-15,1.53926,-0.52995,1999
7440,1999-05-16,1.50139,-0.40997,1999
7441,1999-05-17,1.42623,-0.27302,1999
7442,1999-05-18,1.31196,-0.12563,1999
7443,1999-05-19,1.15888,0.02413,1999
7444,1999-05-20,0.96981,0.16805,1999
7445,1999-05-21,0.75001,0.29908,1999
7446,1999-05-22,0.50659,0.41206,1999
7447,1999-05-23,0.2477,0.50382,1999
7448,1999-05-24,-0.01809,0.57276,1999
7449,1999-05-25,-0.28229,0.61842,1999
7450,1999-05-26,-0.53676,0.64106,1999
7451,1999-05-27,-0.77394,0.64153,1999
7452,1999-05-28,-0.98697,0.62124,1999
7453,1999-05-29,-1.16987,0.58231,1999
7454,1999-05-30,-1.31785,0.5278,1999
7455,1999-05-31,-1.42752,0.46194,1999
7456,1999-06-01,-1.49727,0.39034,1999
7457,1999-06-02,-1.52757,0.32003,1999
7458,1999-06-03,-1.52128,0.25914,1999
7459,1999-06-04,-1.48367,0.21594,1999
7460,1999-06-05,-1.42195,0.19731,1999
7461,1999-06-06,-1.34436,0.2071,1999
7462,1999-06-07,-1.25885,0.24515,1999
7463,1999-06-08,-1.17216,0.30724,1999
7464,1999-06-09,-1.08925,0.38608,1999
7465,1999-06-10,-1.0134,0.47251,1999
7466,1999-06-11,-0.94642,0.55667,1999
7467,1999-06-12,-0.88893,0.62883,1999
7468,1999-06-13,-0.84052,0.68005,1999
7469,1999-06-14,-0.79971,0.70266,1999
7470,1999-06-15,-0.76397,0.69067,1999
7471,1999-06-16,-0.7297,0.64018,1999
7472,1999-06-17,-0.69238,0.54966,1999
7473,1999-06-18,-0.64677,0.42022,1999
7474,1999-06-19,-0.58734,0.2557,1999
7475,1999-06-20,-0.50874,0.06257,1999
7476,1999-06-21,-0.4064,-0.15036,1999
7477,1999-06-22,-0.27701,-0.37243,1999
7478,1999-06-23,-0.11895,-0.59176,1999
7479,1999-06-24,0.06732,-0.79594,1999
7480,1999-06-25,0.27911,-0.97284,1999
7481,1999-06-26,0.5113,-1.11136,1999
7482,1999-06-27,0.75638,-1.20235,1999
7483,1999-06-28,1.00452,-1.23949,1999
7484,1999-06-29,1.24409,-1.22029,1999
7485,1999-06-30,1.46262,-1.14675,1999
7486,1999-07-01,1.64825,-1.02545,1999
7487,1999-07-02,1.79136,-0.86675,1999
7488,1999-07-03,1.88594,-0.6831,1999
7489,1999-07-04,1.92998,-0.48712,1999
7490,1999-07-05,1.92512,-0.28993,1999
7491,1999-07-06,1.87571,-0.10025,1999
7492,1999-07-07,1.78774,0.07581,1999
7493,1999-07-08,1.66786,0.2345,1999
7494,1999-07-09,1.52273,0.37388,1999
