,Date,PC1,PC2,phase,amplitude,year
4748,1992-01-01,0.2971672,-0.2138231,4,0.3660993,1992
4749,1992-01-02,0.1030285,-0.2017858,3,0.2265665,1992
4750,1992-01-03,-0.0382852,0.0748831,7,0.0841025,1992
4751,1992-01-04,0.1391665,0.2899462,6,0.3216149,1992
4752,1992-01-05,0.2434097,0.5702598,6,0.6200359,1992
4753,1992-01-06,0.1837642,0.6362023,6,0.6622105,1992
4754,1992-01-07,0.0014715,0.8015246,6,0.801526,1992
4755,1992-01-08,-0.0268152,1.2894051,7,1.2896839,1992
4756,1992-01-09,-0.262332,1.6549226,7,1.6755855,1992
4757,1992-01-10,-0.585048,1.9424078,7,2.0286028,1992
4758,1992-01-11,-1.0718354,2.048691,7,2.3121345,1992
4759,1992-01-12,-1.4320884,1.9961942,7,2.4567597,1992
4760,1992-01-13,-1.7765142,1.725316,8,2.4764326,1992
4761,1992-01-14,-1.9661477,1.2775471,8,2.3447523,1992
4762,1992-01-15,-2.0909238,1.2764297,8,2.4497418,1992
4763,1992-01-16,-1.9816573,1.262989,8,2.3499162,1992
4764,1992-01-17,-1.8732477,1.0769073,8,2.1607373,1992
4765,1992-01-18,-2.0092432,0.7355214,8,2.1396379,1992
4766,1992-01-19,-2.1120846,0.7029645,8,2.2259965,1992
4767,1992-01-20,-2.0001886,0.4870275,8,2.0586283,1992
4768,1992-01-21,-1.7910247,0.2530782,8,1.8088167,1992
4769,1992-01-22,-2.0380769,0.4000423,8,2.0769668,1992
4770,1992-01-23,-2.1258605,0.3874775,8,2.1608844,1992
4771,1992-01-24,-2.2495465,0.1849995,8,2.2571409,1992
4772,1992-01-25,-2.3206213,0.1786581,8,2.3274882,1992
4773,1992-01-26,-2.4643939,-0.1761626,1,2.4706821,1992
4774,1992-01-27,-2.495585,-0.5359442,1,2.5524852,1992
4775,1992-01-28,-2.2273159,-1.0017636,1,2.4422257,1992
4776,1992-01-29,-2.0478296,-1.0818473,1,2.316031,1992
4777,1992-01-30,-1.4610404,-0.9946102,1,1.7674526,1992
4778,1992-01-31,-1.3415502,-0.9304979,1,1.6326615,1992
4779,1992-02-01,-1.2302068,-0.9850404,1,1.5759802,1992
4780,1992-02-02,-1.0842869,-1.0539081,1,1.5120847,1992
4781,1992-02-03,-0.9891307,-0.9490246,1,1.3707761,1992
4782,1992-02-04,-0.9616169,-0.8185436,1,1.2628225,1992
4783,1992-02-05,-1.053881,-0.7857312,1,1.3145489,1992
4784,1992-02-06,-0.915301,-0.7924289,1,1.210669,1992
4785,1992-02-07,-0.6359171,-0.7265275,2,0.965522,1992
4786,1992-02-08,-0.6097118,-0.7137014,2,0.938679,1992
4787,1992-02-09,-0.6777083,-0.898334,2,1.1252966,1992
4788,1992-02-10,-0.6635734,-0.8512503,2,1.0793316,1992
4789,1992-02-11,-0.0055006,-0.8668303,2,0.8668478,1992
4790,1992-02-12,0.6785125,-0.9156605,3,1.1396549,1992
4791,1992-02-13,1.0382117,-0.58238,4,1.1903991,1992
4792,1992-02-14,1.072875,-0.4161613,4,1.1507611,1992
4793,1992-02-15,1.2964116,-0.2997701,4,1.3306184,1992
4794,1992-02-16,1.5395089,-0.466746,4,1.6087074,1992
4795,1992-02-17,1.6956609,-0.7055422,4,1.8365881,1992
4796,1992-02-18,1.8272347,-0.7861945,4,1.989193,1992
4797,1992-02-19,1.5949893,-0.6870598,4,1.7366755,1992
4798,1992-02-20,1.5954056,-0.7009772,4,1.7426095,1992
4799,1992-02-21,1.3016604,-0.6816093,4,1.4693234,1992
4800,1992-02-22,1.1413152,-0.6132231,4,1.2956246,1992
4801,1992-02-23,0.7185735,-0.3914757,4,0.8182915,1992
4802,1992-02-24,0.4696077,-0.2683547,4,0.5408749,1992
4803,1992-02-25,0.4822201,-0.4354137,4,0.6497087,1992
4804,1992-02-26,0.3793999,-0.3393772,4,0.5090395,1992
4805,1992-02-27,0.6645513,-0.4578561,4,0.8070072,1992
4806,1992-02-28,0.9938832,-0.5109648,4,1.1175369,1992
4807,1992-02-29,1.0391164,-0.5288364,4,1.1659464,1992
4808,1992-03-01,1.2765083,-0.2928627,4,1.3096725,1992
4809,1992-03-02,1.7731138,0.0103494,5,1.773144,1992
4810,1992-03-03,1.7101461,0.2170492,5,1.7238648,1992
4811,1992-03-04,1.4657222,0.4973607,5,1.5478079,1992
4812,1992-03-05,1.15435,0.9310161,5,1.4830087,1992
4813,1992-03-06,0.7469603,1.1286492,6,1.3534396,1992
4814,1992-03-07,0.2820843,1.1569525,6,1.1908445,1992
4815,1992-03-08,0.2353735,1.3551626,6,1.3754513,1992
4816,1992-03-09,-0.0443212,1.4443281,7,1.4450079,1992
4817,1992-03-10,-0.6358615,1.3040134,7,1.4507828,1992
4818,1992-03-11,-1.1074126,1.3258945,7,1.7275296,1992
4819,1992-03-12,-1.2347986,1.170233,8,1.7012268,1992
4820,1992-03-13,-1.4226078,1.1888486,8,1.8539617,1992
4821,1992-03-14,-1.1970344,1.1063426,8,1.6299955,1992
4822,1992-03-15,-1.0456758,1.2135767,7,1.6019382,1992
4823,1992-03-16,-1.0346237,1.1715341,7,1.5629902,1992
4824,1992-03-17,-1.2494532,1.0608826,8,1.6390866,1992
4825,1992-03-18,-1.5259004,1.0089244,8,1.8292896,1992
4826,1992-03-19,-2.1145742,0.9176423,8,2.3051012,1992
4827,1992-03-20,-2.233098,0.6271411,8,2.3194897,1992
4828,1992-03-21,-2.0659592,0.3509021,8,2.0955477,1992
4829,1992-03-22,-1.7683866,0.1056241,8,1.7715383,1992
4830,1992-03-23,-1.5620342,-0.1904819,1,1.5736054,1992
4831,1992-03-24,-1.628984,-0.5233662,1,1.7109941,1992
4832,1992-03-25,-1.5086535,-0.8169884,1,1.7156647,1992
4833,1992-03-26,-1.2494626,-0.996366,1,1.5980932,1992
4834,1992-03-27,-0.9932854,-1.1522185,2,1.5212572,1992
4835,1992-03-28,-0.6422618,-1.5296667,2,1.6590298,1992
4836,1992-03-29,-0.445791,-1.91913,2,1.9702257,1992
4837,1992-03-30,-0.0212045,-2.3767509,2,2.3768456,1992
4838,1992-03-31,0.4155669,-2.3244247,3,2.3612807,1992
4839,1992-04-01,0.8697648,-2.1870463,3,2.3536487,1992
4840,1992-04-02,0.9887447,-1.9104301,3,2.1511297,1992
4841,1992-04-03,1.0683287,-1.5965804,3,1.9210402,1992
4842,1992-04-04,1.2938337,-1.1111051,4,1.7054502,1992
4843,1992-04-05,1.4332896,-0.8381177,4,1.6603495,1992
4844,1992-04-06,1.4564512,-0.5421924,4,1.5540986,1992
4845,1992-04-07,1.2403423,-0.3098112,4,1.2784491,1992
4846,1992-04-08,1.2712098,-0.0246215,4,1.2714483,1992
4847,1992-04-09,1.4025377,0.370773,5,1.4507186,1992
4848,1992-04-10,1.1509563,0.381025,5,1.2123863,1992
4849,1992-04-11,1.1408725,0.62489,5,1.3007988,1992
4850,1992-04-12,0.7604856,0.8942039,6,1.1738565,1992
4851,1992-04-13,0.7442601,1.1013088,6,1.3292118,1992
4852,1992-04-14,0.6935089,1.29102,6,1.465499,1992
4853,1992-04-15,0.628685,1.1008304,6,1.2677037,1992
4854,1992-04-16,0.4312315,0.8834272,6,0.9830586,1992
4855,1992-04-17,0.5198023,0.7640746,6,0.9241236,1992
4856,1992-04-18,0.5082244,0.7012588,6,0.8660577,1992
4857,1992-04-19,0.3024648,0.809512,6,0.8641728,1992
4858,1992-04-20,0.197591,0.9082086,6,0.9294541,1992
4859,1992-04-21,0.1188792,1.0469145,6,1.0536423,1992
4860,1992-04-22,0.002811,1.0999101,6,1.0999137,1992
4861,1992-04-23,-0.1524593,0.6118224,7,0.6305319,1992
4862,1992-04-24,-0.3277078,0.3375658,7,0.4704711,1992
4863,1992-04-25,-0.4675848,0.1090985,8,0.4801438,1992
4864,1992-04-26,-0.5138248,0.167669,8,0.5404894,1992
4865,1992-04-27,-0.462026,0.071573,8,0.4675369,1992
4866,1992-04-28,-0.3583163,-0.2874831,1,0.4593878,1992
4867,1992-04-29,-0.2361271,-0.5094408,2,0.5615033,1992
4868,1992-04-30,0.1807452,-0.5840241,3,0.6113534,1992
4869,1992-05-01,0.1999841,-0.8615234,3,0.8844299,1992
4870,1992-05-02,0.4111178,-1.0417047,3,1.1198957,1992
4871,1992-05-03,0.5240684,-1.3410887,3,1.4398494,1992
4872,1992-05-04,0.6006359,-1.6457499,3,1.7519293,1992
4873,1992-05-05,0.7813265,-1.626945,3,1.8048327,1992
4874,1992-05-06,1.0378357,-1.2777741,3,1.64615,1992
4875,1992-05-07,1.4182321,-0.9940631,4,1.7319191,1992
4876,1992-05-08,1.5456471,-0.801234,4,1.740977,1992
4877,1992-05-09,1.6897755,-0.7819427,4,1.861928,1992
4878,1992-05-10,1.5615976,-0.4077949,4,1.6139652,1992
4879,1992-05-11,1.3498042,-0.2106306,4,1.3661393,1992
4880,1992-05-12,1.178528,0.0135064,5,1.1786053,1992
4881,1992-05-13,1.1585164,0.2525602,5,1.1857263,1992
4882,1992-05-14,1.1742584,0.3152711,5,1.2158448,1992
4883,1992-05-15,0.9672574,0.5905941,5,1.1333085,1992
4884,1992-05-16,0.8035434,0.6119698,5,1.0100441,1992
4885,1992-05-17,0.5467413,0.7542478,6,0.9315663,1992
4886,1992-05-18,0.2736946,0.9182,6,0.9581231,1992
4887,1992-05-19,-0.0337089,0.9449204,7,0.9455214,1992
4888,1992-05-20,-0.3819073,1.034656,7,1.10289,1992
4889,1992-05-21,-0.4409347,0.5772358,7,0.7263777,1992
4890,1992-05-22,-0.5304401,0.3745178,8,0.6493306,1992
4891,1992-05-23,-0.3991861,0.3871921,8,0.5561181,1992
4892,1992-05-24,-0.347367,0.3828137,7,0.5169238,1992
4893,1992-05-25,-0.1257802,0.2742646,7,0.3017312,1992
4894,1992-05-26,-0.0679112,0.1010073,7,0.1217145,1992
4895,1992-05-27,-0.0796744,-0.0062696,1,0.0799207,1992
4896,1992-05-28,-0.0431251,0.1039964,7,0.1125834,1992
4897,1992-05-29,0.1816668,-0.0335054,4,0.1847308,1992
4898,1992-05-30,0.4615237,-0.1117512,4,0.4748605,1992
4899,1992-05-31,0.7069992,-0.3815539,4,0.8033874,1992
4900,1992-06-01,0.3309054,-0.4138351,3,0.5298659,1992
4901,1992-06-02,0.08165,-0.4540953,3,0.4613776,1992
4902,1992-06-03,-0.0574304,-0.7110548,2,0.7133703,1992
4903,1992-06-04,-0.1823173,-0.904879,2,0.9230632,1992
4904,1992-06-05,-0.1155549,-1.0253929,2,1.0318835,1992
4905,1992-06-06,-0.0265757,-1.1296346,2,1.1299472,1992
4906,1992-06-07,0.3562135,-1.0398289,3,1.0991507,1992
4907,1992-06-08,0.7278596,-1.2807081,3,1.4730895,1992
4908,1992-06-09,0.9555969,-1.4515882,3,1.7378935,1992
4909,1992-06-10,0.9195258,-1.3151456,3,1.604723,1992
4910,1992-06-11,1.1098804,-0.9994594,4,1.4935708,1992
4911,1992-06-12,1.5096982,-0.8647062,4,1.7398003,1992
4912,1992-06-13,1.4523466,-0.7610331,4,1.639659,1992
4913,1992-06-14,1.3509548,-0.604176,4,1.4799011,1992
4914,1992-06-15,1.1287942,-0.4384886,4,1.2109702,1992
4915,1992-06-16,1.1312107,-0.5109741,4,1.2412623,1992
4916,1992-06-17,1.1947554,-0.477054,4,1.2864763,1992
4917,1992-06-18,1.0616769,-0.651108,4,1.2454314,1992
4918,1992-06-19,1.0490328,-0.4209595,4,1.1303437,1992
4919,1992-06-20,1.144048,-0.0606613,4,1.145655,1992
4920,1992-06-21,1.1538836,0.5003533,5,1.2576966,1992
4921,1992-06-22,1.0517956,0.8457867,5,1.3496774,1992
4922,1992-06-23,0.7397847,0.873085,6,1.1443596,1992
4923,1992-06-24,0.4687419,0.6429576,6,0.7956843,1992
4924,1992-06-25,0.230592,0.5226582,6,0.5712655,1992
4925,1992-06-26,0.2057865,0.3447933,6,0.4015352,1992
4926,1992-06-27,0.2498313,0.275452,6,0.3718729,1992
4927,1992-06-28,0.2813605,0.3374157,6,0.4393325,1992
4928,1992-06-29,0.1981323,0.373237,6,0.4225663,1992
4929,1992-06-30,0.1352751,0.3065504,6,0.3350709,1992
4930,1992-07-01,-0.1240223,-0.0522836,1,0.1345924,1992
4931,1992-07-02,-0.3655961,-0.4072358,2,0.5472673,1992
4932,1992-07-03,-0.6358966,-0.3771973,1,0.7393526,1992
4933,1992-07-04,-0.7501795,-0.4675233,1,0.8839385,1992
4934,1992-07-05,-0.8131006,-0.4115742,1,0.911332,1992
4935,1992-07-06,-0.8210343,-0.3970946,1,0.9120205,1992
4936,1992-07-07,-0.763076,-0.2079281,1,0.7908977,1992
4937,1992-07-08,-0.9666512,-0.4366029,1,1.0606774,1992
4938,1992-07-09,-1.0869764,-0.7208119,1,1.3042574,1992
4939,1992-07-10,-0.904658,-0.9810047,2,1.3344573,1992
4940,1992-07-11,-0.9449236,-1.0858381,2,1.4394183,1992
4941,1992-07-12,-0.6749101,-1.1663644,2,1.3475569,1992
4942,1992-07-13,-0.0776038,-1.3732505,2,1.3754414,1992
4943,1992-07-14,0.226098,-1.4926399,3,1.5096669,1992
4944,1992-07-15,0.3290086,-1.5012951,3,1.5369234,1992
4945,1992-07-16,0.2382461,-1.2067829,3,1.2300757,1992
4946,1992-07-17,0.4537394,-0.8593481,3,0.9717811,1992
4947,1992-07-18,0.4893489,-0.538645,3,0.7277368,1992
4948,1992-07-19,0.4387279,-0.3420529,4,0.5563114,1992
4949,1992-07-20,0.5288,-0.344654,4,0.6312018,1992
4950,1992-07-21,0.4919691,-0.5235851,3,0.7184532,1992
4951,1992-07-22,0.6787503,-0.5885987,4,0.8984156,1992
4952,1992-07-23,0.7831497,-0.7457567,4,1.0814234,1992
4953,1992-07-24,0.7106255,-0.7975969,3,1.068246,1992
4954,1992-07-25,0.6489856,-0.8302178,3,1.053776,1992
4955,1992-07-26,0.7282326,-0.9584212,3,1.2037001,1992
4956,1992-07-27,0.8177087,-0.9418893,3,1.2473184,1992
4957,1992-07-28,0.7426168,-1.0894269,3,1.3184576,1992
4958,1992-07-29,0.9234696,-0.9627941,3,1.3340796,1992
4959,1992-07-30,1.0181251,-0.7156272,4,1.2444681,1992
4960,1992-07-31,1.1779773,-0.3875135,4,1.2400795,1992
4961,1992-08-01,1.1536876,-0.0180149,4,1.1538283,1992
4962,1992-08-02,1.0644708,0.112997,5,1.0704514,1992
4963,1992-08-03,0.8743978,0.2299944,5,0.9041398,1992
4964,1992-08-04,0.7163582,0.3180231,5,0.7837779,1992
4965,1992-08-05,0.5243397,0.4116085,5,0.6665986,1992
4966,1992-08-06,0.5172549,0.7595721,6,0.9189681,1992
4967,1992-08-07,0.3870884,0.8261923,6,0.9123767,1992
4968,1992-08-08,0.3929735,0.543561,6,0.670736,1992
4969,1992-08-09,0.0992014,0.5768828,6,0.58535,1992
4970,1992-08-10,0.1223703,0.5199034,6,0.5341105,1992
4971,1992-08-11,0.2909302,0.3707215,6,0.4712481,1992
4972,1992-08-12,0.6148508,0.1649279,5,0.6365868,1992
4973,1992-08-13,0.7165772,-0.1742506,4,0.7374592,1992
4974,1992-08-14,0.7984293,-0.5115173,4,0.9482296,1992
4975,1992-08-15,1.1429771,-0.5492384,4,1.2680929,1992
4976,1992-08-16,1.7029768,-0.2961052,4,1.7285278,1992
4977,1992-08-17,1.8914433,-0.115707,4,1.8949791,1992
4978,1992-08-18,1.7565824,-0.2105415,4,1.7691549,1992
4979,1992-08-19,1.7412685,-0.294193,4,1.765946,1992
4980,1992-08-20,1.5949618,-0.0533746,4,1.5958546,1992
4981,1992-08-21,1.1415802,0.0506018,5,1.1427011,1992
4982,1992-08-22,0.809469,0.3877208,5,0.8975341,1992
4983,1992-08-23,0.6862914,0.4611548,5,0.8268371,1992
4984,1992-08-24,0.4971719,0.7413825,6,0.8926522,1992
4985,1992-08-25,0.352324,0.8359581,6,0.9071704,1992
4986,1992-08-26,0.6044455,0.8345237,6,1.0304291,1992
4987,1992-08-27,0.9801966,0.848012,5,1.2961133,1992
4988,1992-08-28,1.5525119,0.7463401,5,1.7225902,1992
4989,1992-08-29,1.9083463,0.9753399,5,2.1431458,1992
4990,1992-08-30,2.0262167,1.2803588,5,2.3968463,1992
4991,1992-08-31,1.9879559,1.1110399,5,2.2773621,1992
4992,1992-09-01,1.632996,0.9200587,5,1.8743489,1992
4993,1992-09-02,1.4145269,0.9717691,5,1.7161648,1992
4994,1992-09-03,1.3684784,1.0966599,5,1.7536807,1992
4995,1992-09-04,1.1995614,1.1629226,5,1.6707294,1992
4996,1992-09-05,0.8245925,1.1132075,6,1.3853461,1992
4997,1992-09-06,0.3355873,1.0233889,6,1.0770068,1992
4998,1992-09-07,0.1615535,1.1898713,6,1.2007886,1992
4999,1992-09-08,0.0645805,1.3230792,6,1.3246543,1992
5000,1992-09-09,0.003155,1.306841,6,1.3068448,1992
5001,1992-09-10,-0.0466235,1.296788,7,1.2976259,1992
5002,1992-09-11,-0.1913565,1.2219633,7,1.2368555,1992
5003,1992-09-12,-0.5108784,1.1951114,7,1.2997261,1992
5004,1992-09-13,-0.6947576,0.9258086,7,1.1575015,1992
5005,1992-09-14,-0.8498667,0.9362248,7,1.2644328,1992
5006,1992-09-15,-0.8877599,1.1264527,7,1.4342291,1992
5007,1992-09-16,-0.7648293,1.1713654,7,1.3989499,1992
5008,1992-09-17,-0.969926,0.9035702,8,1.3255925,1992
5009,1992-09-18,-1.1415259,0.7469805,8,1.3642071,1992
5010,1992-09-19,-1.127051,0.706803,8,1.3303437,1992
5011,1992-09-20,-1.0210955,0.5072408,8,1.1401443,1992
5012,1992-09-21,-0.9321247,0.1762159,8,0.9486351,1992
5013,1992-09-22,-0.7080155,0.1287972,8,0.7196351,1992
5014,1992-09-23,-0.7053888,-0.0022016,1,0.7053922,1992
5015,1992-09-24,-0.4224579,-0.0329526,1,0.4237412,1992
5016,1992-09-25,-0.3580391,-0.1783668,1,0.4000084,1992
5017,1992-09-26,-0.4389817,-0.301006,1,0.5322682,1992
