,Date,PC1,PC2,phase,amplitude,year
7670,2000-01-01,-0.5127574,0.0703581,8,0.517562,2000
7671,2000-01-02,-0.4525581,-0.0341998,1,0.4538485,2000
7672,2000-01-03,-0.4179586,-0.4300597,2,0.5997005,2000
7673,2000-01-04,-0.319245,-0.7026878,2,0.771808,2000
7674,2000-01-05,-0.2723193,-0.8329616,2,0.8763463,2000
7675,2000-01-06,-0.0888031,-1.2302804,2,1.2334812,2000
7676,2000-01-07,-0.1536345,-1.5303891,2,1.5380814,2000
7677,2000-01-08,0.0652299,-1.550028,3,1.5513998,2000
7678,2000-01-09,0.1611622,-1.486873,3,1.4955817,2000
7679,2000-01-10,0.2411669,-1.487514,3,1.5069371,2000
7680,2000-01-11,0.388909,-1.3501786,3,1.4050738,2000
7681,2000-01-12,0.4602269,-0.8977428,3,1.0088364,2000
7682,2000-01-13,0.5658253,-0.6210479,3,0.840154,2000
7683,2000-01-14,0.3797911,-0.3782546,4,0.5360203,2000
7684,2000-01-15,0.3177962,-0.363564,3,0.4828801,2000
7685,2000-01-16,0.2060344,-0.4154117,3,0.4636993,2000
7686,2000-01-17,0.0363824,-0.4322163,3,0.4337449,2000
7687,2000-01-18,-0.1221984,-0.3814055,2,0.400503,2000
7688,2000-01-19,-0.2143299,-0.2758921,2,0.3493619,2000
7689,2000-01-20,-0.2336212,-0.3017823,2,0.381643,2000
7690,2000-01-21,-0.3900698,-0.1360657,1,0.4131202,2000
7691,2000-01-22,-0.6734856,-0.1415001,1,0.6881898,2000
7692,2000-01-23,-0.7473326,-0.3150128,1,0.8110111,2000
7693,2000-01-24,-0.6339747,-0.4152175,1,0.7578453,2000
7694,2000-01-25,-0.6060179,-0.4078279,1,0.7304665,2000
7695,2000-01-26,-0.6609411,-0.5266345,1,0.8450958,2000
7696,2000-01-27,-0.7373653,-0.7069864,1,1.0215368,2000
7697,2000-01-28,-0.7283642,-0.8535978,2,1.1221157,2000
7698,2000-01-29,-0.5702045,-0.9133675,2,1.0767421,2000
7699,2000-01-30,-0.4316476,-1.0304313,2,1.1171876,2000
7700,2000-01-31,-0.2524263,-1.1668265,2,1.1938187,2000
7701,2000-02-01,-0.2208685,-1.193529,2,1.2137934,2000
7702,2000-02-02,-0.2819027,-1.3004473,2,1.3306512,2000
7703,2000-02-03,-0.2063174,-1.194886,2,1.2125673,2000
7704,2000-02-04,-0.0287203,-1.2578807,2,1.2582085,2000
7705,2000-02-05,0.2882366,-1.0499988,3,1.0888424,2000
7706,2000-02-06,0.6933455,-0.7648728,3,1.0323558,2000
7707,2000-02-07,0.787464,-0.3977133,4,0.8821992,2000
7708,2000-02-08,0.7439791,-0.2955825,4,0.800546,2000
7709,2000-02-09,0.5092949,-0.219808,4,0.5547043,2000
7710,2000-02-10,0.2774936,0.0350615,5,0.2796998,2000
7711,2000-02-11,-0.1103893,-0.0466502,1,0.1198417,2000
7712,2000-02-12,-0.0969508,-0.1616588,2,0.1885021,2000
7713,2000-02-13,-0.2413468,-0.396316,2,0.4640201,2000
7714,2000-02-14,-0.5552409,-0.6650204,2,0.8663397,2000
7715,2000-02-15,-0.7620788,-0.84831,2,1.1403482,2000
7716,2000-02-16,-0.4013347,-1.1077725,2,1.1782315,2000
7717,2000-02-17,0.0310112,-1.2900742,3,1.2904469,2000
7718,2000-02-18,0.259367,-1.4770316,3,1.4996312,2000
7719,2000-02-19,0.8283198,-1.4742403,3,1.6910051,2000
7720,2000-02-20,1.2944882,-1.4183917,3,1.9202955,2000
7721,2000-02-21,1.4150124,-1.2196074,4,1.8680744,2000
7722,2000-02-22,1.4019576,-1.1792926,4,1.8319979,2000
7723,2000-02-23,1.3081448,-1.2249025,4,1.7921019,2000
7724,2000-02-24,1.1655345,-1.0388055,4,1.5612775,2000
7725,2000-02-25,1.1131965,-1.1113422,4,1.572987,2000
7726,2000-02-26,1.0133692,-1.2857444,3,1.6370876,2000
7727,2000-02-27,0.9463241,-1.194844,3,1.5241987,2000
7728,2000-02-28,1.0233626,-1.1685903,3,1.5533429,2000
7729,2000-02-29,0.9798749,-1.1176189,3,1.4863468,2000
7730,2000-03-01,1.061332,-1.1484357,3,1.5637552,2000
7731,2000-03-02,1.1531286,-1.0648197,4,1.569569,2000
7732,2000-03-03,1.0608647,-1.0421311,4,1.4871016,2000
7733,2000-03-04,0.8648307,-0.6371007,4,1.0741645,2000
7734,2000-03-05,0.7182483,-0.3316576,4,0.7911242,2000
7735,2000-03-06,0.8958098,-0.2064422,4,0.9192898,2000
7736,2000-03-07,0.8388891,-0.0167158,4,0.8390556,2000
7737,2000-03-08,0.743955,0.2091649,5,0.7727994,2000
7738,2000-03-09,0.6819003,0.0471141,5,0.683526,2000
7739,2000-03-10,0.481221,-0.0172018,4,0.4815283,2000
7740,2000-03-11,0.5448107,0.212211,5,0.5846813,2000
7741,2000-03-12,0.4729926,0.2447519,5,0.532565,2000
7742,2000-03-13,0.4787076,0.0360545,5,0.4800635,2000
7743,2000-03-14,0.1627183,0.019334,5,0.1638629,2000
7744,2000-03-15,0.0392595,0.1058528,6,0.1128988,2000
7745,2000-03-16,0.0797157,0.0715904,5,0.1071437,2000
7746,2000-03-17,0.1839947,-0.0148584,4,0.1845936,2000
7747,2000-03-18,0.3350535,0.1473095,5,0.3660068,2000
7748,2000-03-19,0.0320968,0.1241896,6,0.1282703,2000
7749,2000-03-20,-0.3511255,-0.1075768,1,0.3672355,2000
7750,2000-03-21,-0.531871,0.0218302,8,0.5323188,2000
7751,2000-03-22,-0.8987339,0.1208417,8,0.9068215,2000
7752,2000-03-23,-1.2717739,0.0133518,8,1.271844,2000
7753,2000-03-24,-1.6241457,-0.2080074,1,1.6374115,2000
7754,2000-03-25,-1.5808545,-0.4923908,1,1.6557627,2000
7755,2000-03-26,-1.343155,-0.5128886,1,1.4377483,2000
7756,2000-03-27,-1.2140976,-0.4326611,1,1.2888865,2000
7757,2000-03-28,-1.1161693,-0.4449869,1,1.201602,2000
7758,2000-03-29,-1.1322373,-0.1619638,1,1.1437629,2000
7759,2000-03-30,-0.9720834,-0.0232437,1,0.9723613,2000
7760,2000-03-31,-0.6053377,-0.1185952,1,0.6168457,2000
7761,2000-04-01,-0.4732374,-0.418661,1,0.631847,2000
7762,2000-04-02,-0.2274024,-0.486801,2,0.5372961,2000
7763,2000-04-03,-0.0249585,-0.4403639,2,0.4410707,2000
7764,2000-04-04,0.2169064,-0.3074891,3,0.376295,2000
7765,2000-04-05,0.3987455,-0.1535438,4,0.4272864,2000
7766,2000-04-06,0.3466097,-0.0367903,4,0.3485568,2000
7767,2000-04-07,0.1574797,0.1281407,5,0.2030268,2000
7768,2000-04-08,0.0397847,0.3086523,6,0.3112058,2000
7769,2000-04-09,-0.1037171,0.3217954,7,0.3380969,2000
7770,2000-04-10,-0.1710871,0.1963206,7,0.2604085,2000
7771,2000-04-11,-0.2422933,0.090019,8,0.2584753,2000
7772,2000-04-12,-0.1858609,0.0679229,8,0.1978833,2000
7773,2000-04-13,-0.004288,0.0983042,7,0.0983977,2000
7774,2000-04-14,0.261342,-0.0173227,4,0.2619154,2000
7775,2000-04-15,0.4703081,0.016088,5,0.4705832,2000
7776,2000-04-16,0.8480271,-0.0011313,4,0.8480278,2000
7777,2000-04-17,1.1174304,0.1248964,5,1.1243887,2000
7778,2000-04-18,1.1455364,0.2946279,5,1.1828184,2000
7779,2000-04-19,1.1036102,0.6026883,5,1.2574532,2000
7780,2000-04-20,0.8953801,0.6160852,5,1.0868609,2000
7781,2000-04-21,0.7309613,0.6229242,5,0.9603848,2000
7782,2000-04-22,0.5954648,0.7856086,6,0.9857785,2000
7783,2000-04-23,0.4686578,0.8133855,6,0.9387417,2000
7784,2000-04-24,0.2985079,0.8658105,6,0.9158247,2000
7785,2000-04-25,0.2591418,0.9735123,6,1.0074129,2000
7786,2000-04-26,0.2203139,1.0984365,6,1.1203128,2000
7787,2000-04-27,0.166801,0.9118801,6,0.9270102,2000
7788,2000-04-28,0.12993,0.6679705,6,0.6804898,2000
7789,2000-04-29,0.2805635,0.655663,6,0.7131688,2000
7790,2000-04-30,0.3615853,0.8429906,6,0.9172661,2000
7791,2000-05-01,0.4684913,1.1306416,6,1.2238605,2000
7792,2000-05-02,0.4283068,1.4196924,6,1.4828935,2000
7793,2000-05-03,0.4868048,1.6250046,6,1.6963546,2000
7794,2000-05-04,0.2643557,1.5847267,6,1.6066246,2000
7795,2000-05-05,0.0360902,1.3737358,6,1.3742098,2000
7796,2000-05-06,-0.1499135,1.4237974,7,1.4316679,2000
7797,2000-05-07,-0.2412296,1.4469967,7,1.4669666,2000
7798,2000-05-08,-0.3104396,1.2884132,7,1.3252853,2000
7799,2000-05-09,-0.3200121,1.3290958,7,1.3670784,2000
7800,2000-05-10,-0.3513573,1.2139484,7,1.2637731,2000
7801,2000-05-11,-0.3626691,1.116047,7,1.1734947,2000
7802,2000-05-12,-0.2204392,1.1470202,7,1.1680106,2000
7803,2000-05-13,-0.1047795,1.0746934,7,1.0797892,2000
7804,2000-05-14,-0.0251107,1.1186992,7,1.1189809,2000
7805,2000-05-15,-0.1011771,1.0067403,7,1.0118116,2000
7806,2000-05-16,-0.1944803,0.6826423,7,0.709805,2000
7807,2000-05-17,-0.2831645,0.4374721,7,0.521118,2000
7808,2000-05-18,-0.4288557,0.1509977,8,0.4546619,2000
7809,2000-05-19,-0.4829454,-0.0835893,1,0.4901259,2000
7810,2000-05-20,-0.4949555,-0.1580565,1,0.5195794,2000
7811,2000-05-21,-0.5397817,-0.0567292,1,0.5427545,2000
7812,2000-05-22,-0.6514227,-0.1446233,1,0.6672836,2000
7813,2000-05-23,-0.7556726,-0.1816976,1,0.7772098,2000
7814,2000-05-24,-0.6550605,-0.0896001,1,0.6611599,2000
7815,2000-05-25,-0.5355808,0.0031384,8,0.53559,2000
7816,2000-05-26,-0.5011451,0.0895248,8,0.5090786,2000
7817,2000-05-27,-0.6420031,-0.1080722,1,0.6510358,2000
7818,2000-05-28,-0.8757644,-0.0946041,1,0.8808593,2000
7819,2000-05-29,-0.97397,0.0305985,8,0.9744505,2000
7820,2000-05-30,-0.9762216,-0.0046837,1,0.9762328,2000
7821,2000-05-31,-0.8038219,-0.1523758,1,0.8181369,2000
7822,2000-06-01,-0.5317316,-0.4209864,1,0.6782095,2000
7823,2000-06-02,-0.5050689,-0.2412406,1,0.5597246,2000
7824,2000-06-03,-0.551486,-0.1247143,1,0.5654117,2000
7825,2000-06-04,-0.4630562,-0.190987,1,0.5008963,2000
7826,2000-06-05,-0.3695911,-0.3933198,2,0.5397204,2000
7827,2000-06-06,-0.2833734,-0.576481,2,0.6423635,2000
7828,2000-06-07,-0.1719776,-0.586755,2,0.6114391,2000
7829,2000-06-08,-0.2719821,-0.3195077,2,0.4195943,2000
7830,2000-06-09,-0.1724082,0.0437901,8,0.1778824,2000
7831,2000-06-10,-0.0711846,0.2886362,7,0.2972846,2000
7832,2000-06-11,0.0202211,0.3681057,6,0.3686607,2000
7833,2000-06-12,-0.0930334,0.534527,7,0.5425627,2000
7834,2000-06-13,-0.4850281,0.3175219,8,0.5797176,2000
7835,2000-06-14,-0.7613481,0.2151172,8,0.7911551,2000
7836,2000-06-15,-1.0480245,0.0541295,8,1.0494214,2000
7837,2000-06-16,-1.3447695,0.1794751,8,1.3566931,2000
7838,2000-06-17,-1.2026311,0.0141303,8,1.2027141,2000
7839,2000-06-18,-1.1018947,-0.1589778,1,1.113304,2000
7840,2000-06-19,-1.1306614,-0.2763299,1,1.1639388,2000
7841,2000-06-20,-1.1698946,-0.698776,1,1.3626963,2000
7842,2000-06-21,-1.1833609,-0.9103125,1,1.4929875,2000
7843,2000-06-22,-0.9004527,-0.851564,1,1.2393452,2000
7844,2000-06-23,-0.520722,-0.7456502,2,0.9094754,2000
7845,2000-06-24,-0.1960357,-0.5324439,2,0.5673857,2000
7846,2000-06-25,0.2050484,-0.1344672,4,0.2452066,2000
7847,2000-06-26,0.2476267,0.0741423,5,0.258488,2000
7848,2000-06-27,0.0734196,0.2954111,6,0.304398,2000
7849,2000-06-28,0.1146728,0.2970123,6,0.3183805,2000
7850,2000-06-29,0.1262064,0.1065348,5,0.1651597,2000
7851,2000-06-30,0.1583299,0.130791,5,0.2053647,2000
7852,2000-07-01,0.0191175,0.3351172,6,0.3356621,2000
7853,2000-07-02,0.0807037,0.408467,6,0.4163632,2000
7854,2000-07-03,0.3698602,0.519376,6,0.6376112,2000
7855,2000-07-04,0.7768655,0.5447604,5,0.948833,2000
7856,2000-07-05,0.9921139,0.5860836,5,1.1522951,2000
7857,2000-07-06,1.2608978,1.0662389,5,1.6512809,2000
7858,2000-07-07,1.4806429,1.4405892,5,2.0658171,2000
7859,2000-07-08,1.6352013,1.6432008,6,2.3181872,2000
7860,2000-07-09,1.6560396,1.749596,6,2.4090567,2000
7861,2000-07-10,1.2111083,1.8994366,6,2.2526968,2000
7862,2000-07-11,0.6200938,1.9444863,6,2.0409663,2000
7863,2000-07-12,-0.0017633,1.94564,7,1.9456408,2000
7864,2000-07-13,-0.4981805,1.9554776,7,2.0179386,2000
7865,2000-07-14,-0.9278085,1.8805087,7,2.0969362,2000
7866,2000-07-15,-1.1480875,1.6090389,7,1.9766414,2000
7867,2000-07-16,-1.078971,1.2466921,7,1.6487631,2000
7868,2000-07-17,-1.0480666,1.093599,7,1.5147284,2000
7869,2000-07-18,-1.0662297,0.8674031,8,1.3744941,2000
7870,2000-07-19,-1.0790353,0.6145059,8,1.2417467,2000
7871,2000-07-20,-1.315546,0.2729905,8,1.3435718,2000
7872,2000-07-21,-1.4523029,0.1101729,8,1.4564759,2000
7873,2000-07-22,-1.2064871,0.1323125,8,1.2137206,2000
7874,2000-07-23,-1.189296,0.154642,8,1.1993078,2000
7875,2000-07-24,-1.3930242,0.3066581,8,1.4263785,2000
7876,2000-07-25,-1.6479307,0.3110749,8,1.6770341,2000
7877,2000-07-26,-1.8514814,0.2066225,8,1.8629751,2000
7878,2000-07-27,-1.817903,0.19022,8,1.8278279,2000
7879,2000-07-28,-1.9700004,0.034559,8,1.9703035,2000
7880,2000-07-29,-2.0669374,-0.1552401,1,2.0727589,2000
7881,2000-07-30,-2.2297993,-0.2846335,1,2.2478926,2000
7882,2000-07-31,-2.2377183,-0.3838061,1,2.2703943,2000
7883,2000-08-01,-1.8652427,-0.3142104,1,1.8915229,2000
7884,2000-08-02,-1.6883456,-0.427675,1,1.7416706,2000
7885,2000-08-03,-1.5572385,-0.5163227,1,1.6406038,2000
7886,2000-08-04,-1.2984661,-0.4411263,1,1.3713521,2000
7887,2000-08-05,-1.0253088,-0.3758543,1,1.0920278,2000
7888,2000-08-06,-0.9312963,-0.5478128,1,1.0804682,2000
7889,2000-08-07,-0.9895645,-0.6559473,1,1.1872257,2000
7890,2000-08-08,-1.0213742,-0.7319936,1,1.2565906,2000
7891,2000-08-09,-0.7257847,-0.7814498,2,1.0665023,2000
7892,2000-08-10,-0.3746637,-1.0068251,2,1.0742763,2000
7893,2000-08-11,-0.1475296,-1.0996009,2,1.1094536,2000
7894,2000-08-12,-0.0477826,-1.1240436,2,1.1250588,2000
7895,2000-08-13,0.1302083,-1.010767,3,1.0191193,2000
7896,2000-08-14,0.5835437,-0.5763851,4,0.8202091,2000
7897,2000-08-15,0.8789024,-0.4579409,4,0.9910496,2000
7898,2000-08-16,0.943261,-0.4312925,4,1.0371859,2000
7899,2000-08-17,1.1346661,-0.4681093,4,1.2274337,2000
7900,2000-08-18,1.2281115,-0.1841115,4,1.2418354,2000
7901,2000-08-19,1.386467,0.1141934,5,1.3911617,2000
7902,2000-08-20,1.8469218,0.5693613,5,1.9326905,2000
7903,2000-08-21,2.0231922,0.9277922,5,2.2257819,2000
7904,2000-08-22,1.8742101,1.3667051,5,2.3196006,2000
7905,2000-08-23,1.804553,1.4229338,5,2.2980757,2000
7906,2000-08-24,1.7016883,1.4641907,5,2.2449048,2000
7907,2000-08-25,1.5381793,1.6506652,6,2.2562559,2000
7908,2000-08-26,1.2130965,1.7145119,6,2.1002748,2000
7909,2000-08-27,0.9463921,1.8559159,6,2.0832863,2000
7910,2000-08-28,0.7716455,1.7118751,6,1.8777522,2000
7911,2000-08-29,0.4707007,1.8557812,6,1.9145451,2000
7912,2000-08-30,0.293036,1.8808005,6,1.9034916,2000
7913,2000-08-31,-0.0395693,1.543012,7,1.5435193,2000
7914,2000-09-01,-0.5048699,1.3661644,7,1.4564679,2000
7915,2000-09-02,-1.0344999,0.9819501,8,1.4263295,2000
7916,2000-09-03,-1.3283184,0.6860501,8,1.4950231,2000
7917,2000-09-04,-1.5673862,0.6364058,8,1.6916595,2000
7918,2000-09-05,-1.6158978,0.6048362,8,1.7253847,2000
7919,2000-09-06,-1.5766948,0.2382452,8,1.5945932,2000
7920,2000-09-07,-1.6421854,0.0500166,8,1.642947,2000
7921,2000-09-08,-1.676337,0.1583303,8,1.6837976,2000
7922,2000-09-09,-1.5237188,0.0908815,8,1.5264268,2000
7923,2000-09-10,-1.2341834,0.2865352,8,1.2670088,2000
7924,2000-09-11,-1.2861296,0.1866779,8,1.2996069,2000
7925,2000-09-12,-1.29352,-0.0561501,1,1.2947381,2000
7926,2000-09-13,-1.2874696,-0.2214861,1,1.3063821,2000
7927,2000-09-14,-1.2832459,-0.3926298,1,1.3419681,2000
7928,2000-09-15,-1.1933652,-0.5429112,1,1.3110579,2000
7929,2000-09-16,-0.8557812,-0.5230134,1,1.0029479,2000
7930,2000-09-17,-0.9781669,-0.5668755,1,1.1305566,2000
7931,2000-09-18,-1.138759,-0.6652581,1,1.3188406,2000
7932,2000-09-19,-1.1290123,-0.6220494,1,1.2890363,2000
7933,2000-09-20,-0.9008858,-0.6369529,1,1.103315,2000
7934,2000-09-21,-0.8819403,-0.6032938,1,1.0685421,2000
7935,2000-09-22,-0.8198828,-0.5969552,1,1.0141811,2000
7936,2000-09-23,-0.7007522,-0.6064959,1,0.9267637,2000
7937,2000-09-24,-0.4465768,-0.6520191,2,0.790291,2000
7938,2000-09-25,-0.3520854,-0.5970948,2,0.6931711,2000
7939,2000-09-26,-0.4074246,-0.4824817,2,0.631493,2000
7940,2000-09-27,-0.4993531,-0.5493911,2,0.7424177,2000
7941,2000-09-28,-0.5759884,-0.8987158,2,1.0674515,2000
7942,2000-09-29,-0.66379,-1.1808355,2,1.354618,2000
7943,2000-09-30,-0.7440997,-1.5489744,2,1.7184314,2000
7944,2000-10-01,-0.7047199,-1.8216168,2,1.9531815,2000
7945,2000-10-02,-0.4757643,-1.9555194,2,2.0125625,2000
7946,2000-10-03,-0.1026989,-1.8963835,2,1.8991624,2000
7947,2000-10-04,0.2086976,-1.710701,3,1.7233841,2000
7948,2000-10-05,0.4489451,-1.4786416,3,1.5452938,2000
7949,2000-10-06,0.8707267,-0.773113,4,1.1644177,2000
7950,2000-10-07,1.1825453,-0.061261,4,1.184131,2000
7951,2000-10-08,1.4856038,0.6262351,5,1.6122,2000
7952,2000-10-09,1.6389844,1.2265228,5,2.0471025,2000
7953,2000-10-10,1.5783824,1.3484192,5,2.0759397,2000
7954,2000-10-11,1.4460351,1.4059128,5,2.0168312,2000
7955,2000-10-12,1.464431,1.3510485,5,1.9924583,2000
7956,2000-10-13,1.5174966,1.1530818,5,1.9058839,2000
7957,2000-10-14,1.5706066,0.8100901,5,1.7672156,2000
7958,2000-10-15,1.4925933,0.5569105,5,1.5931051,2000
7959,2000-10-16,1.399518,0.3682445,5,1.447154,2000
7960,2000-10-17,1.708186,0.5719188,5,1.8013858,2000
7961,2000-10-18,1.5643978,0.6018947,5,1.6761914,2000
7962,2000-10-19,1.3460231,0.7629579,5,1.5472178,2000
7963,2000-10-20,1.2047777,0.8374105,5,1.4672238,2000
7964,2000-10-21,1.1619943,1.3340439,6,1.7691534,2000
7965,2000-10-22,1.2086778,1.4557658,6,1.89213,2000
7966,2000-10-23,1.1421818,1.5040641,6,1.8885942,2000
7967,2000-10-24,0.9568281,1.5273771,6,1.8023322,2000
7968,2000-10-25,0.7774513,1.4438225,6,1.6398336,2000
7969,2000-10-26,0.7756442,1.3178113,6,1.5291339,2000
7970,2000-10-27,0.7546291,1.2733073,6,1.4801272,2000
7971,2000-10-28,0.8094351,1.3198457,6,1.5482821,2000
7972,2000-10-29,0.8316758,1.452085,6,1.6733904,2000
7973,2000-10-30,0.4917684,1.6178561,6,1.6909449,2000
7974,2000-10-31,0.3665714,1.6646928,6,1.7045752,2000
7975,2000-11-01,0.2740701,1.4397876,6,1.4656408,2000
7976,2000-11-02,-0.0297853,1.4635644,7,1.4638674,2000
7977,2000-11-03,-0.3741139,1.4193718,7,1.4678479,2000
7978,2000-11-04,-0.5884697,1.5202098,7,1.6301333,2000
7979,2000-11-05,-0.6607441,1.4601231,7,1.6026672,2000
7980,2000-11-06,-0.4846771,1.1164864,7,1.2171499,2000
7981,2000-11-07,-0.7716373,0.8422039,7,1.1422484,2000
7982,2000-11-08,-1.0179899,0.5986571,8,1.1809715,2000
7983,2000-11-09,-1.2695835,0.3650496,8,1.3210236,2000
7984,2000-11-10,-1.2745228,0.1811489,8,1.2873318,2000
7985,2000-11-11,-1.2343144,-0.0616179,1,1.2358515,2000
7986,2000-11-12,-0.6834297,-0.3029725,1,0.747575,2000
7987,2000-11-13,-0.4330255,-0.5109679,2,0.6697755,2000
7988,2000-11-14,-0.3249221,-0.9334866,2,0.9884188,2000
7989,2000-11-15,-0.3018392,-1.2028,2,1.2400947,2000
7990,2000-11-16,-0.3612978,-1.5532817,2,1.5947477,2000
7991,2000-11-17,-0.1356502,-1.7208252,2,1.7261635,2000
7992,2000-11-18,0.4070414,-1.7394028,3,1.7863944,2000
7993,2000-11-19,0.6753444,-1.631845,3,1.7660713,2000
7994,2000-11-20,0.8558733,-1.3732479,3,1.6181251,2000
7995,2000-11-21,0.9724845,-1.2157674,3,1.556861,2000
7996,2000-11-22,1.0178151,-1.1246375,3,1.5168246,2000
7997,2000-11-23,1.2962595,-0.9314132,4,1.596189,2000
7998,2000-11-24,1.4968249,-0.5828234,4,1.6062901,2000
7999,2000-11-25,1.4864523,-0.1956855,4,1.4992777,2000
8000,2000-11-26,1.4190298,0.038518,5,1.4195526,2000
8001,2000-11-27,1.5452342,0.0725471,5,1.5469363,2000
8002,2000-11-28,1.6951619,0.2665025,5,1.715983,2000
8003,2000-11-29,1.6871396,0.4602785,5,1.7487986,2000
8004,2000-11-30,1.6549935,0.7725698,5,1.8264358,2000
