,Date,PC1,PC2,phase,amplitude,year
0,1979-01-01,2.5553832,1.6312217,5,3.0316443,1979
1,1979-01-02,2.2993844,1.8216097,5,2.9335015,1979
2,1979-01-03,2.1064577,2.1409185,6,3.0034475,1979
3,1979-01-04,2.0755036,2.1344154,6,2.9771535,1979
4,1979-01-05,1.8301108,2.0435667,6,2.7432592,1979
5,1979-01-06,1.8263609,1.9042377,6,2.6385064,1979
6,1979-01-07,2.0169947,1.7480063,5,2.6690438,1979
7,1979-01-08,2.4264162,1.8668971,5,3.0615029,1979
8,1979-01-09,2.7844098,2.0075221,5,3.4326496,1979
9,1979-01-10,2.8832188,2.401571,5,3.7523985,1979
10,1979-01-11,2.7645645,2.5252581,5,3.7442949,1979
11,1979-01-12,2.1779704,2.9248054,6,3.6466479,1979
12,1979-01-13,2.0515628,2.9779477,6,3.616225,1979
13,1979-01-14,1.906422,2.7530904,6,3.3487239,1979
14,1979-01-15,2.000983,2.5201457,6,3.2179291,1979
15,1979-01-16,1.9729384,2.3975439,6,3.1049483,1979
16,1979-01-17,2.1799617,2.8689613,6,3.6032169,1979
17,1979-01-18,1.916222,3.2197924,6,3.7468612,1979
18,1979-01-19,1.4441099,3.0725491,6,3.3949981,1979
19,1979-01-20,0.729816,2.6784439,6,2.7760932,1979
20,1979-01-21,0.3536817,2.179554,6,2.2080638,1979
21,1979-01-22,0.1795966,1.7098999,6,1.7193059,1979
22,1979-01-23,0.4301121,1.1720575,6,1.2484852,1979
23,1979-01-24,0.5237098,1.0450498,6,1.1689316,1979
24,1979-01-25,0.7773032,0.9922715,6,1.2604773,1979
25,1979-01-26,1.25263,0.8935317,5,1.538662,1979
26,1979-01-27,1.5613843,0.703746,5,1.7126527,1979
27,1979-01-28,1.8613688,0.6903415,5,1.9852619,1979
28,1979-01-29,2.20876,0.4522538,5,2.2545853,1979
29,1979-01-30,2.3930409,0.2079425,5,2.4020584,1979
30,1979-01-31,2.5352871,0.1617004,5,2.5404384,1979
31,1979-02-01,2.5218046,0.4926101,5,2.5694675,1979
32,1979-02-02,2.3440943,0.6241136,5,2.4257567,1979
33,1979-02-03,1.9989514,0.4050886,5,2.0395842,1979
34,1979-02-04,1.8023751,0.0404279,5,1.8028284,1979
35,1979-02-05,1.9169747,0.090559,5,1.9191124,1979
36,1979-02-06,1.9995064,0.0008358,5,1.9995065,1979
37,1979-02-07,2.2715995,-0.2989511,4,2.2911866,1979
38,1979-02-08,2.4798763,-0.3775845,4,2.5084569,1979
39,1979-02-09,2.8306873,-0.5540022,4,2.8843906,1979
40,1979-02-10,3.1271832,-0.8736251,4,3.2469211,1979
41,1979-02-11,3.2127767,-0.9307632,4,3.3448846,1979
42,1979-02-12,3.1581862,-1.0868149,4,3.339956,1979
43,1979-02-13,3.3079388,-1.3067219,4,3.5566812,1979
