,Date,PC1,PC2,phase,amplitude,year
9862,2006-01-01,-1.1026379,0.5441679,8,1.2296052,2006
9863,2006-01-02,-1.1784483,0.0114186,8,1.1785036,2006
9864,2006-01-03,-1.0282702,-0.3872012,1,1.0987558,2006
9865,2006-01-04,-0.8517469,-0.5622414,1,1.0205823,2006
9866,2006-01-05,-0.5854499,-0.6369104,2,0.8651049,2006
9867,2006-01-06,-0.4249603,-0.8493373,2,0.9497184,2006
9868,2006-01-07,0.0431337,-0.8544677,3,0.8555557,2006
9869,2006-01-08,0.0998313,-0.82844,3,0.8344334,2006
9870,2006-01-09,-0.157728,-0.8982487,2,0.9119917,2006
9871,2006-01-10,-0.0430691,-1.038267,2,1.0391599,2006
9872,2006-01-11,0.1281375,-1.1906019,3,1.1974775,2006
9873,2006-01-12,0.2542554,-1.4770535,3,1.4987772,2006
9874,2006-01-13,0.4506971,-1.5426297,3,1.6071199,2006
9875,2006-01-14,0.6963988,-1.3093983,3,1.4830695,2006
9876,2006-01-15,0.7038329,-1.3192644,3,1.4952724,2006
9877,2006-01-16,0.9636353,-1.2019463,3,1.5405413,2006
9878,2006-01-17,1.2603979,-0.8109171,4,1.4987293,2006
9879,2006-01-18,1.5768886,-0.4115193,4,1.6297011,2006
9880,2006-01-19,1.9929565,0.0381115,5,1.9933208,2006
9881,2006-01-20,2.0649228,0.4809902,5,2.1202023,2006
9882,2006-01-21,2.1013021,0.9287696,5,2.2974081,2006
9883,2006-01-22,2.1594601,1.3686311,5,2.5566421,2006
9884,2006-01-23,1.8837789,1.4873797,5,2.400192,2006
9885,2006-01-24,1.4097086,1.541431,6,2.0888484,2006
9886,2006-01-25,0.7973665,1.9727517,6,2.1278024,2006
9887,2006-01-26,0.4484058,2.1549323,6,2.2010908,2006
9888,2006-01-27,0.4981543,2.0854728,6,2.1441443,2006
9889,2006-01-28,0.4474407,1.9638672,6,2.014194,2006
9890,2006-01-29,0.2016614,1.8617932,6,1.8726828,2006
9891,2006-01-30,-0.2315372,1.6776087,7,1.6935112,2006
9892,2006-01-31,-0.5765393,1.6943609,7,1.7897643,2006
9893,2006-02-01,-0.75845,1.5634273,7,1.7376856,2006
9894,2006-02-02,-1.0124247,1.3796449,7,1.7112638,2006
9895,2006-02-03,-1.3696537,1.2982128,8,1.8871428,2006
9896,2006-02-04,-1.6645266,1.4575891,8,2.2125132,2006
9897,2006-02-05,-1.6396908,1.5182775,8,2.2346706,2006
9898,2006-02-06,-1.4577634,1.4985276,7,2.0906122,2006
9899,2006-02-07,-1.5153495,1.2962731,8,1.9941435,2006
9900,2006-02-08,-1.4958308,1.1339442,8,1.877056,2006
9901,2006-02-09,-1.419144,0.8669365,8,1.6629939,2006
9902,2006-02-10,-1.1221732,0.6723425,8,1.3081732,2006
9903,2006-02-11,-1.0227257,0.6691209,8,1.2221663,2006
9904,2006-02-12,-1.0973295,0.5330892,8,1.2199656,2006
9905,2006-02-13,-1.1262759,0.1770834,8,1.1401122,2006
9906,2006-02-14,-1.238786,0.0327479,8,1.2392187,2006
9907,2006-02-15,-1.1433356,-0.1113803,1,1.1487479,2006
9908,2006-02-16,-1.0506423,-0.2097792,1,1.0713806,2006
9909,2006-02-17,-1.1077188,-0.3199583,1,1.1530024,2006
9910,2006-02-18,-1.3262777,-0.3980629,1,1.3847262,2006
