,Date,PC1,PC2,phase,amplitude,year
11688,2011-01-01,0.3873155,0.9307833,6,1.0081521,2011
11689,2011-01-02,0.2957375,1.0956335,6,1.1348451,2011
11690,2011-01-03,0.1045194,1.0443292,6,1.0495465,2011
11691,2011-01-04,0.1008848,0.7507931,6,0.7575408,2011
11692,2011-01-05,-0.1303706,0.4902134,7,0.507253,2011
11693,2011-01-06,-0.1110964,0.6094298,7,0.6194733,2011
11694,2011-01-07,0.0987227,0.5661894,6,0.5747318,2011
11695,2011-01-08,0.5980906,0.5934497,5,0.8425526,2011
11696,2011-01-09,0.8413539,0.7405834,5,1.1208658,2011
11697,2011-01-10,1.0692358,0.8705305,5,1.3787997,2011
11698,2011-01-11,1.2241615,1.2711065,6,1.7647332,2011
11699,2011-01-12,1.3475742,1.5179523,6,2.0298116,2011
11700,2011-01-13,1.2019408,1.5238105,6,1.9407885,2011
11701,2011-01-14,0.9601154,1.3828638,6,1.6834886,2011
11702,2011-01-15,0.6592853,1.5775807,6,1.7098006,2011
11703,2011-01-16,0.3038101,1.7198205,6,1.7464488,2011
11704,2011-01-17,-0.0272175,1.808107,7,1.8083119,2011
11705,2011-01-18,-0.5624017,2.0281198,7,2.1046534,2011
11706,2011-01-19,-0.8337684,1.7835503,7,1.9688121,2011
11707,2011-01-20,-0.9425776,1.7081274,7,1.9509361,2011
11708,2011-01-21,-1.1490309,1.5452689,7,1.92565,2011
11709,2011-01-22,-1.399181,1.6182297,7,2.1392465,2011
11710,2011-01-23,-1.4799263,1.4275281,8,2.0562146,2011
11711,2011-01-24,-1.501664,0.8651998,8,1.7330798,2011
11712,2011-01-25,-1.6377857,0.5662966,8,1.7329264,2011
11713,2011-01-26,-1.8680596,-0.0459996,1,1.8686259,2011
11714,2011-01-27,-1.6592473,-0.3262288,1,1.6910136,2011
11715,2011-01-28,-1.1814488,-0.5634801,1,1.3089428,2011
11716,2011-01-29,-0.9260904,-0.7598673,1,1.1979322,2011
11717,2011-01-30,-0.6799141,-0.9123876,2,1.137864,2011
11718,2011-01-31,-0.5274667,-0.8273006,2,0.981146,2011
11719,2011-02-01,-0.2600847,-0.5792446,2,0.6349553,2011
11720,2011-02-02,-0.1657459,-0.2748196,2,0.3209323,2011
11721,2011-02-03,-0.0762597,-0.1571734,2,0.1746969,2011
11722,2011-02-04,-0.0059217,0.1436764,7,0.1437984,2011
11723,2011-02-05,-0.3305567,0.1550356,8,0.3651079,2011
11724,2011-02-06,-0.3421367,-0.1872525,1,0.390027,2011
11725,2011-02-07,-0.1681836,-0.402045,2,0.4358049,2011
11726,2011-02-08,0.0321908,-0.463405,3,0.4645218,2011
11727,2011-02-09,0.1296158,-0.7503529,3,0.7614655,2011
11728,2011-02-10,-0.1071407,-0.8679466,2,0.8745344,2011
11729,2011-02-11,-0.1977573,-0.9986255,2,1.0180181,2011
11730,2011-02-12,-0.1993345,-0.9493172,2,0.9700192,2011
11731,2011-02-13,-0.1865035,-0.901449,2,0.9205399,2011
11732,2011-02-14,-0.0631674,-0.7283815,2,0.7311154,2011
11733,2011-02-15,-0.0594428,-0.5614834,2,0.5646212,2011
11734,2011-02-16,-0.3256537,-0.3003998,1,0.4430466,2011
11735,2011-02-17,-0.2781706,-0.1756381,1,0.3289796,2011
11736,2011-02-18,-0.2301725,-0.0573952,1,0.2372205,2011
11737,2011-02-19,-0.3344437,0.089311,8,0.3461633,2011
11738,2011-02-20,-0.2463421,0.2250392,8,0.3336571,2011
11739,2011-02-21,-0.0269174,0.3205128,7,0.3216411,2011
11740,2011-02-22,-0.2039005,0.4289972,7,0.4749884,2011
11741,2011-02-23,-0.4560903,0.3107942,8,0.5519161,2011
11742,2011-02-24,-0.4884093,0.0950617,8,0.4975744,2011
11743,2011-02-25,-0.5454621,-0.1470879,1,0.5649458,2011
11744,2011-02-26,-0.6045598,-0.3710555,1,0.7093481,2011
11745,2011-02-27,-0.6688752,-0.3398768,1,0.7502735,2011
11746,2011-02-28,-0.6613729,-0.2119467,1,0.6945038,2011
11747,2011-03-01,-0.5553283,-0.0153846,1,0.5555414,2011
11748,2011-03-02,-0.4028719,0.0626749,8,0.407718,2011
11749,2011-03-03,-0.2230997,0.2274579,7,0.3186072,2011
11750,2011-03-04,-0.3100166,0.5288069,7,0.6129821,2011
11751,2011-03-05,-0.5624998,0.4746682,8,0.7360135,2011
11752,2011-03-06,-0.8098176,0.5508314,8,0.9793976,2011
11753,2011-03-07,-0.9882593,0.5265084,8,1.1197623,2011
11754,2011-03-08,-1.3093896,0.1269149,8,1.315526,2011
11755,2011-03-09,-1.4757825,-0.059695,1,1.4769893,2011
11756,2011-03-10,-1.309289,-0.4288637,1,1.3777379,2011
11757,2011-03-11,-0.9522578,-0.8912308,1,1.3042574,2011
11758,2011-03-12,-0.8208109,-1.1838633,2,1.4405773,2011
11759,2011-03-13,-0.4630167,-1.0395788,2,1.1380284,2011
11760,2011-03-14,-0.1819042,-0.9693331,2,0.9862534,2011
11761,2011-03-15,-0.0274763,-0.6458744,2,0.6464586,2011
11762,2011-03-16,0.021702,-0.6292799,3,0.6296539,2011
11763,2011-03-17,-0.1344777,-0.7711147,2,0.7827529,2011
11764,2011-03-18,-0.0781059,-0.6991369,2,0.7034862,2011
