,Date,PC1,PC2,phase,amplitude,year
12053,2012-01-01,0.1471613,1.2024856,6,1.2114569,2012
12054,2012-01-02,0.0725774,0.931704,6,0.9345265,2012
12055,2012-01-03,0.0677322,0.7511415,6,0.7541891,2012
12056,2012-01-04,-0.1125612,0.5968537,7,0.607375,2012
12057,2012-01-05,-0.018255,0.2876402,7,0.2882188,2012
12058,2012-01-06,0.2618911,0.305117,6,0.4020987,2012
12059,2012-01-07,0.008247,0.5256791,6,0.5257437,2012
12060,2012-01-08,-0.3272266,0.4555507,7,0.5608954,2012
12061,2012-01-09,-0.2775644,0.2497168,8,0.3733638,2012
12062,2012-01-10,-0.0968403,0.2366178,7,0.2556678,2012
12063,2012-01-11,0.0938936,0.5434504,6,0.5515019,2012
12064,2012-01-12,-0.0098166,0.6172272,7,0.6173053,2012
12065,2012-01-13,-0.0337197,0.5713884,7,0.5723825,2012
12066,2012-01-14,-0.0331643,0.7263686,7,0.7271253,2012
12067,2012-01-15,0.1006514,0.8792531,6,0.8849953,2012
12068,2012-01-16,0.2741661,0.6720361,6,0.7258096,2012
12069,2012-01-17,0.2954533,0.2431013,5,0.3826106,2012
12070,2012-01-18,0.4639462,0.0902874,5,0.4726498,2012
12071,2012-01-19,0.8194256,-0.0983794,4,0.8253101,2012
12072,2012-01-20,1.1872855,-0.3323897,4,1.2329355,2012
12073,2012-01-21,1.1440567,-0.4951686,4,1.2466185,2012
12074,2012-01-22,1.0507166,-0.157764,4,1.0624946,2012
12075,2012-01-23,1.0379559,0.2772534,5,1.0743471,2012
12076,2012-01-24,1.0537467,0.4435059,5,1.1432759,2012
12077,2012-01-25,1.0781091,0.6691017,5,1.2688642,2012
12078,2012-01-26,0.908334,0.8832956,5,1.2669971,2012
12079,2012-01-27,0.8208799,1.1257218,6,1.3932313,2012
12080,2012-01-28,0.9000764,1.3837303,6,1.6507111,2012
12081,2012-01-29,1.0385957,1.5060111,6,1.8294126,2012
12082,2012-01-30,0.8468471,1.3700893,6,1.6106814,2012
12083,2012-01-31,0.5578864,1.3326029,6,1.4446687,2012
12084,2012-02-01,0.6883456,1.6238184,6,1.7636909,2012
12085,2012-02-02,0.6122431,2.0189207,6,2.1097114,2012
12086,2012-02-03,0.045695,2.3302824,6,2.3307304,2012
12087,2012-02-04,-0.3815437,2.6929674,7,2.719862,2012
12088,2012-02-05,-0.8248634,3.0550504,7,3.1644483,2012
12089,2012-02-06,-1.0373613,3.0692904,7,3.2398553,2012
12090,2012-02-07,-1.3290757,2.6160376,7,2.9342964,2012
12091,2012-02-08,-1.5988523,2.0554342,7,2.6040618,2012
12092,2012-02-09,-1.6879094,1.3920901,8,2.1879106,2012
12093,2012-02-10,-1.6894661,0.8750358,8,1.9026253,2012
12094,2012-02-11,-1.6682353,0.3453402,8,1.7036047,2012
12095,2012-02-12,-1.6775318,-0.0507503,1,1.6782994,2012
12096,2012-02-13,-1.7190948,-0.3713959,1,1.7587557,2012
12097,2012-02-14,-1.6511004,-0.5996679,1,1.7566258,2012
12098,2012-02-15,-1.266273,-0.8522767,1,1.5263757,2012
12099,2012-02-16,-1.0947715,-1.118926,2,1.5654137,2012
12100,2012-02-17,-0.9807716,-1.3363874,2,1.6576623,2012
12101,2012-02-18,-1.1059144,-1.4943578,2,1.8590729,2012
12102,2012-02-19,-1.0059459,-1.3235582,2,1.662448,2012
12103,2012-02-20,-0.868326,-1.1571252,2,1.4466958,2012
12104,2012-02-21,-0.8588075,-1.0758866,2,1.3766198,2012
12105,2012-02-22,-0.8378447,-0.9571673,2,1.2720665,2012
12106,2012-02-23,-0.8102642,-1.2365862,2,1.4784024,2012
12107,2012-02-24,-0.9190987,-1.3279083,2,1.614956,2012
12108,2012-02-25,-0.6009974,-1.4679821,2,1.5862437,2012
12109,2012-02-26,-0.4269977,-1.793101,2,1.8432411,2012
12110,2012-02-27,-0.1690002,-2.0558975,2,2.0628319,2012
12111,2012-02-28,0.1786259,-2.3582563,3,2.3650117,2012
12112,2012-02-29,0.2515039,-2.3621335,3,2.3754849,2012
12113,2012-03-01,0.4326304,-2.3450477,3,2.3846211,2012
12114,2012-03-02,0.719143,-2.3740296,3,2.480561,2012
12115,2012-03-03,1.0360488,-2.4214387,3,2.6337733,2012
12116,2012-03-04,0.9733886,-2.3510444,3,2.5445817,2012
12117,2012-03-05,1.292349,-1.9541746,3,2.342854,2012
12118,2012-03-06,1.6970818,-1.4693837,4,2.2448106,2012
12119,2012-03-07,1.9179739,-0.9126437,4,2.1240392,2012
12120,2012-03-08,1.9553053,-0.8315565,4,2.1247835,2012
12121,2012-03-09,1.8629415,-0.6360852,4,1.9685415,2012
12122,2012-03-10,1.71922,-0.4111808,4,1.7677068,2012
12123,2012-03-11,1.4821892,-0.0355982,4,1.4826167,2012
12124,2012-03-12,1.4116762,0.2024792,5,1.4261231,2012
12125,2012-03-13,1.0735855,0.5050219,5,1.1864371,2012
12126,2012-03-14,1.0208778,0.807766,5,1.3017977,2012
12127,2012-03-15,1.0058259,1.054805,6,1.4574977,2012
12128,2012-03-16,1.0929657,1.4343072,6,1.803278,2012
12129,2012-03-17,1.052509,1.748818,6,2.0411124,2012
12130,2012-03-18,1.0674415,2.1147356,6,2.3688686,2012
12131,2012-03-19,1.0580971,2.6608489,6,2.8635094,2012
12132,2012-03-20,0.660267,2.9089961,6,2.9829869,2012
12133,2012-03-21,0.2524474,3.0993371,6,3.1096013,2012
12134,2012-03-22,-0.3775698,3.0880945,7,3.1110909,2012
