,Date,PC1,PC2,phase,amplitude,year
5114,1993-01-01,-1.2666053,2.3508759,7,2.6703756,1993
5115,1993-01-02,-1.6465234,2.3049328,7,2.8326232,1993
5116,1993-01-03,-2.1992161,2.1044588,8,3.0438952,1993
5117,1993-01-04,-2.8440816,1.7146282,8,3.3209562,1993
5118,1993-01-05,-3.2600927,1.2449803,8,3.4897251,1993
5119,1993-01-06,-3.3755758,0.648005,8,3.4372115,1993
5120,1993-01-07,-2.8900487,-0.1694632,1,2.8950129,1993
5121,1993-01-08,-2.3719814,-0.7964561,1,2.5021267,1993
5122,1993-01-09,-1.7814012,-1.0325729,1,2.0590281,1993
5123,1993-01-10,-1.6903026,-1.3737333,1,2.1781337,1993
5124,1993-01-11,-1.5357164,-1.5697222,2,2.1960082,1993
5125,1993-01-12,-1.6035063,-2.1797426,2,2.7060139,1993
5126,1993-01-13,-1.5617952,-2.4632437,2,2.9166374,1993
5127,1993-01-14,-1.0704725,-2.841274,2,3.0362394,1993
5128,1993-01-15,-0.7005646,-2.8165889,2,2.9024065,1993
5129,1993-01-16,-0.3467014,-2.8563468,2,2.877311,1993
5130,1993-01-17,-0.1497927,-2.9545283,2,2.958323,1993
5131,1993-01-18,0.4399278,-3.0066967,3,3.0387106,1993
5132,1993-01-19,0.8011536,-3.0665677,3,3.1694927,1993
5133,1993-01-20,1.2530825,-2.7753375,3,3.0451131,1993
5134,1993-01-21,1.3971102,-2.3649051,3,2.7467604,1993
5135,1993-01-22,1.5410812,-1.7163333,3,2.3066709,1993
5136,1993-01-23,1.7297337,-1.3693939,4,2.2061772,1993
5137,1993-01-24,1.7255176,-0.7338465,4,1.8750844,1993
5138,1993-01-25,1.4679245,0.0054221,5,1.4679345,1993
5139,1993-01-26,1.2516278,0.5507348,5,1.3674359,1993
5140,1993-01-27,0.9812784,1.1644751,6,1.5227966,1993
5141,1993-01-28,0.7202992,1.6020784,6,1.7565553,1993
5142,1993-01-29,0.2705978,1.8884114,6,1.9077004,1993
5143,1993-01-30,-0.2841453,1.8738289,7,1.8952502,1993
5144,1993-01-31,-0.4303956,1.8678566,7,1.9168017,1993
5145,1993-02-01,-0.5421035,1.9543722,7,2.0281634,1993
5146,1993-02-02,-0.70448,1.8994176,7,2.0258527,1993
5147,1993-02-03,-1.1607143,1.7792501,7,2.1243796,1993
5148,1993-02-04,-1.4911572,2.0278652,7,2.5170989,1993
5149,1993-02-05,-1.555261,2.197283,7,2.6920047,1993
5150,1993-02-06,-1.5804709,2.2307062,7,2.7338505,1993
5151,1993-02-07,-1.4376122,1.9999355,7,2.4630208,1993
5152,1993-02-08,-1.3920988,1.5513034,7,2.084342,1993
5153,1993-02-09,-1.2573878,1.18835,8,1.7300866,1993
5154,1993-02-10,-1.2364147,0.5619123,8,1.3581114,1993
5155,1993-02-11,-1.0978349,0.1125501,8,1.1035892,1993
5156,1993-02-12,-0.9032608,-0.165831,1,0.9183572,1993
5157,1993-02-13,-0.6293183,-0.0917044,1,0.6359648,1993
5158,1993-02-14,-0.6018477,0.0167444,8,0.6020806,1993
5159,1993-02-15,-0.3873146,-0.1863242,1,0.4298015,1993
5160,1993-02-16,-0.3829054,-0.372996,1,0.5345489,1993
5161,1993-02-17,-0.5348918,-0.5270696,1,0.7509404,1993
5162,1993-02-18,-0.3031323,-0.3065662,2,0.4311288,1993
5163,1993-02-19,0.1105302,-0.3207533,3,0.3392633,1993
5164,1993-02-20,0.4761354,-0.3717761,4,0.604088,1993
5165,1993-02-21,0.4900068,-0.3634638,4,0.6100923,1993
5166,1993-02-22,0.3544088,-0.2979605,4,0.4630184,1993
5167,1993-02-23,0.2082837,-0.3825219,3,0.4355515,1993
5168,1993-02-24,0.1905988,-0.4568556,3,0.4950201,1993
5169,1993-02-25,0.0888843,-0.5646983,3,0.5716507,1993
5170,1993-02-26,0.3906284,-0.5601852,3,0.6829334,1993
5171,1993-02-27,0.2404052,-0.7537602,3,0.7911695,1993
5172,1993-02-28,-0.0578377,-0.9546106,2,0.9563612,1993
5173,1993-03-01,-0.1247977,-0.9143315,2,0.9228091,1993
5174,1993-03-02,-0.2359063,-1.1404862,2,1.164629,1993
5175,1993-03-03,-0.280687,-1.1038706,2,1.1389977,1993
5176,1993-03-04,0.008654,-1.3741554,3,1.3741826,1993
