,Date,PC1,PC2,phase,amplitude,year
40908,2007-01-01,1.8456962,-0.6219848,4,1.9476806,2007
40909,2007-01-01,1.9586053,-0.5303946,4,2.0291507,2007
40910,2007-01-01,2.0035849,-0.6167163,4,2.0963519,2007
40911,2007-01-01,1.9403852,-0.5756112,4,2.0239623,2007
40912,2007-01-02,1.993999,-0.348974,4,2.0243061,2007
40913,2007-01-02,2.1864686,-0.1474233,4,2.191433,2007
40914,2007-01-02,2.3434234,-0.1885909,4,2.3509996,2007
40915,2007-01-02,2.3197732,-0.1025329,4,2.3220379,2007
40916,2007-01-03,2.2787163,0.0389734,5,2.2790496,2007
40917,2007-01-03,2.3014112,0.1041333,5,2.3037658,2007
40918,2007-01-03,2.2706919,0.0465523,5,2.2711689,2007
40919,2007-01-03,2.1386299,0.0755682,5,2.1399646,2007
40920,2007-01-04,2.101655,0.2083642,5,2.1119585,2007
40921,2007-01-04,2.2111356,0.3287539,5,2.2354417,2007
40922,2007-01-04,2.2337561,0.2892872,5,2.2524107,2007
40923,2007-01-04,2.0284708,0.2943785,5,2.04972,2007
40924,2007-01-05,1.9095637,0.4173216,5,1.9546331,2007
40925,2007-01-05,1.8322353,0.486928,5,1.8958337,2007
40926,2007-01-05,1.6833221,0.2800043,5,1.7064511,2007
40927,2007-01-05,1.5035074,0.2600779,5,1.5258359,2007
40928,2007-01-06,1.5202137,0.4820777,5,1.5948193,2007
40929,2007-01-06,1.6296133,0.5488536,5,1.719558,2007
40930,2007-01-06,1.6783926,0.464298,5,1.7414289,2007
40931,2007-01-06,1.5863323,0.5316156,5,1.6730407,2007
40932,2007-01-07,1.6383405,0.784875,5,1.816642,2007
40933,2007-01-07,1.6929103,0.787178,5,1.8669747,2007
40934,2007-01-07,1.6674215,0.7301801,5,1.8202904,2007
40935,2007-01-07,1.4167854,0.5038537,5,1.5037118,2007
40936,2007-01-08,1.2760441,0.5868272,5,1.4045123,2007
40937,2007-01-08,1.2269455,0.6161667,5,1.3729737,2007
40938,2007-01-08,1.2375104,0.541491,5,1.3507941,2007
40939,2007-01-08,0.9797207,0.4452839,5,1.0761647,2007
40940,2007-01-09,1.0330311,0.5491635,5,1.1699289,2007
40941,2007-01-09,1.0097026,0.5085607,5,1.1305456,2007
40942,2007-01-09,0.9805651,0.5197071,5,1.1097764,2007
40943,2007-01-09,0.8429853,0.5661221,5,1.01544,2007
40944,2007-01-10,0.9374835,0.7433316,5,1.1964185,2007
40945,2007-01-10,0.8776225,0.8410568,5,1.2155647,2007
40946,2007-01-10,0.8265432,0.7607539,5,1.1233522,2007
40947,2007-01-10,0.7216636,0.7333827,6,1.0289065,2007
40948,2007-01-11,0.6743871,0.8321934,6,1.0711414,2007
40949,2007-01-11,0.6485734,0.8577099,6,1.0753204,2007
40950,2007-01-11,0.7120956,0.6981208,5,0.9972225,2007
40951,2007-01-11,0.6859195,0.6153449,5,0.9214852,2007
40952,2007-01-12,0.9060138,0.693348,5,1.1408736,2007
40953,2007-01-12,1.0097364,0.775592,5,1.2732284,2007
40954,2007-01-12,1.1035768,0.7507192,5,1.3347138,2007
40955,2007-01-12,1.0043125,0.747715,5,1.2520868,2007
40956,2007-01-13,1.0419182,0.8543854,5,1.3474301,2007
40957,2007-01-13,1.043632,0.8410169,5,1.3403273,2007
40958,2007-01-13,0.9707313,0.6971092,5,1.195107,2007
40959,2007-01-13,0.9402038,0.7010729,5,1.1728113,2007
40960,2007-01-14,1.0409586,0.8684279,5,1.3556408,2007
40961,2007-01-14,1.0212429,0.8889704,5,1.3539591,2007
40962,2007-01-14,0.9757928,0.7577854,5,1.2354797,2007
40963,2007-01-14,0.7463827,0.6852187,5,1.0132185,2007
40964,2007-01-15,0.6821883,0.6884491,6,0.9691972,2007
40965,2007-01-15,0.6682189,0.6817129,6,0.9545936,2007
40966,2007-01-15,0.6107652,0.5488844,5,0.8211627,2007
40967,2007-01-15,0.3837309,0.4081913,6,0.5602406,2007
40968,2007-01-16,0.2263741,0.482394,6,0.5328688,2007
40969,2007-01-16,0.1878604,0.4444506,6,0.4825224,2007
40970,2007-01-16,0.1976356,0.2818899,6,0.3442699,2007
40971,2007-01-16,0.0109463,0.181355,6,0.1816851,2007
40972,2007-01-17,-0.0067916,0.1951548,7,0.1952729,2007
40973,2007-01-17,0.0162034,0.2489115,6,0.2494384,2007
40974,2007-01-17,-0.0059714,0.1763477,7,0.1764488,2007
40975,2007-01-17,-0.1387957,0.1303345,8,0.1903978,2007
40976,2007-01-18,-0.2677217,0.2591705,8,0.3726181,2007
40977,2007-01-18,-0.3157493,0.3347375,7,0.4601595,2007
40978,2007-01-18,-0.3326532,0.3068998,8,0.4525988,2007
40979,2007-01-18,-0.5016004,0.2948898,8,0.5818617,2007
40980,2007-01-19,-0.4761551,0.3499467,8,0.59092,2007
40981,2007-01-19,-0.4410449,0.2856748,8,0.5254814,2007
40982,2007-01-19,-0.3087806,-0.003228,1,0.3087974,2007
40983,2007-01-19,-0.383235,-0.087812,1,0.3931667,2007
40984,2007-01-20,-0.3533409,0.0684559,8,0.3599111,2007
40985,2007-01-20,-0.3079941,0.176876,8,0.3551697,2007
40986,2007-01-20,-0.3245661,0.1406494,8,0.3537307,2007
40987,2007-01-20,-0.3994233,0.1026319,8,0.4123982,2007
40988,2007-01-21,-0.3306057,0.189515,8,0.3810723,2007
40989,2007-01-21,-0.2179023,0.2166721,8,0.3072917,2007
40990,2007-01-21,-0.1512259,0.1190405,8,0.1924575,2007
40991,2007-01-21,-0.2302798,0.0596522,8,0.2378806,2007
40992,2007-01-22,-0.1164237,0.1351048,7,0.1783474,2007
40993,2007-01-22,-0.0777998,0.1320271,7,0.1532448,2007
40994,2007-01-22,-0.1550567,-0.0707311,1,0.1704272,2007
40995,2007-01-22,-0.2813158,-0.0818368,1,0.2929775,2007
40996,2007-01-23,-0.3495865,0.0110557,8,0.3497613,2007
40997,2007-01-23,-0.3265701,0.1500664,8,0.3593994,2007
40998,2007-01-23,-0.2609265,0.0305852,8,0.2627129,2007
40999,2007-01-23,-0.4467243,0.1334686,8,0.4662364,2007
41000,2007-01-24,-0.4132676,0.2806556,8,0.4995575,2007
41001,2007-01-24,-0.3404722,0.4504444,7,0.5646428,2007
41002,2007-01-24,-0.2592443,0.5976755,7,0.651478,2007
41003,2007-01-24,-0.4027935,0.7179658,7,0.823236,2007
41004,2007-01-25,-0.4029682,0.9599007,7,1.0410537,2007
41005,2007-01-25,-0.3127968,1.0397527,7,1.0857843,2007
41006,2007-01-25,-0.1353421,0.9553306,7,0.9648699,2007
41007,2007-01-25,-0.2020843,0.9197378,7,0.941677,2007
41008,2007-01-26,-0.1213016,1.0592194,7,1.0661424,2007
41009,2007-01-26,-0.0960368,1.1187295,7,1.1228441,2007
41010,2007-01-26,0.0080561,0.9315963,6,0.9316311,2007
41011,2007-01-26,-0.1616944,0.8560086,7,0.8711463,2007
41012,2007-01-27,-0.2037366,0.8967957,7,0.9196473,2007
41013,2007-01-27,-0.1576999,0.9215077,7,0.9349042,2007
41014,2007-01-27,-0.1024402,0.7665216,7,0.7733365,2007
41015,2007-01-27,-0.2154102,0.7991611,7,0.8276835,2007
41016,2007-01-28,-0.1157808,1.0177437,7,1.0243083,2007
41017,2007-01-28,-0.0932489,1.1669929,7,1.1707125,2007
41018,2007-01-28,-0.0397444,0.9435896,7,0.9444262,2007
41019,2007-01-28,-0.1661664,0.92421,7,0.939029,2007
41020,2007-01-29,-0.1647008,1.083238,7,1.0956874,2007
41021,2007-01-29,-0.0595165,1.1348222,7,1.1363819,2007
41022,2007-01-29,0.0150282,1.0023879,6,1.0025005,2007
41023,2007-01-29,-0.1217152,0.9539912,7,0.9617243,2007
41024,2007-01-30,-0.0713981,1.0844108,7,1.0867587,2007
41025,2007-01-30,-0.0426694,1.064942,7,1.0657965,2007
41026,2007-01-30,0.0364404,0.7314073,6,0.7323145,2007
41027,2007-01-30,-0.056785,0.5772504,7,0.5800367,2007
41028,2007-01-31,0.0676489,0.6548047,6,0.6582899,2007
41029,2007-01-31,0.1858678,0.6604717,6,0.6861266,2007
41030,2007-01-31,0.2734968,0.5336636,6,0.5996643,2007
41031,2007-01-31,0.188947,0.4527474,6,0.4905927,2007
41032,2007-02-01,0.322457,0.5932837,6,0.6752511,2007
41033,2007-02-01,0.3235272,0.6545336,6,0.7301261,2007
41034,2007-02-01,0.4008209,0.4494245,6,0.6021957,2007
41035,2007-02-01,0.2311657,0.358877,6,0.4268844,2007
41036,2007-02-02,0.2786129,0.3977493,6,0.485623,2007
41037,2007-02-02,0.3368444,0.460418,6,0.5704813,2007
41038,2007-02-02,0.403808,0.2656322,5,0.4833439,2007
41039,2007-02-02,0.2213884,0.2258275,6,0.316245,2007
41040,2007-02-03,0.2717884,0.3671822,6,0.4568279,2007
41041,2007-02-03,0.2747873,0.4602588,6,0.5360469,2007
41042,2007-02-03,0.3441421,0.3363489,5,0.4812114,2007
41043,2007-02-03,0.1959378,0.2692829,6,0.3330239,2007
41044,2007-02-04,0.2878499,0.2630897,5,0.3899664,2007
41045,2007-02-04,0.3659539,0.2964441,5,0.4709579,2007
41046,2007-02-04,0.6001459,0.1202439,5,0.6120732,2007
41047,2007-02-04,0.4928784,0.1000759,5,0.5029357,2007
41048,2007-02-05,0.4433013,0.1536833,5,0.469185,2007
41049,2007-02-05,0.4512152,0.2289929,5,0.505997,2007
41050,2007-02-05,0.4739962,0.1099304,5,0.4865769,2007
41051,2007-02-05,0.3041233,0.0496962,5,0.3081569,2007
41052,2007-02-06,0.33834,0.102157,5,0.3534261,2007
41053,2007-02-06,0.3018219,0.1147308,5,0.3228925,2007
41054,2007-02-06,0.3594753,0.0029255,5,0.3594871,2007
41055,2007-02-06,0.2541416,-0.1100032,4,0.2769271,2007
41056,2007-02-07,0.2103508,-0.0330948,4,0.2129383,2007
41057,2007-02-07,0.2098739,-0.0296942,4,0.2119642,2007
41058,2007-02-07,0.2638338,-0.1595065,4,0.3083028,2007
41059,2007-02-07,0.0751623,-0.2743822,3,0.2844908,2007
41060,2007-02-08,0.0691962,-0.1578898,3,0.1723871,2007
41061,2007-02-08,0.1106739,-0.0506159,4,0.1216991,2007
41062,2007-02-08,0.1950801,-0.0862645,4,0.2133022,2007
41063,2007-02-08,0.0107739,-0.0676167,3,0.0684696,2007
41064,2007-02-09,0.0246249,0.1032844,6,0.1061793,2007
41065,2007-02-09,-0.004685,0.2414467,7,0.2414921,2007
41066,2007-02-09,0.0686459,0.2211734,6,0.2315814,2007
41067,2007-02-09,-0.0889021,0.138352,7,0.1644532,2007
41068,2007-02-10,-0.090968,0.1202032,7,0.1507448,2007
41069,2007-02-10,-0.120482,0.1492131,7,0.1917823,2007
41070,2007-02-10,-0.1463663,-0.0740255,1,0.1640209,2007
41071,2007-02-10,-0.2739445,-0.1680104,1,0.3213613,2007
41072,2007-02-11,-0.1686912,-0.2128431,2,0.2715859,2007
41073,2007-02-11,-0.1504587,-0.101571,1,0.1815337,2007
41074,2007-02-11,-0.1937894,-0.1501575,1,0.2451563,2007
