,Date,PC1,PC2,phase,amplitude,year
17532,1991-01-01,-0.2853906,0.2248165,8,0.3633046,1991
17533,1991-01-01,-0.2659757,0.2977913,7,0.3992778,1991
17534,1991-01-01,-0.2930658,0.354807,7,0.4601908,1991
17535,1991-01-01,-0.3771453,0.3442539,8,0.5106362,1991
17536,1991-01-02,-0.4060191,0.3356336,8,0.5267841,1991
17537,1991-01-02,-0.3056664,0.3715143,7,0.4810975,1991
17538,1991-01-02,-0.1887356,0.2786011,7,0.3365111,1991
17539,1991-01-02,-0.2802303,0.2704365,8,0.3894418,1991
17540,1991-01-03,-0.3767878,0.2718095,8,0.464596,1991
17541,1991-01-03,-0.2879249,0.3163105,7,0.4277302,1991
17542,1991-01-03,-0.2248395,0.2572683,7,0.3416721,1991
17543,1991-01-03,-0.3368288,0.2362048,8,0.4113956,1991
17544,1991-01-04,-0.3928458,0.3350066,8,0.5162918,1991
17545,1991-01-04,-0.261812,0.3600036,7,0.4451383,1991
17546,1991-01-04,-0.1239886,0.2280841,7,0.2596065,1991
17547,1991-01-04,-0.1666893,0.146188,8,0.2217121,1991
17548,1991-01-05,-0.2257296,0.1224829,8,0.2568189,1991
17549,1991-01-05,-0.1922589,0.0665306,8,0.2034448,1991
17550,1991-01-05,-0.1138963,-0.1331675,2,0.1752311,1991
17551,1991-01-05,-0.227862,-0.2208795,1,0.3173466,1991
17552,1991-01-06,-0.2908993,-0.2482083,1,0.3824,1991
17553,1991-01-06,-0.1081072,-0.1943079,2,0.2223572,1991
17554,1991-01-06,0.0330121,-0.3559918,3,0.3575191,1991
17555,1991-01-06,0.0786937,-0.345728,3,0.3545709,1991
17556,1991-01-07,-0.0228569,-0.1851257,2,0.1865314,1991
17557,1991-01-07,0.1244375,-0.0519129,4,0.1348319,1991
17558,1991-01-07,0.1398866,-0.0028025,4,0.1399147,1991
17559,1991-01-07,0.1332166,0.0275711,5,0.1360398,1991
17560,1991-01-08,0.0926436,0.1667054,6,0.1907184,1991
17561,1991-01-08,0.2319741,0.2012036,5,0.3070747,1991
17562,1991-01-08,0.3584982,0.181756,5,0.4019405,1991
17563,1991-01-08,0.2501994,0.2048746,5,0.3233781,1991
17564,1991-01-09,0.1305243,0.2911201,6,0.3190415,1991
17565,1991-01-09,0.2027809,0.3714369,6,0.4231849,1991
