,Date,PC1,PC2,phase,amplitude,year
5844,1983-01-01,0.2449298,-0.8405208,3,0.8754803,1983
5845,1983-01-01,0.2960008,-0.7585633,3,0.8142695,1983
5846,1983-01-01,0.3713953,-0.887572,3,0.9621427,1983
5847,1983-01-01,0.332221,-0.8750331,3,0.9359775,1983
5848,1983-01-02,0.2602028,-0.8981562,3,0.9350883,1983
5849,1983-01-02,0.3302114,-0.8195744,3,0.8835959,1983
5850,1983-01-02,0.4453503,-0.8325868,3,0.9442127,1983
5851,1983-01-02,0.390439,-0.7516876,3,0.8470401,1983
5852,1983-01-03,0.3480907,-0.6997515,3,0.7815493,1983
5853,1983-01-03,0.4852088,-0.5573146,3,0.7389365,1983
5854,1983-01-03,0.5806367,-0.6909154,3,0.9024982,1983
5855,1983-01-03,0.4881738,-0.6501147,3,0.8129962,1983
5856,1983-01-04,0.5256542,-0.5310067,3,0.7471817,1983
5857,1983-01-04,0.5478691,-0.3677441,4,0.6598457,1983
5858,1983-01-04,0.6616772,-0.4641563,4,0.8082436,1983
5859,1983-01-04,0.5450079,-0.3490046,4,0.6471768,1983
5860,1983-01-05,0.587687,-0.2688518,4,0.6462641,1983
5861,1983-01-05,0.6745294,-0.0748987,4,0.678675,1983
5862,1983-01-05,0.7223967,-0.1649087,4,0.7409803,1983
5863,1983-01-05,0.6534263,-0.1665147,4,0.6743094,1983
5864,1983-01-06,0.7196247,-0.0377531,4,0.7206143,1983
5865,1983-01-06,0.7842484,0.112037,5,0.7922107,1983
5866,1983-01-06,0.7763789,-0.0428026,4,0.7775578,1983
5867,1983-01-06,0.6219891,0.012854,5,0.6221219,1983
5868,1983-01-07,0.6768895,0.1200041,5,0.6874449,1983
5869,1983-01-07,0.7161986,0.3137657,5,0.7819139,1983
5870,1983-01-07,0.6878768,0.2268465,5,0.7243161,1983
5871,1983-01-07,0.6238835,0.3231966,5,0.7026284,1983
5872,1983-01-08,0.6567128,0.5276976,5,0.8424586,1983
5873,1983-01-08,0.7563897,0.7436441,5,1.0607224,1983
5874,1983-01-08,0.9318745,0.6162392,5,1.1172023,1983
5875,1983-01-08,0.7927521,0.6996049,5,1.0573093,1983
5876,1983-01-09,0.7498556,0.8415293,6,1.1271446,1983
5877,1983-01-09,0.7032962,0.9481146,6,1.1804858,1983
5878,1983-01-09,0.5927753,0.7614895,6,0.9650123,1983
5879,1983-01-09,0.4186563,0.8352102,6,0.9342639,1983
5880,1983-01-10,0.2836939,1.0436341,6,1.0815055,1983
5881,1983-01-10,0.2210345,1.1731493,6,1.1937904,1983
5882,1983-01-10,0.2847142,1.2179596,6,1.2507949,1983
5883,1983-01-10,0.0500468,1.2715749,6,1.2725594,1983
5884,1983-01-11,0.016988,1.2998351,6,1.2999461,1983
5885,1983-01-11,-0.0398052,1.4305204,7,1.4310741,1983
5886,1983-01-11,-0.0419043,1.3288505,7,1.329511,1983
5887,1983-01-11,-0.1775189,1.3576332,7,1.3691899,1983
5888,1983-01-12,-0.1703816,1.4829069,7,1.492663,1983
5889,1983-01-12,-0.1872058,1.6481897,7,1.6587873,1983
5890,1983-01-12,-0.0659226,1.4611431,7,1.4626296,1983
5891,1983-01-12,-0.242001,1.4241633,7,1.4445781,1983
5892,1983-01-13,-0.326584,1.5192387,7,1.5539443,1983
5893,1983-01-13,-0.371666,1.5318805,7,1.5763228,1983
5894,1983-01-13,-0.3748747,1.2954994,7,1.3486475,1983
5895,1983-01-13,-0.5559029,1.2125549,7,1.3339106,1983
5896,1983-01-14,-0.5748168,1.2938675,7,1.4158063,1983
5897,1983-01-14,-0.5460332,1.4073638,7,1.5095778,1983
5898,1983-01-14,-0.552257,1.3768067,7,1.4834367,1983
5899,1983-01-14,-0.7146555,1.292919,7,1.4772854,1983
5900,1983-01-15,-0.8519807,1.1416154,7,1.4244847,1983
5901,1983-01-15,-0.7810085,1.1120448,7,1.3589032,1983
5902,1983-01-15,-0.6949137,1.0378796,7,1.2490393,1983
5903,1983-01-15,-0.8743054,1.0014359,7,1.3293922,1983
5904,1983-01-16,-1.0602314,1.0558035,8,1.4962659,1983
5905,1983-01-16,-1.0282851,1.1761056,7,1.5622402,1983
5906,1983-01-16,-1.0714728,1.2351376,7,1.6351204,1983
5907,1983-01-16,-1.3322127,1.1648419,8,1.769646,1983
5908,1983-01-17,-1.4772576,1.226645,8,1.9201428,1983
5909,1983-01-17,-1.4409355,1.2371752,8,1.8991835,1983
5910,1983-01-17,-1.3983651,1.0142641,8,1.7274711,1983
5911,1983-01-17,-1.5476855,0.9206134,8,1.8007941,1983
5912,1983-01-18,-1.4329253,0.9064413,8,1.6955563,1983
5913,1983-01-18,-1.3554946,0.9402719,8,1.64969,1983
5914,1983-01-18,-1.2984122,0.652667,8,1.45322,1983
5915,1983-01-18,-1.4029359,0.6250328,8,1.5358695,1983
5916,1983-01-19,-1.4336975,0.5715781,8,1.5434344,1983
5917,1983-01-19,-1.3244783,0.5228427,8,1.4239408,1983
5918,1983-01-19,-1.1871512,0.2230393,8,1.2079215,1983
5919,1983-01-19,-1.4033579,0.1596719,8,1.4124123,1983
5920,1983-01-20,-1.3501142,0.2077262,8,1.3660009,1983
5921,1983-01-20,-1.3235325,0.2930393,8,1.3555849,1983
5922,1983-01-20,-1.4253864,0.2026699,8,1.4397227,1983
5923,1983-01-20,-1.6813958,0.249742,8,1.699842,1983
5924,1983-01-21,-1.7620039,0.3621453,8,1.7988349,1983
5925,1983-01-21,-1.7391057,0.5693985,8,1.8299463,1983
5926,1983-01-21,-1.7161934,0.5203407,8,1.7933416,1983
5927,1983-01-21,-1.8827051,0.6673734,8,1.9974899,1983
5928,1983-01-22,-1.868614,0.7944,8,2.0304654,1983
5929,1983-01-22,-1.7792935,0.9658002,8,2.0245135,1983
5930,1983-01-22,-1.6068553,0.9817241,8,1.8830204,1983
5931,1983-01-22,-1.674206,0.9661091,8,1.9329596,1983
5932,1983-01-23,-1.736815,0.8802032,8,1.947122,1983
5933,1983-01-23,-1.6077091,0.9391261,8,1.8619039,1983
5934,1983-01-23,-1.5442914,0.7869421,8,1.7332379,1983
5935,1983-01-23,-1.5714754,0.767078,8,1.7486976,1983
5936,1983-01-24,-1.557922,0.7826649,8,1.7434694,1983
5937,1983-01-24,-1.4028572,0.8528342,8,1.6417474,1983
5938,1983-01-24,-1.2827463,0.8033644,8,1.5135497,1983
5939,1983-01-24,-1.3793329,0.8555896,8,1.623143,1983
5940,1983-01-25,-1.3776121,0.9778932,8,1.6894053,1983
5941,1983-01-25,-1.347338,1.1876603,8,1.796067,1983
5942,1983-01-25,-1.3527857,1.0478377,8,1.7111379,1983
5943,1983-01-25,-1.5154091,1.153682,8,1.9045857,1983
5944,1983-01-26,-1.646894,1.2121134,8,2.0448663,1983
5945,1983-01-26,-1.6164405,1.2970271,8,2.0724766,1983
5946,1983-01-26,-1.5171906,1.1943498,8,1.9308907,1983
5947,1983-01-26,-1.6667947,1.1538099,8,2.0271857,1983
5948,1983-01-27,-1.7335273,1.2301618,8,2.1256564,1983
5949,1983-01-27,-1.8055375,1.3470623,8,2.2526746,1983
5950,1983-01-27,-1.7744092,1.1953795,8,2.1394999,1983
5951,1983-01-27,-1.8793651,1.209265,8,2.2348008,1983
5952,1983-01-28,-1.822783,1.1949987,8,2.1795778,1983
5953,1983-01-28,-1.7899802,1.2354916,8,2.1749642,1983
5954,1983-01-28,-1.6261293,0.9524544,8,1.8845334,1983
5955,1983-01-28,-1.734625,0.8378422,8,1.9263705,1983
5956,1983-01-29,-1.8305815,0.8944685,8,2.0374255,1983
5957,1983-01-29,-1.7510933,0.9691701,8,2.001404,1983
5958,1983-01-29,-1.5722642,0.7798991,8,1.7550662,1983
5959,1983-01-29,-1.5800848,0.7449524,8,1.7468892,1983
5960,1983-01-30,-1.6582552,0.5781259,8,1.7561435,1983
5961,1983-01-30,-1.5489173,0.665483,8,1.6858269,1983
5962,1983-01-30,-1.4630427,0.4590536,8,1.5333703,1983
5963,1983-01-30,-1.4593939,0.3863896,8,1.5096779,1983
5964,1983-01-31,-1.4343771,0.3111429,8,1.4677355,1983
5965,1983-01-31,-1.3146117,0.3471375,8,1.3596722,1983
5966,1983-01-31,-1.1479623,0.12979,8,1.1552762,1983
5967,1983-01-31,-1.1457751,0.0613647,8,1.1474172,1983
5968,1983-02-01,-1.0790154,-0.0102026,1,1.0790637,1983
5969,1983-02-01,-0.9662976,0.0354528,8,0.9669477,1983
5970,1983-02-01,-0.8873228,-0.180865,1,0.9055682,1983
5971,1983-02-01,-0.9676608,-0.1008361,1,0.9729005,1983
5972,1983-02-02,-1.0085409,0.0450194,8,1.0095452,1983
5973,1983-02-02,-0.9677116,0.1865693,8,0.9855322,1983
5974,1983-02-02,-1.0119345,0.0390974,8,1.0126896,1983
5975,1983-02-02,-1.1956511,0.1029666,8,1.2000765,1983
5976,1983-02-03,-1.2400481,0.0276966,8,1.2403573,1983
5977,1983-02-03,-1.1838623,0.1667419,8,1.1955471,1983
5978,1983-02-03,-0.9854858,0.0341293,8,0.9860766,1983
5979,1983-02-03,-1.0512972,0.0702483,8,1.0536416,1983
5980,1983-02-04,-1.1248472,0.0617093,8,1.1265386,1983
5981,1983-02-04,-1.0221859,0.2294868,8,1.0476298,1983
5982,1983-02-04,-0.9248037,-0.0243594,1,0.9251245,1983
5983,1983-02-04,-0.9415637,0.0056222,8,0.9415804,1983
5984,1983-02-05,-1.0591514,-0.021596,1,1.0593716,1983
5985,1983-02-05,-0.9524252,0.1417455,8,0.9629152,1983
5986,1983-02-05,-0.8013521,0.0155855,8,0.8015037,1983
