,Date,PC1,PC2,phase,amplitude,year
46752,2011-01-01,0.3727948,0.8405655,6,0.9195251,2011
46753,2011-01-01,0.4026822,0.997439,6,1.0756568,2011
46754,2011-01-01,0.4355759,0.8939496,6,0.9944206,2011
46755,2011-01-01,0.316696,0.9650017,6,1.01564,2011
46756,2011-01-02,0.3401582,1.0467511,6,1.1006341,2011
46757,2011-01-02,0.3307739,1.1998367,6,1.2445961,2011
46758,2011-01-02,0.3522604,1.0422982,6,1.1002148,2011
46759,2011-01-02,0.1408626,1.060238,6,1.0695546,2011
46760,2011-01-03,0.1167298,1.158375,6,1.1642417,2011
46761,2011-01-03,0.1385673,1.1689816,6,1.1771656,2011
46762,2011-01-03,0.1385902,0.9721566,6,0.9819856,2011
46763,2011-01-03,0.0063127,0.8408306,6,0.8408543,2011
46764,2011-01-04,0.0553693,0.8755519,6,0.8773009,2011
46765,2011-01-04,0.153385,0.8914692,6,0.9045686,2011
46766,2011-01-04,0.1993128,0.6672446,6,0.696377,2011
46767,2011-01-04,-0.0240746,0.5374247,7,0.5379637,2011
46768,2011-01-05,-0.1466405,0.6036023,7,0.6211596,2011
46769,2011-01-05,-0.168561,0.5985686,7,0.6218498,2011
46770,2011-01-05,-0.0528648,0.3794603,7,0.3831251,2011
46771,2011-01-05,-0.162827,0.3524607,7,0.388254,2011
46772,2011-01-06,-0.1403562,0.5745445,7,0.59144,2011
46773,2011-01-06,-0.0823964,0.6526398,7,0.6578206,2011
46774,2011-01-06,-0.0648394,0.5970204,7,0.6005311,2011
46775,2011-01-06,-0.1613165,0.5861206,7,0.6079148,2011
46776,2011-01-07,-0.0461219,0.6331111,7,0.6347889,2011
46777,2011-01-07,0.063123,0.639782,6,0.6428884,2011
46778,2011-01-07,0.1713756,0.5220971,6,0.5495043,2011
46779,2011-01-07,0.2016182,0.444674,6,0.4882467,2011
46780,2011-01-08,0.4137268,0.4991022,6,0.6482846,2011
46781,2011-01-08,0.5619384,0.6324689,6,0.8460447,2011
46782,2011-01-08,0.7347761,0.6308982,5,0.9684671,2011
46783,2011-01-08,0.6709525,0.5898759,5,0.8933817,2011
46784,2011-01-09,0.7930989,0.6995139,5,1.0575091,2011
46785,2011-01-09,0.8131085,0.7914083,5,1.1346685,2011
46786,2011-01-09,0.893006,0.7312688,5,1.1542156,2011
46787,2011-01-09,0.8518078,0.7191129,5,1.1147645,2011
46788,2011-01-10,0.919779,0.816919,5,1.2301829,2011
46789,2011-01-10,1.0498433,0.9527168,5,1.4176884,2011
46790,2011-01-10,1.2011977,0.7809159,5,1.4327267,2011
46791,2011-01-10,1.0861127,0.9097254,5,1.4167714,2011
46792,2011-01-11,1.1349007,1.1474724,6,1.6139059,2011
46793,2011-01-11,1.2291833,1.3376837,6,1.8166698,2011
46794,2011-01-11,1.3164655,1.2610489,5,1.8229991,2011
46795,2011-01-11,1.1935809,1.3100394,6,1.7722411,2011
46796,2011-01-12,1.259499,1.5454187,6,1.9936541,2011
46797,2011-01-12,1.3706381,1.621212,6,2.1229641,2011
46798,2011-01-12,1.4378097,1.4489523,6,2.0412643,2011
46799,2011-01-12,1.2974424,1.4234778,6,1.9260441,2011
46800,2011-01-13,1.2305543,1.5880086,6,2.0089886,2011
46801,2011-01-13,1.2193116,1.6127063,6,2.0217671,2011
46802,2011-01-13,1.2444427,1.440677,6,1.90373,2011
46803,2011-01-13,1.0881331,1.4216082,6,1.7902523,2011
46804,2011-01-14,1.0774568,1.5172257,6,1.8608835,2011
46805,2011-01-14,1.0261186,1.4786876,6,1.7998435,2011
46806,2011-01-14,0.961551,1.251374,6,1.5781373,2011
46807,2011-01-14,0.7492851,1.2552246,6,1.4618539,2011
46808,2011-01-15,0.732922,1.4642121,6,1.6374038,2011
