,Date,PC1,PC2,phase,amplitude,year
4384,1982-01-01,-1.9260062,-0.4573775,1,1.9795692,1982
4385,1982-01-01,-1.9073528,-0.5519628,1,1.9856126,1982
4386,1982-01-01,-1.9705667,-0.8384985,1,2.1415446,1982
4387,1982-01-01,-1.9872164,-0.8804533,1,2.1735287,1982
4388,1982-01-02,-1.7984136,-0.8510739,1,1.9896277,1982
4389,1982-01-02,-1.707863,-0.8035967,1,1.8874755,1982
4390,1982-01-02,-1.6225877,-1.0276157,1,1.9206209,1982
4391,1982-01-02,-1.653228,-1.0669717,1,1.967636,1982
4392,1982-01-03,-1.6275027,-1.1599122,1,1.9985399,1982
4393,1982-01-03,-1.5211147,-1.1070004,1,1.8812867,1982
4394,1982-01-03,-1.4083043,-1.1528077,1,1.8199689,1982
4395,1982-01-03,-1.440571,-1.162522,1,1.8511354,1982
4396,1982-01-04,-1.4391845,-1.1063788,1,1.8153033,1982
4397,1982-01-04,-1.3128005,-0.9576396,1,1.6249673,1982
4398,1982-01-04,-1.1951505,-1.1396744,1,1.6514364,1982
4399,1982-01-04,-1.169711,-1.1201937,1,1.6195858,1982
4400,1982-01-05,-1.1233677,-1.0204909,1,1.5176814,1982
4401,1982-01-05,-1.010084,-1.0100496,1,1.4284502,1982
4402,1982-01-05,-0.9149864,-1.0563308,2,1.3975102,1982
4403,1982-01-05,-0.9439158,-1.0861222,2,1.4389714,1982
4404,1982-01-06,-0.8268741,-1.1899469,2,1.4490322,1982
4405,1982-01-06,-0.7271648,-1.1043838,2,1.322283,1982
4406,1982-01-06,-0.5425284,-1.2040954,2,1.3206751,1982
4407,1982-01-06,-0.7021142,-1.2037213,2,1.3935241,1982
4408,1982-01-07,-0.666365,-1.19635,2,1.3694143,1982
4409,1982-01-07,-0.6050144,-1.0512319,2,1.2129018,1982
4410,1982-01-07,-0.518797,-1.0166359,2,1.1413584,1982
4411,1982-01-07,-0.591706,-1.0078938,2,1.1687454,1982
4412,1982-01-08,-0.53712,-0.8504897,2,1.0058979,1982
4413,1982-01-08,-0.4201328,-0.7790023,2,0.8850741,1982
4414,1982-01-08,-0.2791592,-0.8894003,2,0.9321817,1982
4415,1982-01-08,-0.2615835,-0.9643336,2,0.9991823,1982
4416,1982-01-09,-0.1986648,-1.0117527,2,1.0310729,1982
4417,1982-01-09,-0.1013572,-0.9247203,2,0.9302586,1982
4418,1982-01-09,-0.0457566,-1.0095102,2,1.0105466,1982
4419,1982-01-09,-0.0823964,-0.9875093,2,0.9909408,1982
4420,1982-01-10,-0.0647913,-1.050106,2,1.052103,1982
4421,1982-01-10,0.0271244,-0.931038,3,0.9314331,1982
4422,1982-01-10,0.0282952,-0.9736477,3,0.9740587,1982
4423,1982-01-10,-0.071953,-0.9566247,2,0.9593269,1982
4424,1982-01-11,-0.0852259,-0.9624232,2,0.9661893,1982
4425,1982-01-11,-0.0325717,-0.7769178,2,0.7776003,1982
4426,1982-01-11,0.0220129,-0.6410477,3,0.6414255,1982
4427,1982-01-11,0.0173608,-0.6043637,3,0.6046129,1982
4428,1982-01-12,0.059909,-0.623778,3,0.6266484,1982
4429,1982-01-12,0.1245066,-0.4635543,3,0.4799838,1982
4430,1982-01-12,0.1034398,-0.640496,3,0.6487949,1982
4431,1982-01-12,0.1040011,-0.7396005,3,0.746877,1982
4432,1982-01-13,0.1654313,-0.787084,3,0.8042815,1982
4433,1982-01-13,0.2065788,-0.7901031,3,0.8166625,1982
4434,1982-01-13,0.2652354,-0.9586616,3,0.9946767,1982
4435,1982-01-13,0.169821,-0.9480824,3,0.9631716,1982
4436,1982-01-14,0.1739527,-0.7464816,3,0.7664818,1982
4437,1982-01-14,0.2433893,-0.6179066,3,0.6641136,1982
4438,1982-01-14,0.3786367,-0.6737512,3,0.7728561,1982
4439,1982-01-14,0.2814922,-0.6539908,3,0.7119985,1982
4440,1982-01-15,0.3631808,-0.4870706,3,0.6075674,1982
