,Date,PC1,PC2,phase,amplitude,year
21916,1994-01-01,-0.1500875,0.76592,7,0.7804868,1994
21917,1994-01-01,-0.088458,0.6460715,7,0.6520991,1994
21918,1994-01-01,-0.0278113,0.3251149,7,0.3263022,1994
21919,1994-01-01,-0.04451,0.1956104,7,0.2006105,1994
21920,1994-01-02,-0.1511722,0.2607886,7,0.3014361,1994
21921,1994-01-02,-0.0611827,0.2674342,7,0.2743436,1994
21922,1994-01-02,0.0009177,0.1978665,6,0.1978686,1994
21923,1994-01-02,-0.1134861,0.1336075,7,0.1752999,1994
21924,1994-01-03,-0.2553886,0.1916361,8,0.3192925,1994
21925,1994-01-03,-0.2349639,0.3893559,7,0.4547593,1994
21926,1994-01-03,-0.272635,0.4259448,7,0.5057261,1994
21927,1994-01-03,-0.4087562,0.4482533,7,0.6066405,1994
21928,1994-01-04,-0.6522135,0.5218093,8,0.8352649,1994
21929,1994-01-04,-0.4907801,0.5984402,7,0.7739482,1994
21930,1994-01-04,-0.4852218,0.4783731,8,0.6813816,1994
21931,1994-01-04,-0.4594109,0.4405581,8,0.6365138,1994
21932,1994-01-05,-0.4465126,0.4655151,7,0.6450409,1994
21933,1994-01-05,-0.3304637,0.6191668,7,0.701836,1994
21934,1994-01-05,-0.214152,0.479927,7,0.5255387,1994
21935,1994-01-05,-0.2921876,0.4264227,7,0.5169235,1994
21936,1994-01-06,-0.3842279,0.347727,8,0.5182135,1994
21937,1994-01-06,-0.3548899,0.4203858,7,0.5501555,1994
21938,1994-01-06,-0.3341222,0.1804087,8,0.379717,1994
21939,1994-01-06,-0.4678773,0.1778742,8,0.5005481,1994
21940,1994-01-07,-0.619407,0.3909966,8,0.7324912,1994
21941,1994-01-07,-0.6331701,0.4571282,8,0.7809421,1994
21942,1994-01-07,-0.6187856,0.3201938,8,0.6967207,1994
21943,1994-01-07,-0.6665213,0.2965007,8,0.7294952,1994
21944,1994-01-08,-0.7013779,0.4400963,8,0.8280191,1994
21945,1994-01-08,-0.5917849,0.4929521,8,0.770202,1994
21946,1994-01-08,-0.4719834,0.4293696,8,0.6380647,1994
21947,1994-01-08,-0.4792561,0.3071524,8,0.5692355,1994
21948,1994-01-09,-0.5908754,0.312173,8,0.6682707,1994
21949,1994-01-09,-0.4790322,0.2955437,8,0.5628659,1994
21950,1994-01-09,-0.50352,0.1774515,8,0.533874,1994
21951,1994-01-09,-0.5714796,0.1383305,8,0.5879832,1994
21952,1994-01-10,-0.6352359,0.0711894,8,0.6392125,1994
21953,1994-01-10,-0.598074,0.1464704,8,0.6157484,1994
21954,1994-01-10,-0.7024809,0.0168029,8,0.7026818,1994
21955,1994-01-10,-0.808479,-0.1163004,1,0.8168011,1994
21956,1994-01-11,-0.8098055,-0.1892901,1,0.8316343,1994
21957,1994-01-11,-0.6550797,-0.1993649,1,0.6847451,1994
21958,1994-01-11,-0.5704659,-0.3791786,1,0.6849874,1994
21959,1994-01-11,-0.5470055,-0.394924,1,0.6746703,1994
21960,1994-01-12,-0.6755906,-0.2955725,1,0.7374183,1994
21961,1994-01-12,-0.636338,-0.1949288,1,0.6655248,1994
21962,1994-01-12,-0.7087487,-0.2052147,1,0.7378603,1994
21963,1994-01-12,-0.7447385,-0.2228366,1,0.7773619,1994
21964,1994-01-13,-0.8364726,-0.1757186,1,0.85473,1994
21965,1994-01-13,-0.7074418,-0.1185577,1,0.7173073,1994
21966,1994-01-13,-0.5345758,-0.286667,1,0.6065882,1994
21967,1994-01-13,-0.5863869,-0.2488768,1,0.6370159,1994
21968,1994-01-14,-0.5649524,-0.228405,1,0.6093768,1994
21969,1994-01-14,-0.5351167,-0.1860142,1,0.5665255,1994
21970,1994-01-14,-0.5719859,-0.1636192,1,0.5949278,1994
21971,1994-01-14,-0.6014501,-0.2350514,1,0.6457487,1994
21972,1994-01-15,-0.6444463,-0.2621504,1,0.6957254,1994
21973,1994-01-15,-0.401204,-0.2583588,1,0.4771939,1994
21974,1994-01-15,-0.1262832,-0.4388073,2,0.4566173,1994
21975,1994-01-15,-0.085609,-0.5692709,2,0.575672,1994
21976,1994-01-16,0.0474034,-0.702257,3,0.7038552,1994
21977,1994-01-16,0.1275755,-0.6935351,3,0.7051713,1994
21978,1994-01-16,0.1460106,-0.8830787,3,0.8950682,1994
21979,1994-01-16,0.1283403,-0.9421782,3,0.950879,1994
21980,1994-01-17,-0.0033279,-0.9494919,2,0.9494977,1994
21981,1994-01-17,0.0948605,-0.9079247,3,0.9128668,1994
21982,1994-01-17,0.3162505,-0.9745271,3,1.0245572,1994
21983,1994-01-17,0.2355005,-0.9281278,3,0.9575394,1994
21984,1994-01-18,0.1058776,-0.8422306,3,0.8488595,1994
21985,1994-01-18,0.1246842,-0.7376723,3,0.7481353,1994
21986,1994-01-18,0.2768746,-0.8455706,3,0.8897467,1994
21987,1994-01-18,0.2570712,-0.872707,3,0.9097819,1994
21988,1994-01-19,0.2217764,-0.8702124,3,0.8980281,1994
21989,1994-01-19,0.3662268,-0.7324365,3,0.8188927,1994
21990,1994-01-19,0.5699974,-0.6661936,3,0.8767616,1994
21991,1994-01-19,0.5592057,-0.5475344,4,0.782627,1994
21992,1994-01-20,0.5691895,-0.353188,4,0.6698645,1994
21993,1994-01-20,0.6807994,-0.2459948,4,0.7238793,1994
21994,1994-01-20,0.774123,-0.329536,4,0.8413444,1994
21995,1994-01-20,0.7237533,-0.3236496,4,0.7928228,1994
21996,1994-01-21,0.641603,-0.2321602,4,0.6823143,1994
21997,1994-01-21,0.7126189,-0.2053194,4,0.7416075,1994
21998,1994-01-21,0.8894741,-0.4451433,4,0.994644,1994
21999,1994-01-21,0.6987758,-0.5130554,4,0.8668988,1994
22000,1994-01-22,0.5755615,-0.5432053,4,0.7914184,1994
